-0.17661971072950455-0.00402930577596229*I	-0.6353169216751742-0.027192028230498523*I	0.04955904559729271-0.001472631562304939*I	0.2789241160727075+0.016810992442993326*I	0.0062240965180045005+0.00486272246251088*I	-0.025576011813869114+0.01677885894323798*I	-0.011340976766672641-0.0015095082750446707*I	-0.055316681879778576-0.027161901757576275*I	0.00028035658089254484-0.003928403744658573*I	0.05537314603633156+0.026376249044302663*I	0.010791635001469176+0.00920919086812274*I	0.07862464929114066+0.010080007061652707*I	0.016273263622725617-0.005675818715818428*I	-0.2521037712274837-0.03261668448407734*I	-0.07291485271777864-0.005735451020630673*I	0.3663047619850815+0.010091465379603924*I	0.09661575037096434+0.009263006135054902*I	-0.40000661754014927+0.026368505104233112*I
-0.6353169216751743-0.02719202823049849*I	0.04135742061239456-0.18788599880032467*I	-0.35639280560246683-0.010381035787505245*I	-0.5151653558878049+0.11630166067157444*I	0.2533481042588386+0.03358985138623137*I	0.8623348542636685+0.11560287543233325*I	-0.08089269369364822-0.010383042814338342*I	-0.6811405699434205-0.1873841525746014*I	-0.05531668187977867-0.02716190175757631*I	0.6700799497576405+0.18194624055489814*I	0.1893144772072515+0.06361815786353173*I	-0.19737178475469652+0.06969657931003104*I	-0.14790311012247404-0.03931553636566271*I	-0.29650323650923494-0.22516123101623553*I	-0.16472312531511005-0.03933621154746664*I	0.4025304122584954+0.06947249169068898*I	0.6016150661201068+0.06365199871433552*I	-0.16841808574460645+0.18238406146205738*I
0.04955904559729269-0.0014726315623049312*I	-0.3563928056024668-0.010381035787505207*I	-0.12083656861420738-0.0006392148757563563*I	-0.3819688174163358+0.006397823155732785*I	0.04444216534862449+0.0018805826251612812*I	0.19803142237905982+0.006427949628655047*I	-0.00483652366777541-0.0005751895571923672*I	-0.08089269369364786-0.010383042814338345*I	-0.0113409767666728-0.0015095082750446707*I	0.07862464929114091+0.010080007061652744*I	0.027064898624194797+0.003533372152304335*I	-0.11810597590001122+0.00383957162187805*I	-0.045849954093583854-0.002202078868326362*I	0.19282564004873853-0.01244521204282071*I	0.03997416127591136-0.0021482636013941854*I	-0.28580562678255117+0.0038432859997597282*I	0.023700897653185733+0.003527555114424233*I	0.3663047619850816+0.01009146537960395*I
0.2789241160727074+0.016810992442993278*I	-0.5151653558878059+0.1163016606715742*I	-0.38196881741633587+0.006397823155732795*I	0.9036922748760634-0.07228312336799142*I	-0.43728549929611465-0.02076407860184349*I	-1.196305925831224-0.07108249190302673*I	0.19803142237906002+0.006427949628655026*I	0.8623348542636682+0.11560287543233286*I	-0.02557601181386928+0.016778858943237926*I	-0.8674517345123365-0.11224966124486666*I	-0.14790311012247326-0.039315536365662575*I	0.3735767132484052-0.04321499046133725*I	0.024591351892141095+0.02428194631606491*I	0.20515862750379815+0.1391690710007198*I	0.45371195599763303+0.0243364623486729*I	-0.46492132225384025-0.04277716955417782*I	-0.16472312531510988-0.03933621154746661*I	0.5709484980031029-0.11291156977136826*I
0.00622409651800461+0.00486272246251088*I	0.2533481042588387+0.033589851386231356*I	0.044442165348624545+0.0018805826251612808*I	-0.43728549929611465-0.02076407860184353*I	-0.13189718879998735-0.006077126895459607*I	-0.4372854992961146-0.020764078601843546*I	0.044442165348624524+0.001880582625161286*I	0.2533481042588387+0.03358985138623135*I	0.0062240965180045925+0.004862722462510877*I	-0.25210377122748395-0.03261668448407738*I	-0.05664158909505307-0.011411269736449105*I	0.1928256400487384-0.012445212042820697*I	0.05076579627738051+0.007060927266728568*I	-0.1518078314550786+0.04029954210571516*I	0.0507657962773805+0.0070609272667285505*I	0.1928256400487384-0.012445212042820692*I	-0.05664158909505303-0.011411269736449101*I	-0.252103771227484-0.03261668448407737*I
-0.025576011813869204+0.01677885894323796*I	0.8623348542636693+0.11560287543233316*I	0.19803142237905996+0.006427949628655057*I	-1.1963059258312252-0.07108249190302682*I	-0.43728549929611477-0.02076407860184356*I	0.9036922748760621-0.07228312336799175*I	-0.3819688174163356+0.0063978231557328125*I	-0.5151653558878037+0.11630166067157466*I	0.27892411607270773+0.016810992442993354*I	0.5709484980031008-0.11291156977136864*I	-0.16472312531511035-0.039336211547466825*I	-0.4649213222538413-0.04277716955417791*I	0.45371195599763336+0.02433646234867308*I	0.2051586275037998+0.1391690710007203*I	0.02459135189214101+0.024281946316064895*I	0.3735767132484046-0.0432149904613374*I	-0.1479031101224737-0.03931553636566264*I	-0.8674517345123376-0.11224966124486695*I
-0.011340976766672714-0.001509508275044662*I	-0.08089269369364784-0.010383042814338302*I	-0.004836523667775419-0.0005751895571923654*I	0.19803142237905974+0.006427949628655005*I	0.04444216534862454+0.0018805826251612743*I	-0.38196881741633587+0.006397823155732767*I	-0.12083656861420733-0.0006392148757563541*I	-0.3563928056024666-0.010381035787505169*I	0.04955904559729276-0.0014726315623049312*I	0.3663047619850814+0.010091465379603912*I	0.023700897653185678+0.0035275551144242244*I	-0.28580562678255134+0.003843285999759705*I	0.03997416127591133-0.002148263601394187*I	0.19282564004873853-0.012445212042820668*I	-0.045849954093583806-0.0022020788683263463*I	-0.11810597590001129+0.003839571621878038*I	0.027064898624194728+0.0035333721523043175*I	0.07862464929114077+0.0100800070616527*I
-0.055316681879778756-0.02716190175757631*I	-0.6811405699434205-0.18738415257460148*I	-0.08089269369364814-0.010383042814338342*I	0.8623348542636684+0.11560287543233322*I	0.25334810425883864+0.033589851386231384*I	-0.5151653558878035+0.11630166067157471*I	-0.35639280560246667-0.010381035787505266*I	0.04135742061239317-0.18788599880032486*I	-0.6353169216751746-0.02719202823049853*I	-0.1684180857446051+0.18238406146205766*I	0.6016150661201072+0.06365199871433566*I	0.4025304122584958+0.06947249169068898*I	-0.16472312531511046-0.03933621154746675*I	-0.29650323650923577-0.22516123101623564*I	-0.14790311012247365-0.03931553636566262*I	-0.19737178475469613+0.06969657931003115*I	0.1893144772072513+0.06361815786353174*I	0.6700799497576406+0.18194624055489814*I
0.0002803565808927738-0.003928403744658573*I	-0.055316681879779006-0.027161901757576313*I	-0.011340976766672804-0.0015095082750446742*I	-0.02557601181386926+0.016778858943237974*I	0.006224096518004626+0.004862722462510888*I	0.27892411607270806+0.016810992442993403*I	0.049559045597292725-0.001472631562304939*I	-0.6353169216751745-0.027192028230498592*I	-0.1766197107295046-0.004029305775962305*I	-0.4000066175401486+0.026368505104233178*I	0.0966157503709644+0.009263006135054928*I	0.3663047619850816+0.010091465379603932*I	-0.07291485271777876-0.0057354510206307045*I	-0.25210377122748406-0.03261668448407739*I	0.016273263622725714-0.005675818715818411*I	0.0786246492911411+0.010080007061652733*I	0.010791635001469166+0.00920919086812275*I	0.055373146036332005+0.026376249044302687*I
0.05537314603633181+0.026376249044302635*I	0.6700799497576407+0.18194624055489825*I	0.07862464929114096+0.010080007061652768*I	-0.8674517345123368-0.1122496612448669*I	-0.252103771227484-0.032616684484077424*I	0.5709484980031008-0.11291156977136885*I	0.36630476198508144+0.010091465379603953*I	-0.16841808574460507+0.18238406146205777*I	-0.40000661754014866+0.026368505104233164*I	0.08841412538606477-0.17715036110296514*I	-0.5822928423465282-0.06178973591228765*I	-0.32927046900801754-0.06741756813856963*I	0.1501407283166567+0.038181829858069005*I	0.2460857439321874+0.2186126837422975*I	0.1511583304288906+0.038181999948861095*I	0.21309570661221824-0.06767271543277159*I	-0.18715707112604463-0.06177524052640698*I	-0.6590079581752788-0.176665453431434*I
