0.21404070677784723-0.7927059036332409*I	-0.4457309179227372-0.19281285548174956*I	-0.06454437278674646+0.19230388605860427*I	0.060553281372262-0.028571188736344615*I	-0.045103813785778525+0.0023452673418193973*I	0.023935155193357788+0.02042709286579946*I	-0.003725281614725466-0.02297268525742859*I	-0.010138560593861243+0.017795394222372335*I	0.015244206111763244-0.007400746434702933*I	-0.012443506408469782-0.0023971565185353827*I	0.005012473233291174+0.008616639426571076*I	0.002800764138941904-0.00988759511269829*I	-0.007530134339276722+0.00705033049761412*I	0.007755052030724831-0.002049013054024819*I	-0.004250222971154479-0.0027666980893447973*I	-0.0007133002494144493+0.005620383217336731*I	0.004537957761413889-0.005832028885901739*I	-0.0055167411318254155+0.0037603150194156928*I	0.003514272093707525-0.0004912055392536866*I	0.0001271486518913997-0.0025976890652513905*I	-0.003368865204857881+0.0043940841454525835*I	0.004551353862504443-0.004385215672672712*I	-0.003155885737836539+0.002695765070788836*I
-0.4457309179226881-0.19281285548167232*I	0.1494963339911112-0.600402017574562*I	-0.38517763655051246-0.221384044218076*I	-0.10964818657253064+0.194649153400437*I	0.08448843656561363-0.00814409587052903*I	-0.0488290954005379-0.02062741791562359*I	0.013796594599505574+0.038222487088169506*I	0.011518924497045594-0.030373431692115073*I	-0.022582067002377564+0.015398237703838046*I	0.02025667934503788+0.0012158929918771797*I	-0.009642742269503372-0.012284751631215705*I	-0.0025176611059896164+0.015666969924185398*I	0.01055581616964004-0.011936608166745997*I	-0.011780357310435833+0.0042836324082401395*I	0.007041751781308765+0.0035713701633186506*I	0.00028773479025636934-0.00859872697520857*I	-0.006230041381205352+0.00938069823676903*I	0.008052229855132625-0.006323234425171865*I	-0.005389592479966997+0.0011626259541337983*I	0.0001454068888742509+0.003902878606172549*I	0.004678502514437281-0.006982904737932297*I	-0.006524750942711419+0.00708984921623965*I	0.00455135386249006-0.00438521567267991*I
-0.0645443727867183+0.1923038860585961*I	-0.3851776365504868-0.22138404421805807*I	0.10439252020531202-0.5980567502327544*I	-0.3612424813570914-0.20095695135224814*I	-0.11337346818727172+0.1716764681430061*I	0.07434987597171333+0.009651298351809496*I	-0.03358488928872427-0.0280281643503019*I	0.0013530881910253983+0.03582533056966914*I	0.016531397730283233-0.021756792265561854*I	-0.01978130286340244+0.0055106425911343486*I	0.012726545005773722+0.008266223489509285*I	-0.0018876902388198782-0.014333764685244936*I	-0.006767884077140766+0.012900271834830267*I	0.009842515920250533-0.006316224949392412*I	-0.0072423995490385655-0.00154839647763027*I	0.0015250106494578341+0.007331685182728412*I	0.0038020068839708784-0.009089932514505305*I	-0.0061028927293281625+0.006783009171502516*I	0.004683364650245479-0.001929150279711047*I	-0.0008382386174503225-0.0032225897185440937*I	-0.003010478848977601+0.006598643676966788*I	0.0046785025143940675-0.006982904737926452*I	-0.0033688652048751155+0.004394084145433519*I
0.06055328137224679-0.028571188736367163*I	-0.10964818657252412+0.1946491534004331*I	-0.3612424813570859-0.20095695135224195*I	0.10066723859060885-0.6210294354901967*I	-0.37138104195101496-0.1831615571298938*I	-0.09812926207552643+0.16427572170830512*I	0.06190636956328238+0.00725414183327868*I	-0.028572416055433425-0.019411524923740823*I	0.00415385232996654+0.025937735456965046*I	0.009001263391008684-0.014706461767940764*I	-0.012026250832720742+0.003461629537098729*I	0.008476322034610401+0.005499525400134734*I	-0.0026009904881831736-0.008713381467913837*I	-0.0022299263157115213+0.007068242948950364*I	0.004325774788398259-0.0025559099299744597*I	-0.003728127455328539-0.002039602016911374*I	0.0016521593013878373+0.004733996117470617*I	0.00043314167914186824-0.004695848369024123*I	-0.0015515388668223484+0.0023977934988428347*I	0.0015274789124028498+0.0007666147910748311*I	-0.0008382386174450144-0.0032225897185354535*I	0.00014540688886469162+0.0039028786061758142*I	0.00012714865189111801-0.0025976890652545936*I
-0.04510381378576216+0.002345267341869687*I	0.08448843656563411-0.00814409587050212*I	-0.11337346818726708+0.1716764681429947*I	-0.371381041951015-0.18316155712991317*I	0.11591144470232664-0.6284301819248828*I	-0.3838245483594879-0.18555871364840676*I	-0.09311678884220549+0.1728923611348448*I	0.06470713370224865-0.00263345327942965*I	-0.03610255039476632-0.012361194426107853*I	0.011908904360633738+0.023888722402923758*I	0.004751040419901774-0.01747315985731145*I	-0.01273955108207376+0.009082012754437329*I	0.013014279796023563-0.0003325034857530187*I	-0.008117731620032043-0.0049530664484903906*I	0.001284345777991008+0.006577037409695138*I	0.004452923440324086-0.005153598995215574*I	-0.007096992660147529+0.0023544821285690462*I	0.0062035131638982135+0.000348780444811516*I	-0.0027227440587054377-0.002000083298250635*I	-0.0015515388668188423+0.002397793498821324*I	0.004683364650277503-0.0019291502797123751*I	-0.005389592479923998+0.001162625954169129*I	0.0035142720937105243-0.0004912055392468639*I
0.02393515519338702+0.02042709286578891*I	-0.04882909540052865-0.020627417915602103*I	0.07434987597172373+0.00965129835182753*I	-0.09812926207549591+0.16427572170830662*I	-0.3838245483594697-0.18555871364839527*I	0.12092391793564887-0.6198135424983261*I	-0.38102378422048794-0.19544630876113434*I	-0.10064692318150897+0.17994269163249385*I	0.07246218573288161-0.004682466333449016*I	-0.040352773365893525-0.015127892515475236*I	0.011195604111317274+0.029509105620290292*I	0.009288998181311311-0.023305188743177906*I	-0.018256292213941486+0.012842327773869965*I	0.01652855188973906-0.0008237090249968811*I	-0.007990582968130051-0.007550755513752997*I	-0.0020845194268786188+0.0109711215551299*I	0.009004277302806533-0.009538814667907474*I	-0.01025287839799781+0.005050247199361268*I	0.006203513163890426+0.0003487804448160892*I	0.00043314167912345187-0.004695848369080372*I	-0.006102892729303742+0.006783009171502137*I	0.008052229855134955-0.006323234425115522*I	-0.005516741131866287+0.0037603150194001067*I
-0.0037252816147372975-0.022972685257464466*I	0.01379659459947892+0.03822248708816261*I	-0.033584889288739886-0.028028164350283262*I	0.06190636956328257+0.007254141833332013*I	-0.09311678884220831+0.1728923611348995*I	-0.38102378422049427-0.19544630876113508*I	0.1133937835963643-0.6127632120007346*I	-0.373268732189832-0.19749532181513899*I	-0.10489714615265501+0.17717599354314692*I	0.07174888548352826+0.0009379168839070504*I	-0.03581481560448914-0.02095992140134687*I	0.0056788629794387304+0.03326942063968497*I	0.012803270275016813-0.02379639428244501*I	-0.018129143562017263+0.010244638708605872*I	0.01315968668488092+0.0035703751204072772*I	-0.0034392291056346484-0.011935971186440991*I	-0.005240405164683084+0.01366688662594382*I	0.009004277302845278-0.009538814667886081*I	-0.007096992660160124+0.002354482128555454*I	0.0016521593013980726+0.004733996117460314*I	0.0038020068840169865-0.00908993251450373*I	-0.006230041381226027+0.009380698236765525*I	0.004537957761370046-0.0058320288858909886*I
-0.010138560593877969+0.01779539422234263*I	0.011518924497034318-0.030373431692144157*I	0.0013530881910060418+0.035825330569649066*I	-0.028572416055483437-0.019411524923725686*I	0.06470713370221445-0.002633453279396576*I	-0.10064692318150596+0.1799426916324827*I	-0.3732687321898185-0.19749532181516657*I	0.10914356062521822-0.6155299100900657*I	-0.3739820324392226-0.1918749385978013*I	-0.10035918839125307+0.17134396465723453*I	0.06623214435171478+0.004698231903304666*I	-0.03230054351076716-0.02145112694061167*I	0.005806011631326628+0.03067173157444544*I	0.009434405070169759-0.019402310136999747*I	-0.013577789699496651+0.005859423035919155*I	0.010003800947065702+0.0062661401912388675*I	-0.0034392291056236763-0.011935971186398397*I	-0.0020845194268633996+0.010971121555127432*I	0.004452923440343398-0.005153598995247743*I	-0.0037281274552849433-0.002039602016885348*I	0.0015250106494800464+0.007331685182739273*I	0.00028773479026029025-0.008598726975222194*I	-0.0007133002493926455+0.0056203832173753465*I
0.015244206111772653-0.0074007464347213905*I	-0.02258206700235591+0.015398237703818075*I	0.01653139773029899-0.021756792265575788*I	0.004153852329965408+0.02593773545694598*I	-0.03610255039475466-0.012361194426106625*I	0.07246218573291167-0.00468246633344635*I	-0.10489714615261701+0.1771759935431244*I	-0.37398203243918093-0.1918749385977959*I	0.11368151838660362-0.621361938975955*I	-0.37949877357104295-0.18811462357839243*I	-0.09684491629749394+0.17085275911800563*I	0.06635929300359356+0.0021005428380822355*I	-0.03566940871564783-0.017057042795158735*I	0.01035736549386812+0.02628651590175457*I	0.006278519332352332-0.016706545066218048*I	-0.01357778969954948+0.005859423035932825*I	0.013159686684841895+0.003570375120441824*I	-0.007990582968126644-0.007550755513747901*I	0.0012843457780128435+0.006577037409680926*I	0.004325774788413267-0.0025559099299944793*I	-0.007242399549042594-0.0015483964776352968*I	0.007041751781308271+0.0035713701633356687*I	-0.004250222971139861-0.002766698089338049*I
-0.012443506408445482-0.0023971565185135417*I	0.02025667934506228+0.0012158929918697416*I	-0.019781302863408443+0.0055106425911385*I	0.009001263391026337-0.01470646176791819*I	0.011908904360677057+0.02388872240292943*I	-0.04035277336586987-0.01512789251549425*I	0.071748885483549+0.0009379168838928808*I	-0.10035918839124124+0.17134396465726906*I	-0.3794987735710425-0.1881146235783601*I	0.11719579048034477-0.6218531445151956*I	-0.37937162491914944-0.19071231264364416*I	-0.10021378150239894+0.1752468432634271*I	0.07091064686609365-0.002284672834599202*I	-0.038825294453447554-0.014361277724372937*I	0.010357365493852688+0.02628651590171744*I	0.009434405070130157-0.019402310137023412*I	-0.018129143562037545+0.010244638708631725*I	0.016528551889758488-0.0008237090249851182*I	-0.008117731620032192-0.004953066448492188*I	-0.0022299263157256233+0.007068242948934954*I	0.00984251592025858-0.006316224949402994*I	-0.011780357310439865+0.0042836324082675655*I	0.007755052030703258-0.0020490130540056217*I
