0.5468050788073842-0.23770721294274116*I	0.006997110179092436-0.33605918478129804*I	-0.22131473253108105-0.2375633057057165*I
0.006997110179092339-0.3360591847812979*I	0.3254903462763029-0.4752705186484573*I	0.006997110179092353-0.3360591847812979*I
-0.22131473253108105-0.2375633057057164*I	0.006997110179092436-0.336059184781298*I	0.5468050788073842-0.2377072129427411*I
