0.4328114847342476-0.09974339062816524*I	0.15764059909248349-0.16136244168722155*I	0.016170789423702425-0.1613460802661929*I	-0.023868579787542307-0.09971144514363467*I
0.15764059909248354-0.16136244168722155*I	0.4489822741579502-0.2610894708943582*I	0.13377201930494118-0.2610738868308562*I	0.01617078942370244-0.1613460802661929*I
0.016170789423702408-0.16134608026619288*I	0.13377201930494118-0.26107388683085614*I	0.44898227415795006-0.26108947089435797*I	0.1576405990924835-0.16136244168722141*I
-0.023868579787542324-0.09971144514363466*I	0.016170789423702404-0.16134608026619288*I	0.1576405990924835-0.1613624416872214*I	0.4328114847342477-0.09974339062816515*I
