0.302346632577584-0.00001363288677614863*I	0.10469326249315085-0.000012148378089778281*I	0.04206243773787212-9.490168795308977*^-6*I	0.019521809467685183-7.470751699746883*^-6*I	0.0102700124272136-6.054318433385739*^-6*I	0.0059758607266196615-5.041514780728003*^-6*I	0.003759673257663044-4.289264396497285*^-6*I	0.0025119049479340014-3.709325474545731*^-6*I	0.00175853647767849-3.247606381670474*^-6*I	0.0012774409001773644-2.8699507699819527*^-6*I	0.0009559170347173053-2.553973137336882*^-6*I	0.0007328243158801763-2.2844658014997743*^-6*I	0.0005730806642687395-2.050758901914885*^-6*I	0.0004555838753024208-1.845151333132902*^-6*I	0.00036712225437533454-1.6619448956353285*^-6*I	0.0002991350639772722-1.4968297694290217*^-6*I	0.0002459072298205031-1.3464815863516013*^-6*I	0.00020352199437664032-1.2082900065809739*^-6*I	0.00016923153596742378-1.0801713839386678*^-6*I	0.00014106683404123684-9.604365931049923*^-7*I	0.00011758905589310478-8.476958770827403*^-7*I	0.00009772712666158637-7.407890462611558*^-7*I	0.00008066915137375509-6.387333476758677*^-7*I	0.00006578825885318344-5.406838375510336*^-7*I	0.00005259088474735581-4.4590270960612214*^-7*I	0.000040679922600398336-3.5373509386988423*^-7*I	0.000029727844860086837-2.6358954825284097*^-7*I	0.000019456545771945684-1.7492194161073408*^-7*I	9.621690183222236*^-6-8.722174942948242*^-8*I
0.10469326249315089-0.000012148378089778283*I	0.34440907031545615-0.000023123055571457604*I	0.124215071960836-0.000019619129789525166*I	0.05233245016508572-0.000015544487228694716*I	0.025497670194304836-0.000012512266480474885*I	0.014029685684876643-0.000010343582829883027*I	0.008487765674553668-8.75084025527373*^-6*I	0.005518209735341537-7.536870778167763*^-6*I	0.0037893458481113684-6.579276244527683*^-6*I	0.002714453512395796-5.801579519007356*^-6*I	0.0020102652160575427-5.154416571481729*^-6*I	0.0015289976989860457-4.604732039251768*^-6*I	0.0011884081911825977-4.129617134632678*^-6*I	0.0009402029186440743-3.7127037975502133*^-6*I	0.0007547189392796931-3.3419811025619236*^-6*I	0.0006130294841958375-3.0084264819869286*^-6*I	0.0005026570583539125-2.7051197760099953*^-6*I	0.0004151387657879268-2.426652970290269*^-6*I	0.00034458882841787727-2.1687265996859655*^-6*I	0.0002868205918605286-1.9278672610214087*^-6*I	0.0002387939607028233-1.7012256393661478*^-6*I	0.00019825820726685996-1.4864292247586088*^-6*I	0.00016351538551476988-1.2814728838121891*^-6*I	0.000133260036121111-1.0846360572819902*^-6*I	0.00010646818145358181-8.944189314209178*^-7*I	0.00008231872960744268-7.094922578589628*^-7*I	0.00006013646837234404-5.286570354806183*^-7*I	0.0000393495350433091-3.508112976823233*^-7*I	0.000019456545771945695-1.7492194161073408*^-7*I
0.04206243773787213-9.490168795308982*^-6*I	0.1242150719608361-0.000019619129789525173*I	0.35467908274266985-0.000029177374004843356*I	0.13019093268745588-0.00002466064457025317*I	0.05609212342274881-0.000019833751625192*I	0.028009575142238858-0.000016221591955020615*I	0.01578822216255514-0.000013591189211553497*I	0.009765206574731043-0.000011620791025255701*I	0.006474126770058851-0.00001009084391550465*I	0.004522170163991546-8.863742046027467*^-6*I	0.003287534176664537-7.852338420922244*^-6*I	0.002465849091359964-6.999567904614635*^-6*I	0.0018961199533613809-6.266676934887101*^-6*I	0.00148754325515987-5.6264469040617*^-6*I	0.001186110148464578-5.059185383901814*^-6*I	0.000958240933656334-4.5502711091428966*^-6*I	0.0007822610201632616-4.088597865925598*^-6*I	0.0006437238923951492-3.665556369114988*^-6*I	0.0005327278216810317-3.274348847373009*^-6*I	0.0004423159550794637-2.909515645947122*^-6*I	0.0003674897432342839-2.566600608697276*^-6*I	0.0003045822195560067-2.241909476917182*^-6*I	0.0002508490920142157-1.932331934364731*^-6*I	0.00020419530811516826-1.6352079776820736*^-6*I	0.00016298788098119779-1.3482256055348309*^-6*I	0.00012592472722552751-1.0693408730316517*^-6*I	0.00009194041979066496-7.967140072884457*^-7*I	0.00006013646837234407-5.286570354806186*^-7*I	0.000029727844860086864-2.63589548252841*^-7*I
0.019521809467685166-7.4707516997468805*^-6*I	0.05233245016508571-0.000015544487228694713*I	0.13019093268745568-0.00002466064457025316*I	0.35843875600033276-0.000033466638401340615*I	0.13270283763538968-0.00002836997004479887*I	0.05785065990042724-0.000023081358006862462*I	0.029287016042416184-0.000019091542725002554*I	0.01674413919727244-0.00001614516234889039*I	0.010498030890611215-0.000013905256826755475*I	0.00704720743432758-0.000012141602817419526*I	0.004977754039293961-0.00001070889337916036*I	0.003654656431039867-9.514283316557571*^-6*I	0.0027649841553372342-8.496397674043655*^-6*I	0.002142027183181882-7.6131585212386964*^-6*I	0.001691065249536509-6.834736910642669*^-6*I	0.0013553416844320001-6.139356767840479*^-6*I	0.0010993077676975688-5.510707702247885*^-6*I	0.000899850076056365-4.9362937430083335*^-6*I	0.0007414510190567352-4.4063454153761374*^-6*I	0.0006133969730547863-3.9130821950488735*^-6*I	0.0005081042139326463-3.450199483498153*^-6*I	0.0004200806279816391-3.0125033183033965*^-6*I	0.0003452621421564046-2.5956445707870633*^-6*I	0.0002805769368743023-2.1959214826175694*^-6*I	0.00022365185388711355-1.8101299192928056*^-6*I	0.00017260957116441985-1.4354473549643126*^-6*I	0.00012592472722552735-1.0693408730316517*^-6*I	0.00008231872960744261-7.094922578589629*^-7*I	0.00004067992260039831-3.5373509386988413*^-7*I
0.01027001242721359-6.054318433385735*^-6*I	0.02549767019430481-0.000012512266480474863*I	0.05609212342274869-0.00001983375162519198*I	0.13270283763538956-0.000028369970044798867*I	0.3601972924780111-0.00003671424478301107*I	0.13398027853556707-0.000031239920814780826*I	0.05880657693514452-0.000025635331144199346*I	0.03001984035829638-0.000021376008526502343*I	0.017317219861541187-0.00001819592125080528*I	0.010953614765913632-0.000015750408159888378*I	0.007414329688702919-0.00001380354771305486*I	0.005276889103271237-0.000012205723148589388*I	0.003900563660860373-0.000010860764902909177*I	0.0029685061497138733-9.704687680624622*^-6*I	0.002311258719149306-8.693329905177357*^-6*I	0.0018321320835777456-7.79517350374766*^-6*I	0.0014729307403251043-6.987052644923215*^-6*I	0.0011970348943591556-6.251496748509037*^-6*I	0.0009805192274301199-5.575027090684196*^-6*I	0.000807239277909918-4.947029252927171*^-6*I	0.0006659878578021418-4.358984904654995*^-6*I	0.0005487841365330447-3.803934577368036*^-6*I	0.0004498084728417258-3.2760928665562372*^-6*I	0.0003647186879283503-2.770566512397797*^-6*I	0.0002901986270575245-2.283143232047052*^-6*I	0.00022365185388711366-1.8101299192928056*^-6*I	0.00016298788098119765-1.3482256055348302*^-6*I	0.00010646818145358173-8.944189314209174*^-7*I	0.00005259088474735579-4.459027096061219*^-7*I
0.005975860726619656-5.041514780727995*^-6*I	0.01402968568487662-0.000010343582829883018*I	0.028009575142238795-0.000016221591955020598*I	0.0578506599004272-0.00002308135800686246*I	0.13398027853556702-0.000031239920814780826*I	0.36115320951272845-0.000039268217920348004*I	0.13471310285144728-0.000033524386616280636*I	0.05937965759941335-0.000027686090046114285*I	0.030475424233598846-0.000023221159859635302*I	0.017684342115916546-0.000019857866146440628*I	0.011252749829890918-0.000017247237929317422*I	0.00766023691852343-0.000015150029299406485*I	0.005480411097647886-0.000013414013155170376*I	0.004069795196827797-0.000011940936286847848*I	0.003109572983755113-0.000010665124273729627*I	0.0024288477750424114-9.541025782260108*^-6*I	0.0019298592102393317-8.535962550008815*^-6*I	0.0015535998916988588-7.625785992599084*^-6*I	0.0012628231532123382-6.792180586060073*^-6*I	0.0010331101121774757-6.020929800290323*^-6*I	0.0008479192005103164-5.3007643467970565*^-6*I	0.0006957157026622287-4.6225744529078386*^-6*I	0.0005682406823049906-3.978856518978771*^-6*I	0.0004594301630249481-3.363314615985719*^-6*I	0.00036471868792835045-2.7705665123977983*^-6*I	0.00028057693687430247-2.1959214826175715*^-6*I	0.00020419530811516812-1.635207977682074*^-6*I	0.00013326003612111094-1.0846360572819906*^-6*I	0.00006578825885318345-5.406838375510335*^-7*I
0.0037596732576630426-4.289264396497279*^-6*I	0.008487765674553656-8.750840255273726*^-6*I	0.01578822216255513-0.000013591189211553488*I	0.0292870160424162-0.000019091542725002564*I	0.05880657693514456-0.000025635331144199363*I	0.13471310285144733-0.00003352438661628065*I	0.3617262901769974-0.00004131897682226292*I	0.13516868672674984-0.000035369537949413605*I	0.059746779853788734-0.000029348034941749673*I	0.030774559297576127-0.000024717989629064346*I	0.017930249345737052-0.000021204347732792263*I	0.011456271824267566-0.000018455527935898423*I	0.00782946845449086-0.00001623020068334516*I	0.005621477931689126-0.00001437444974827538*I	0.004187384252720908-0.000012788632163930593*I	0.0032073001104167-0.000011405913319990781*I	0.002509516926416167-0.000010179759129935972*I	0.001995647469092515-9.076646387559845*^-6*I	0.0016061907764462152-8.071688702205206*^-6*I	0.0013035030758127375-7.145915679929956*^-6*I	0.0010628379570375632-6.284519348543166*^-6*I	0.0008673757462822627-5.4756862884077915*^-6*I	0.0007053373928454514-4.709796202337319*^-6*I	0.0005682406823049906-3.97885651897877*^-6*I	0.0004498084728417262-3.2760928665562377*^-6*I	0.00034526214215640507-2.595644570787065*^-6*I	0.0002508490920142157-1.9323319343647304*^-6*I	0.00016351538551476988-1.2814728838121897*^-6*I	0.00008066915137375515-6.387333476758681*^-7*I
0.002511904947933999-3.7093254745457265*^-6*I	0.005518209735341533-7.536870778167753*^-6*I	0.009765206574731032-0.000011620791025255684*I	0.016744139197272453-0.00001614516234889039*I	0.030019840358296395-0.00002137600852650236*I	0.05937965759941335-0.000027686090046114295*I	0.1351686867267498-0.00003536953794941361*I	0.36209341243137294-0.00004298092171789832*I	0.13546782179072706-0.00003686636771884269*I	0.05999268708360923-0.00003069451652810129*I	0.030978081291952776-0.00002592627963564535*I	0.01809948088170449-0.000022284519116730947*I	0.011597338658308807-0.000019415964529003416*I	0.007947057510383965-0.000017077896560427905*I	0.005719205058350707-0.000015115238794536533*I	0.00426805340409466-0.000013427365511606466*I	0.003273088369269882-0.00001194659715754181*I	0.0025621078111635206-0.00001062566183954209*I	0.0020363273916929126-9.43038148142973*^-6*I	0.0016359186213063019-8.335278250458045*^-6*I	0.0013229596215846825-7.320837621540692*^-6*I	0.0010724596472207854-6.371741097972648*^-6*I	0.0008673757462822626-5.475686288407792*^-6*I	0.000695715702662229-4.622574452907841*^-6*I	0.000548784136533045-3.8039345773680393*^-6*I	0.0004200806279816396-3.012503318303398*^-6*I	0.00030458221955600675-2.2419094769171823*^-6*I	0.00019825820726685994-1.486429224758609*^-6*I	0.0000977271266615864-7.40789046261156*^-7*I
0.0017585364776784875-3.24760638167047*^-6*I	0.0037893458481113645-6.57927624452768*^-6*I	0.006474126770058839-0.000010090843915504645*I	0.010498030890611207-0.000013905256826755473*I	0.01731721986154119-0.000018195921250805284*I	0.030475424233598825-0.0000232211598596353*I	0.05974677985378868-0.000029348034941749653*I	0.13546782179072706-0.00003686636771884266*I	0.36233931966119354-0.000044327403304249945*I	0.13567134378510368-0.00003807465772542366*I	0.06016191861957665-0.000031774687912039965*I	0.031119148125994013-0.000026886716228750343*I	0.018217069937597585-0.0000231322149938137*I	0.011695065784970385-0.000020156753575264572*I	0.008027726661757714-0.000017716629908103767*I	0.005784993317203887-0.000015655922632087563*I	0.004320644288842015-0.000013873268221212572*I	0.003313768291870277-0.00001230033225141168*I	0.002591835656023606-0.000010889251387794924*I	0.0020557839374648564-9.605303423040456*^-6*I	0.0016455403114895228-8.422499999887522*^-6*I	0.0013229596215846822-7.320837621540685*^-6*I	0.0010628379570375623-6.284519348543159*^-6*I	0.0008479192005103162-5.300764346797053*^-6*I	0.0006659878578021418-4.358984904654993*^-6*I	0.0005081042139326464-3.450199483498151*^-6*I	0.00036748974323428334-2.566600608697274*^-6*I	0.0002387939607028231-1.7012256393661472*^-6*I	0.00011758905589310471-8.4769587708274*^-7*I
0.0012774409001773627-2.8699507699819506*^-6*I	0.002714453512395793-5.801579519007353*^-6*I	0.004522170163991539-8.863742046027456*^-6*I	0.007047207434327583-0.000012141602817419531*I	0.010953614765913638-0.000015750408159888375*I	0.017684342115916532-0.000019857866146440638*I	0.030774559297576134-0.000024717989629064335*I	0.05999268708360922-0.00003069451652810128*I	0.13567134378510376-0.000038074657725423653*I	0.3625085511971607-0.00004540757468818859*I	0.135812410619145-0.00003903509431852864*I	0.06027950767546974-0.00003262238378912269*I	0.03121687525265559-0.000027627505275011472*I	0.01829773908897132-0.000023770948341489523*I	0.011760854043823564-0.000020697437412815568*I	0.008080317546505057-0.000018162532617709858*I	0.005825673239804279-0.000016009657725957406*I	0.004350372133702095-0.000014136857769465382*I	0.0033332248376422183-0.000012475254193022391*I	0.002601457346206825-0.000010976473137224391*I	0.0020557839374648534-9.60530342304044*^-6*I	0.0016359186213062984-8.335278250458026*^-6*I	0.0013035030758127347-7.145915679929939*^-6*I	0.0010331101121774744-6.020929800290309*^-6*I	0.000807239277909917-4.94702925292716*^-6*I	0.0006133969730547853-3.913082195048866*^-6*I	0.00044231595507946266-2.9095156459471147*^-6*I	0.000286820591860528-1.9278672610214045*^-6*I	0.00014106683404123654-9.6043659310499*^-7*I
