0.49475462853335395-0.5743546507605616*I	-0.11573757766357728-0.3530492712540265*I	-0.26482552710190543+0.07504925029604537*I
-0.11573757766359072-0.353049271254031*I	0.22992910143143153-0.499305400464521*I	-0.11573757766358872-0.353049271254028*I
-0.2648255271019233+0.07504925029603782*I	-0.1157375776636016-0.3530492712540323*I	0.4947546285333382-0.5743546507605631*I
