0.4609919707302377-0.11074360907957548*I	0.19155137998560398-0.1652693039469142*I	0.02527431076923974-0.1431360135432216*I	-0.056978210567148656-0.06984280693866773*I	-0.06298078500076731+0.004385358518199461*I	-0.02417973180020261+0.039890203725977326*I	0.016309814075918555+0.03068767070949247*I	0.029536312977654865+0.000734651334947784*I	0.014752655824639473-0.019770344484292393*I	-0.00799850806138514-0.017357144757241903*I	-0.018099844428723366-0.0006669331624306859*I	-0.010283851235359283+0.012266860579685443*I	0.004785387753751219+0.011138540313310456*I	0.012654565757957259+0.00023047088064790349*I	0.007857142753010268-0.008520952607454162*I	-0.0031514959385373106-0.007620234546035889*I	-0.009598566641523244+0.00018296008641304027*I	-0.006420807259730433+0.006332804001755043*I	0.0021730614950246094+0.005369254107395891*I	0.007712625164982122-0.0005432480075590016*I	0.005535248233500308-0.004918139313565106*I	-0.0015151415920530566-0.0037909572162427873*I	-0.006481690574271009+0.0008676563239798974*I	-0.004991441116594422+0.003934903747615775*I	0.0010306609301513686+0.002596305498907337*I	0.005657542836906785-0.001177420039852918*I	0.004683539976234973-0.003212864422500017*I	-0.0006436272256832191-0.0016279397665201012*I	-0.005108908120685401+0.0014895751607983227*I	-0.0045565875880336166+0.002654468147904937*I	0.00030950441034205346+0.0007847648986683837*I	0.0047632422218582375-0.0018258438577330493*I	0.004584185123149849-0.0022051464355368113*I
0.19155137998560384-0.16526930394691416*I	0.4862662814994771-0.25387962262279684*I	0.1345731694184547-0.23511211088558182*I	-0.037706474231528106-0.13875065502502193*I	-0.08115794236735174-0.029952603212690186*I	-0.046670970924848953+0.035073029227692225*I	0.005356581177452352+0.04062485506092553*I	0.031062469900558304+0.010917326225200535*I	0.021537804916269915-0.016622493422293737*I	-0.003347188604083849-0.020437277646722898*I	-0.018282359296744474-0.005090284177556538*I	-0.013314456674972226+0.010471607150879548*I	0.0023707145225979466+0.012497331460333065*I	0.012642530506761429+0.0026175877058560774*I	0.009503069819419748-0.00738976366538809*I	-0.0017414238885133655-0.008337992521041122*I	-0.009572303198268222-0.0012874305442807756*I	-0.00742550514649903+0.005552214193809038*I	0.0012918179052514897+0.005789555994196172*I	0.007708309728524901+0.00045111479383094577*I	0.006197483572929102-0.0043342052238015795*I	-0.0009464423407707167-0.004050482989584929*I	-0.006506582708647561+0.0001439465313733561*I	-0.005451029644119718+0.0034639618228876796*I	0.0006661017203123609+0.0027574837077633326*I	0.005714200906386414-0.0006165589235922627*I	0.0050139156112236506-0.0028053598063727575*I	-0.00042536814445036527-0.0017232892617016526*I	-0.005200214813716748+0.0010265283813846566*I	-0.004799403710343152+0.0022743400594663755*I	0.00020665463382496614+0.0008286242901715115*I	0.0048936895334923-0.0014203815368687442*I	0.004763242221858512-0.0018258438577332288*I
0.025274310769239503-0.14313601354322125*I	0.13457316941845457-0.23511211088558134*I	0.42328549649870867-0.24949426410459696*I	0.11039343761825118-0.19522190715960394*I	-0.021396660155610165-0.10806298431552894*I	-0.0516216293896968-0.029217951877741562*I	-0.03191831510020892+0.015302684743400886*I	-0.0026419268839321564+0.02326771030368466*I	0.012962625471835227+0.010250393062770542*I	0.011253953680910547-0.004355632842608166*I	0.001438199149667135-0.009298737333412823*I	-0.005627793538787355-0.004859813296909318*I	-0.005457313921961968+0.0019506545434246818*I	-0.0007807814159395192+0.004877096914296689*I	0.0030439638652376083+0.00280054779226892*I	0.0030822625596883192-0.0010569596636330015*I	0.0004316376065101664-0.002968738413645038*I	-0.0018596780332868444-0.0018306785518395117*I	-0.0018902569129989567+0.0006340748802442481*I	-0.00022332368680146088+0.0019985987779537764*I	0.0012266191542539939+0.0013187711178113605*I	0.001206042456334571-0.00039930147618511236*I	0.0000842185893803943-0.0014541774906767096*I	-0.0008490398717409614-0.0010334735084785523*I	-0.0007674896678847205+0.000251097400388656*I	0.000022474494629310338+0.001129543941244003*I	0.0006052927857011683+0.0008730162372064316*I	0.00045732802319014345-0.00015089165846792719*I	-0.00011586373410809655-0.0009385243630337874*I	-0.00043697259185798535-0.000799315476349136*I	-0.00021521858719246835+0.00006919362392882596*I	0.00020665463382580433+0.0008286242901709773*I	0.00030950441034285686+0.0007847648986678672*I
-0.056978210567149114-0.06984280693866715*I	-0.037706474231528696-0.1387506550250212*I	0.1103934376182509-0.1952219071596035*I	0.43959531057462653-0.2188065933951039*I	0.1399297505959059-0.1944872558246554*I	-0.0066440043309700676-0.12783332879982007*I	-0.059620137451081044-0.04657509663498209*I	-0.05001815952893171+0.014635751580971367*I	-0.012925778119291501+0.03553457088337068*I	0.017748013225585942+0.021388933376080776*I	0.023908519438867345-0.004125161961961121*I	0.009295341902677287-0.017819689940868137*I	-0.008779289477324616-0.012480047842946224*I	-0.01505588056348551+0.002133614629837089*I	-0.007201588675670927+0.011209900916051535*I	0.005217025360260766+0.008169801899664946*I	0.010794887724669109-0.0016002076711916933*I	0.005966885840009809-0.007886877727209763*I	-0.003374819625339852-0.0056216357680818636*I	-0.008371947487269629+0.0015017312042246897*I	-0.005214764803395776+0.005933502525570279*I	0.0022572800844050597+0.003915076616719664*I	0.006863585293240879-0.0015767215160368627*I	0.004767758565615078-0.004667041913175507*I	-0.001492667097424148-0.002661413274997614*I	-0.005876397788569928+0.0017406725611876046*I	-0.0045341130934041666+0.003784012089149019*I	0.0009147971960433162+0.0016577811358743824*I	0.005220570245048697-0.0019767355162017314*I	0.004468321389042509-0.003143670798571411*I	-0.00043697259185693227-0.0007993154763497608*I	-0.004799403710341493+0.002274340059465364*I	-0.004556587588032372+0.002654468147904168*I
-0.06298078500076777+0.004385358518199916*I	-0.08115794236735223-0.029952603212689496*I	-0.021396660155610467-0.1080629843155284*I	0.1399297505959059-0.19448725582465504*I	0.45434796639926667-0.23857693787939507*I	0.13193124253452201-0.21184440058189574*I	-0.024743848759692537-0.12850026196224942*I	-0.0699039886864402-0.03430823605529587*I	-0.045232771775181216+0.02577429189428179*I	-0.0002712123613352666+0.03576504176401778*I	0.025605155978595556+0.01286798076862534*I	0.020757023500329975-0.011745396507998334*I	-0.0003032247388458975-0.01763672985445611*I	-0.015200096737055495-0.006147243841191727*I	-0.01288281906846206+0.007502868737232888*I	0.00051103648930973+0.010666652908492768*I	0.010752273593760032+0.0032516625861002367*I	0.009279746132615856-0.005391164887434024*I	-0.0005148047342607482-0.007019221403229387*I	-0.00836626074193379-0.0016867320204655297*I	-0.007341286557118268+0.004098036703132743*I	0.00044277803351048834+0.004756082485718265*I	0.006940820060639388+0.0007022121942206354*I	0.006219958067557291-0.0032046612825560945*I	-0.0003411495550703385-0.0031774667523766665*I	-0.0060492546854576355-6.945127092646957*^-6*I	-0.005566893378227808+0.002525437459855571*I	0.00022912912845414658+0.001958168231415312*I	0.005498982319193496-0.0005473652996630485*I	0.005220570245049365-0.00197673551620208*I	-0.00011586373410664572-0.0009385243630345596*I	-0.0052002148137149885+0.0010265283813837068*I	-0.005108908120684191+0.0014895751607976616*I
-0.024179731800202855+0.03989020372597759*I	-0.0466709709248492+0.035073029227692586*I	-0.05162162938969693-0.029217951877741313*I	-0.0066440043309699635-0.12783332879982004*I	0.1319312425345221-0.21184440058189577*I	0.4362481219705446-0.2392438710418248*I	0.12164739129916297-0.19957754000220973*I	-0.019958461005942157-0.11736172164893909*I	-0.05724942292848443-0.03407776517464869*I	-0.03737562902217225+0.017253339286826472*I	-0.0034227082998731654+0.02814480721798059*I	0.016006589337072313+0.01305094085503728*I	0.014336216240599498-0.00541259250624402*I	0.0018698367561781153-0.012267475747060507*I	-0.007487471572074496-0.0066904918487506*I	-0.00734757083496287+0.0025847294236682064*I	-0.00100410510274383+0.006875695692250536*I	0.004270583019489274+0.004119318910080688*I	0.004288305016022058-0.0014562611398177636*I	0.0005158561958910091-0.004422915904321597*I	-0.0027087179050271897-0.002864152060317973*I	-0.0026577465808839177+0.0008851722806332339*I	-0.0002008491921733887+0.0031281427191986034*I	0.0018319119399536085+0.0021917873550191718*I	0.0016633704795236026-0.0005501931346513042*I	-0.00003164514472822663-0.0023927018537087752*I	-0.0012860124635993239-0.0018327889848263467*I	-0.0009827082550778255+0.0003202910243182438*I	0.00022912912845439204+0.001958168231415197*I	0.0009147971960438603+0.0016577811358741723*I	0.0004573280231909718-0.00015089165846816202*I	-0.0004253681444494709-0.001723289261701843*I	-0.0006436272256826278-0.0016279397665202064*I
0.016309814075918666+0.030687670709492517*I	0.00535658117745258+0.040624855060925544*I	-0.03191831510020864+0.015302684743400722*I	-0.05962013745108077-0.04657509663498235*I	-0.024743848759692353-0.12850026196224976*I	0.12164739129916298-0.19957754000220995*I	0.4410335097242947-0.22810533072851447*I	0.13430195705711861-0.19934706912156258*I	-0.01210131825293361-0.1258826742563943*I	-0.060400918867022924-0.041697999720685656*I	-0.04697419566369596+0.017436299373238623*I	-0.009843515559603723+0.034477611219735096*I	0.018179650832096612+0.01842019496243299*I	0.022048841405580895-0.005955840513802859*I	0.0074050849896774885-0.017185615060625117*I	-0.009002613164128266-0.010481449064992652*I	-0.013829261409234064+0.003452385747648934*I	-0.0059955462193379775+0.01081059943986706*I	0.005301243949641022+0.006715624408988569*I	0.009945847852928959-0.002633681179670377*I	0.0051993961721257045-0.007635780326821511*I	-0.0033523451307109283-0.004492091826838109*I	-0.007766654701569818+0.0023747474414314135*I	-0.004757436780207306+0.005782610867103283*I	0.002141416350295596+0.002976552253687177*I	0.006426612701381966-0.002376036992384791*I	0.004552539978421875-0.00459784828924593*I	-0.0012860124635990626-0.0018327889848263864*I	-0.0055668933782276305+0.002525437459855499*I	-0.004534113093404289+0.0037840120891492073*I	0.0006052927857007608+0.000873016237207087*I	0.00501391561122316-0.0028053598063718255*I	0.004683539976234651-0.003212864422499331*I
0.029536312977655278+0.000734651334947854*I	0.031062469900558935+0.010917326225200473*I	-0.0026419268839316555+0.023267710303684266*I	-0.050018159528931405+0.014635751580970678*I	-0.06990398868644004-0.03430823605529656*I	-0.019958461005941966-0.11736172164893946*I	0.13430195705711892-0.1993470691215626*I	0.4488906524773038-0.23662628333596938*I	0.13115046111857995-0.20696730366759922*I	-0.02169988489445757-0.12569971416998169*I	-0.06682172612675369-0.035365195718930806*I	-0.044801134168671694+0.022805553480634642*I	-0.002130890394622196+0.033934363212176494*I	0.023714899065596137+0.013502055648868583*I	0.02053369981352707-0.00974679773004466*I	0.000923394415405901-0.01631795873664405*I	-0.013994054280722994-0.006546545317375666*I	-0.012798600479082805+0.006048691246557295*I	-0.000338003382431234+0.00963317940001477*I	0.00998478392587592+0.00350275998648869*I	0.00930222062724558-0.004261620946190766*I	0.00009048805144008424-0.006146205166023683*I	-0.007908932718744767-0.001837623678933612*I	-0.0074571502912279064+0.0031595123400995823*I	5.805441651003072*^-6+0.003956767009370269*I	0.006725601473445787+0.0007714058181505647*I	0.006426612701382467-0.0023760369923844977*I	-0.00003164514472765146-0.0023927018537086954*I	-0.006049254685457544-6.945127092666921*^-6*I	-0.005876397788570654+0.001740672561188068*I	0.000022474494627877002+0.0011295439412453304*I	0.005714200906384823-0.0006165589235904449*I	0.00565754283690575-0.0011774200398515912*I
0.014752655824640006-0.019770344484292143*I	0.021537804916270633-0.016622493422293626*I	0.012962625471835694+0.010250393062770131*I	-0.012925778119291405+0.03553457088336977*I	-0.045232771775181306+0.02577429189428085*I	-0.057249422928484374-0.03407776517464912*I	-0.012101318252933318-0.12588267425639404*I	0.13115046111858017-0.2069673036675987*I	0.4392920858357791-0.23644332324955644*I	0.12472965385884897-0.20063449966584398*I	-0.019526823399433412-0.12033046006258538*I	-0.05910910096177219-0.03590844372648913*I	-0.03926588593517209+0.017887414167070487*I	-0.0036460319866759732+0.03014340599593493*I	0.017233208491324436+0.01436971197284995*I	0.015542258696931955-0.005811893982427299*I	0.001954055345556659-0.01372165323773519*I	-0.00833651144381666-0.007723965357227423*I	-0.008115060502848033+0.0028358268240578303*I	-0.0009816306081144044+0.008005239633494539*I	0.004875875805190685+0.004992335147286374*I	0.004745633039212092-0.0016071527982865548*I	0.0003999924617821592-0.0053614402673556666*I	-0.0031456904968864855-0.0036634675366664406*I	-0.0028729651680777803+0.0009543659045634749*I	5.805441651556676*^-6+0.003956767009371125*I	0.00214141635029652+0.002976552253688093*I	0.0016633704795243989-0.0005501931346509362*I	-0.0003411495550702332-0.0031774667523766444*I	-0.0014926670974250323-0.0026614132749971492*I	-0.0007674896678864005+0.0002510974003901*I	0.0006661017203105317+0.002757483707765375*I	0.0010306609301501842+0.002596305498908849*I
-0.007998508061384649-0.017357144757241524*I	-0.003347188604083265-0.020437277646722613*I	0.01125395368091078-0.004355632842608429*I	0.01774801322558567+0.021388933376079906*I	-0.00027121236133571087+0.03576504176401681*I	-0.03737562902217241+0.017253339286826045*I	-0.060400918867022604-0.04169799972068525*I	-0.02169988489445696-0.1256997141699808*I	0.12472965385884964-0.2006344996658433*I	0.4414651473308038-0.23107406914216005*I	0.13244227902383063-0.20117774767340224*I	-0.013991575165933778-0.12524859937614963*I	-0.06062424255382584-0.03969940094273062*I	-0.04574757650944367+0.018755070491052038*I	-0.008637473103270997+0.034078309743552526*I	0.018263869421475114+0.016966017471759073*I	0.02119980153383812-0.006989314022278732*I	0.0066375953217913-0.016934517660234297*I	-0.008980138669499775-0.009351905123747358*I	-0.013223968623532999+0.004325401984855621*I	-0.0055382181961475315+0.010659707781398587*I	0.005185380215533039+0.005777100045954046*I	0.009508875261070446-0.0034329966560197006*I	0.0049841775849321646-0.0075665867028918655*I	-0.0031456904968861043-0.003663467536665419*I	-0.007457150291227105+0.0031595123401012446*I	-0.00475743678020635+0.005782610867104745*I	0.0018319119399542786+0.002191787355019874*I	0.006219958067557311-0.0032046612825559354*I	0.004767758565614352-0.0046670419131751364*I	-0.0008490398717421894-0.0010334735084774288*I	-0.005451029644120977+0.0034639618228893047*I	-0.0049914411165952145+0.003934903747616991*I
