0.41980462866483204-0.6169618727467062*I	-0.2499609541767117-0.3655703020954596*I	-0.1971003711388948+0.10656452851316767*I	0.07496715138027729+0.08140500462998544*I	0.025385832267766344-0.0645967744195134*I	-0.051596050924788715+0.004430665971868855*I	0.01884023141501284+0.03418134686012568*I	0.019772721327333334-0.025449982541044403*I	-0.02608156055423876-0.0050616803963654455*I	0.0041430641304982165+0.021257266922860178*I	0.016193945517727494-0.011482972785578662*I	-0.01464922055770941-0.007558270404712437*I	-0.00203982444361516+0.014254403151215431*I	0.013079828774685887-0.00459891895122527*I	-0.007891491095580596-0.007862817990770668*I	-0.0049426212664562775+0.009575045843323745*I	0.010205644476695972-0.0007979765060104159*I	-0.003381591253811935-0.007265928719488477*I	-0.006164512106632621+0.006183834841803939*I	0.007496134204058942+0.00135133167129896*I	-0.00027269115889835566-0.006245560909914921*I	-0.006356269992749358+0.0036775034646725348*I	0.005025976650130153+0.0024716611595900994*I	0.0018664479149209765-0.005093569403615235*I	-0.005891830538499989+0.0018497134060663377*I	0.002780034919797499+0.002965208515097769*I	0.0032195235524320807-0.003934553467657345*I	-0.004972896877566262+0.0005429199559961374*I	0.0008392105463257208+0.0030073643363401474*I	0.00393244810573159-0.0028991225223727254*I	-0.003778772402139745-0.0003203402037630112*I	-0.0007678600517753469+0.0028297922085366543*I	0.004117371065284603-0.0020092357855754903*I	-0.0024281371679815986-0.0008643377199852287*I	-0.0020196683446501193+0.002497916465773417*I	0.0038348436531690016-0.0013194990100438163*I	-0.0010416825955360902-0.001150502210115997*I	-0.002864071538238088+0.0021667369956392935*I	0.0032077788885826615-0.0007886829806861333*I	0.0002885349727835432-0.001281458289319414*I	-0.0033137733165082284+0.0018453800635325026*I	0.0022948454082920683-0.0004412192359198821*I	0.0014540323495055847-0.0013428185965069432*I	-0.003384782900256624+0.0016084943160718337*I	0.0011917384696680012-0.00018349075141086197*I	0.002412282028987505-0.0013711943389888767*I	-0.0030526461535288485+0.0014602807612822816*I
-0.249960954176729-0.36557030209547553*I	0.222704257525921-0.5103973442335548*I	-0.1749938027964306-0.2841652974654796*I	-0.17171453887110158+0.041967754093662*I	0.023371100455522712+0.0858356706018758*I	0.04422606368279997-0.030415427559361902*I	-0.031823329597450385-0.02101931656915949*I	-0.007241329139234681+0.02911966646376117*I	0.02391578545780414-0.004192715618194123*I	-0.009887615036545932-0.016544653181952865*I	-0.010506156427227811+0.01369899651814886*I	0.01415412107411316+0.0027714303656409854*I	-0.0015693917830225568-0.012157189355932064*I	-0.009931315539188726+0.006391585160457943*I	0.008137207508245784+0.004976126892112779*I	0.002314153381114357-0.008660794496781315*I	-0.008324212520290227+0.002309117123825455*I	0.00404113237005795+0.005385858335784878*I	0.004114542950270853-0.005914597048194232*I	-0.006437203265507793-0.00006172606810546276*I	0.0011398642113156219+0.0050288351359812*I	0.004753285491234316-0.003773899750334366*I	-0.004489822077820883-0.0014160659389638745*I	-0.0008658538883636448+0.004321374565656264*I	0.004646482834715524-0.0021283608885024567*I	-0.0026723069860758526-0.002084840061590957*I	-0.002192861957773149+0.0035081284710755125*I	0.00405873409874981-0.0009271891313458927*I	-0.0010404487718563972-0.0023562025664067205*I	-0.0029395618558380643+0.0026870241325702023*I	0.003164588053945447-0.000069330313812122*I	0.00033859866314135754-0.0023295759893107917*I	-0.0031959972197630193+0.0019654544885719435*I	0.0020977027206319134+0.000488680680217372*I	0.0014067064851871276-0.0021838367300219094*I	-0.0030613509402008174+0.0013474142556543695*I	0.0009707721149031824+0.0008472379856067127*I	0.0021660962930285595-0.0019391851907773845*I	-0.0025755365654505967+0.0008852787063330524*I	-0.00010599442790589121+0.001056697082842889*I	0.002583380381094904-0.0017226775252554892*I	-0.0018597409669997914+0.000502561467003792*I	-0.0010899374919788828+0.00116727508014432*I	0.0026457708191587907-0.0015263093479070105*I	-0.0009725008712741793+0.00023729997709182973*I	-0.001860907683863259+0.0012767900098727806*I	0.002412282028983692-0.0013711943389869974*I
-0.19710037113890272+0.10656452851314799*I	-0.17499380279644128-0.28416529746548835*I	0.24809008979371075-0.5749941186530535*I	-0.2265898537211945-0.279734631493598*I	-0.15287430745607733+0.0761491009538018*I	0.043143821782854634+0.0603856880608438*I	0.018144503128555728-0.03547710795572806*I	-0.02768026546696571+0.00023795035368842654*I	0.008952616378469235+0.017636693678173644*I	0.009266564900083665-0.011750986022902997*I	-0.01192743948014922-0.002290250030730212*I	0.0025736723474709747+0.009100077566928027*I	0.006262629978537693-0.005091387625123029*I	-0.006512013049471571-0.002582143512596514*I	0.00027432893750018394+0.005593608654449436*I	0.0047556162543994675-0.002289801827387662*I	-0.0038503587255418565-0.002476959654986422*I	-0.0008280783162152422+0.0036604487951263924*I	0.0037684412111834652-0.0008597025741238425*I	-0.002241727042478114-0.002237093583516851*I	-0.0014112266153862314+0.00240993509147997*I	0.0030063121262323216-0.00006473426764776687*I	-0.001138545047275702-0.0019241863442688678*I	-0.0017097871580410247+0.0015491425761510083*I	0.002353669664057706+0.00038682109800448975*I	-0.0003264140428454686-0.001585440932526511*I	-0.00183309643974278+0.0009225242747186804*I	0.0017395861479459307+0.0006090059486782301*I	0.0002799616965784662-0.00124752933511116*I	-0.0018083088236567626+0.0004735896421583857*I	0.0011778092094446478+0.0006777883470307066*I	0.000736450885976397-0.0009336680337745785*I	-0.0016810696814930659+0.00016834047648023304*I	0.0006388464334162153+0.0006459554785411478*I	0.0010560201250819801-0.0006618215298985349*I	-0.0014573650530900976-0.000017099734381681152*I	0.00014642794835251373+0.00055873127498509*I	0.0012593070876942335-0.000434220303698745*I	-0.0011476770234502033-0.00009380512724847273*I	-0.0002806911571364837+0.0004440594704002888*I	0.0013480379216022707-0.0002861215136744309*I	-0.0008014025191755441-0.00011418320918425339*I	-0.0006680024973523733+0.00031907071560008377*I	0.001322344536995958-0.00020391925884376874*I	-0.0004068753343715-0.00006602858663035121*I	-0.00097250087127175+0.0002372999770915315*I	0.0011917384696693012-0.0001834907514070283*I
0.07496715138029518+0.0814050046299943*I	-0.1717145388711073+0.041967754093671*I	-0.22658985372121232-0.27973463149359057*I	0.26693032120871496-0.5408127717929241*I	-0.20681713239388783-0.30518461403465247*I	-0.17895586801033844+0.07108742055742033*I	0.047286885913336+0.08164295498368412*I	0.03433844864626509-0.0469600807413151*I	-0.04232948602467607-0.007320320051011327*I	0.0069127919348835245+0.031891096829403304*I	0.02234639367480199-0.01634990497412585*I	-0.019818930575715456-0.01015306802150128*I	-0.0023689489189831123+0.018675123410252473*I	0.01646827445521932-0.005889364131141411*I	-0.00989360430331906-0.009848072232097362*I	-0.005890183169153136+0.011777443496248447*I	0.012251750458476898-0.000938470156085131*I	-0.004123049884414057-0.008722520564892311*I	-0.007184348308964209+0.007337952259805923*I	0.00879441786129746+0.0016119585854569999*I	-0.0003752791275737665-0.0073306629871473265*I	-0.007303057153903836+0.004259648497553822*I	0.005786347046009875+0.002900474247471703*I	0.002080978505141726-0.005858739811925873*I	-0.006682684035605236+0.0020920625321218236*I	0.003192880210397116+0.003394185434313197*I	0.0036060340628893428-0.004484563454916329*I	-0.005611868841898753+0.0006021840709796151*I	0.0009717260961547204+0.0034387981572739294*I	0.004397332761867321-0.0032567651206453093*I	-0.004236445991617701-0.0003907480778260763*I	-0.0008418591351811858+0.0031757048127921844*I	0.004571294539163336-0.002253167043831604*I	-0.0027227522770347083-0.0009821617336493573*I	-0.0022252251048552555+0.0028126924741839303*I	0.004263799013636896-0.0014505045105679382*I	-0.0011688300802907498-0.0012985580237030341*I	-0.003167345368105124+0.0024041113384905767*I	0.0035541524960211487-0.0008754395396512201*I	0.00030635532604672403-0.0014366237237735493*I	-0.0036654740574227655+0.002052553786488753*I	0.002539776391250516-0.0004696122650469185*I	0.0016108795098086974-0.0014853775481584812*I	-0.0037206486508731206+0.0017793514768686773*I	0.0013223445370116995-0.00020391925885184181*I	0.0026457708191732028-0.0015263093479148144*I	-0.003384782900250849+0.0016084943160729476*I
0.02538583226776996-0.06459677441948977*I	0.023371100455500556+0.08583567060188434*I	-0.15287430745610237+0.07614910095380173*I	-0.20681713239388433-0.30518461403464064*I	0.24084876065447888-0.5458744521892935*I	-0.2026740682633855-0.28392734711179496*I	-0.1627619224926237+0.059604447771839465*I	0.032637665355602495+0.07408468457897706*I	0.032298624202641395-0.03270567759009256*I	-0.029249657249980014-0.011919239002237084*I	-0.0009786991606880323+0.0240282788386335*I	0.01740377240834523-0.006774859130793958*I	-0.00961328609903547-0.010951044527511871*I	-0.005750540172822195+0.01140919469075263*I	0.010303762348582551+0.000294470710659595*I	-0.002397470099228358-0.008496740560792393*I	-0.006162874328023753+0.005531882586332678*I	0.0058954804657332365+0.0027390333085797443*I	0.0009029267657248047-0.006250859405310457*I	-0.00531790039403281+0.002244382856186086*I	0.0029025873227851297+0.003461671991531862*I	0.002404755792206073-0.004365454472038875*I	-0.004083533601465191+0.0003250950298824756*I	0.0008134501684632044+0.0034433942034357173*I	0.002920189051474756-0.0028513754756101053*I	-0.00275023592988099-0.0008070599902623654*I	-0.0005858921917596089+0.003073845230562477*I	0.002838174011093267-0.0016547712463347323*I	-0.0014944977766213406-0.0014070517145584247*I	-0.0014564110718115716+0.002574460437282657*I	0.002377664417239322-0.0007588486548948195*I	-0.00040160233844151985-0.0017102470878849203*I	-0.0018835417307356483+0.0020252026026624783*I	0.0017072230008890249-0.00008643004819605974*I	0.00048502661152137716-0.001770844714319253*I	-0.0019366901320633416+0.0015312341848726832*I	0.0009500256971725497+0.0003948755529471726*I	0.0011260153280457396-0.001739777259648554*I	-0.0017133130185941587+0.001061292741965671*I	0.000169369595738503+0.0007330547764226198*I	0.0014980937956961971-0.0016201144751609134*I	-0.0012531920284356208+0.0006813594475149062*I	-0.0005128697622766231+0.0009906684962277125*I	0.001610879509817329-0.0014853775481606778*I	-0.0006680024973217721+0.0003190707155954267*I	-0.001089937491959661+0.0011672750801337605*I	0.0014540323495014773-0.0013428185965140699*I
-0.051596050924804966+0.0044306659718701255*I	0.04422606368276059-0.03041542755938136*I	0.04314382178282415+0.06038568806082114*I	-0.17895586801032734+0.07108742055743089*I	-0.20267406826336304-0.28392734711177037*I	0.25704270617221453-0.5573574249748583*I	-0.21732328882110452-0.29148561751650176*I	-0.16480174693624933+0.07385885092304445*I	0.04571749413028427+0.06948576562773456*I	0.024407133107060216-0.04056849558086828*I	-0.03419227851643963-0.00234419315890004*I	0.009226945315990881+0.02323030233263859*I	0.01402218115450765-0.014040787850278642*I	-0.015777798205672416-0.004767209685711335*I	0.0017455940312598932+0.01276052636204672*I	0.01003107118969741-0.005951090199261988*I	-0.008753740091987797-0.00481923709612776*I	-0.0011368976778942503+0.00800354374591622*I	0.007761928380671912-0.002354536095032883*I	-0.004988903772770893-0.00440114599922587*I	-0.002537865474249718+0.005209591371297385*I	0.006122110875214738-0.0004728814761426999*I	-0.0025681410853445018-0.0038225345160760554*I	-0.0032443230551356503+0.0033324593662043705*I	0.004745898274176799+0.000544271681063157*I	-0.000858583350682207-0.0031717156793566632*I	-0.0035180959816641243+0.0020227322183042043*I	0.0035314788735141185+0.001064609444999737*I	0.00041003684309845126-0.0025191089663411915*I	-0.0035141661212747663+0.0010908647511929917*I	0.0023784325813582348+0.0012549614272423324*I	0.0013359818216899379-0.0019093508649932105*I	-0.0032656738767049285+0.0004564899077763643*I	0.001324237157829268+0.001236519621997092*I	0.001995757973669926-0.0013678883375160792*I	-0.002828746704973924+0.00007453534919290883*I	0.0003581552762502836+0.0010900149489419875*I	0.002404058046684208-0.0009479430435484762*I	-0.0022587675722272227-0.0001312829435514335*I	-0.0005215745489373797+0.0008778019905793094*I	0.0025816516247344173-0.000638139562565539*I	-0.001554552357829977-0.00015983371390378034*I	-0.0012531920284511496+0.000681359447493404*I	0.002539776391242434-0.0004696122650581344*I	-0.0008014025191646324-0.00011418320917137682*I	-0.0018597409669831113+0.0005025614670057508*I	0.0022948454083008274-0.00044121923593581913*I
0.018840231415013325+0.03418134686011307*I	-0.03182332959747062-0.02101931656918549*I	0.01814450312852443-0.03547710795574933*I	0.04728688591332774+0.08164295498368256*I	-0.16276192249261132+0.059604447771850824*I	-0.21732328882109783-0.29148561751648866*I	0.25500288172858915-0.5431030218236562*I	-0.20424346004640526-0.2960845364677414*I	-0.1726932380318082+0.06599603293227382*I	0.04077487286384313+0.07906081147107379*I	0.03461277758374797-0.04136647208686703*I	-0.0375738697702769-0.009610121878389699*I	0.003062433209353473+0.029414137174433946*I	0.02151831535858562-0.012689456178993759*I	-0.016050489364570694-0.01101277059564039*I	-0.004610675961511068+0.016438029826716244*I	0.015057047839821296-0.0034794290396648574*I	-0.006887292177062158-0.009912806499730071*I	-0.007028728216408023+0.009853257152002672*I	0.010541963300445647+0.0006106724200736801*I	-0.0017693802203459872-0.00833569946690458*I	-0.007510762351811908+0.005752511327265861*I	0.006961321421530527+0.0025344828601906073*I	0.001364307020355192-0.0067216570384444185*I	-0.007023095457303474+0.003012119162452544*I	0.003978038222401874+0.003374063889626291*I	0.0032587877146193606-0.005180951464913606*I	-0.005946233149641426+0.00115839449831253*I	0.001511810528859404+0.0035625259107689095*I	0.004244880496267071-0.003838607976371296*I	-0.004555848716819915-0.00005963745890394327*I	-0.000485638956897805+0.0034216984229047524*I	0.004543760710273746-0.0026980338456556825*I	-0.0029771389039006846-0.00082496838154356*I	-0.0019895361586644805+0.0030818996855048373*I	0.004290603381965469-0.0018091075734550505*I	-0.0013747143554722159-0.0012682832473116443*I	-0.003026627624019546+0.0026985092650327757*I	0.0035957965163387123-0.0011314337949397267*I	0.00015351445675730336-0.0015024772825388145*I	-0.003574220702469397+0.0023380827518514427*I	0.0025816516247209906-0.0006381395625701545*I	0.001498093795686773-0.0016201144751955177*I	-0.003665474057442071+0.0020525537864614905*I	0.0013480379215781747-0.00028612151365613083*I	0.0025833803811086123-0.001722677525235449*I	-0.0033137733164680105+0.0018453800635231787*I
0.01977272132734615-0.02544998254104005*I	-0.00724132913922259+0.029119666463766895*I	-0.027680265466972942+0.00023795035369573216*I	0.03433844864624429-0.04696008074132081*I	0.032637665355594044+0.07408468457895799*I	-0.16480174693624658+0.07385885092304646*I	-0.2042434600464096-0.2960845364677178*I	0.2471113906330211-0.5509658398144035*I	-0.20918608131285432-0.2865094906243816*I	-0.1624875935551194+0.06519805642628305*I	0.037393281610010584+0.07179488275157943*I	0.028448265477108634-0.035182637245084185*I	-0.03007773556620214-0.008258790207118656*I	0.002789742050463217+0.023168576264498707*I	0.015162045365831133-0.0090119527143127*I	-0.011024512714426503-0.008541109436023025*I	-0.0027442280465705673+0.011344460423118102*I	0.009165217301312112-0.0016297156335943301*I	-0.004107257257283299-0.006947597984639623*I	-0.0038092046639746076+0.005918703684312747*I	0.005569066422886337+0.0011535923760304355*I	-0.0009301696740261937-0.0053283351305764325*I	-0.0035783142460926627+0.0028533888048998327*I	0.003182549019377871+0.002214142656435657*I	0.0005964469685716173-0.0038918648298912205*I	-0.002905724392012553+0.0010028833768897538*I	0.0015499010544333606+0.002509726169636784*I	0.0012391193699774746-0.002683034999130026*I	-0.002111389496458756-0.00016110451169666529*I	0.00047012793333572276+0.0024120237006747583*I	0.0013808089580187829-0.0016718709807337505*I	-0.0013480698282517637-0.0008483204395965034*I	-0.00019710398410422502+0.002140240133566295*I	0.0012299873937910875-0.0008526537821527926*I	-0.0006822934955890793-0.0012661876174721283*I	-0.0005355038091508963+0.001739081089012833*I	0.0009058204817051782-0.00020061325736953718*I	-0.00018297588581441424-0.0014517739987264886*I	-0.0006143455950394744+0.0013273149260153527*I	0.0005431503628001864+0.0003288469663104443*I	0.00015351445673929772-0.0015024772825362267*I	-0.000521574548948881+0.000877801990593739*I	0.00016936959574853628+0.0007330547764252118*I	0.0003063553260413892-0.0014366237237849596*I	-0.0002806911571625758+0.00044405947040179685*I	-0.00010599442790360774+0.0010566970828579912*I	0.00028853497281478013-0.0012814582893117613*I
-0.0260815605542427-0.005061680396347876*I	0.02391578545782877-0.0041927156181647595*I	0.00895261637849038+0.017636693678193642*I	-0.042329486024688466-0.007320320051021012*I	0.03229862420264223-0.03270567759011455*I	0.04571749413030813+0.06948576562773592*I	-0.17269323803181086+0.06599603293230234*I	-0.20918608131287802-0.2865094906243603*I	0.25731703510968473-0.5517638163203986*I	-0.21256767256669418-0.2937754193438744*I	-0.16865210566175107+0.07138189126807779*I	0.04488941581409044+0.07314621442286452*I	0.028175574318217288-0.04142819815501565*I	-0.03643400555895451-0.004581286742445232*I	0.007815718700611034+0.025640237424113376*I	0.017028493280774503-0.014105522117905124*I	-0.016916343252931582-0.00669139602995854*I	0.00003580687321943193+0.014309668938191763*I	0.012384740853763152-0.00556426910128922*I	-0.009080154134830756-0.006404678028680687*I	-0.0029699941176579694+0.008926068020636821*I	0.009501514528601275-0.0017455301463347363*I	-0.004708942076168182-0.005648675334321378*I	-0.004346174297864918+0.005683181013456584*I	0.007299920084664379+0.00020490687087374113*I	-0.0018316901994044-0.004756202549876121*I	-0.004925392736654495+0.003500799842663968*I	0.005384744707608582+0.0011902271596072411*I	0.0001974367744377684-0.0038335372092313676*I	-0.004975461034715474+0.002005632483941772*I	0.0036779068219019327+0.0016233407199760129*I	0.0016693439308111179-0.002953329270073288*I	-0.00466184314473475+0.0009970596239137286*I	0.0020977414242031285+0.0016990208976391207*I	0.002684019743294865-0.0021954723786434963*I	-0.004067076395851889+0.0003423066986238581*I	0.000656234660512378+0.001555590337610371*I	0.003318102510689669-0.0015718075963774827*I	-0.0032356220393429435+8.506762529279302*^-6*I	-0.0006143455950377019+0.001327314926011476*I	0.0035957965163308354-0.0011314337949596108*I	-0.002258767572239006-0.00013128294354057286*I	-0.0017133130185982511+0.0010612927420135425*I	0.0035541524960241173-0.0008754395396281931*I	-0.0011476770234519922-0.00009380512726694838*I	-0.0025755365654592417+0.000885278706323249*I	0.0032077788885753744-0.0007886829806728335*I
0.004143064130478702+0.02125726692287522*I	-0.009887615036536799-0.0165446531819297*I	0.009266564900101006-0.011750986022898998*I	0.00691279193487874+0.03189109682938253*I	-0.029249657249969724-0.011919239002252814*I	0.024407133107088766-0.04056849558086497*I	0.04077487286384228+0.0790608114710819*I	-0.16248759355514553+0.06519805642628895*I	-0.21256767256670747-0.29377541934387236*I	0.2511525230030664-0.5455799814786195*I	-0.2050715383626052-0.292424087672593*I	-0.16892479682063666+0.06513633035815729*I	0.038533145821338044+0.07682371788754751*I	0.033201550968355864-0.03895653699540901*I	-0.03456755764402957-0.009674856146051026*I	0.0019238881620839577+0.0274899508301756*I	0.019808528200551123-0.011140313602829644*I	-0.013696819700479675-0.010625949497646354*I	-0.004937090004326759+0.014852588894172195*I	0.013223951400067912-0.002556904764946174*I	-0.005147706029133732-0.009303800551039751*I	-0.006748766519814924+0.008605727816903778*I	0.008733654476815792+0.0010842620622403519*I	-0.0005915710108937546-0.007657911119882608*I	-0.006774311465844695+0.004818843293463718*I	0.005280251740029358+0.002702823336652319*I	0.0020031534537774667-0.006075701559901859*I	-0.0059670753322045595+0.0023502976325567434*I	0.002520673169326203+0.0033569641552475336*I	0.0034052156629809606-0.004622220189920398*I	-0.004686926061930177+0.0007241741946104284*I	0.00036413350543073805+0.003468720783502667*I	0.003964189339135818-0.003394548505980388*I	-0.0032078107952335407-0.0003457589725756489*I	-0.001287041476087628+0.0033075152137219573*I	0.003875758212933793-0.002378963130054967*I	-0.0016547943668725092-0.001028887640384747*I	-0.0023964114930147442+0.003015871098876758*I	0.0033181025106969707-0.0015718075963575698*I	-0.00018297588580118917-0.0014517739987207196*I	-0.003026627624017764+0.0026985092650085004*I	0.0024040580466637646-0.0009479430435520514*I	0.001126015328023015-0.001739777259615452*I	-0.0031673453681034997+0.0024041113385064295*I	0.0012593070877109887-0.0004342203037176385*I	0.002166096293030545-0.0019391851907885871*I	-0.0028640715382510368+0.0021667369956477264*I
