0.4676280684677908-0.5320134378646969*I	-0.15391121955381498-0.391094170095533*I	-0.21728891357966554+0.03795461834775501*I	0.028584011833509757+0.11506246496932321*I	0.06497179510339772-0.03807011219905918*I	-0.03805783526068502-0.03848412120761405*I	-0.021191258630753412+0.0382758449994446*I	0.032271310221886194+0.007708807101984071*I	0.0002645080261560343-0.029194278565729585*I	-0.022421017525468313+0.00790645865854067*I	0.009631027290488646+0.01782344896772061*I	0.01231415260134324-0.014442151522435906*I	-0.012763385990319336-0.006974566249619352*I	-0.0038086717962938278+0.01491658577991605*I	0.011700888700643524-0.0016409749120889503*I	-0.0022201056507348653-0.011529534310292675*I	-0.008414818917792602+0.007126396130822877*I	0.005558093564437208+0.006211893021543787*I	0.004408946110993438-0.009285908025971429*I	-0.0065371328101319695-0.0006511839185154531*I	-0.0007727329757573896+0.008514818915264578*I	0.005790350094544354-0.0038279447417902874*I	-0.001873546046698466-0.005638402584138316*I	-0.004077052897501508+0.00640874421942809*I	0.003323777255077941+0.0017472644140377079*I	0.0020937446704840292-0.00681656188397802*I	-0.0036791080284463745+0.0020279306467415447*I	-0.00030621653710300513+0.005277494784906176*I	0.003285587836342193-0.004747724752201839*I	-0.0010141368972749365-0.002417322179134874*I	-0.0025155563606381057+0.005841705295154658*I	0.0018017961281463976-0.0008807003522402935*I	0.0016282434386049051-0.005164113305935331*I	-0.002183752334722805+0.0037025269377715404*I	-0.0007761544439649764+0.002992002477483159*I	0.0023316407216965977-0.005334485685348741*I
-0.15391121955382467-0.39109417009554537*I	0.2503391548881052-0.49405881951695124*I	-0.125327207720326-0.27603170512621045*I	-0.15231711847627416-0.0001154938513035178*I	-0.009473823427164131+0.07657834376171346*I	0.043780536472658206+0.00020573280040198279*I	-0.005786525038793543-0.030775314105607035*I	-0.02092675060460277+0.009081566433728996*I	0.009850292696406335+0.015615265760526676*I	0.0098955353166297-0.01137082959800885*I	-0.010106864924140034-0.0065356928638949175*I	-0.0031323586998390387+0.010848882718102417*I	0.00850548080505417+0.0004744342574888869*I	-0.0010624972896593717-0.008615541161683355*I	-0.006028777447008846+0.0033870514696530017*I	0.0032860697828689302+0.005485421218750571*I	0.003337987913718617-0.0053176412887503905*I	-0.0040058728067875774-0.002159511895153925*I	-0.00097903924569165+0.005560709103030218*I	0.0036362131352371597-0.0007710891106981902*I	-0.0007467827155791959-0.004479128660294317*I	-0.002646279022443205+0.002876416331141098*I	0.0017132971970486796+0.0025807994776526955*I	0.0014502312083773936-0.0038911381700938055*I	-0.0019833082270248876-0.0004078176645542438*I	-0.00035533077337852225+0.003775195060763305*I	0.0017875281333754264-0.0015390670990995203*I	-0.00039352019209931737-0.002719794105493827*I	-0.0013203534343672867+0.002860172605751581*I	0.0007700314757069064+0.0010939805429594324*I	0.0007876592308649955-0.0032980225313506426*I	-0.0008873129220384958+0.000677591989246743*I	-0.0003819562065746947+0.0028218265855574046*I	0.0008520889946477075-0.0021721108284300213*I	0.00014788838698421495-0.001631958747567483*I	-0.000776154443956334+0.0029920024774825553*I
-0.21728891357968158+0.037954618347745266*I	-0.12532720772033262-0.27603170512621544*I	0.3153109499914973-0.5321289317159972*I	-0.16338504298100148-0.3145158263338154*I	-0.1735083771070187+0.03816035114815408*I	0.022797486794718318+0.08428715086371821*I	0.04404504449880261-0.02898854576531337*I	-0.028207542564272076-0.022868855447068247*I	-0.011295723314122597+0.026905015401447276*I	0.02216444529774267+0.0011731142381000226*I	-0.0028678506736916033-0.018345395847614444*I	-0.013915536720427396+0.008380892916030627*I	0.008568530000817275+0.009207907806029012*I	0.006285375154335678-0.011055100052779647*I	-0.00947731620743308-0.0014891450308435396*I	-0.00047068388254879946+0.009598944491190593*I	0.007695015893883445-0.003800486807236872*I	-0.003199144896402119-0.005968825207270387*I	-0.004778605782539674+0.0063553070201201045*I	0.00481131084886571+0.0017327643612497156*I	0.0017626670885588268-0.006409491694829924*I	-0.004823835613071678+0.0019296155591384983*I	0.0006774982326293195+0.004623680745175598*I	0.0038070418675244053-0.0042357624063400654*I	-0.0022288768200759506-0.0018632075233722177*I	-0.0022895247641351348+0.004869677120329793*I	0.0029302570629632834-0.0009725296914659362*I	0.0007733912361102976-0.003956389278256566*I	-0.0029090765527342824+0.0031219111896613407*I	0.0004814426937661234+0.0019794722535283723*I	0.0023982749143024984-0.0040701327629625115*I	-0.0013960931038488422+0.0004045044064304348*I	-0.0016634673659854005+0.003669594466745966*I	0.0019496845151385756-0.0025126590997798116*I	0.0008520889946653688-0.0021721108284384963*I	-0.0021837523347004776+0.0037025269377669173*I
0.028584011833509903+0.1150624649693383*I	-0.1523171184762684-0.00011549385128648343*I	-0.16338504298099307-0.3145158263338086*I	0.29411969136075783-0.49385308671653866*I	-0.131113732759128-0.30680701923182013*I	-0.17324386908089218+0.008966072582425781*I	0.0003764692692301505+0.09219360952224491*I	0.05367607178929109-0.01116509679760719*I	-0.015893389962920893-0.037311006969503346*I	-0.024059109304432273+0.019930449151842004*I	0.018355773501463744+0.016089700018029778*I	0.008833038026970507-0.01998637075969432*I	-0.01613564237115101-0.0031486413942588463*I	0.00015371108302710332+0.016334303936843732*I	0.011843468718777008-0.004843207031259494*I	-0.005068370096430245-0.010775053056843665*I	-0.007007816692674968+0.008947760572660996*I	0.006922282918127359+0.004714332108031076*I	0.002591205198152232-0.009796769949055517*I	-0.006652151829216945+0.0007169044359788462*I	0.0007342579513752622+0.008141508580670122*I	0.005086444343624118-0.004662227280807375*I	-0.002730090942608584-0.004886946324866464*I	-0.003001609795827093+0.006651611391883939*I	0.003500825330422998+0.001041732378538861*I	0.001056711016273259-0.006610932275590741*I	-0.0033036616613974805+0.0024523549411948177*I	0.00041470070233121277+0.0048691756037147*I	0.0025751873642389125-0.004837089630460219*I	-0.0012808331141555347-0.0020422021162593527*I	-0.0017023096409573433+0.0056819991912862074*I	0.0016221204703638808-0.0010781302854975452*I	0.0009355476178742965-0.0049299812789330945*I	-0.00166346736596998+0.003669594466720098*I	-0.00038195620654940196+0.0028218265855355943*I	0.001628243438625566-0.005164113305937997*I
0.06497179510342044-0.03807011219903582*I	-0.009473823427150595+0.0765783437617384*I	-0.1735083771070138+0.03816035114816281*I	-0.13111373275911667-0.30680701923182274*I	0.2943841993868952-0.5230473652822686*I	-0.15353475028461117-0.2989005605732837*I	-0.1636128417904042+0.026789521550144527*I	0.01269062187058321+0.07775145799981491*I	0.040912685798980476-0.01813966304721807*I	-0.019702061759209043-0.022394421189588003*I	-0.012358220603780173+0.018289474239742514*I	0.016135667850740994+0.004560165707726054*I	0.0004182191091877231-0.012859974628879264*I	-0.010577548806707316+0.003063251627275304*I	0.004562657194025722+0.007048395910863237*I	0.005306335908645407-0.005494390949773424*I	-0.0058411030721910685-0.0022602341415706817*I	-0.0012174665981284365+0.005119815830871024*I	0.0050487368714399045-0.00092407047611533*I	-0.0014858476993441358-0.0033880257296307753*I	-0.0033283745741520903+0.002464168850017222*I	0.0028280026218357795+0.0013249466966886816*I	0.0014073363151583585-0.0026342966340739053*I	-0.003036307479718986+0.00039054846002765063*I	0.0002839780405179731+0.001903886639662516*I	0.0024866884331623007-0.001375589800612239*I	-0.0014588453443498551-0.0007692269804264823*I	-0.0015018655332533542+0.0015716545889881638*I	0.002042944140918055-0.0002949377021933308*I	0.0003914350295050735-0.0011345626926786336*I	-0.002056987558111033+0.0009498003612301279*I	0.000629331080757936+0.0003475135059397974*I	0.0016221204703763814-0.0010781302855144466*I	-0.0013960931038211547+0.00040450440638623464*I	-0.0008873129220185478+0.0006775919892214367*I	0.0018017961281476026-0.0008807003522319001*I
-0.03805783526066382-0.038484121207609*I	0.04378053647266469+0.00020573280040137753*I	0.02279748679471551+0.08428715086371019*I	-0.17324386908087536+0.00896607258241844*I	-0.15353475028459043-0.29890056057328745*I	0.30401522667738634-0.5052239163145341*I	-0.14122059768326395-0.3133427120956991*I	-0.17637622778072234+0.019814955300538322*I	0.008881950074290296+0.09266804377973148*I	0.05261357449963025-0.01978063795931979*I	-0.02192216740993071-0.03392395549990297*I	-0.02077303952155756+0.025415870370550566*I	0.021693761415191595+0.010772058729276545*I	0.004827165220190995-0.022145882654823732*I	-0.01711468161683498+0.002412067708795207*I	0.003789924218270238+0.015563214826156569*I	0.011096686003197897-0.009322335691557047*I	-0.007714649118877276-0.007898636725718956*I	-0.005294519495628925+0.011528560050297003*I	0.00837251412650265+0.0008231939379344027*I	0.0006078969711203696-0.010204587613596178*I	-0.007007482602613026+0.004492099496767432*I	0.0025217860847225266+0.006602441481602358*I	0.004692924151495761-0.0073820213862774925*I	-0.004050444376985389-0.0020267737191204723*I	-0.0022315783201042245+0.0077455919348117085*I	0.004288484561314255-0.002256290152842258*I	0.00016939809425039936-0.005933340286357258*I	-0.003685617867975525+0.005274181526756399*I	0.001266789696964205+0.002697064775300806*I	0.002723075751213533-0.006469048378004502*I	-0.0020569875581067693+0.0009498003612391453*I	-0.0017023096409435402+0.00568199919128444*I	0.0023982749143250876-0.004070132762992121*I	0.000787659230877554-0.003298022531370768*I	-0.002515556360639952+0.0058417052951605765*I
-0.02119125863075222+0.038275844999444426*I	-0.0057865250387852335-0.030775314105622367*I	0.044045044498818624-0.028988545765332146*I	0.0003764692692438298+0.09219360952224427*I	-0.1636128417904+0.0267895215501497*I	-0.14122059768326564-0.3133427120957038*I	0.2912518406870521-0.5121984825641509*I	-0.14502926947956163-0.2984261263157968*I	-0.1646753390800629+0.018173980388442285*I	0.00666184442359244+0.08113850946944194*I	0.04419875558187708-0.01265424182849117*I	-0.016364073845473243-0.027712062478347725*I	-0.01636409341056474+0.01612996234460522*I	0.01515662860505142+0.01012087481079287*I	0.004054432244430289-0.01363106373954064*I	-0.011324331522281022-0.0014158770330012448*I	0.0019163781715883744+0.00992481224199896*I	0.007019633105701255-0.0029135914721359715*I	-0.004390871863812489-0.006151372311666987*I	-0.0032007748251600453+0.004711998166334045*I	0.004693406098050516+0.002851124584674188*I	0.0003016804340136639-0.004927092828707617*I	-0.003721894766274866-0.0002556252554619186*I	0.0015076491874572617+0.004185119302439856*I	0.00217736779088088-0.0015403160911290573*I	-0.002248648248826224-0.002907474071338029*I	-0.0006033348815031163+0.0025814786288995027*I	0.002104732226587197+0.0014462367849325097*I	-0.0006067563497092331-0.0029413378088741925*I	-0.0013539771462686898-0.00006030415859084336*I	0.0012667896969761603+0.0026970647752838717*I	0.0003914350295267502-0.0011345626926835394*I	-0.0012808331141467234-0.0020422021162491972*I	0.0004814426937610745+0.0019794722535254605*I	0.000770031475712631+0.0010939805429360729*I	-0.00101413689725915-0.00241732217915585*I
0.032271310221890157+0.007708807102002261*I	-0.02092675060457719+0.009081566433736619*I	-0.028207542564239775-0.02286885544706965*I	0.05367607178929249-0.011165096797596455*I	0.01269062187055312+0.07775145799982908*I	-0.17637622778074705+0.01981495530053605*I	-0.14502926947956546-0.2984261263158063*I	0.30295272938771606-0.5138394574762583*I	-0.14724937513025205-0.309955660626084*I	-0.1730901579978083+0.025300376519290027*I	0.012219937988049294+0.0873504024910146*I	0.0486077016928565-0.021940149854434623*I	-0.022901206655630234-0.028363246396843636*I	-0.017136826386332828+0.024644781259864086*I	0.020946978699605143+0.006292930068967068*I	0.002180886197749165-0.019269466323720848*I	-0.015401384419777462+0.004992867186408059*I	0.0052401554266540175+0.011672076656043267*I	0.009113377776169955-0.009730153356102588*I	-0.008069979892263946-0.004123441664928449*I	-0.0035069913622639715+0.00998949295121608*I	0.007978993934389287-0.0018966001675730067*I	-0.0007124564632553282-0.007344415007891353*I	-0.006237451126891431+0.0055860800396696575*I	0.003309445315620327+0.0033044189502131286*I	0.003805611229485281-0.006704429397036756*I	-0.004432400583554626+0.0007950528664571495*I	-0.0013794893254679766+0.005573481106406663*I	0.004436372948281124-0.0038882489003981735*I	-0.0006067563497158479-0.0029413378088856993*I	-0.003685617867963507+0.005274181526720107*I	0.002042944140948189-0.0002949377022276289*I	0.0025751873642496114-0.004837089630465156*I	-0.002909076552749679+0.0031219111896636856*I	-0.0013203534343718426+0.0028601726057243134*I	0.003285587836356789-0.00474772475224023*I
0.0002645080261791401-0.02919427856571125*I	0.009850292696434173+0.01561526576055217*I	-0.011295723314111038+0.026905015401463974*I	-0.01589338996293213-0.03731100696949831*I	0.040912685798957-0.018139663047211103*I	0.008881950074272024+0.09266804377974415*I	-0.16467533908006832+0.01817398038844518*I	-0.1472493751302529-0.30995566062608926*I	0.29453791046995975-0.5067130613454099*I	-0.14169128156581481-0.3037437676045158*I	-0.16868121188684998+0.016014468493330516*I	0.005682805177875361+0.08669921857250322*I	0.047834968717080734-0.013425330939174671*I	-0.01711085656107126-0.03219119113865687*I	-0.019010372433000154+0.019006378675698366*I	0.016869925802117602+0.012701674288395292*I	0.00550466345281041-0.017522201909660282*I	-0.013307639749319986-0.0018236946975572269*I	0.001561047398194847+0.013700007302776884*I	0.008807161239065027-0.004452658571213175*I	-0.0047843920559249575-0.008871166417157626*I	-0.004521128259535053+0.007572170772050165*I	0.0054634375737679045+0.003945105127577906*I	0.0010893396649021246-0.00822511536010108*I	-0.004609207688294328+0.0004219667337616182*I	0.001125692980887305+0.007006945887988026*I	0.003029456785523722-0.0037124269195492506*I	-0.002100759861851353-0.004539432818876446*I	-0.0013794893254720664+0.005573481106410672*I	0.002104732226574053+0.0014462367849414175*I	0.00016939809423848666-0.005933340286365986*I	-0.0015018655332507654+0.001571654588959428*I	0.000414700702343135+0.0048691756036946246*I	0.0007733912361139939-0.003956389278258675*I	-0.00039352019211235105-0.002719794105502408*I	-0.0003062165371183689+0.0052774947848877995*I
-0.022421017525459573+0.007906458658535006*I	0.009895535316632923-0.011370829597998271*I	0.02216444529772947+0.0011731142381085828*I	-0.02405910930444502+0.019930449151828775*I	-0.01970206175920282-0.02239442118959496*I	0.05261357449964172-0.01978063795929875*I	0.006661844423583964+0.08113850946945786*I	-0.1730901579978262+0.02530037651928172*I	-0.14169128156581828-0.3037437676045239*I	0.2989468565809184-0.51599896937137*I	-0.1482284143759774-0.3043949515230426*I	-0.1694539448626108+0.02452928740857705*I	0.011473155272435719+0.0828712738307034*I	0.045961422670405025-0.019063733523313132*I	-0.0211879094585556-0.02578244691920877*I	-0.015686595177927393+0.020753643089777354*I	0.01896367047257391+0.0058851124044476824*I	0.0018255554243400212-0.01549427126292276*I	-0.013613856286425053+0.003453800087327442*I	0.004846635234545036+0.008952282550554204*I	0.007793024341797797-0.006869980750366194*I	-0.007299948416552513-0.0030294611219996844*I	-0.002719332131380553+0.006691470419851946*I	0.007091681012367954-0.0012190081783072808*I	-0.001094412669828982-0.004522588422311917*I	-0.005385362132254282+0.003413969211239906*I	0.0034573337025960793+0.0016724602026356276*I	0.0030294567855267563-0.003712426919561228*I	-0.004432400583552755+0.0007950528664504898*I	-0.0006033348815124238+0.0025814786289248843*I	0.0042884845612897095-0.00225629015281157*I	-0.001458845344372143-0.0007692269804285608*I	-0.00330366166139819+0.002452354941181131*I	0.002930257062972282-0.0009725296914556616*I	0.0017875281333660721-0.0015390670990792163*I	-0.0036791080284682164+0.0020279306467483145*I
