0.3603866804898306-0.6704881497984411*I	-0.29200782202936276-0.3349738236893927*I	-0.1694554121404285+0.15641934501902638*I	0.06788771741727383+0.045453236159468904*I	0.017632795787142108-0.07528802841986316*I	-0.0347544593527748+0.04680945951875893*I
-0.2920078220293522-0.3349738236894112*I	0.19093126834940857-0.5140688047794278*I	-0.2241201046120909-0.2895205875299209*I	-0.15182261635328945+0.08113131659917278*I	0.03313325806449595+0.09226269567823665*I	0.017632795787138326-0.0752880284198569*I
-0.16945541214042317+0.15641934501901367*I	-0.22412010461208312-0.2895205875299315*I	0.20856406413654682-0.589356833199275*I	-0.25887456396486497-0.2427111280111588*I	-0.15182261635329097+0.08113131659917242*I	0.06788771741726936+0.04545323615947886*I
0.06788771741726043+0.0454532361594836*I	-0.15182261635329136+0.08113131659917883*I	-0.258874563964857-0.2427111280111616*I	0.20856406413654788-0.5893568331992847*I	-0.2241201046120896-0.28952058752992776*I	-0.16945541214042775+0.15641934501902852*I
0.017632795787134004-0.07528802841985455*I	0.03313325806449102+0.09226269567824202*I	-0.15182261635328964+0.08113131659917398*I	-0.22412010461208803-0.28952058752992427*I	0.19093126834940682-0.5140688047794237*I	-0.2920078220293574-0.334973823689401*I
-0.03475445935276689+0.046809459518746044*I	0.017632795787140054-0.07528802841986615*I	0.06788771741726253+0.045453236159482296*I	-0.16945541214043242+0.15641934501903781*I	-0.2920078220293571-0.334973823689396*I	0.3603866804898354-0.6704881497984497*I
