0.4609937051088815-0.1105478149118593*I	0.1915399425855355-0.16507429304550425*I	0.025248078279255706-0.14313883748252923*I	-0.05699261553871764-0.07004319980467935*I	-0.06295513999075882+0.004187169590889683*I	-0.024126079731327514+0.03989548732871012*I	0.01633738063111267+0.03089602604529391*I	0.02949576662649448+0.0009394960412594825*I	0.014670470763962724-0.019778218078924995*I	-0.008039087986849219-0.017577145692464862*I	-0.018042079877238302-0.0008816323771680942*I	-0.01016991476467326+0.012278711387743502*I	0.004840399765082353+0.011375995562759684*I	0.012577741018385323+0.00046050663474419277*I	0.007708142502041517-0.008536548208502978*I	-0.0032218659678297326-0.007880196056831256*I	-0.009499152492366053-0.00006735904511327003*I	-0.006231271942342282+0.006353041992334566*I	0.0022607973050095746+0.005658488305172255*I	0.007586192148608924-0.0002665048235345273*I	0.005297598890105156-0.004944476990479694*I	-0.0016236983587068611-0.004118484911787714*I	-0.006323518146958783+0.0005561215362801108*I	-0.004697169543284936+0.003968605948551277*I	0.001162515394279049+0.0029732430875300435*I	0.005458563408061385-0.0008204247334827008*I	0.004318013988861108-0.003255206255856667*I	-0.0008054041350078141-0.00206778776039339*I	-0.004859776885987755+0.001074959513395345*I	-0.004102183283080297+0.0027100247387722063*I	0.0005087272158903944+0.0013094011711844683*I	0.004450325439489902-0.0013327677005130238*I	0.004016585628080277-0.0022755612503562793*I	-0.0002460024341003416-0.0006351597128305942*I	-0.004185998525438273+0.0016085401656414594*I	-0.004044780197330482+0.0019167065407077264*I
0.19153994258553567-0.16507429304550442*I	0.48624178338813717-0.25368665239438903*I	0.1345473270468179-0.23511749285018393*I	-0.03770706171150298-0.13895166789163996*I	-0.08111869527004495-0.03014771247596947*I	-0.04661775935964597+0.0350831956361834*I	0.005369686895167103+0.040834983369969366*I	0.031007851395075486+0.011117807966368545*I	0.021456678639645354-0.016637649651205934*I	-0.0033716091132754704-0.02065985045609379*I	-0.01820900275152232-0.0052984343047221445*I	-0.01320168011215583+0.010494363185590874*I	0.0024078262537121594+0.012739218022487156*I	0.01254854226712391+0.0028394473542563787*I	0.009355875050555598-0.007419689422087174*I	-0.0017910099903245189-0.008603907253616153*I	-0.009453137910171971-0.0015271540644964262*I	-0.0072383551873564135+0.005591129260059362*I	0.0013549202062667159+0.006086537168800429*I	0.007558396195114801+0.0007140113146928645*I	0.005962493789902137-0.004384989735322105*I	-0.0010259192568535234-0.004388355454199632*I	-0.006320867901991643-0.00014987896323663687*I	-0.00516100275267954+0.00352936462380985*I	0.0007613938647766401+0.0031481812150681715*I	0.0054805293831402925-0.000281963168327148*I	0.004653159273053626-0.0028882124938767505*I	-0.0005417628971266729-0.00218024674246206*I	-0.0049075874180881844+0.000642236978378129*I	-0.004351049670097443+0.002384360684579307*I	0.0003481421564095419+0.0013772570382589164*I	0.0045253128439706304-0.0009661600791718958*I	0.004204323005389536-0.0019679274133436444*I	-0.00016941289735801886-0.0006670210847148866*I	-0.0042907826314308424+0.0012815468278770188*I	-0.004185998525438286+0.0016085401656413683*I
0.025248078279255664-0.14313883748252962*I	0.1345473270468178-0.23511749285018427*I	0.4232866433973785-0.2494994828034997*I	0.11042124731549072-0.1952220055214744*I	-0.021369681080389863-0.1080556418463465*I	-0.051622928643550066-0.02920821643471058*I	-0.03194728859568294+0.01530497755725766*I	-0.0026694010916818076+0.023257837677503446*I	0.012965771517837538+0.010236175589199058*I	0.011286763874972553-0.004358938263464062*I	0.0014687906518073461-0.009283854893335738*I	-0.005631261733136632-0.0048379276699793165*I	-0.005493537610114093+0.0019578149770869482*I	-0.0008140397141174995+0.004859021965655399*I	0.0030493897747578863+0.002772088309143063*I	0.0031246031082133962-0.001066647429752236*I	0.0004697873146852183-0.0029454189484431764*I	-0.0018669457615628337-0.0017936588880300426*I	-0.0019407562972510396+0.0006466522695805359*I	-0.000268778152439946+0.0019680522570133018*I	0.0012348780481562373+0.0012701328509731337*I	0.0012653242466175033-0.00041638378677108636*I	0.00013659613742592056-0.0014151123666701474*I	-0.000862304493929835-0.0009703036967201177*I	-0.000842988763818094+0.000274158367952172*I	-0.00004401027023100601+0.0010803934546734712*I	0.0006207524971525203+0.0007929963450666057*I	0.0005509759899731808-0.0001781877551062166*I	-0.00003303568123645988-0.0008708455712790217*I	-0.00045726197859842407-0.0006905307221358232*I	-0.00033446404201724686+0.00010879943422262754*I	0.0001021397223091577+0.0007420973254282276*I	0.00033931431853231485+0.0006423800864694762*I	0.00015954280805899804-0.00005122087263615371*I	-0.0001694128973580766-0.0006670210847151921*I	-0.00024600243410039164-0.0006351597128308784*I
-0.05699261553871765-0.07004319980467985*I	-0.037707061711502995-0.13895166789164062*I	0.11042124731549086-0.19522200552147498*I	0.43962402402849193-0.2186034567582067*I	0.13991701394198597-0.1942825094802157*I	-0.006699210316426568-0.12783385992527257*I	-0.05966201663039885-0.04678536212717682*I	-0.049989368472920744+0.014423345180087829*I	-0.012839315856354347+0.03553654906524499*I	0.017806171282920804+0.021612171151956776*I	0.023864504893358784-0.003898431628721532*I	0.009176933153849525-0.017820403101839903*I	-0.008853127700966051-0.012718123726811257*I	-0.014992690102480057+0.001890455931973485*I	-0.007045311656459706+0.011212063957990256*I	0.005310187079767689+0.00843057661431608*I	0.0107107952568227-0.0013331522532856346*I	0.005767386204790805-0.007889895938921618*I	-0.0034906441202693134-0.00591214379981672*I	-0.008264274444209487+0.0012027738058611756*I	-0.004965947695724505+0.005936658205564493*I	0.0023973934424357697+0.0042433759385025836*I	0.006723887654679428-0.0012368085202547198*I	0.004454610126287472-0.004670318622528009*I	-0.0016677086289374528-0.003038091457115017*I	-0.005702765649805943+0.0013491178813456342*I	-0.004146193553311587+0.0037904181934435453*I	0.0011294797130426155+0.002102397516249045*I	0.005001301429462902-0.001510955455620748*I	0.003983549946843778-0.0031464068216360804*I	-0.0007032644126987269-0.0013256904349666237*I	-0.004520462567455503+0.0017173395998640504*I	-0.003942640475021376+0.0026588038661357364*I	0.0003393143185322152+0.0006423800864690276*I	0.0042043230053893915-0.001967927413344313*I	0.0040165856280801725-0.002275561250356768*I
-0.0629551399907587+0.004187169590889104*I	-0.08111869527004469-0.03014771247597039*I	-0.021369681080389537-0.10805564184634739*I	0.1399170139419862-0.19428250948021625*I	0.45429449479245515-0.23838167483713255*I	0.13187792595513728-0.21185965517268204*I	-0.02474129019366443-0.12871549230244242*I	-0.0698319313950713-0.03450665073943523*I	-0.045148968707837245+0.025799340742845803*I	-0.00026157483796767885+0.03599705569998794*I	0.02551431378496348+0.013075622943453165*I	0.02064263892552978-0.011778627685552927*I	-0.0003222193385162645-0.017887762146952965*I	-0.015084399643308249-0.0063650817344762115*I	-0.012731892797470295+0.0075489442371465*I	0.0005408804921496546+0.010945559134456785*I	0.010607785969873431+0.003486099623837617*I	0.009087096898116402-0.005451637165072217*I	-0.0005561319421675497-0.007333774402640808*I	-0.008187813663553884-0.0019435378512653895*I	-0.007101759049930013+0.004176016893390667*I	0.0004926157123373945+0.005116233472080827*I	0.006715407431297336+0.0009881696826447134*I	0.005918483519671801-0.0033045962806495213*I	-0.0004051667597004823-0.0035953591091343363*I	-0.005769891912018241-0.0003280667183446987*I	-0.005194038433916076+0.0026585190525282593*I	0.00030413188617801136+0.00245765049292911*I	0.005146065341122901-0.00017316373410795676*I	0.004755298995362783-0.0021461151684514517*I	-0.00020244857859425414-0.0015378666559944989*I	-0.0047480446100291+0.0005910161057410391*I	-0.004520462567455544+0.0017173395998636466*I	0.00010213972230899969+0.0007420973254274633*I	0.004525312843970415-0.0009661600791727571*I	0.004450325439489749-0.0013327677005135962*I
-0.024126079731327202+0.03989548732870971*I	-0.04661775935964545+0.03508319563618269*I	-0.05162292864354952-0.029208216434711394*I	-0.0066992103164262564-0.1278338599252733*I	0.13187792595513725-0.21185965517268232*I	0.436252414915217-0.23926330721430242*I	0.12170801119046447-0.1995809437849403*I	-0.019900890428581126-0.11733949673968413*I	-0.05725419037668466-0.03404614410469163*I	-0.037440826205794295+0.01726279253434308*I	-0.0034834408057963307+0.02811685964315755*I	0.016015161292597967+0.01300826389834101*I	0.014411366983187601-0.005425585693217262*I	0.0019385779664933948-0.012229273841779669*I	-0.007498207494698978-0.006631586558009686*I	-0.0074342939073644915+0.002604467246667876*I	-0.0010828178665565034+0.006827074222669994*I	0.004284267822915157+0.004042221160118255*I	0.004389927354831721-0.0014830312165210046*I	0.0006063834521116725-0.004360531315111411*I	-0.0027292502554922293-0.002763962584749129*I	-0.002783745061068543+0.0009208106375327595*I	-0.0003127884226701748+0.0030484457116860806*I	0.0018556305453094671+0.0020631291960385915*I	0.0018163002365909839-0.0005945715418788165*I	0.00010356045618921691-0.002285957937951166*I	-0.0013195664725288467-0.001660834418858503*I	-0.001177452805835868+0.00038295780217188324*I	0.000058129452078012834+0.0018224907800989453*I	0.0009600668156851358+0.0014353764315340285*I	0.0007105187980327043-0.00022940862774353276*I	-0.0002024485785940851-0.001537866655994777*I	-0.0007032644126986257-0.001325690434967202*I	-0.0003344640420173154+0.00010879943422184045*I	0.0003481421564093608+0.0013772570382581417*I	0.0005087272158902462+0.0013094011711839843*I
0.016337380631113025+0.030896026045293734*I	0.005369686895167742+0.04083498336996902*I	-0.03194728859568227+0.015304977557257205*I	-0.05966201663039833-0.04678536212717725*I	-0.024741290193664205-0.12871549230244278*I	0.12170801119046451-0.19958094378494048*I	0.4410928146803002-0.22788731165154386*I	0.13428575220885083-0.1991204371501964*I	-0.01219274792653844-0.1258760449481863*I	-0.06047605634451343-0.0419263401615213*I	-0.046939978698159836+0.01719543348923166*I	-0.009714712748138557+0.03446990163549382*I	0.018275958597607455+0.018666752203514676*I	0.021997559131796657-0.005692090516750626*I	0.00723617685659908-0.017173750832258385*I	-0.009121905853405088-0.010750071469796682*I	-0.013757812054322666+0.0031605887829482516*I	-0.0057799874098412125+0.010795680171220939*I	0.005446783217194092+0.0070154642476474155*I	0.00984849076289293-0.002303455950004924*I	0.00492439744097278-0.007615737570969418*I	-0.0035346543904998754-0.004831750345143911*I	-0.007643521947056181+0.001995770150926654*I	-0.004414971705750632+0.005758470450456864*I	0.002364357761199433+0.003372530367221962*I	0.006266625676080441-0.0019273392423922286*I	0.0041201460842693535-0.004561519188306951*I	-0.0015655689066288853-0.0022959941316879804*I	-0.005363451331273532+0.001991497967814471*I	-0.00398665074525184+0.003739197320807225*I	0.0009600668156855591+0.001435376431533843*I	0.004755298995363364-0.0021461151684518303*I	0.00398354994684424-0.0031464068216366073*I	-0.0004572619785982214-0.0006905307221364061*I	-0.004351049670097458+0.0023843606845788015*I	-0.0041021832830803705+0.0027100247387719114*I
0.0294957666264947+0.0009394960412594661*I	0.03100785139507596+0.011117807966368515*I	-0.0026694010916812026+0.02325783767750342*I	-0.04998936847292021+0.01442334518008783*I	-0.06983193139507114-0.03450665073943519*I	-0.019900890428581345-0.11733949673968408*I	0.1342857522088503-0.19912043715019628*I	0.4488009571823422-0.23642385986004572*I	0.1310638862410215-0.20700063320702583*I	-0.021691900418904408-0.12594340399329756*I	-0.06670732828685592-0.03557329816918501*I	-0.044679181393150656+0.022853921794405197*I	-0.0021285205995298087+0.03420339681196025*I	0.023573557487712875+0.013722275213035724*I	0.020373860773090474-0.009810575428537844*I	0.0009126587096410317-0.01661762929597823*I	-0.01381907539668963-0.006781465521245981*I	-0.012595296660043732+0.006133831870477164*I	-0.00032142400178029694+0.009975255437736827*I	0.009764797206054747+0.003760257991789332*I	0.009043086627884956-0.004371243710399669*I	0.00006462055498518867-0.006540778057575474*I	-0.007636837673579884-0.002121725606373176*I	-0.007134794731165583+0.0033051713221098453*I	0.00003535373373935581+0.004425702749943251*I	0.006380943389279811+0.0010969691168661241*I	0.006020623241980399-0.002562498955221511*I	-0.00006585244116839787-0.0029529790226639997*I	-0.005610349103958753-0.00037928759097938697*I	-0.005363451331273009+0.001991497967814348*I	0.000058129452078971946+0.0018224907800987273*I	0.005146065341123998-0.00017316373410824958*I	0.005001301429463811-0.0015109554556210895*I	-0.00003303568123591304-0.000870845571279372*I	-0.0049075874180879745+0.0006422369783778332*I	-0.004859776885987718+0.0010749595133951746*I
0.01467047076396267-0.019778218078925023*I	0.021456678639645455-0.016637649651205913*I	0.012965771517837878+0.010236175589199247*I	-0.01283931585635388+0.035536549065245365*I	-0.045148968707837044+0.025799340742846257*I	-0.057254190376685034-0.03404614410469124*I	-0.012192747926539328-0.12587604494818605*I	0.13106388624102078-0.20700063320702575*I	0.43930180468997576-0.23649121890515712*I	0.12483261429867855-0.20064759121468986*I	-0.01943110311389555-0.1202849156881246*I	-0.0591211361382475-0.0358398029927193*I	-0.039381582503045486+0.017909444803925624*I	-0.003752218958236187+0.03008491190017257*I	0.01725003934075483+0.01427839674931558*I	0.015676691229806153-0.005841969479987367*I	0.002075174103920251-0.01364438620844954*I	-0.008360511988628559-0.007601890254730294*I	-0.008277282671183174+0.002878625614619011*I	-0.0011268281367885172+0.007907467677342215*I	0.004905020320066999+0.004835217505183542*I	0.0049409033448051054-0.0016612189716287307*I	0.0005733477708762816-0.005231376886392335*I	-0.0031865122340892613-0.0034544933068871506*I	-0.0031182091030847094+0.0010296100717534925*I	-0.00021064870036052437+0.0037905430371135427*I	0.002194944863841924+0.002705509282508894*I	0.0019758430446502762-0.0006457924145129145*I	-0.00006585244116805545-0.0029529790226641454*I	-0.001565568906627962-0.002295994131688113*I	-0.0011774528058344862+0.00038295780217184464*I	0.0003041318861794897+0.002457650492929111*I	0.0011294797130438207+0.002102397516248961*I	0.0005509759899739313-0.000178187755106456*I	-0.0005417628971263332-0.0021802467424623852*I	-0.0008054041350077136-0.002067787760393626*I
-0.008039087986849462-0.017577145692465067*I	-0.0033716091132756742-0.020659850456093923*I	0.011286763874972636-0.004358938263463833*I	0.017806171282921095+0.021612171151957422*I	-0.00026157483796759363+0.03599705569998881*I	-0.03744082620579483+0.0172627925343438*I	-0.060476056344514584-0.041926340161520956*I	-0.0216919004189057-0.12594340399329754*I	0.12483261429867785-0.20064759121468995*I	0.4415626019949848-0.23083273059998458*I	0.13241880644728696-0.20091409603822488*I	-0.0141335042237905-0.12522939267860497*I	-0.06074483449695401-0.03995828790450755*I	-0.045705100650003584+0.01846556634020516*I	-0.008449388501520404+0.03405351784872287*I	0.018412554735034344+0.017251639836844117*I	0.021135254637867595-0.006662394213471888*I	0.006393188092781138-0.01689959246430786*I	-0.009165916123636602-0.009669678015124847*I	-0.01313705955717089+0.003953585128013564*I	-0.0052290114198683514+0.01061749241611364*I	0.005413747535958231+0.006144618676367042*I	0.00939122878429602-0.002993986672142685*I	0.004589933398957463-0.007506938136749028*I	-0.003432514668189008-0.004089653019717374*I	-0.007304207628522758+0.0026381502373958167*I	-0.004255428897691058+0.005707249577821894*I	0.0021949448638417927+0.0027055092825086337*I	0.006020623241980733-0.002562498955221799*I	0.004120146084270378-0.004561519188306965*I	-0.0013195664725273576-0.0016608344188581347*I	-0.00519403843391457+0.002658519052528781*I	-0.004146193553310443+0.0037904181934438176*I	0.0006207524971531674+0.0007929963450663912*I	0.004653159273053882-0.002888212493877311*I	0.004318013988861167-0.0032552062558571337*I
