0.37643840728984773-0.6744322899500759*I	-0.31207989143856885-0.3302164000817685*I	-0.16943838353085494+0.1446365889197204*I	0.09186152283083232+0.0450885809463271*I	-0.007168388128684592-0.059170897132141985*I	-0.039491200853218916+0.029454929391319676*I	0.03601534813711073+0.008612823271119925*I	-0.004348792096055681-0.024027244488441936*I	-0.021482570868874767+0.01547168301334681*I	0.02186858451523785+0.001695509258038512*I	-0.002481895886898653-0.011588079693246529*I	-0.015640861309813587+0.009651182515305026*I	0.016227669296243398-0.0015402637663436587*I	-0.0011090487447880208-0.004926961894660577*I	-0.01368729158339655+0.006314913311988792*I	0.013911383281149374-0.0038668164469471515*I
-0.312079891438559-0.330216400081771*I	0.2070000237590103-0.5297957010303558*I	-0.22021836860772445-0.28512781913544083*I	-0.17660677165953906+0.08546569178758368*I	0.05237032197761258+0.07454351033765437*I	0.028846960008432874-0.050558073861029146*I	-0.04383999294926023+0.0054276849028547635*I	0.014532777268253258+0.02408450628444958*I	0.017519792419190536-0.0223317352304078*I	-0.023964466755775602+0.003883603320099774*I	0.006227723205424869+0.011346691773341463*I	0.013745773409353278-0.013128343459595413*I	-0.01674991005459193+0.00472422062064164*I	0.0025403777128579705+0.0047746495456530025*I	0.012802334536375307-0.008793778341600111*I	-0.01368729158338691+0.006314913311987051*I
-0.16943838353085025+0.14463658891971584*I	-0.22021836860772137-0.2851278191354357*I	0.1998316356303251-0.5889665981624882*I	-0.2597095694609485-0.25567288974411967*I	-0.14059142352242732+0.094078515058698*I	0.04802152988156067+0.05051626584919945*I	0.007364389139561804-0.03508639084769086*I	-0.021971408434016477+0.007123194160899707*I	0.012050881381361778+0.012496426591207463*I	0.0018789311093872188-0.012680552715112484*I	-0.007736797459520786+0.0023433395537436584*I	0.005118674460636977+0.006419729878675892*I	0.00005848182595054102-0.0068134301475980645*I	-0.0028385267734371434+0.0008574041737082917*I	0.002540377712867172+0.004774649545649802*I	-0.0011090487447765387-0.004926961894665937*I
0.09186152283082377+0.04508858094632325*I	-0.17660677165954192+0.08546569178758322*I	-0.2597095694609465-0.2556728897441164*I	0.23584698376743243-0.580353774891387*I	-0.26405836155700074-0.2797001342325775*I	-0.1620739943912974+0.10955019807204303*I	0.06989011439679904+0.05221177510724723*I	0.00488249325266242-0.04667447054092403*I	-0.037612269743827344+0.016774376676211702*I	0.028278550677611463+0.01095616282486346*I	0.0007698823645988437-0.017607514609771516*I	-0.021424089042929625+0.008658252865740247*I	0.019030057741780314+0.002552913431738613*I	0.00005848182595765555-0.006813430147596865*I	-0.01674991005458866+0.004724220620644063*I	0.016227669296247145-0.001540263766346796*I
-0.007168388128690386-0.059170897132141714*I	0.052370321977612905+0.07454351033764459*I	-0.14059142352241924+0.094078515058686*I	-0.2640583615569957-0.27970013423258006*I	0.21436441289856553-0.5648820918780386*I	-0.24218977704174685-0.2780046249745305*I	-0.1645558902781762+0.09796211837879014*I	0.05424925308699618+0.061862957622544165*I	0.02111016254889875-0.048214734307263*I	-0.03872131848863166+0.01184741478156253*I	0.01459125909420527+0.01727107613686403*I	0.014681265645754263-0.021474331056714036*I	-0.02142408904291099+0.008658252865736335*I	0.005118674460645588+0.00641972987868333*I	0.013745773409350324-0.0131283434595845*I	-0.01564086130981258+0.009651182515305666*I
-0.039491200853215086+0.02945492939132877*I	0.028846960008434633-0.05055807386101716*I	0.048021529881571094+0.05051626584919231*I	-0.16207399439128597+0.10955019807202773*I	-0.2421897770417513-0.2780046249745287*I	0.21188251701167823-0.5764701715712764*I	-0.2578306383515478-0.2683534424592261*I	-0.14832822098193402+0.09642185461245024*I	0.05314020434219475+0.05693599572788344*I	0.007422870965500547-0.04189982099528617*I	-0.024809935207463503+0.007980598334604655*I	0.014591259094224499+0.01727107613685922*I	0.0007698823646106554-0.01760751460976347*I	-0.007736797459518625+0.0023433395537586464*I	0.0062277232054234535+0.011346691773344752*I	-0.0024818958869025813-0.011588079693250979*I
0.03601534813711948+0.00861282327112461*I	-0.04383999294926384+0.005427684902880788*I	0.007364389139562609-0.03508639084767909*I	0.0698901143968084+0.05221177510723148*I	-0.16455589027818784+0.09796211837878623*I	-0.2578306383515668-0.26835344245922005*I	0.22811018630791874-0.5780104353376099*I	-0.2589396870963441-0.2732804043538778*I	-0.16201551256533092+0.10273676792443079*I	0.06705158762336577+0.053069179280919705*I	0.00742287096552402-0.041899820995290105*I	-0.038721318488615965+0.011847414781561455*I	0.028278550677600787+0.010956162824880645*I	0.0018789311093840855-0.012680552715105065*I	-0.023964466755771862+0.00388360332008992*I	0.021868584515229283+0.001695509258034699*I
-0.004348792096043698-0.024027244488457597*I	0.01453277726825198+0.02408450628444924*I	-0.02197140843402489+0.0071231941609059485*I	0.004882493252660568-0.046674470540931094*I	0.05424925308699056+0.06186295762253294*I	-0.1483282209819436+0.0964218546124393*I	-0.25893968709634685-0.27328040435388706*I	0.2144228947245342-0.571695522025629*I	-0.2450283038151844-0.2771472208008258*I	-0.16201551256533006+0.102736767924439*I	0.053140204342202145+0.05693599572788234*I	0.02111016254890078-0.04821473430726588*I	-0.03761226974383685+0.016774376676216812*I	0.012050881381358632+0.012496426591205971*I	0.017519792419198103-0.0223317352304161*I	-0.021482570868869684+0.015471683013343888*I
-0.021482570868867984+0.015471683013327776*I	0.01751979241919382-0.022331735230418273*I	0.012050881381353077+0.012496426591206544*I	-0.0376122697438342+0.016774376676205717*I	0.021110162548908257-0.04821473430727332*I	0.05314020434220542+0.05693599572787311*I	-0.1620155125653309+0.10273676792442382*I	-0.24502830381518384-0.2771472208008234*I	0.2144228947245348-0.571695522025614*I	-0.2589396870963537-0.2732804043538842*I	-0.14832822098195797+0.09642185461243882*I	0.05424925308698203+0.06186295762253698*I	0.004882493252663402-0.04667447054093081*I	-0.02197140843401901+0.007123194160907002*I	0.01453277726825772+0.024084506284453955*I	-0.004348792096038138-0.024027244488456646*I
0.02186858451523535+0.0016955092580409176*I	-0.023964466755773073+0.0038836033201012136*I	0.0018789311093789383-0.012680552715107334*I	0.02827855067760194+0.010956162824867235*I	-0.038721318488618775+0.011847414781561224*I	0.007422870965509441-0.04189982099527666*I	0.06705158762335302+0.053069179280938114*I	-0.16201551256533217+0.10273676792445177*I	-0.2589396870963402-0.27328040435387363*I	0.2281101863079208-0.5780104353376329*I	-0.25783063835157205-0.2683534424592423*I	-0.1645558902782037+0.09796211837878152*I	0.06989011439679323+0.05221177510723055*I	0.007364389139561597-0.03508639084768489*I	-0.04383999294925894+0.005427684902869271*I	0.03601534813711955+0.008612823271111927*I
