0.33347427584547545-0.7150406879480349*I	-0.3681805038272314-0.2964290370882416*I	-0.13452305809218557+0.17046552311937815*I	0.09529745353108227+0.018680139560319445*I	-0.03722223224920576-0.04924463545911666*I	-0.011957866287093385+0.040745277217805416*I	0.033860467511573865-0.008847652023226928*I	-0.02703589825196343-0.01616821208157379*I	0.004661062859349024+0.021632415508625547*I	0.01509314086855829-0.009967832393959854*I	-0.020149928332719214-0.005591890782006985*I	0.01027761282921385+0.012842634861837947*I	0.005155340198477815-0.008523817727061216*I	-0.014612986323426195-0.0013997945983006423*I	0.012296673033655415+0.007983956836403655*I	-0.0013190638625861356-0.006697402158027831*I	-0.009562425104631822+0.0001247032489045069*I	0.012504479039599283+0.005327008702608742*I	-0.005922150185584739-0.0051691641195825*I	-0.004749274817266322+0.0003392817218545216*I	0.011404321568634978+0.004209341199736541*I	-0.009227782046399222-0.00424474565516888*I
-0.36818050382724693-0.29642903708824725*I	0.19895121775328337-0.5445751648286675*I	-0.2728830502961487-0.2777488975279272*I	-0.17174529034139663+0.12122088766025985*I	0.08333958724398007+0.05942541677811513*I	-0.0033617647376404506-0.058092287482354114*I	-0.038993764539059214+0.02457706513622538*I	0.03852153037092497+0.01278476348539171*I	-0.011942757383407887-0.02613604447553061*I	-0.015488865473372197+0.016040524726628667*I	0.02537075369777636+0.0028748024678692933*I	-0.014994588134235468-0.014115708509084359*I	-0.004335373494204461+0.011442840263534275*I	0.017452013232135858-0.0005398608906646951*I	-0.015932050186023398-0.008097196756336923*I	0.002734247929012044+0.008108660085314929*I	0.011185415177010502-0.001370393455419251*I	-0.015484575290222369-0.005044460870687611*I	0.007755204222322646+0.005666290424469354*I	0.005482171383040611-0.0009598229198315433*I	-0.013977056863680278-0.0039054639332984768*I	0.011404321568619659+0.004209341199755767*I
-0.1345230580921946+0.17046552311935884*I	-0.27288305029614973-0.27774889752793547*I	0.16172898550407944-0.5938198002877851*I	-0.2848409165832497-0.2370036203101335*I	-0.13788482282980688+0.11237323563702396*I	0.056303688992040676+0.04325720469654119*I	0.0012992981217193375-0.03645987197373507*I	-0.023900623670499575+0.01460923274226098*I	0.018371602038206647+0.007192872703393796*I	-0.0016651445541802654-0.013293409613690835*I	-0.010333525274876514+0.007516706999557726*I	0.010757767374351154+0.001475007869568062*I	-0.002697915100589878-0.0061317516726791315*I	-0.0056544373567979315+0.004745438105499818*I	0.007889588127501977-0.0004151576417598307*I	-0.0034275711464176657-0.002770188053725931*I	-0.003187902256575899+0.0029394959657261075*I	0.00643614035971936-0.0010311117335628484*I	-0.004080253721606703-0.0008351196709382836*I	-0.0014725778240780262+0.0014215447693131053*I	0.005482171383042584-0.0009598229198192964*I	-0.0047492748172752106+0.00033928172186901273*I
0.09529745353108436+0.018680139560300076*I	-0.1717452903413916+0.12122088766024725*I	-0.28484091658324934-0.23700362031012584*I	0.19558945301565633-0.602667452311008*I	-0.3118768148351841-0.25317183239169333*I	-0.1332237599704402+0.13400565114564583*I	0.0713968298605861+0.03328937230256732*I	-0.018850630211012735-0.04205176275573415*I	-0.013623010841273432+0.027451867604107553*I	0.023526942236709845-0.0013309450236700566*I	-0.016278130877593635-0.014693204211984683*I	0.001963147758766322+0.015500663835960224*I	0.009438703511741477-0.005222394288477583*I	-0.012260340205233108-0.006007048423777666*I	0.006850041682810317+0.010072446808113988*I	0.0019674379419273623-0.005584321761340596*I	-0.008176845963691509-0.0024309063318570263*I	0.008216419312040556+0.007148837165472503*I	-0.0027916416866919738-0.0052758573887357624*I	-0.00408025372160386-0.0008351196709300994*I	0.007755204222336564+0.005666290424480617*I	-0.005922150185572858-0.005169164119585358*I
-0.03722223224922111-0.049244635459120174*I	0.083339587243976+0.059425416778112555*I	-0.13788482282981696+0.11237323563703353*I	-0.3118768148351966-0.2531718323916812*I	0.20025051587501538-0.5810350368023853*I	-0.29678367396664823-0.2631396647856772*I	-0.15337368830319767+0.12841376036363444*I	0.08167444268979637+0.0461320071644192*I	-0.013695290012510818-0.050575580482786785*I	-0.02823599716469755+0.026052073005814837*I	0.03582361527034553+0.006653011812729996*I	-0.017597194740194968-0.021390606370038538*I	-0.007599277345874052+0.015625367084847828*I	0.021943182551342446+0.00010461441413278935*I	-0.018182490390814494-0.011176212543355464*I	0.0021007668655305387+0.010411728529986137*I	0.013371759510547603-0.0013749805615883358*I	-0.017404628010093053-0.006675651987036355*I	0.008216419312041296+0.007148837165467924*I	0.006436140359711761-0.001031111733553841*I	-0.015484575290230817-0.0050444608706708355*I	0.012504479039601332+0.005327008702615832*I
-0.011957866287111363+0.04074527721780654*I	-0.003361764737641703-0.05809228748234003*I	0.05630368899203556+0.04325720469654821*I	-0.1332237599704462+0.13400565114564308*I	-0.29678367396663274-0.2631396647856755*I	0.18010058754227942-0.586626927584403*I	-0.28650606113744004-0.2502970299238273*I	-0.14821834810468829+0.11988994263658097*I	0.0670614563663956+0.04473221256612056*I	-0.0013986169788730463-0.04259162364639151*I	-0.02955506102731001+0.01935467084776555*I	0.026261190165707382+0.006777715061624711*I	-0.005092715700589057-0.01606359766742254*I	-0.013521427531445555+0.010456202965274356*I	0.017193907734082386+0.0004438961360052889*I	-0.006778168822191137-0.006966871343602088*I	-0.007127015180886201+0.006166982874810276*I	0.013371759510543221-0.0013749805615972262*I	-0.008176845963682717-0.00243090633186451*I	-0.0031879022565773738+0.0029394959657270694*I	0.011185415176988518-0.0013703934554118345*I	-0.009562425104646595+0.0001247032489171854*I
0.03386046751157124-0.008847652023227756*I	-0.03899376453905678+0.02457706513623564*I	0.0012992981217312758-0.03645987197372733*I	0.0713968298606068+0.0332893723025658*I	-0.15337368830317216+0.1284137603636298*I	-0.28650606113742544-0.25029702992383457*I	0.18525592774077224-0.5951507453114612*I	-0.30111904746084533-0.25169682452212744*I	-0.13592167507102595+0.12787389947296793*I	0.06574239250380486+0.038034810408072245*I	-0.010961042083509669-0.042466920397485106*I	-0.0170505819877084+0.024681679550380763*I	0.020339039980126972+0.0016085509420397076*I	-0.009841990517855911-0.015724315945557867*I	-0.0021171059628096083+0.014665544165032365*I	0.007966125687679649-0.003800849519151388*I	-0.006778168822200835-0.006966871343598005*I	0.00210076686551691+0.01041172852997509*I	0.00196743794192167-0.00558432176135157*I	-0.0034275711464146793-0.0027701880537310273*I	0.0027342479290103135+0.008108660085311609*I	-0.001319063862593577-0.0066974021580254416*I
-0.027035898251971422-0.016168212081565776*I	0.03852153037091839+0.012784763485393275*I	-0.02390062367049108+0.01460923274226788*I	-0.0188506302109963-0.04205176275572047*I	0.08167444268979854+0.04613200716441528*I	-0.1482183481047001+0.11988994263656637*I	-0.301119047460853-0.2516968245221292*I	0.19755260077441522-0.5871667884750604*I	-0.3024381113234366-0.2583942266801709*I	-0.1454841001756601+0.1279986027218793*I	0.07824687154339482+0.04336181911069289*I	-0.016883192269099713-0.04763608451707646*I	-0.02179985680498062+0.025020961272233033*I	0.03174336154874865+0.005817892141785607*I	-0.019069772564269255-0.019969061600717066*I	-0.0021171059628246227+0.014665544165044193*I	0.017193907734075004+0.00044389613600916676*I	-0.01818249039081914-0.011176212543363581*I	0.006850041682792789+0.01007244680811183*I	0.007889588127493406-0.0004151576417596091*I	-0.01593205018602108-0.00809719675633525*I	0.012296673033650351+0.007983956836412034*I
0.004661062859344623+0.02163241550863301*I	-0.011942757383407004-0.026136044475523867*I	0.01837160203820446+0.007192872703393124*I	-0.013623010841277483+0.027451867604097173*I	-0.013695290012509803-0.0505755804828021*I	0.06706145636638301+0.044732212566118125*I	-0.1359216750710513+0.12787389947298208*I	-0.3024381113234511-0.25839422668016065*I	0.18799017566977855-0.58704208522615*I	-0.2899336322838477-0.2530672179775532*I	-0.1514062503612665+0.12282943860228564*I	0.07349759672610952+0.043701100832550785*I	-0.005478870700472054-0.04342674331731356*I	-0.031027638851383203+0.02077621561707844*I	0.03174336154874335+0.005817892141791305*I	-0.009841990517873477-0.01572431594556012*I	-0.013521427531456793+0.010456202965266337*I	0.021943182551350613+0.00010461441414186704*I	-0.012260340205225168-0.006007048423757863*I	-0.0056544373568013385+0.004745438105500858*I	0.017452013232133703-0.0005398608906716754*I	-0.014612986323421926-0.0013997945982957586*I
0.015093140868559863-0.009967832393964014*I	-0.015488865473367397+0.016040524726627165*I	-0.0016651445541732862-0.013293409613704444*I	0.023526942236713817-0.0013309450237013584*I	-0.028235997164688102+0.026052073005788223*I	-0.0013986169788631454-0.04259162364639612*I	0.06574239250378576+0.0380348104080811*I	-0.14548410017568747+0.12799860272188318*I	-0.28993363228384655-0.25306721797755266*I	0.1820680254842011-0.5922112493457391*I	-0.29468290710112355-0.2527279362556939*I	-0.14000192879264534+0.12703877980203848*I	0.06426981467970903+0.03945635517739445*I	-0.005478870700468847-0.04342674331730725*I	-0.021799856804967502+0.025020961272240568*I	0.020339039980133276+0.0016085509420336137*I	-0.005092715700603358-0.016063597667421672*I	-0.007599277345877256+0.01562536708486534*I	0.009438703511758184-0.005222394288466969*I	-0.002697915100585565-0.006131751672682999*I	-0.004335373494194135+0.011442840263526063*I	0.005155340198510859-0.008523817727069826*I
-0.020149928332741616-0.005591890782013238*I	0.025370753697768297+0.002874802467858033*I	-0.010333525274862919+0.007516706999545136*I	-0.016278130877587595-0.01469320421199166*I	0.03582361527034062+0.006653011812724038*I	-0.029555061027306963+0.01935467084775198*I	-0.010961042083507063-0.042466920397498255*I	0.0782468715433903+0.043361819110688614*I	-0.15140625036125996+0.1228294386022928*I	-0.2946829071011126-0.2527279362556799*I	0.19347234705282282-0.588001908145979*I	-0.30391068914753094-0.25697268191087025*I	-0.14000192879265014+0.12703877980203077*I	0.0734975967261101+0.043701100832558036*I	-0.016883192269082966-0.04763608451706241*I	-0.017050581987693346+0.02468167955038831*I	0.02626119016569714+0.0067777150616329055*I	-0.017597194740209522-0.021390606370038364*I	0.0019631477587673087+0.015500663835950532*I	0.010757767374350136+0.0014750078695716512*I	-0.014994588134230442-0.014115708509070717*I	0.010277612829233326+0.012842634861841092*I
0.010277612829207316+0.012842634861826033*I	-0.014994588134238361-0.014115708509078694*I	0.010757767374349112+0.001475007869579153*I	0.001963147758762087+0.015500663835969635*I	-0.0175971947401998-0.021390606370023834*I	0.026261190165702882+0.00677771506162871*I	-0.017050581987700424+0.024681679550375875*I	-0.016883192269080336-0.04763608451707144*I	0.07349759672611368+0.04370110083255846*I	-0.14000192879265425+0.12703877980205017*I	-0.30391068914752817-0.2569726819108534*I	0.1934723470528201-0.5880019081459901*I	-0.2946829071011299-0.2527279362556956*I	-0.1514062503612703+0.12282943860229274*I	0.07824687154338698+0.043361819110697294*I	-0.010961042083515981-0.04246692039748181*I	-0.02955506102731078+0.01935467084776248*I	0.03582361527034053+0.006653011812720629*I	-0.016278130877599325-0.014693204211986723*I	-0.010333525274873731+0.007516706999562904*I	0.025370753697772353+0.002874802467870935*I	-0.020149928332733588-0.005591890782007543*I
0.005155340198511872-0.008523817727077854*I	-0.00433537349419769+0.011442840263544068*I	-0.0026979151005997685-0.006131751672662418*I	0.00943870351174734-0.005222394288473376*I	-0.007599277345869219+0.015625367084854687*I	-0.00509271570059377-0.016063597667413904*I	0.020339039980126938+0.0016085509420545386*I	-0.021799856804974423+0.025020961272249374*I	-0.00547887070047245-0.043426743317323546*I	0.06426981467969878+0.03945635517738113*I	-0.1400019287926469+0.12703877980204373*I	-0.2946829071011106-0.2527279362556875*I	0.1820680254842067-0.5922112493457351*I	-0.28993363228385055-0.2530672179775513*I	-0.1454841001756869+0.1279986027218744*I	0.06574239250379112+0.03803481040807207*I	-0.0013986169788624595-0.04259162364639327*I	-0.02823599716470083+0.02605207300580976*I	0.02352694223669554-0.0013309450236710248*I	-0.0016651445541742377-0.013293409613698808*I	-0.015488865473355646+0.016040524726605325*I	0.015093140868564989-0.009967832393981546*I
-0.014612986323420235-0.001399794598304458*I	0.017452013232137846-0.0005398608906719339*I	-0.005654437356797152+0.004745438105494642*I	-0.012260340205230166-0.006007048423773177*I	0.021943182551339667+0.00010461441413786259*I	-0.01352142753145597+0.010456202965274096*I	-0.009841990517864975-0.015724315945548906*I	0.03174336154874545+0.005817892141797451*I	-0.031027638851380643+0.020776215617069743*I	-0.005478870700465578-0.04342674331731785*I	0.07349759672611345+0.04370110083256329*I	-0.15140625036125754+0.1228294386022926*I	-0.28993363228383506-0.2530672179775598*I	0.18799017566977944-0.5870420852261565*I	-0.30243811132345033-0.25839422668016593*I	-0.13592167507103683+0.12787389947297303*I	0.06706145636639184+0.04473221256611316*I	-0.013695290012515493-0.05057558048279542*I	-0.013623010841283149+0.02745186760410833*I	0.01837160203820673+0.007192872703394036*I	-0.01194275738338531-0.02613604447553363*I	0.004661062859376034+0.02163241550862514*I
0.012296673033635986+0.007983956836398865*I	-0.01593205018602195-0.008097196756342863*I	0.007889588127495874-0.0004151576417679216*I	0.006850041682791535+0.010072446808110095*I	-0.018182490390810727-0.011176212543344726*I	0.01719390773408039+0.0004438961360153393*I	-0.0021171059628291864+0.014665544165024401*I	-0.019069772564272294-0.01996906160072208*I	0.03174336154874609+0.005817892141803057*I	-0.02179985680497791+0.025020961272246782*I	-0.016883192269090526-0.04763608451706618*I	0.07824687154338367+0.04336181911070068*I	-0.14548410017568653+0.12799860272187955*I	-0.3024381113234442-0.2583942266801675*I	0.1975526007744169-0.5871667884750509*I	-0.3011190474608632-0.25169682452212633*I	-0.1482183481047027+0.1198899426365623*I	0.08167444268981093+0.04613200716441436*I	-0.01885063021099134-0.042051762755712534*I	-0.023900623670492088+0.01460923274228194*I	0.0385215303709241+0.012784763485406065*I	-0.027035898251964126-0.016168212081559757*I
