0.4367654583273485-0.6610511610424301*I	-0.28877052277152104-0.3239385866640841*I	-0.2135681227935246+0.11190594919966465*I	0.12672500831765635+0.04418301968579618*I
-0.2887705227715207-0.32393858666408754*I	0.2231973355338247-0.5491452118427635*I	-0.1620455144538594-0.27975556697828086*I	-0.2135681227935175+0.11190594919966865*I
-0.21356812279352394+0.11190594919965571*I	-0.16204551445386328-0.2797555669782915*I	0.22319733553382967-0.5491452118427653*I	-0.2887705227715127-0.3239385866640858*I
0.12672500831765687+0.044183019685788305*I	-0.21356812279352433+0.11190594919965419*I	-0.28877052277151993-0.3239385866640948*I	0.43676545832735036-0.6610511610424394*I
