0.44700966200098874-0.1062488781241787*I	0.17639889415205062-0.16325735867521213*I	0.023590615817223232-0.14869105512623795*I	-0.041885376715413605-0.07846515260273007*I	-0.04346631740514409+0.003694546377638325*I	-0.019144562637868765+0.05225620020416769*I	-0.0020132815770565176+0.04615380541896892*I
0.17639889415205062-0.16325735867521224*I	0.470600277818212-0.2549399332504168*I	0.13451351743663692-0.2417225112779424*I	-0.01987570158792105-0.14499650874859987*I	-0.06102993935328268-0.026208952398562718*I	-0.04547959898220088+0.04984835179660699*I	-0.019144562637868942+0.052256200204167526*I
0.02359061581722313-0.14869105512623818*I	0.1345135174366367-0.24172251127794256*I	0.42713396041306734-0.2512453868727789*I	0.11536895479876734-0.1894663110737754*I	-0.021888983164978375-0.09884270332963167*I	-0.06102993935328335-0.02620895239856326*I	-0.04346631740514466+0.003694546377637827*I
-0.04188537671541382-0.07846515260273054*I	-0.019875701587921374-0.14499650874860054*I	0.11536895479876723-0.18946631107377593*I	0.42512067883600974-0.20509158145381118*I	0.11536895479876635-0.18946631107377643*I	-0.01987570158792262-0.14499650874860123*I	-0.041885376715414716-0.07846515260273101*I
-0.043466317405144346+0.0036945463776376784*I	-0.0610299393532831-0.026208952398563714*I	-0.02188898316497873-0.09884270332963266*I	0.11536895479876617-0.18946631107377696*I	0.42713396041306545-0.2512453868727808*I	0.13451351743663473-0.24172251127794436*I	0.02359061581722187-0.1486910551262392*I
-0.019144562637869005+0.05225620020416708*I	-0.045479598982201275+0.04984835179660598*I	-0.06102993935328376-0.026208952398564304*I	-0.019875701587922897-0.14499650874860193*I	0.13451351743663464-0.24172251127794464*I	0.47060027781820996-0.25493993325041875*I	0.17639889415204937-0.16325735867521335*I
-0.0020132815770566633+0.04615380541896853*I	-0.019144562637869185+0.052256200204166894*I	-0.043466317405144936+0.0036945463776371446*I	-0.04188537671541488-0.07846515260273151*I	0.02359061581722178-0.14869105512623945*I	0.17639889415204935-0.16325735867521338*I	0.44700966200098796-0.10624887812417942*I
