0.20397392237475886-0.8010409601164457*I	-0.4534372197207051-0.17787316444183365*I	-0.057394515530662576+0.18797870493089264*I	0.056872203024106456-0.02832770150856535*I	-0.04600665102084626+0.0075495322606207406*I	0.02827939592637678+0.012769993406307857*I	-0.008638104734207876-0.01531912041840541*I	-0.007867890999255459+0.013196056325145289*I	0.017378287942289555-0.007767767091392917*I	-0.018219262024895967+0.003328918682584537*I	0.01135399261508787-0.0008347390641061953*I
-0.45343721972065204-0.17787316444182638*I	0.14657940684412613-0.6130622551855781*I	-0.39656501669662064-0.2062008659504307*I	-0.10340116655152048+0.1955282371915072*I	0.08515159895051315-0.015557708102269734*I	-0.05464475575500696-0.00776958815780511*I	0.02041150492715046+0.025966049731446315*I	0.008740183208070032-0.023086887509808605*I	-0.026087153024162875+0.016524975007716602*I	0.02873228055739796-0.008602506155505417*I	-0.01821926202487878+0.0033289186825742473*I
-0.05739451553065378+0.18797870493087449*I	-0.3965650166966111-0.2062008659504299*I	0.10057275582325814-0.6055127229249528*I	-0.36828562077018306-0.1934308725440844*I	-0.11203927128569005+0.18020911677310175*I	0.07728370795122715-0.0023616517771479426*I	-0.03726646781276643-0.015537355249187106*I	0.002192242902252367+0.02929496841405662*I	0.020094175823192416-0.023921626573908426*I	-0.02608715302417093+0.016524975007720252*I	0.017378287942263607-0.0077677670913780805*I
0.05687220302407469-0.02832770150859168*I	-0.1034011665515287+0.19552823719150986*I	-0.3682856207701751-0.1934308725441108*I	0.09193465108910692-0.6208318433433698*I	-0.3761535117694492-0.1802348162189417*I	-0.09466098334343066+0.1724413496817193*I	0.0590644459263167+0.0009672669054428366*I	-0.025912475197653294-0.016372094313325758*I	0.0021922429022604335+0.029294968414021544*I	0.008740183208068988-0.023086887509781634*I	-0.007867890999277882+0.013196056325159133*I
-0.04600665102084217+0.007549532260624839*I	0.08515159895051118-0.015557708102266449*I	-0.11203927128567599+0.18020911677306584*I	-0.3761535117694517-0.1802348162189879*I	0.10931293903136252-0.6285996104347304*I	-0.39437277379432056-0.17690589753634345*I	-0.08330699072829856+0.17160661061757573*I	0.05906444592633764+0.0009672669053913258*I	-0.0372664678127628-0.015537355249209982*I	0.020411504927148848+0.025966049731475496*I	-0.008638104734173348-0.015319120418396642*I
0.028279395926382567+0.012769993406306877*I	-0.05464475575504414-0.007769588157808914*I	0.0772837079512532-0.0023616517771228446*I	-0.09466098334340259+0.17244134968171618*I	-0.39437277379434155-0.1769058975363833*I	0.12066693164647307-0.6294343494988658*I	-0.3943727737943398-0.17690589753637292*I	-0.09466098334341491+0.17244134968171437*I	0.07728370795124445-0.0023616517771273514*I	-0.054644755755039465-0.007769588157798421*I	0.028279395926386675+0.012769993406320415*I
-0.00863810473419474-0.015319120418425168*I	0.020411504927113924+0.02596604973144737*I	-0.037266467812755416-0.015537355249175308*I	0.059064445926372805+0.0009672669054423613*I	-0.08330699072828067+0.1716066106175665*I	-0.394372773794325-0.17690589753637934*I	0.1093129390313356-0.6285996104347353*I	-0.37615351176947065-0.18023481621895165*I	-0.11203927128567293+0.18020911677308787*I	0.08515159895050509-0.015557708102283088*I	-0.0460066510208576+0.007549532260613473*I
-0.007867890999248006+0.013196056325150307*I	0.008740183208086116-0.02308688750979987*I	0.0021922429022350753+0.02929496841400625*I	-0.025912475197644447-0.016372094313339525*I	0.05906444592635854+0.0009672669054506255*I	-0.09466098334341738+0.17244134968173763*I	-0.37615351176944334-0.18023481621894544*I	0.09193465108909665-0.6208318433433764*I	-0.36828562077018656-0.19343087254412958*I	-0.10340116655148979+0.195528237191504*I	0.05687220302411977-0.02832770150854641*I
0.01737828794224683-0.0077677670913720576*I	-0.026087153024151655+0.016524975007711884*I	0.020094175823198612-0.023921626573929267*I	0.002192242902238184+0.029294968414034228*I	-0.037266467812773985-0.015537355249185147*I	0.07728370795122208-0.002361651777126661*I	-0.1120392712856788+0.18020911677310417*I	-0.3682856207701626-0.19343087254409053*I	0.10057275582328729-0.6055127229249504*I	-0.3965650166965886-0.20620086595040782*I	-0.057394515530669654+0.18797870493091418*I
-0.01821926202492108+0.0033289186825646855*I	0.028732280557378476-0.008602506155522271*I	-0.026087153024147658+0.016524975007731868*I	0.008740183208075125-0.023086887509774723*I	0.020411504927144664+0.025966049731433127*I	-0.05464475575501515-0.007769588157836349*I	0.08515159895049323-0.015557708102270515*I	-0.10340116655150977+0.19552823719152768*I	-0.39656501669657007-0.20620086595039422*I	0.14657940684412663-0.613062255185567*I	-0.45343721972070694-0.17787316444185675*I
0.011353992615114716-0.0008347390641497698*I	-0.0182192620248941+0.003328918682562826*I	0.017378287942260595-0.007767767091385713*I	-0.007867890999261773+0.013196056325154415*I	-0.008638104734177698-0.015319120418416848*I	0.028279395926402273+0.012769993406280267*I	-0.04600665102083755+0.007549532260619159*I	0.05687220302411089-0.028327701508550407*I	-0.05739451553066366+0.18797870493089525*I	-0.45343721972068973-0.17787316444184115*I	0.20397392237479472-0.8010409601164588*I
