0.5220280625529616-0.36384642810159207*I	0.015978309096257522-0.3695191406496853*I	-0.19141486915677564-0.09695493066486958*I	-0.07236443060863719+0.09607968503908584*I	0.06665589729102815+0.05709786920357755*I	0.037675632722751894-0.043359494868026274*I	-0.03981576574045461-0.036024273132892484*I	-0.023911452343434742+0.026492131925949944*I	0.028468401401130713+0.02654145607420351*I	0.016706709052608095-0.0181221655092318*I	-0.022402939956502357-0.021246569274939564*I	-0.012331782408607321+0.013190360956229276*I	0.01871692552693239+0.017945464858324083*I	0.009389197228735558-0.009964808679175532*I	-0.01630812945050235-0.01575866182085283*I	-0.0072674354479603034+0.007674480085624038*I	0.014661569946112072+0.01424554757005449*I	0.005664297143500699-0.005936498961339304*I	-0.013482149228399708-0.013153781234459589*I	-0.0043713316966485114+0.004567743708578749*I	0.012642628181714665+0.012365824852473901*I	0.003293912838014266-0.0034427811070502135*I	-0.01204839263864883-0.011811703546690566*I	-0.002362404650709382+0.002466530745702505*I	0.011643077206606752+0.011428167111056667*I	0.001531076221240968-0.0015907082423034175*I	-0.01138476615426231-0.011182404900141224*I	-0.000755516503962502+0.000783529623542998*I	0.011255446143891009+0.01106861765631266*I
0.015978309096278794-0.3695191406496862*I	0.3306131933962153-0.4608013587664855*I	-0.05638612151235433-0.273439455610647*I	-0.12475897186573028-0.03985706146132943*I	-0.03468879788587685+0.05272019017105678*I	0.02684013155057568+0.02107359607070081*I	0.013764180379321917-0.016867362942070068*I	-0.011347364339303645-0.009482817058694342*I	-0.0072047432907944384+0.008369966416719493*I	0.006065461444651012+0.00529488679927816*I	0.004374926643996635-0.004931804552989348*I	-0.003686014429601473-0.0033011044166124616*I	-0.002942585179913457+0.0032255522770541028*I	0.002408796076388277+0.0021868030374758624*I	0.0021217617807386398-0.002290328593544486*I	-0.001646559504418288-0.0015131142507916575*I	-0.001603138304473755+0.001737981124293968*I	0.0011794207177075154+0.00109176633560694*I	0.001292965446846655-0.0013687552527534873*I	-0.0008395210466927013-0.0007879563819907637*I	-0.001077418858631173+0.0011249626015164282*I	0.0005942355430901967+0.0005541213057716437*I	0.0009315081873455535-0.0009762503613601013*I	-0.00040531543200218734-0.00038353643565286455*I	-0.000831328429439835+0.0008758225033774193*I	0.0002583110523645713+0.0002457622109018018*I	0.0007755597172982002-0.0008071786187611596*I	-0.00012932001035075317-0.00011378724382223469*I	-0.0007555165039483669+0.0007835296235481418*I
-0.19141486915673542-0.09695493066487808*I	-0.05638612151232054-0.27343945561064714*I	0.39726909068726934-0.40370348956296975*I	-0.018710488789587285-0.31679895047869705*I	-0.16457473760617797-0.07588133459420048*I	-0.058600250229305914+0.07921232209703148*I	0.05530853295172439+0.047615052144903414*I	0.030470889431966918-0.03498952845130801*I	-0.03375030429577168-0.03072938633361763*I	-0.019536525699399388+0.021560327372977823*I	0.024782386971545375+0.023240351657618837*I	0.01376412387267664-0.014896613232161654*I	-0.019994143880156627-0.019059766237458073*I	-0.01021002062791983+0.010900032362693457*I	0.01707036602245821+0.016432350607543722*I	0.007786058924209767-0.008226827554875301*I	-0.015128708732830714-0.014666895485241107*I	-0.0059744700011297855+0.006305724832883748*I	0.013822048899407888+0.013457591188080535*I	0.004586878284849805-0.0048115363598187615*I	-0.012887913685326319-0.012599659928701445*I	-0.003439823509291532+0.0035914933471995147*I	0.012237312749758394+0.01198228841680403*I	0.0024625844086339902-0.0025669586036927198*I	-0.011790081586237842-0.011565941335814754*I	-0.0015868449333838717+0.0016593521269194036*I	0.011513757196276416+0.011314379867227518*I	0.0007755597173174134-0.0008071786187491009*I	-0.0113847661542366-0.011182404900131893*I
-0.07236443060861168+0.09607968503906489*I	-0.12475897186570248-0.03985706146133057*I	-0.01871048878957554-0.31679895047867396*I	0.35745332494680604-0.4397277626958228*I	-0.042621941133023374-0.2903068185527055*I	-0.1361063362050317-0.04933987851998605*I	-0.041893541176667916+0.061090156587793765*I	0.03290559299524101+0.026368482869974487*I	0.01813910702333853-0.021799167495050568*I	-0.015033378768899718-0.012783921475272454*I	-0.010147328470725253+0.011595518693807278*I	0.008474257521012196+0.007481689836771345*I	0.006496688424711604-0.007222133146521683*I	-0.005332573934043467-0.004814218667384594*I	-0.004545723484420755+0.0049635334013640375*I	0.0035882167940613314+0.0032785693730840145*I	0.0034147272275663414-0.003659083846302035*I	-0.002486080551119282-0.0023010706327777465*I	-0.0026805571631238357+0.0028629437258193132*I	0.0017736562607654784+0.0016458876413771152*I	0.002224473634173256-0.0023450056141273747*I	-0.0012448364786762543-0.0011714928176597555*I	-0.0019087472880245009+0.0020007851048796407*I	0.0008525465954954568+0.0007998835166596148*I	0.0017070679046586068-0.001783428980131138*I	-0.0005346354423558719-0.0004973236794725021*I	-0.0015868449333911285+0.0016593521269395427*I	0.0002583110523685773+0.00024576221091665145*I	0.001531076221252023-0.0015907082423015396*I
0.06665589729102016+0.05709786920354762*I	-0.03468879788588676+0.05272019017104585*I	-0.16457473760618743-0.07588133459416545*I	-0.042621941133032484-0.2903068185526632*I	0.3859217263479373-0.4131863066215968*I	-0.025915232080391107-0.30842898406193836*I	-0.15850927616151453-0.07058644779491252*I	-0.05422532358529968+0.07428051754405086*I	0.051622518522098884+0.04431394772831356*I	0.027528304251995428-0.03176397617423104*I	-0.03134150821943723-0.02854258329613011*I	-0.017414763918673005+0.01926999877944136*I	0.023135827467153595+0.021727237406840853*I	0.012160985568234507-0.013158632107852918*I	-0.018814723162425783-0.01796799990184609*I	-0.008917055181049748+0.009531277109932167*I	0.016230844975791494+0.01564439422553814*I	0.006708640065590715-0.007101864953374708*I	-0.01453447318975143-0.014112774179479745*I	-0.005042961813797571+0.0053294744715235536*I	0.013416733467414876+0.013074054752434937*I	0.0037555498554337303-0.003935713856433134*I	-0.012629602632957817-0.012353897717789067*I	-0.0026642637920277316+0.002784314728459692*I	0.012107992739352941+0.011868501173018168*I	0.0017070679046376734-0.001783428980105507*I	-0.011790081586273754-0.011565941335789556*I	-0.0008313284294707753+0.0008758225033766746*I	0.011643077206592162+0.011428167111041582*I
0.03767563272273287-0.04335949486804742*I	0.026840131550547312+0.021073596070676614*I	-0.05860025022933425+0.07921232209703155*I	-0.13610633620505455-0.04933987851995242*I	-0.025915232080402396-0.30842898406190217*I	0.3635187863914565-0.4344328758965245*I	-0.03824701448900781-0.2952386231056784*I	-0.1397923506346341-0.052640982936576014*I	-0.04483612635662559+0.06431570886485659*I	0.035314389071567864+0.02855528590744107*I	0.02026086880404557-0.024089496088604875*I	-0.01667993827330795-0.014297035726061409*I	-0.011750466775174155+0.013333499818106647*I	0.009653678238736625+0.008573456172373789*I	0.007789653871574809-0.008590888399284671*I	-0.006172094980708225-0.005602175049384597*I	-0.005623142343021959+0.006088496002867712*I	0.004182452337165667+0.0038326906788396383*I	0.004346235414916603-0.0046353342076688635*I	-0.002891395983100656-0.0026846070684194987*I	-0.003511885592523003+0.0037387662292180813*I	0.0020319673131564734+0.0018916498523025116*I	0.0030000333514503233-0.003152184232857231*I	-0.0013741564890870776-0.001285280061435927*I	-0.002664263792031741+0.002784314728475604*I	0.0008525465954628578+0.0007998835166850437*I	0.0024625844085887473-0.0025669586036839217*I	-0.0004053154320299897-0.00038353643567201883*I	-0.0023624046507153135+0.0024665307456776947*I
-0.03981576574045664-0.036024273132889535*I	0.013764180379310221-0.016867362942089095*I	0.055308532951704036+0.04761505214486379*I	-0.041893541176686824+0.06109015658777385*I	-0.1585092761615241-0.07058644779489218*I	-0.038247014489012895-0.2952386231056505*I	0.38223571191834527-0.4164874110381945*I	-0.02885781726031951-0.3052034317848784*I	-0.15610048008514807-0.06839964475745494*I	-0.052103561804562895+0.0719901889504808*I	0.04997595901769575+0.04280083347751278*I	0.025925165947526068-0.030025995049932558*I	-0.030162087501753476-0.027450816960522595*I	-0.016121798471866212+0.017901243526677622*I	0.02229630642042499+0.02093928102483759*I	0.011083566709581976-0.012033669506344232*I	-0.01822048761934818-0.017413878596076033*I	-0.007985546993709278+0.008555026748577582*I	0.015825529543799614+0.015260857789896647*I	0.005877311636178254-0.006226042449985469*I	-0.014276162137356664-0.013867011968571088*I	-0.0042674020964860405+0.0045222958527700525*I	0.01328741345705733+0.012960267508632195*I	0.0030000333514771165-0.003152184232860808*I	-0.012629602632948161-0.012353897717784027*I	-0.0019087472880507956+0.00200078510488683*I	0.012237312749737111+0.01198228841680001*I	0.0009315081873697004-0.0009762503613769352*I	-0.012048392638607658-0.011811703546706173*I
-0.02391145234341809+0.026492131925974226*I	-0.011347364339295814-0.009482817058682627*I	0.030470889431960226-0.03498952845133409*I	0.03290559299524025+0.026368482869931344*I	-0.05422532358528652+0.07428051754403055*I	-0.13979235063462647-0.05264098293656166*I	-0.028857817260328256-0.3052034317848563*I	0.36592758246781604-0.43224607285907973*I	-0.036125252708275254-0.2975289516992523*I	-0.14143891013902965-0.05415409718737302*I	-0.04643926466108009+0.06605368998916578*I	0.03649380978926422+0.02964705224306111*I	0.02155383425085653-0.025458251341352826*I	-0.017519459320036825-0.015084992108051304*I	-0.012827885633837145+0.014458462419621352*I	0.010247913781795142+0.009127577478140202*I	0.008721162058890525-0.009567138760645265*I	-0.006577410412725486-0.005985711485026102*I	-0.00645447077246007+0.006964318506259736*I	0.004440763389530116+0.004078452889742374*I	0.005121795132198277-0.005442512826446046*I	-0.0030207159934711727-0.0027983943122617833*I	-0.004267402096464415+0.004522295852748742*I	0.0020319673131998267+0.0018916498522787584*I	0.003755549855456819-0.003935713856442821*I	-0.0012448364786881475-0.0011714928176564914*I	-0.0034398235092895618+0.003591493347206446*I	0.0005942355431483858+0.0005541213057763096*I	0.003293912838083335-0.0034427811070483413*I
0.028468401401154354+0.026541456074230373*I	-0.007204743290780899+0.00836996641675814*I	-0.033750304295775975-0.03072938633359355*I	0.018139107023345934-0.02179916749505979*I	0.05162251852212747+0.0443139477282809*I	-0.044836126356607234+0.06431570886483941*I	-0.15610048008516453-0.06839964475744163*I	-0.036125252708298444-0.2975289516992293*I	0.3805891524139176-0.4180005252889876*I	-0.03046095556480278-0.3034654506605544*I	-0.1549210593674607-0.06730787842181957*I	-0.05081059635773119+0.07062143369773674*I	0.04913643797101499+0.04201287709552396*I	0.024847747088934398-0.028901032448408043*I	-0.029567851958620172-0.02689669565474774*I	-0.015190290284496751+0.01692499316530965*I	0.021890990988432415+0.020555744589171247*I	0.010252238280149657-0.011157847002972525*I	-0.017962176566981028-0.017168116385170698*I	-0.007209987276430636+0.007747848129820547*I	0.015696209533405243+0.015147070546068701*I	0.005121795132192649-0.005442512826459337*I	-0.014276162137352194-0.013867011968607594*I	-0.0035118855924985196+0.0037387662291811616*I	0.013416733467440167+0.013074054752423984*I	0.002224473634179202-0.002345005614110967*I	-0.01288791368532386-0.012599659928676815*I	-0.001077418858608142+0.0011249626015332342*I	0.012642628181743887+0.012365824852480452*I
0.016706709052632236-0.018122165509216366*I	0.006065461444667117+0.005294886799309029*I	-0.019536525699403496+0.021560327373013496*I	-0.015033378768899005-0.012783921475252867*I	0.02752830425201253-0.03176397617423871*I	0.035314389071580826+0.02855528590742107*I	-0.052103561804578175+0.07199018895047514*I	-0.14143891013905738-0.0541540971873529*I	-0.030460955564816754-0.30346545066053005*I	0.3671070031854935-0.4311543065234278*I	-0.03483228726145742-0.2988977069519844*I	-0.1422784311857207-0.05494205356937339*I	-0.04751668351966802+0.06717865259066197*I	0.037088045332423+0.03020117354882361*I	0.022485342438273864-0.026434501702713657*I	-0.017924774751981655-0.015468528543715724*I	-0.013659214063232929+0.015334284922973394*I	0.010506224834192923+0.009373339689024285*I	0.009496721776205561-0.01037431737939523*I	-0.0067067304230820695-0.0060994987288156945*I	-0.007209987276428946+0.007747848129833446*I	0.004440763389518187+0.004078452889744684*I	0.00587731163615574-0.006226042450006407*I	-0.0028913959831082946-0.002684607068446594*I	-0.005042961813776132+0.005329474471517464*I	0.001773656260793765+0.0016458876413946396*I	0.00458687828484922-0.004811536359799079*I	-0.000839521046728709-0.0007879563819842897*I	-0.004371331696685105+0.004567743708576384*I
