0.5226936212720407-0.3631966078809024*I	0.015953328611331707-0.36949608076416607*I	-0.19207327025841373-0.0976202642110006*I	-0.07229485368116605+0.09601346253697618*I	0.06733492583843666+0.057762463764589246*I	0.03758513389416961-0.04326289885581636*I	-0.04049967701287577-0.036698774141737854*I	-0.023788035913187323+0.026359100639731434*I	0.029163619336821735+0.027222282215820497*I	0.01654755761087471-0.01796369977784745*I	-0.023112405422317343-0.02195540858209961*I	-0.012127509644893656+0.012986988934271061*I	0.01945713471627356+0.01867794063706724*I	0.009149244350284205-0.009710367326082683*I	-0.01707579594538377-0.016508159000750672*I	-0.006986879854637935+0.007378501866910343*I	0.015454027893001411+0.015027255340594636*I	0.005320425549749031-0.005592405490488026*I	-0.014328201750830117-0.013980136975359745*I	-0.003976935375088983+0.004163140061557174*I	0.0135370938972219+0.013245698224422325*I	0.002831997961802222-0.0029634287676982922*I	-0.01300535915874081-0.012750805668747993*I	-0.0018202264938481489+0.0019022095406071584*I	0.012680289057352887+0.012438332907903638*I	0.0008980801594113033-0.0009304453903846126*I	-0.012513599016249453-0.012287930010020362*I
0.01595332861132456-0.36949608076416296*I	0.33062035101361525-0.460816872091895*I	-0.05634152506984641-0.27348261822717584*I	-0.12473834441998395-0.03985780044639304*I	-0.03470971978699788+0.05275056368118026*I	0.026835248825562166+0.021063689622869374*I	0.013797097980979264-0.016903798216067308*I	-0.011336057676065863-0.009476491925897149*I	-0.00724047830233595+0.008395400861909461*I	0.006051213914468893+0.005266873633746771*I	0.004420047965938188-0.004976710843555867*I	-0.0036552707060858777-0.003277467945016051*I	-0.0029782652946383774+0.003276621608202617*I	0.0023813387708833057+0.0021697816363290315*I	0.002162364495660192-0.002331865459168659*I	-0.0016217680523615686-0.0014809036601656682*I	-0.0016664543048774082+0.0017860963764029525*I	0.0011258261421667616+0.0010471183652161584*I	0.001343490174647455-0.0014292654289409072*I	-0.000791107853616172-0.0007344387509370177*I	-0.0011449374132823423+0.0011997112938670787*I	0.0005317347384967323+0.0004948925556858188*I	0.0010117714679748946-0.0010612192270819526*I	-0.0003250701013694299-0.0003124727608430881*I	-0.0009221463344273746+0.0009717641502136692*I	0.0001666900411030727+0.00015040289786888878*I	0.0008980801594074481-0.0009304453903954107*I
-0.19207327025842796-0.09762026421098953*I	-0.056341525069858296-0.2734826182271684*I	0.3979552768520385-0.4030544083272806*I	-0.018756391175684155-0.3167455170829598*I	-0.1652380214328637-0.0765565745880957*I	-0.05849775570019238+0.079109664320944*I	0.055998868162366607+0.04828597183871937*I	0.030344655591824414-0.03486749799387949*I	-0.03444846309842662-0.03143190050795557*I	-0.019367987947283522+0.021382389796217188*I	0.02550834863068482+0.02394481427083978*I	0.013569292316176382-0.014687078169619868*I	-0.020731066651489025-0.019785626945746836*I	-0.00996514514926693+0.010655123475129943*I	0.017835366663907903+0.017197036976923662*I	0.007482790045424753-0.007924270949678352*I	-0.015949969803195435-0.015461040635554011*I	-0.005643389679982382+0.005949236437944251*I	0.014662920039375738+0.014292816589642206*I	0.0041754881364513535-0.004392694196622259*I	-0.01379646701233907-0.013485244419664037*I	-0.0029651639071014532+0.003101920834492622*I	0.013212023795880575+0.01293322546359957*I	0.0019098516274076531-0.0019916646174682026*I	-0.012838669117612854-0.012600402770873343*I	-0.0009221463344314724+0.0009717641502051688*I	0.012680289057349935+0.012438332907890301*I
-0.07229485368117626+0.09601346253699394*I	-0.12473834441999486-0.03985780044638266*I	-0.018756391175688163-0.31674551708296583*I	0.3574555998391612-0.43975318246899253*I	-0.04254442708888154-0.29038641644319746*I	-0.1360744020960636-0.04933429237224588*I	-0.041950198089347565+0.06114596454312154*I	0.03288646274001506+0.026330563256645716*I	0.018217145946897606-0.021880509059585686*I	-0.014991328382178622-0.012753959870875095*I	-0.010218743597008695+0.011672022470134718*I	0.008432552685315113+0.007436655270087687*I	0.0065824124615695995-0.0073085763027021635*I	-0.005277038758459822-0.004758371605145359*I	-0.004644719599513747+0.005062717984633564*I	0.0035071649130558884+0.003216900001545542*I	0.0035058546703083905-0.003761130888126927*I	-0.002412875905983082-0.0022153424111113155*I	-0.0028113917181666484+0.00298580767028389*I	0.0016575608806613765+0.0015420109209301424*I	0.002355261642631172-0.0024904846559935536*I	-0.0011161779549630677-0.0010469115117544571*I	-0.0020670837476773917+0.002171475444103844*I	0.0006984247796305618+0.0006452954535748765*I	0.0019098516274012342-0.0019916646174612746*I	-0.00032507010136439144-0.0003124727608314009*I	-0.001820226493836341+0.0019022095406157138*I
0.06733492583843785+0.05776246376460121*I	-0.03470971978699236+0.05275056368118392*I	-0.16523802143285116-0.07655657458811155*I	-0.04254442708886646-0.2903864164432183*I	0.38661921917597225-0.4125309002531556*I	-0.025996869478032574-0.30835011622103514*I	-0.1591868075184114-0.07128970095434041*I	-0.05407770773426727+0.07413295347739525*I	0.0523435974562777+0.04500850389370733*I	0.027366390297196688-0.03159087638568781*I	-0.03206712432751701-0.029262118871650897*I	-0.017205623451585064+0.019050524337032453*I	0.02388658057836668+0.02246391061068191*I	0.01190283801133317-0.012900981793194082*I	-0.019605240509310225-0.018738508580516344*I	-0.00862165497463271+0.009225858046190126*I	0.017044258810267235+0.016462598225993566*I	0.006337852632130819-0.006724559655778104*I	-0.01541823506468582-0.014966148079813463*I	-0.004631618211978677+0.00488801721091632*I	0.014337849938037247+0.013980343828834075*I	0.003253341802048527-0.0034209300463942556*I	-0.013629776971221762-0.013334841521791957*I	-0.0020670837476917656+0.0021714754441018824*I	0.013212023795875967+0.012933225463615023*I	0.001011771467999573-0.0010612192270467796*I	-0.013005359158709429-0.012750805668717183*I
0.03758513389417338-0.043262898855815336*I	0.02683524882557505+0.021063689622868594*I	-0.05849775570016542+0.07910966432093373*I	-0.13607440209602897-0.04933429237227183*I	-0.025996869478006907-0.3083501162210577*I	0.36350681375363525-0.4344863088352548*I	-0.038124379122942316-0.29536312728676206*I	-0.13972967280215068-0.052611760317276254*I	-0.04492846338398605+0.06442258615129517*I	0.03526780151091351+0.028500344892931233*I	0.0203795104425984-0.02421237451878879*I	-0.01661309643448305-0.014234863531048109*I	-0.011885197901833643+0.013458118846551253*I	0.009558378827516329+0.008483773635316438*I	0.007925902636230163-0.008737841731641908*I	-0.006068146612076416-0.00549281035608062*I	-0.005789657012797442+0.006262429278519994*I	0.004038899651564386+0.0037117925572709397*I	0.004517626138313444-0.004822350115164011*I	-0.0027379460073132674-0.002527815171922473*I	-0.0037335380525607437+0.003957571820507155*I	0.0018242509217813408+0.001692413818788763*I	0.0032533418020381597-0.0034209300464076043*I	-0.0011161779549723905-0.0010469115117689141*I	-0.002965163907091184+0.0031019208344945414*I	0.0005317347385310143+0.0004948925557074485*I	0.0028319979618352392-0.0029634287676765514*I
-0.04049967701288014-0.03669877414173119*I	0.01379709798098027-0.01690379821605722*I	0.05599886816238237+0.048285971838724163*I	-0.04195019808932051+0.06114596454310963*I	-0.15918680751838088-0.07128970095435855*I	-0.0381243791229237-0.2953631272867721*I	0.3829639484698966-0.4158083681981729*I	-0.02897513477266658-0.3050734946128436*I	-0.15680546874753593-0.06911991931803538*I	-0.051915343238616976+0.07180108801820834*I	0.050721829403913704+0.04352760023355373*I	0.025699935992317745-0.029804780009246495*I	-0.030941298185363505-0.028215000506397626*I	-0.015862133276953638+0.01762125890810478*I	0.023095472724753003+0.021729471859740036*I	0.01075790059807688-0.011701270499329989*I	-0.019073505770779264-0.018243616024825063*I	-0.0076098835066296805+0.008164638819110096*I	0.016719188708918913+0.01615012546514043*I	0.005415706297719673-0.005752795505585337*I	-0.015251545023574708-0.014815745181968563*I	-0.0037335380525728296+0.0039575718204985415*I	0.014337849938033905+0.013980343828815193*I	0.002355261642645567-0.002490484656017057*I	-0.01379646701231508-0.013485244419685242*I	-0.0011449374132624242+0.0011997112938523416*I	0.013537093897231595+0.013245698224415257*I
-0.023788035913200695+0.026359100639762087*I	-0.011336057676083394-0.009476491925868517*I	0.030344655591812587-0.03486749799387334*I	0.03288646274000997+0.026330563256644547*I	-0.05407770773426475+0.07413295347740294*I	-0.13972967280214296-0.05261176031726327*I	-0.02897513477265918-0.305073494612839*I	0.36588815252450957-0.43231652719891994*I	-0.035962014627291615-0.29769499274592437*I	-0.14135144085452486-0.054092663977411325*I	-0.046594917688883984+0.06620868252775561*I	0.03639362765303993+0.029547463258208995*I	0.021723000617192227-0.025641639947693588*I	-0.017404204288139404-0.01496930228198076*I	-0.013030135315119167+0.014657830140409113*I	0.010090113566035197+0.00897866619099344*I	0.008937674104226452-0.009799060958734557*I	-0.006393216713441756-0.00580528311694616*I	-0.006711803347231696+0.007234193428699227*I	0.004205589692655419+0.0038621954551039724*I	0.00541570629770141-0.005752795505582451*I	-0.0027379460073348174-0.0025278151719276575*I	-0.0046316182119751975+0.0048880172109062115*I	0.0016575608806906038+0.0015420109209166386*I	0.0041754881364748225-0.004392694196641929*I	-0.0007911078536217794-0.0007344387509614148*I	-0.003976935375107404+0.004163140061539325*I
0.029163619336808434+0.02722228221586591*I	-0.007240478302354148+0.008395400861944322*I	-0.034448463098445764-0.03143190050796051*I	0.01821714594687523-0.02188050905959499*I	0.05234359745625342+0.04500850389373227*I	-0.044928463383998696+0.06442258615134011*I	-0.1568054687475326-0.06911991931800847*I	-0.03596201462728119-0.2976949927459251*I	0.3813421804175432-0.4172892718583101*I	-0.03064158907752326-0.3032873982363916*I	-0.15567964260536044-0.0680728009527711*I	-0.050571853063980814+0.07037182258929237*I	0.04993072155028289+0.04279316148261095*I	0.024554998579035314-0.02860506871539807*I	-0.03040956344685606-0.027720107950725954*I	-0.01485036180897649+0.01656003968102028*I	0.022770402623367717+0.02141699909890367*I	0.009835754263629525-0.010729506349108978*I	-0.018906815729687516-0.01809321312695309*I	-0.006711803347231994+0.007234193428718404*I	0.016719188708900053+0.016150125465154725*I	0.004517626138290514-0.00482235011516297*I	-0.015418235064686455-0.014966148079812405*I	-0.0028113917181440025+0.0029858076702931956*I	0.014662920039389803+0.014292816589651886*I	0.0013434901746300371-0.0014292654289408064*I	-0.014328201750857583-0.013980136975365057*I
0.01654755761086191-0.017963699777815395*I	0.006051213914465616+0.005266873633768008*I	-0.019367987947270994+0.02138238979620373*I	-0.014991328382172795-0.012753959870895736*I	0.027366390297178494-0.031590876385674926*I	0.03526780151089311+0.028500344892974386*I	-0.051915343238609406+0.07180108801824131*I	-0.14135144085449608-0.05409266397741022*I	-0.030641589077502685-0.3032873982364033*I	0.3670139786667222-0.4312694088336788*I	-0.03461852445260892-0.29912425817486715*I	-0.142142548708113-0.054827102728380504*I	-0.04773985510212983+0.06740839382158*I	0.03692536239158524+0.030042355813865093*I	0.02273477208520486-0.026702859174780793*I	-0.017729274389497326-0.015281775042802587*I	-0.013952281649552688+0.015629594290664246*I	0.010256803607139724+0.009129069088911488*I	0.009835754263648635-0.010729506349086402*I	-0.006393216713423141-0.005805283116909318*I	-0.007609883506626327+0.008164638819130808*I	0.004038899651560523+0.003711792557268873*I	0.006337852632133996-0.006724559655778621*I	-0.0024128759059724465-0.0022153424110894445*I	-0.0056433896799765+0.005949236437977968*I	0.0011258261421587068+0.0010471183652383596*I	0.005320425549736801-0.005592405490482261*I
