-0.507060215010506-0.37659447131352186*I	-0.01699837939492531-0.36940089909840634*I	0.17644241623362192-0.08182580523498362*I	0.07469231998398451+0.09860300176166324*I	-0.05176633768335075+0.04059522422715332*I	-0.04259422859363232-0.04964644977752509*I	0.023798151338789778-0.02044016215414477*I	0.032727137023013345+0.03339297533777696*I	-0.0074977293437892695+0.007649019765200146*I	-0.025480511190117378-0.029414152930991866*I
-0.016998379394926554-0.3694008990984064*I	-0.33061779877688485-0.4584202765485085*I	0.0576939405890606-0.27079789733675225*I	0.12467607855027586-0.041230581007842965*I	0.03209809139035925+0.048956551984128155*I	-0.02796818634455349+0.02015506207300586*I	-0.009867091570613305-0.016253474439743988*I	0.01630042199500345-0.012791142388939086*I	0.007246625832896661+0.003978822406787975*I	-0.007497729343789514+0.007649019765200563*I
0.176442416233618-0.08182580523498525*I	0.05769394058905537-0.2707978973367523*I	-0.3823841364602337-0.41782505232137285*I	0.015099711995434917-0.32044434711429576*I	0.14847422988907416-0.06167074316199733*I	0.06482522841337972+0.08234952732190806*I	-0.03546591568833819+0.02780408183821476*I	-0.03534760276072782-0.04566762737073112*I	0.01630042199500574-0.012791142388941426*I	0.03272713702301581+0.03339297533777588*I
0.07469231998397938+0.09860300176165873*I	0.12467607855026591-0.04123058100784208*I	0.015099711995426805-0.32044434711428943*I	-0.35858598512143847-0.438265214475524*I	0.04782684901845111-0.28705137177651435*I	0.14097650054528396-0.05402172339678653*I	0.039344717223260856+0.05293537439092173*I	-0.03546591568833674+0.02780408183820854*I	-0.009867091570605974-0.016253474439752665*I	0.023798151338798295-0.020440162154150468*I
-0.05176633768335108+0.040595224227146925*I	0.032098091390352856+0.04895655198412825*I	0.14847422988906406-0.061670743161986855*I	0.04782684901844511-0.2870513717765053*I	-0.36608371446522875-0.43061619471031354*I	0.022346337828329895-0.3164655247075007*I	0.14097650054528194-0.05402172339679197*I	0.06482522841338079+0.0823495273218985*I	-0.027968186344544246+0.02015506207299317*I	-0.042594228593621074-0.04964644977753473*I
-0.042594228593624744-0.04964644977752977*I	-0.02796818634454839+0.020155062073002463*I	0.06482522841337898+0.08234952732190998*I	0.1409765005452826-0.05402172339678266*I	0.022346337828331182-0.31646552470749845*I	-0.3660837144652261-0.43061619471032114*I	0.04782684901845141-0.28705137177651935*I	0.14847422988907275-0.061670743162001114*I	0.03209809139036174+0.04895655198411922*I	-0.051766337683345695+0.04059522422714352*I
0.023798151338801546-0.020440162154146662*I	-0.009867091570599992-0.016253474439751475*I	-0.03546591568832996+0.02780408183820221*I	0.039344717223266205+0.05293537439091085*I	0.14097650054528768-0.054021723396795965*I	0.047826849018455596-0.2870513717765188*I	-0.358585985121432-0.43826521447552524*I	0.015099711995433012-0.32044434711429093*I	0.1246760785502698-0.04123058100784477*I	0.07469231998398085+0.09860300176165644*I
0.03272713702301991+0.03339297533777556*I	0.016300421995011062-0.012791142388947723*I	-0.035347602760723906-0.04566762737074725*I	-0.035465915688336194+0.02780408183819373*I	0.06482522841338087+0.08234952732189293*I	0.14847422988907427-0.06167074316199904*I	0.015099711995434473-0.32044434711428843*I	-0.38238413646023434-0.41782505232136713*I	0.05769394058905575-0.2707978973367539*I	0.1764424162336185-0.08182580523498967*I
-0.0074977293437922705+0.007649019765197027*I	0.007246625832890728+0.00397882240678208*I	0.016300421994996553-0.012791142388947505*I	-0.00986709157061788-0.01625347443975529*I	-0.027968186344556167+0.020155062072994973*I	0.03209809139035397+0.0489565519841233*I	0.12467607855026769-0.04123058100784224*I	0.05769394058905597-0.27079789733675375*I	-0.33061779877688147-0.45842027654851714*I	-0.01699837939492055-0.36940089909841556*I
-0.025480511190123414-0.029414152930994995*I	-0.007497729343799553+0.007649019765198342*I	0.032727137023003394+0.03339297533777806*I	0.02379815133878399-0.02044016215414443*I	-0.0425942285936356-0.04964644977752833*I	-0.051766337683356034+0.04059522422714762*I	0.07469231998397718+0.09860300176165737*I	0.176442416233619-0.08182580523499045*I	-0.01699837939491955-0.36940089909841567*I	-0.5070602150104982-0.3765944713135297*I
