0.45891681610663865-0.1089158794489375*I	0.18938431985432957-0.16354652909849715*I	0.025098654299173195-0.14335322534904582*I	-0.05496961560427039-0.07179664313844793*I	-0.06069383942321682+0.002748699478075292*I	-0.0238231250119806+0.040329329514842784*I	0.01434540810592917+0.032791056717137126*I	0.027100287619159558+0.00230076101708317*I	0.014207773626600542-0.020443374645649628*I	-0.006053887133746102-0.019639458838799948*I	-0.015478855016050761-0.0021779517687083574*I	-0.009537193956138518+0.013191465168738925*I	0.0028358855351816124+0.01363455941915455*I	0.009806015095159907+0.0017007421688791456*I	0.006888941150820516-0.00972280420609182*I	-0.0011711311038144362-0.010372724995169271*I	-0.006471639498289303-0.0012605456766898524*I	-0.005205318710011959+0.00784750570366963*I	0.0001308175791423923+0.00843171384174389*I	0.004242268582113952+0.0008874120172954506*I	0.004035974837306408-0.006794740921557775*I	0.00062429342729737-0.0072324407924289486*I	-0.0025865315930154033-0.0005656491870562538*I	-0.003161259802324615+0.006239283135802243*I	-0.0012521908573665484+0.006506087565983148*I	0.001228422869762286+0.00027500549029245235*I	0.002456040724203383-0.006035964787345773*I	0.0018408560628048998-0.006125242022623564*I
0.18938431985432955-0.16354652909849715*I	0.4840154704058115-0.25226910479798315*I	0.13441470425005947-0.23534317223694512*I	-0.03559518512404322-0.14060452587097066*I	-0.07879274061625047-0.0314673136236053*I	-0.04634843131728721+0.03553975619521228*I	0.003277162607179399+0.04263009053192592*I	0.028553181732530044+0.012347682071487466*I	0.021046400485413706-0.017338697821716854*I	-0.0012710813894501135-0.022621326414358173*I	-0.015591081089884657-0.0064479936700612564*I	-0.012642969480869303+0.011456607650446003*I	0.0002688211390211947+0.014892207337617999*I	0.009724826686001952+0.003911755213062732*I	0.008634883991345368-0.008671982826290146*I	0.0004173016525311798-0.010983349882781806*I	-0.006376449813826402-0.002525219291499855*I	-0.006340821919146967+0.007171168165053864*I	-0.0009630501278981642+0.008734917720965123*I	0.004166792416448546+0.0016369729201864461*I	0.004866562009411011-0.006345028775132939*I	0.0014494432442906892-0.007360390108613397*I	-0.002536966375027532-0.0009931576566261373*I	-0.0038387224503822147+0.00594043837892735*I	-0.0019328369325625893+0.006514288626095069*I	0.0012038498668365766+0.0004701227786377066*I	0.0030692789325669637-0.005850236532330828*I	0.002456040724203252-0.006035964787345602*I
0.025098654299173576-0.14335322534904568*I	0.13441470425005994-0.23534317223694495*I	0.4233216309825957-0.249520405319908*I	0.11059157923807973-0.19501384272210262*I	-0.021249777018113064-0.10781346915383383*I	-0.05169245299708999-0.029166552606522258*I	-0.03214065769068578+0.015096381549562662*I	-0.0027767245265660065+0.02299063169312591*I	0.01307432671647975+0.010169730302778807*I	0.01150920652927537-0.004147232652978459*I	0.0015648041457314043-0.008986766995204195*I	-0.0057850659947250305-0.004747251501182485*I	-0.005754028330049134+0.0017338034443540832*I	-0.0009023099647935202+0.004519482342448749*I	0.003253187187712512+0.002651209536372766*I	0.0034295652813333935-0.00082447712262088*I	0.0005481192316735502-0.00255163604103838*I	-0.0021341812317126306-0.001637807274204611*I	-0.0023048470818409833+0.00037642724349645524*I	-0.0003387567006014271+0.0015024769285371627*I	0.001580260823432417+0.001071323733131562*I	0.0017053022070857044-0.00010574563932929951*I	0.00019725238692353792-0.0008543025426290712*I	-0.001308543505265795-0.0007181521663327633*I	-0.001382681726179378-0.00009552640841766699*I	-0.00009198086975822022+0.00038904660347216275*I	0.0012038498668361568+0.00047012277863820476*I	0.0012284228697618852+0.00027500549029293796*I
-0.054969615604269904-0.07179664313844758*I	-0.03559518512404259-0.14060452587097025*I	0.11059157923808015-0.1950138427221023*I	0.4376670390885261-0.2167293486027713*I	0.1376918668572406-0.19271308170501972*I	-0.007042003391511455-0.12825684379948352*I	-0.05774634013083523-0.048806011445322116*I	-0.04761951270673593+0.012918429780854168*I	-0.012313918482704096+0.03618209686186431*I	0.015910212251661594+0.023804289721932537*I	0.021315221624435318-0.0024464904841001176*I	0.008453745296551806-0.018709571201296477*I	-0.006956197098539671-0.015119976496351849*I	-0.012225667828338607+0.00047325776766423566*I	-0.00610762867480553+0.012366988046118176*I	0.0033840047668549406+0.011082923378116187*I	0.007671833863447303+0.00006293489467413616*I	0.0045840940689796505-0.00934637696259609*I	-0.0015098878044159073-0.008870248066632702*I	-0.004891378674857283-0.00018922194355823566*I	-0.0035000165029269834+0.00774176006434126*I	0.00032806996606505256+0.007577411299116403*I	0.002933725076847334+0.00016925985096445483*I	0.00265329311112634-0.006890267329973902*I	0.0005323125575385224-0.006843394188955598*I	-0.0013826817261799284-0.00009552640841709774*I	-0.00193283693256348+0.006514288626096038*I	-0.0012521908573672274+0.006506087565983896*I
-0.060693839423216364+0.002748699478075807*I	-0.07879274061624982-0.03146731362360445*I	-0.02124977701811256-0.10781346915383302*I	0.13769186685724064-0.19271308170501913*I	0.4518748127151272-0.23717272324842087*I	0.13163797972349506-0.21235254054381947*I	-0.022520858407561833-0.1304347955681918*I	-0.06728353408697348-0.03561454627658348*I	-0.04478362717155406+0.026552989200007995*I	-0.002507903387543849+0.03788283903074251*I	0.0227991534024825+0.01408148551583992*I	0.020144090520621206-0.012819215479269768*I	0.001982105798262648-0.019970116877986378*I	-0.012161515808551591-0.007272470792682215*I	-0.012094850249196196+0.008904971609407956*I	-0.001865360092691559+0.013254400063413338*I	0.0074199796041612455+0.004288182456558347*I	0.008296127290744297-0.007169505897754301*I	0.001997562475963559-0.00991202614965116*I	-0.004671147606741394-0.002630964930828847*I	-0.006143569532224643+0.006316865622426513*I	-0.0022715936331652734+0.008016765554634951*I	0.0027841106902680925+0.001541446511771406*I	0.004774581139651991-0.005955982171658699*I	0.0026532931111260937-0.006890267329973732*I	-0.0013085435052665928-0.0007181521663320888*I	-0.0038387224503833224+0.0059404383789283454*I	-0.0031612598023254227+0.006239283135802983*I
-0.02382312501198037+0.040329329514843366*I	-0.046348431317286894+0.03553975619521323*I	-0.05169245299708974-0.02916655260652124*I	-0.007042003391511367-0.1282568437994828*I	0.1316379797234951-0.21235254054381913*I	0.436395957699077-0.23935067501712926*I	0.12210078576735628-0.19916107537508063*I	-0.019684972872380527-0.11680023614903765*I	-0.05747751899181354-0.03391380410770506*I	-0.03789468602073305+0.01683018499391544*I	-0.0036790344913575357+0.027510114035572752*I	0.01632751390419384+0.012820939839149925*I	0.014938771810609533-0.004971709775600052*I	0.0021129233774050183-0.011538403036242357*I	-0.007919247226437795-0.006385058775386682*I	-0.008058875411889951+0.00211023068785031*I	-0.0012410666653943961+0.006021959270984761*I	0.004833448011145483+0.003722533269502806*I	0.005134867488419139-0.0009302227619510863*I	0.000745371618596422-0.003405938583667034*I	-0.0034427247369795094-0.002355959440535673*I	-0.003687528808021325+0.00028090083508106587*I	-0.00043073757036015265+0.001891523532011319*I	0.0027841106902684195+0.0015414465117710016*I	0.002933725076847381+0.0001692598509641703*I	0.00019725238692298324-0.0008543025426288994*I	-0.0025369663750284726-0.0009931576566256104*I	-0.002586531593016126-0.0005656491870558006*I
0.01434540810592911+0.03279105671713756*I	0.00327716260717926+0.0426300905319267*I	-0.032140657690686025+0.015096381549563576*I	-0.057746340130835475-0.04880601144532132*I	-0.02252085840756211-0.13043479556819115*I	0.12210078576735606-0.19916107537508032*I	0.43923184323425757-0.22571611559797514*I	0.1319068008625156-0.19746033320620193*I	-0.012796031721560026-0.1265230403551299*I	-0.05864865009562742-0.04428652910287466*I	-0.04436632551902163+0.015569639317225506*I	-0.008884353201369068+0.035357619739242584*I	0.01645833148333612+0.021252653680894164*I	0.019181040392722986-0.004084297758304178*I	0.00614889821471084-0.01833314395779969*I	-0.007294953799140883-0.013617499567815161*I	-0.01064540700490568+0.0015445815007945017*I	-0.0044023264677193205+0.012261242406787366*I	0.00358125715377859+0.010228620835486164*I	0.006363290358181172-0.0006552172716586209*I	0.0032014123427998456-0.009441903371013005*I	-0.0016018686741741705-0.008481201463159668*I	-0.00368752880802059+0.0002809008350803409*I	-0.002271593633164251+0.008016765554633803*I	0.0003280699660657266+0.007577411299115352*I	0.0017053022070856775-0.00010574563932987296*I	0.0014494432442901334-0.0073603901086134885*I	0.0006242934272968508-0.007232440792428847*I
0.027100287619159363+0.0023007610170834034*I	0.02855318173252969+0.012347682071487875*I	-0.0027767245265665186+0.022990631693126408*I	-0.047619512706736464+0.012918429780854604*I	-0.067283534086974-0.0356145462765832*I	-0.019684972872380923-0.11680023614903755*I	0.13190680086251547-0.19746033320620193*I	0.44612078438507785-0.23543891980406725*I	0.13073566975870135-0.20783305820137138*I	-0.019267671219848986-0.12778358603181972*I	-0.06385396880563929-0.036439023399204705*I	-0.04423550793987973+0.024001353158969906*I	-0.004642084619256137+0.03624503175653871*I	0.020494306320641326+0.014457912759337188*I	0.019805333820019345-0.011316738550732387*I	0.0035623666216947764-0.018898793144855493*I	-0.010456213601465886-0.007378216432012913*I	-0.011897597862272517+0.00805066906677724*I	-0.0031739035979572706+0.012536247897079182*I	0.006037297877981925+0.004192656048139751*I	0.008204146420986387-0.006780459294282751*I	0.0032014123428005595-0.009441903371013617*I	-0.0034427247369781277-0.002355959440537003*I	-0.006143569532223076+0.006316865622424784*I	-0.0035000165029258614+0.007741760064339692*I	0.0015802608234327603+0.0010713237331305648*I	0.004866562009410738-0.006345028775133333*I	0.004035974837306046-0.006794740921557832*I
0.014207773626600492-0.02044337464564962*I	0.021046400485413563-0.017338697821716858*I	0.013074326716479456+0.010169730302778776*I	-0.012313918482704536+0.036182096861864244*I	-0.04478362717155458+0.02655298920000789*I	-0.05747751899181402-0.033913804107705156*I	-0.012796031721560344-0.12652304035513*I	0.13073566975870113-0.2078330582013713*I	0.4396491448867885-0.23669946548075693*I	0.12553035104868898-0.19998555249770134*I	-0.01913685364070768-0.1193518721900752*I	-0.05961170022352699-0.03555161138190838*I	-0.040199533102575125+0.017206612237413207*I	-0.004017791191960281+0.029012590964110813*I	0.017907774727624906+0.013892263572281576*I	0.016644074017694115-0.005077455414930184*I	0.0023101757643278205-0.01239270557887305*I	-0.009227790731703952-0.007103210941721511*I	-0.009441557138069382+0.0020147042794305186*I	-0.0013330475351523274+0.006411005874455054*I	0.006037297877982364+0.0041926560481394945*I	0.006363290358182228-0.0006552172716594841*I	0.0007453716185979555-0.003405938583668535*I	-0.004671147606739858-0.0026309649308306105*I	-0.004891378674856271-0.00018922194355971828*I	-0.000338756700601167+0.0015024769285363168*I	0.004166792416448266+0.0016369729201861991*I	0.004242268582113616+0.0008874120172954749*I
-0.0060538871337458035-0.01963945883880011*I	-0.0012710813894496861-0.022621326414358506*I	0.011509206529275713-0.0041472326529789225*I	0.015910212251661664+0.023804289721932027*I	-0.0025079033875440603+0.03788283903074211*I	-0.03789468602073344+0.01683018499391515*I	-0.05864865009562781-0.0442865291028748*I	-0.019267671219849267-0.12778358603181975*I	0.1255303510486888-0.1999855524977014*I	0.43977996246592965-0.22826775163901245*I	0.12977261963080078-0.1990981404804051*I	-0.01510087880340355-0.12614661311163194*I	-0.058987406796231386-0.04278405217433617*I	-0.04278606469559153+0.016640963050357817*I	-0.007179050994285335+0.03525187409991321*I	0.016655583870258107+0.020398351138264097*I	0.01787249688745605-0.004802449924638824*I	0.004766216488530787-0.01842867036621982*I	-0.0073869346688992844-0.013228452964345539*I	-0.009441557138069214+0.0020147042794306457*I	-0.0031739035979567037+0.01253624789707898*I	0.0035812571537795854+0.010228620835485371*I	0.0051348674884203-0.000930222761952349*I	0.001997562475964472-0.009912026149652484*I	-0.001509887804415546-0.008870248066633661*I	-0.0023048470818411854+0.0003764272434960614*I	-0.0009630501278986496+0.008734917720965168*I	0.00013081757914201145+0.008431713841744036*I
