0.3982823616268954-0.04019034889895163*I	0.1843459733465429-0.0677609507520727*I	0.08162347101206169-0.07517132026596761*I	0.01896572326743478-0.0626798015610085*I	-0.01906252244511147-0.03768025861888817*I	-0.035046928916121996-0.011027574245808419*I	-0.03191368700740985+0.007819835941808235*I	-0.016138639636891723+0.014545962367198129*I	0.0032955425468744496+0.010965191895638453*I	0.017707750583420147+0.003026336954497362*I	0.02159139948202905-0.0029215053572612466*I	0.014312940233004884-0.0035653109753893547*I
0.1843459733465429-0.06776095075207271*I	0.4799058326389572-0.11536166916491918*I	0.20331169661397766-0.1304407523130812*I	0.06256094856695023-0.11285157888485571*I	-0.016081205648687206-0.07370737580681683*I	-0.0509762094525213-0.029860422677079886*I	-0.05118556855301365+0.0035183881213897215*I	-0.028618144460535316+0.01878502783744666*I	0.0015691109465285125+0.017572299321695413*I	0.024886942028903597+0.00804368653837711*I	0.032020690816425106-0.0005389740208920858*I	0.021591399482029098-0.0029215053572613043*I
0.08162347101206162-0.07517132026596755*I	0.20331169661397758-0.13044075231308105*I	0.4608433101938455-0.15304192778380726*I	0.16826476769785562-0.1414683265588894*I	0.03064726155954035-0.1050317429430473*I	-0.03221984528557887-0.05916141343961861*I	-0.04768066690564671-0.018895230781441414*I	-0.03347781796959331+0.00654472507588697*I	-0.007026744978506013+0.015863522480185188*I	0.015882051179533663+0.0140069883463058*I	0.024886942028903805+0.008043686538376893*I	0.01770775058342032+0.0030263369544971694*I
0.01896572326743472-0.06267980156100843*I	0.06256094856695013-0.11285157888485563*I	0.16826476769785562-0.1414683265588894*I	0.4289296231864359-0.1452220918419989*I	0.15212612806096404-0.12692236419169117*I	0.03394280410641501-0.09406655104740883*I	-0.014512094702158416-0.05613507648512135*I	-0.02608926742361726-0.021816736138702917*I	-0.019164877736587982+0.002979414100497253*I	-0.007026744978505622+0.01586352248018484*I	0.0015691109465290282+0.017572299321694924*I	0.003295542546874798+0.010965191895638117*I
-0.019062522445111568-0.037680258618888095*I	-0.016081205648687338-0.07370737580681673*I	0.030647261559540267-0.10503174294304726*I	0.15212612806096398-0.12692236419169112*I	0.43222516573331066-0.13425689994636023*I	0.1698338786443845-0.12389602723719374*I	0.05553420358844455-0.0969880564046702*I	-0.00019915446915296875-0.05970038746051103*I	-0.02608926742361671-0.021816736138703316*I	-0.033477817969592476+0.00654472507588629*I	-0.028618144460534515+0.01878502783744597*I	-0.01613863963689123+0.014545962367197695*I
-0.035046928916122065-0.011027574245808362*I	-0.05097620945252142-0.029860422677079796*I	-0.03221984528557898-0.05916141343961855*I	0.03394280410641492-0.09406655104740876*I	0.16983387864438443-0.12389602723719376*I	0.4538165652153401-0.13717840530362163*I	0.18414681887739004-0.1274613382125834*I	0.05553420358844518-0.09698805640467055*I	-0.01451209470215735-0.056135076485121956*I	-0.047680666905645534-0.018895230781442177*I	-0.051185568553012664+0.003518388121389064*I	-0.03191368700740928+0.007819835941807851*I
-0.03191368700740986+0.007819835941808196*I	-0.051185568553013684+0.003518388121389651*I	-0.047680666905646714-0.018895230781441515*I	-0.014512094702158411-0.056135076485121435*I	0.05553420358844457-0.0969880564046703*I	0.18414681887739004-0.12746133821258349*I	0.45381656521534075-0.13717840530362202*I	0.16983387864438565-0.12389602723719427*I	0.03394280410641638-0.09406655104740928*I	-0.032219845285577545-0.05916141343961906*I	-0.050976209452520294-0.029860422677080178*I	-0.03504692891612145-0.011027574245808565*I
-0.016138639636891636+0.014545962367197959*I	-0.02861814446053518+0.018785027837446365*I	-0.03347781796959314+0.00654472507588662*I	-0.026089267423617123-0.02181673613870322*I	-0.00019915446915288424-0.05970038746051126*I	0.05553420358844517-0.09698805640467068*I	0.16983387864438562-0.12389602723719428*I	0.43222516573331193-0.1342568999463606*I	0.15212612806096545-0.1269223641916912*I	0.0306472615595416-0.10503174294304717*I	-0.016081205648686356-0.07370737580681659*I	-0.019062522445111044-0.03768025861888796*I
0.0032955425468746214+0.010965191895638153*I	0.0015691109465288077+0.01757229932169489*I	-0.007026744978505684+0.015863522480184605*I	-0.0191648777365877+0.0029794141004967274*I	-0.026089267423616527-0.02181673613870368*I	-0.014512094702157294-0.056135076485122136*I	0.033942804106416376-0.09406655104740934*I	0.1521261280609654-0.12692236419169123*I	0.4289296231864369-0.14522209184199839*I	0.1682647676978566-0.1414683265588886*I	0.06256094856695078-0.11285157888485485*I	0.018965723267435047-0.06267980156100794*I
0.017707750583420365+0.0030263369544969994*I	0.024886942028903975+0.008043686538376487*I	0.015882051179534094+0.014006988346305085*I	-0.007026744978505258+0.015863522480184186*I	-0.03347781796959224+0.0065447250758858275*I	-0.04768066690564542-0.018895230781442406*I	-0.03221984528557753-0.059161413439619115*I	0.03064726155954155-0.10503174294304712*I	0.16826476769785662-0.14146832655888858*I	0.4608433101938464-0.15304192778380604*I	0.20331169661397808-0.13044075231307997*I	0.08162347101206185-0.07517132026596687*I
0.02159139948202925-0.0029215053572615754*I	0.03202069081642547-0.0005389740208926558*I	0.024886942028904197+0.008043686538376239*I	0.0015691109465293715+0.01757229932169432*I	-0.028618144460534265+0.018785027837445525*I	-0.051185568553012546+0.0035183881213888485*I	-0.05097620945252026-0.029860422677080226*I	-0.016081205648686387-0.07370737580681652*I	0.06256094856695074-0.11285157888485474*I	0.20331169661397797-0.1304407523130799*I	0.4799058326389574-0.11536166916491801*I	0.184345973346543-0.067760950752072*I
