0.3741091109068272-0.6711928597323401*I	0.31333959260002653+0.3321971764927086*I	-0.16847766121631041+0.1433273145954758*I	-0.09168815488169654-0.045881365517611815*I	-0.007707828355497792-0.061155643068262835*I	0.03810574953573335-0.031506151072929985*I	0.03609541271831074+0.012064942066877317*I	0.0048583239875174666+0.027756662491717803*I	-0.020990196036861385+0.013783072900636946*I	-0.020130965132503127-0.0032618245762956874*I	-0.001813544323391796-0.013958158384658931*I	0.01181797011727667-0.012535348439098504*I	0.013555870533857808+0.003181465039771882*I	0.0036194154974172935+0.009505093229643064*I	-0.010231536985389025+0.0062916300837345005*I	-0.012166494388670774+0.00041508467955675253*I	0.0003971358085709379-0.00660479534440169*I	0.007861864616993888-0.00433881585110618*I	0.007197235187014253-0.0010071302278295531*I	0.0030079121732960643+0.002776042356672358*I	-0.008086240078204797+0.004360798848022212*I	-0.008519139524489449+0.002245089774311464*I	0.0005630281065458308-0.0019713722664257308*I	0.006549989923683039-0.004159880380036765*I	0.007378857580259421-0.0008995828330753841*I
0.31333959260001987+0.33219717649272806*I	0.20563144969052788-0.5278655451368688*I	0.2216514377183272+0.2863158109750791*I	-0.17618548957181684+0.08217167152723305*I	-0.053582405345953564-0.07738751659055615*I	0.02838758436280602-0.049090701001379584*I	0.04296407352325471-0.00374948858121214*I	0.015105216681453797+0.02584801496752458*I	-0.015272641144997016+0.024494837915399872*I	-0.02280374036023882-0.00017508548401251532*I	-0.008312995015242833-0.015797173015382745*I	0.011742326210481421-0.010776693344902624*I	0.015437385614682126-0.00303025520944549*I	0.003324333548472827+0.009473095123506364*I	-0.008547078891241785+0.009920177909184924*I	-0.009834401176838248-0.00031316526064460644*I	-0.004304629771665595-0.003923731171567371*I	0.007594370995581653-0.007611925572219518*I	0.010869776790295054-0.0015627734944400886*I	-0.0008890048911940685+0.00335366862019462*I	-0.005511227351192408+0.005021132130983799*I	-0.00752321197165852+0.0023894265815873686*I	-0.001969149600810648-0.0019147906057039013*I	0.007941885686806748-0.002870955099515547*I	0.006549989923687952-0.0041598803800373335*I
-0.1684776612163012+0.14332731459546438*I	0.22165143771832158+0.28631581097509884*I	0.1979236213350159-0.5890211882051101*I	0.2597571872540781+0.25480965990214516*I	-0.14009007685351496+0.0942366135940993*I	-0.048724081358433376-0.04963085409882547*I	0.007397388325947558-0.03530762810073879*I	0.022833108390740053-0.007011313157527831*I	0.013291672358077598+0.011889856582871701*I	-0.0034546710277321142+0.01195948947631929*I	-0.009247869826378784+0.0030063795557402928*I	-0.004693579517821633-0.006292079785732395*I	0.0015107892250900686-0.00448506326116472*I	0.0032708912260199534-0.0026151705299012826*I	0.0037214693570217132+0.0028682997791161296*I	-0.0006852142742303134+0.005581362058078518*I	-0.0026371659898250374-0.001320295488478329*I	-0.001296717598372109-0.0011476888148921882*I	-0.000491869082622721-0.0032511267242008915*I	0.0023506372658060035+0.0006823162798749822*I	-0.000325976784655126+0.0013822963537605364*I	0.00103876257249773+0.0008612517509610786*I	-0.0001443543913972009+0.0014898437485075739*I	-0.0019691496008138803-0.0019147906057097569*I	0.0005630281065500598-0.0019713722664411485*I
-0.0916881548816895-0.04588136551761388*I	-0.17618548957182018+0.0821716715272099*I	0.2597571872540746+0.25480965990216414*I	0.23401903405332355-0.576956246138236*I	0.2646155112415816+0.282566322393874*I	-0.16108027289035634+0.10801968649473402*I	-0.06885504649095006-0.05289267867513473*I	0.005583844002565329-0.04926578648539912*I	0.034651078508003225-0.019546661596597695*I	0.026847542891942813+0.015071321622620463*I	0.00016474446969712978+0.021464582705964137*I	-0.019479406811789963+0.009298009639482884*I	-0.016860073906473507-0.005876995106191819*I	0.001907925033645948-0.011089858605553515*I	0.011132755843017162-0.006953986380997979*I	0.010918704544050155+0.0018611695512706387*I	0.002322697899051465+0.008357404414756913*I	-0.010723406068027736+0.0030405033595316757*I	-0.009815857122860564+0.0010974009594398883*I	0.00007115902392093339-0.0052224989906402225*I	0.008900627189493379-0.0034775641001539635*I	0.007052880795610174+0.00048271352068739046*I	0.0010387625724843945+0.0008612517509457041*I	-0.007523211971658569+0.0023894265815894824*I	-0.008519139524481608+0.002245089774329117*I
-0.0077078283555109045-0.0611556430682724*I	-0.05358240534594837-0.07738751659053557*I	-0.14009007685350297+0.09423661359409716*I	0.26461551124157234+0.2825663223938614*I	0.21302883801648664-0.5631731732375791*I	0.24448454610906106+0.2793044978175642*I	-0.16289381721374185+0.09406152811006878*I	-0.057037076373679364-0.06542802711421011*I	0.01913971453643616-0.046084321445634534*I	0.03827049400541058-0.010041568366968368*I	0.01661600590654779+0.02136295170636561*I	-0.012001749918957336+0.02187966738551592*I	-0.019082271003227836+0.0026932142950866532*I	-0.00899820928948708-0.010215810957292883*I	0.00910516022067799-0.012096988833389045*I	0.01414066801629759-0.004177944024342612*I	0.002832464465849533+0.006221968399313846*I	-0.006196441625431349+0.010602494189075795*I	-0.010160377961489775+0.0010691310930816811*I	-0.0032658671991751312-0.0030624794205873092*I	0.007450016604187348-0.0061220818237060996*I	0.008900627189473674-0.003477564100158961*I	-0.0003259767846352052+0.001382296353748032*I	-0.005511227351177744+0.005021132130993383*I	-0.008086240078236651+0.004360798848032378*I
0.03810574953572409-0.031506151072930554*I	0.028387584362815743-0.04909070100137752*I	-0.04872408135844529-0.04963085409883702*I	-0.1610802728903536+0.1080196864947442*I	0.24448454610907075+0.2793044978175652*I	0.21121529369308914-0.5771313316222576*I	0.2563025162263316+0.26676914937849366*I	-0.14933794667987552+0.09724299314984094*I	-0.05341766087625766-0.05592293388459142*I	0.00890817755103062-0.03979269136188668*I	0.026103999616763296-0.009626483687412963*I	0.01701314171510538+0.014758156361968*I	-0.004139885301979732+0.01754085153441276*I	-0.011885035816187984+0.001686084067250199*I	-0.005990297116189831-0.0074397686006304805*I	0.001018920142451687-0.00773618998535111*I	0.0056215284918221505-0.00193285425002719*I	0.003395492572394837+0.004250596132870241*I	0.0003535482982441609+0.006442613809048377*I	-0.0027815203812231247+0.00016954826001486112*I	-0.0032658671991725383-0.00306247942059666*I	0.00007115902391682225-0.0052224989906436235*I	0.0023506372658074976+0.0006823162798934268*I	-0.0008890048911944536+0.003353668620190422*I	0.0030079121732974924+0.002776042356658831*I
0.03609541271833142+0.012064942066890632*I	0.042964073523235925-0.00374948858122578*I	0.007397388325949131-0.03530762810073892*I	-0.06885504649093689-0.05289267867512651*I	-0.16289381721375637+0.09406152811006714*I	0.2563025162263364+0.26676914937849205*I	0.2247711642269715-0.5739498665824909*I	0.2599219317237466+0.2762742426081208*I	-0.15956948366528995+0.10353462323357965*I	-0.06558415526489421-0.055507849205022476*I	0.009305313359578272-0.046397486706294906*I	0.033965864233748276-0.013965299538518772*I	0.02421037690215084+0.013751026134137284*I	-0.0011319731286899273+0.020316893891079945*I	-0.0199712758944226+0.0060468829152760225*I	-0.014509436640650243-0.005194678826301913*I	0.001581948248993404-0.009707562251805787*I	0.012171518415489423-0.006092734630047353*I	0.010774350152675184+0.003351013299796786*I	0.00035354829824041546+0.006442613809043044*I	-0.010160377961506577+0.0010691310930877303*I	-0.009815857122823004+0.0010974009594358956*I	-0.0004918690826383404-0.003251126724189824*I	0.010869776790269002-0.0015627734944437858*I	0.007197235187047064-0.001007130227839401*I
0.0048583239875094235+0.02775666249172294*I	0.015105216681462504+0.025848014967516923*I	0.022833108390743307-0.007011313157520117*I	0.005583844002556068-0.04926578648539614*I	-0.057037076373681245-0.0654280271142281*I	-0.14933794667986533+0.09724299314985232*I	0.259921931723742+0.27627424260812367*I	0.21453962724156467-0.5676582364987605*I	0.2477554373350994+0.2766893272876842*I	-0.1591723478567253+0.09692982788917949*I	-0.0577222906479208-0.05984666505612845*I	0.01650254854662322-0.04740461693412463*I	0.03697377640704088-0.011189257181853665*I	0.016124136823918667+0.018111824982160515*I	-0.009651112653160787+0.02256198366540422*I	-0.019408247787866283+0.004075510648843071*I	-0.00795944671698971-0.009354559206346197*I	0.008960805829268888-0.010607145084874215*I	0.012171518415487522-0.006092734630040657*I	0.003395492572400394+0.0042505961328606*I	-0.006196441625421772+0.010602494189071684*I	-0.010723406068051179+0.0030405033595454108*I	-0.001296717598366682-0.0011476888148935437*I	0.007594370995596208-0.007611925572230402*I	0.007861864616984082-0.004338815851098681*I
-0.020990196036865073+0.01378307290064407*I	-0.015272641144985903+0.024494837915409302*I	0.013291672358076824+0.011889856582858117*I	0.03465107850799019-0.019546661596600633*I	0.01913971453644262-0.04608432144562653*I	-0.05341766087626259-0.05592293388459405*I	-0.1595694836652808+0.10353462323358006*I	0.24775543733510083+0.27668932728768686*I	0.2149367630501228-0.5742630318431472*I	0.25561730195207416+0.2723505114365627*I	-0.15197511266967959+0.09592269766135793*I	-0.05471437847462452-0.057070622699476235*I	0.008416308468383829-0.04304381808608807*I	0.028454636882575383-0.008944167407524177*I	0.016687164930476346+0.016140452715712537*I	-0.00310112272950526+0.018402103285360603*I	-0.012029390207588914+0.0031759278157869534*I	-0.007959446716990986-0.009354559206348825*I	0.001581948248996143-0.009707562251810565*I	0.0056215284918239685-0.001932854250002363*I	0.0028324644658512515+0.006221968399305547*I	0.0023226978990435344+0.008357404414746765*I	-0.002637165989822161-0.001320295488494199*I	-0.004304629771657678-0.00392373117154201*I	0.00039713580856052486-0.006604795344402272*I
-0.020130965132489544-0.0032618245763289836*I	-0.022803740360260748-0.00017508548400159925*I	-0.0034546710277362884+0.011959489476337841*I	0.026847542891965524+0.015071321622601963*I	0.038270494005413255-0.01004156836695403*I	0.008908177551025756-0.03979269136189066*I	-0.06558415526491028-0.05550784920503514*I	-0.15917234785672532+0.09692982788918608*I	0.25561730195209154+0.2723505114365703*I	0.222133998237155-0.5752701620709761*I	0.2586252141253743+0.2751265537932291*I	-0.16006135274791472+0.10028349650939473*I	-0.06323351799909444-0.05482553292515787*I	0.008979336574937203-0.0450151903525431*I	0.03500462680623975-0.013104047787543672*I	0.02406602251074325+0.015240869882636439*I	-0.0031011227294945373+0.018402103285368402*I	-0.019408247787864184+0.004075510648849804*I	-0.014509436640662501-0.005194678826315838*I	0.001018920142444178-0.0077361899853683885*I	0.014140668016307083-0.00417794402432372*I	0.010918704544065655+0.0018611695512835277*I	-0.0006852142742464888+0.005581362058073606*I	-0.009834401176844787-0.00031316526066752556*I	-0.012166494388658267+0.00041508467957543225*I
