0.45806544541622923-0.10880304276357675*I	0.1885107976141449-0.16351116974170923*I	0.02506358773877225-0.14351204264197304*I	-0.05411204295727889-0.07199711200218542*I	-0.05976824378974925+0.0027851597221980637*I	-0.023751085060868926+0.04065652801928441*I	0.013450667839491412+0.03309546709545582*I	0.02608518932741112+0.002195247404655375*I	0.014090287806238454-0.02095771358175236*I	-0.005090531401343049-0.020069919931858173*I	-0.014330620429347548-0.0020001704170290423*I	-0.009362974952254265+0.013927854437964874*I	0.0017642396275711282+0.014227221900876101*I	0.00846576051920366+0.0014465321645758284*I	0.006639277291103688-0.010732201385545958*I	0.00006032912316574475-0.011178703244625391*I	-0.004856264386124435-0.0009202167159623615*I	-0.004848428984689675+0.009208817205414494*I	-0.0013281313126016323+0.00952893380250199*I	0.0022342703391534462+0.0004459514474772742*I	0.003525470704753331-0.008629638999419409*I	0.002413880493488416-0.00874246520770902*I
0.18851079761414485-0.1635111697417093*I	0.4831290331550017-0.25231508540555003*I	0.134398754656866-0.23550828174389488*I	-0.03470465605097701-0.1407268829197753*I	-0.07786312801814782-0.03134058398290142*I	-0.046317575950257914+0.03588062681765348*I	0.0023341042665420337+0.04285177542393947*I	0.027540955645729493+0.012137753513703185*I	0.02099465792606746-0.017874672527203008*I	-0.00024033262310989422-0.022957883998781622*I	-0.014453506353598143-0.006142065493893522*I	-0.012566380801777088+0.01222705148384682*I	-0.0008972144330510054+0.015374386602540467*I	0.008403516918674653+0.003495020515329915*I	0.008526089642369315-0.009732171080049788*I	0.0017830129049790787-0.011652418101508544*I	-0.004788099861524258-0.001969886039211101*I	-0.006184395698726473+0.008608717086539461*I	-0.0026141586455365757+0.009654768652891683*I	0.0021973393921515096+0.000899294803082575*I	0.004648150832641823-0.008296513760231704*I	0.003525470704753352-0.008629638999419367*I
0.025063587738772306-0.14351204264197326*I	0.13439875465686607-0.23550828174389493*I	0.42336078936525234-0.24952992568335242*I	0.11064766959599708-0.19485175372461125*I	-0.021253988211485626-0.10763141582432055*I	-0.051777938690736915-0.029145336578247007*I	-0.032227288144020004+0.0149229132359003*I	-0.002756427134802121+0.022781855492080675*I	0.013210335216380287+0.010137583096673647*I	0.011631682973811243-0.0039468180892386*I	0.0015239070044594217-0.008730662097906005*I	-0.005987745834395767-0.004695533329318198*I	-0.00592710351067403+0.0014948500983003512*I	-0.0008368853098854772+0.004195683357914553*I	0.0035472525325499858+0.002574803799366992*I	0.003677660657679075-0.0005233538746358725*I	0.00045488159237653977-0.0021234842990070914*I	-0.0025538295223717766-0.0015239345917342107*I	-0.0026589249939738295-0.000020921912880100968*I	-0.00020027815204842024+0.000912303445182717*I	0.0021973393921515547+0.0008992948030827186*I	0.0022342703391534965+0.00044595144747740993*I
-0.05411204295727889-0.07199711200218556*I	-0.03470465605097704-0.14072688291977548*I	0.11064766959599703-0.19485175372461133*I	0.4368114572047435-0.2164344585878977*I	0.136732858923408-0.19265650631995732*I	-0.007163700405247649-0.12858912940607428*I	-0.05686847009208102-0.049215256510106345*I	-0.04655790857336944+0.012922742818870356*I	-0.012119402087058898+0.03670970993004484*I	0.014974574843948799+0.024364804997549172*I	0.020097443493012818-0.002500285924663299*I	0.00816318429556197-0.019462863483452504*I	-0.005927416711230351-0.015874236573944187*I	-0.010783367896798542+0.0005746333823372356*I	-0.005685314294575588+0.013404500563328143*I	0.002219121219947286+0.012103737601868026*I	0.005911930996831067-0.00007740242715941834*I	0.003980352297128582-0.01075312329842699*I	-0.0001399490288840322-0.010266399799443323*I	-0.0026589249939738416-0.000020921912879905124*I	-0.0026141586455365354+0.009654768652891988*I	-0.0013281313126015846+0.009528933802502216*I
-0.059768243789749424+0.002785159722197891*I	-0.0778631280181481-0.031340583982901606*I	-0.02125398821148585-0.10763141582432069*I	0.136732858923408-0.19265650631995737*I	0.4509017450109817-0.2373921721696518*I	0.1316423275220641-0.21272642625181706*I	-0.02149432083459676-0.13058929982310458*I	-0.06623144504433758-0.035287402072142426*I	-0.04479366894580086+0.02714996471974581*I	-0.003653641567857423+0.038156242094620305*I	0.021613852135051258+0.01363260361200296*I	0.02015777261617837-0.013678989169289004*I	0.003306919909437861-0.020383080199415426*I	-0.010775845695919934-0.006665419368530609*I	-0.012111499209400856+0.010103567184838054*I	-0.0034510439554235744+0.013850452010804239*I	0.005744591924699015+0.0034740986024477376*I	0.008325811490318415-0.008819867634868795*I	0.003980352297128397-0.010753123298426853*I	-0.0025538295223719587-0.001523934591733916*I	-0.006184395698726563+0.008608717086539817*I	-0.0048484289846897006+0.009208817205414742*I
-0.023751085060869308+0.04065652801928426*I	-0.04631757595025847+0.03588062681765328*I	-0.051777938690737386-0.029145336578247135*I	-0.007163700405247904-0.12858912940607434*I	0.13164232752206415-0.212726426251817*I	0.4365711245816329-0.23939234258668218*I	0.12227935256980804-0.1987985718138533*I	-0.019730081207027714-0.11636207792222933*I	-0.05776568452513567-0.033840869907566955*I	-0.03815439165469806+0.016417763334199892*I	-0.003593312444691478+0.02697753884999506*I	0.01675758774892771+0.012712386896040529*I	0.015309343631489504-0.0044701719638750685*I	0.001978788596836271-0.010854146396914517*I	-0.008541575356767405-0.006219467921054657*I	-0.00858602850464897+0.0014739281854175025*I	-0.0010371634619363536+0.005107986803094623*I	0.005744591924698651+0.0034740986024477936*I	0.005911930996830522-0.00007740242715927643*I	0.00045488159237602033-0.002123484299006878*I	-0.004788099861524619-0.001969886039210881*I	-0.004856264386124611-0.0009202167159622204*I
0.013450667839490917+0.0330954670954556*I	0.0023341042665413125+0.04285177542393919*I	-0.03222728814402061+0.014922913235900162*I	-0.05686847009208133-0.04921525651010624*I	-0.021494320834596774-0.13058929982310435*I	0.12227935256980811-0.19879857181385313*I	0.43833536420920227-0.22516512068580694*I	0.13074511308901043-0.19735203964927794*I	-0.013090803915924393-0.1270942793077752*I	-0.057705355401969284-0.045019573152191926*I	-0.04301065604082116+0.015497546618237872*I	-0.008441741429379826+0.03618635605540944*I	0.015429456436326741+0.022241320698541723*I	0.017543613970642673-0.004024220516399058*I	0.005504259301588638-0.01948378539633518*I	-0.006127694863279981-0.014961933128764425*I	-0.008586028504649365+0.0014739281854175045*I	-0.0034510439554243343+0.01385045201080426*I	0.002219121219946337+0.012103737601868048*I	0.003677660657678158-0.0005233538746358927*I	0.001783012904978386-0.011652418101508605*I	0.000060329123165382323-0.011178703244625445*I
0.026085189327410652+0.0021952474046550677*I	0.027540955645728813+0.01213775351370276*I	-0.0027564271348026665+0.022781855492080366*I	-0.04655790857336959+0.012922742818870315*I	-0.06623144504433738-0.035287402072142246*I	-0.019730081207027333-0.11636207792222907*I	0.13074511308901074-0.19735203964927778*I	0.44497464150030586-0.2358973220713529*I	0.130805442212177-0.20853074289390286*I	-0.017947068302047446-0.12801449602373705*I	-0.0625537843866576-0.03581075594677736*I	-0.04433878735342203+0.02502648042073927*I	-0.006207471090226427+0.03663230750288554*I	0.01895492714107944+0.013611681699121017*I	0.01995749446413037-0.012766685724108945*I	0.005504259301588347-0.01948378539633525*I	-0.008541575356768048-0.0062194679210547076*I	-0.012111499209401843+0.010103567184838009*I	-0.005685314294576781+0.013404500563328007*I	0.003547252532548796+0.0025748037993666905*I	0.00852608964236837-0.009732171080050173*I	0.00663927729110317-0.010732201385546234*I
0.014090287806238121-0.02095771358175276*I	0.020994657926067-0.017874672527203612*I	0.013210335216380042+0.0101375830966731*I	-0.012119402087058745+0.036709709930044535*I	-0.0447936689458004+0.027149964719745765*I	-0.057765684525135086-0.033840869907566844*I	-0.013090803915924017-0.12709427930777503*I	0.13080544221217713-0.20853074289390278*I	0.44011837711418256-0.2368175387873148*I	0.12595701322748828-0.19932192568848833*I	-0.01927519961464878-0.11848556222123563*I	-0.06031951404750462-0.03536480449930124*I	-0.04081331664866956+0.01639684142131856*I	-0.0037935905967387217+0.027889842295175604*I	0.018954927141079225+0.013611681699120892*I	0.017543613970642285-0.0040242205163992266*I	0.001978788596835652-0.010854146396914639*I	-0.010775845695920829-0.006665419368530746*I	-0.010783367896799675+0.0005746333823369374*I	-0.0008368853098866923+0.0041956833579140235*I	0.008403516918673618+0.0034950205153292946*I	0.008465760519203063+0.0014465321645754032*I
-0.00509053140134325-0.020069919931858568*I	-0.00024033262311008033-0.022957883998782284*I	0.011631682973811333-0.003946818089239329*I	0.01497457484394928+0.024364804997548558*I	-0.0036536415678567143+0.03815624209461989*I	-0.03815439165469739+0.016417763334199708*I	-0.0577053554019689-0.04501957315219193*I	-0.017947068302047373-0.128014496023737*I	0.12595701322748826-0.19932192568848825*I	0.4387902458015809-0.22728860498481349*I	0.12819128356664075-0.1988759742410123*I	-0.01574972890989684-0.12711520122065642*I	-0.05790563355401726-0.04410726970701113*I	-0.04081331664866989+0.016396841421318524*I	-0.006207471090226843+0.0366323075028854*I	0.0154294564363264+0.022241320698541536*I	0.015309343631489163-0.004470171963875267*I	0.0033069199094373624-0.0203830801994157*I	-0.005927416711231137-0.015874236573944666*I	-0.00592710351067505+0.0014948500982996844*I	-0.0008972144330519965+0.015374386602539767*I	0.0017642396275705107+0.014227221900875643*I
