0.36601870278715704-0.018588009855860583*I	0.16065497993338565-0.0334340242856483*I	0.07756649393380376-0.041770569624144174*I	0.03389717511984066-0.04242623615898564*I	0.0069462475761143-0.036057038453902866*I	-0.009331794960957492-0.02487166258158565*I	-0.01684019112644729-0.01195525074959339*I	-0.017131704426092173-0.0004043643195940674*I	-0.012370604976017899+0.007470142269002379*I	-0.005210733350107905+0.010650399506372034*I	0.0017391092733227249+0.009507301630865717*I	0.006495589058093018+0.005494640094689891*I	0.00809419083184922+0.0005713187425474508*I	0.006676376111251826-0.0034474534651129695*I	0.003265640095047138-0.005406073464647437*I	-0.0006750662067931608-0.005049049164052075*I	-0.0037537527268075967-0.002944977741577953*I	-0.005070053680658765-0.00015828403132220104*I	-0.004430459634896464+0.0021924025408523594*I	-0.002316028132912833+0.003328688858534118*I	0.0003595482846246384+0.003033126351544907*I	0.0026025259458744396+0.0016429736345636898*I	0.0036784995319046414-0.0001520213549980591*I	0.0033308925005945704-0.0016118644195877206*I	0.0018195339491054597-0.002227822120192594*I	-0.0002164609710631326-0.0018830274718644757*I	-0.002010719349926641-0.0008466975676884725*I	-0.002943340324211125+0.00037744043341152015*I	-0.0027433818454670913+0.0012755240667734382*I	-0.0015576184023152364+0.0015272592810416773*I	0.00012821214147409857+0.0011120331629638663*I	0.0016794902258692353+0.000285047649507677*I	0.002543016302071261-0.0005553861659726734*I	0.0024370056718172116-0.0010469258519308529*I	0.001437990808665071-0.0010122983796558664*I	-0.000060454997934504205-0.0005194162095853614*I	-0.0014978988501185436+0.0001665229415252775*I	-0.0023506962687217373+0.0007124457393509505*I	-0.0023172983327808534+0.0008692544088022824*I	-0.0014215916787945397+0.0005801322796993867*I
0.16065497993338562-0.03343402428564833*I	0.443585196720961-0.0603585794800048*I	0.1945521550532263-0.07586026044463395*I	0.08451274150991805-0.077827608078047*I	0.024565380158883182-0.06729789874057125*I	-0.009893943550332983-0.04801228920349619*I	-0.026463499387049692-0.025276026901179686*I	-0.02921079610246519-0.0044851084805909896*I	-0.02234243777620007+0.010246035186777974*I	-0.010631495702695174+0.0169774438998681*I	0.0012848557079851114+0.016145039601061933*I	0.009833300105171954+0.010078620373413177*I	0.013171965169344867+0.0020471866295769265*I	0.011359830926896384-0.004834754722099975*I	0.006001309904458702-0.008496502629165027*I	-0.00048811263176041283-0.008351051206225358*I	-0.005745119887451888-0.005207333195374238*I	-0.00818421236170403-0.0007525752007255476*I	-0.007386081813571587+0.003170404827211962*I	-0.00407091135027183+0.005225528892397308*I	0.00028649781296158925+0.004971662493097848*I	0.004038047816529255+0.002881104996546882*I	0.005933418446468982+0.000031109214976000675*I	0.0054980334810100775-0.0023798434751906255*I	0.003114431529531424-0.003494891891452171*I	-0.00019118540082118675-0.003074519687881044*I	-0.0031598012952742576-0.0015055870384529343*I	-0.00475410119539373+0.00042882649908498416*I	-0.004500958726526361+0.0019046997144532103*I	-0.002615169703993+0.0023875572297373127*I	0.00012187182355398611+0.0018123069305493573*I	0.0026712284435453453+0.0005566469969911914*I	0.00411649589768644-0.000761878202423179*I	0.003981007110736336-0.0015676845456285408*I	0.0023765506738827277-0.0015663420615162126*I	-0.000059908041453436925-0.0008457754381305814*I	-0.0024111512666561944+0.0001930295297656007*I	-0.0038151971828993487+0.0010357773503275733*I	-0.003772287947516237+0.0012925780190503491*I	-0.002317298332780831+0.0008692544088022891*I
0.07756649393380377-0.04177056962414421*I	0.19455215505322632-0.07586026044463394*I	0.45053144429707515-0.09641561793390759*I	0.18522036009226875-0.10073192302621953*I	0.06767255038347078-0.08978285882764042*I	0.007433675732790974-0.06770226306016527*I	-0.022264548526350944-0.04054214693449379*I	-0.03167423273715763-0.014625627394807616*I	-0.027471686829142493+0.0050221931502747695*I	-0.01584684871810712+0.015740675281467897*I	-0.002537304870845972+0.017548762642415568*I	0.007961231819236955+0.012697586135948973*I	0.013098940200219145+0.004672546908765749*I	0.012496898962551788-0.0030018625344751197*I	0.0076060782000889-0.007779732463677874*I	0.0009312562238000494-0.008654786660487144*I	-0.004918572266656788-0.006158648665372895*I	-0.008061148020364664-0.0018786443368399982*I	-0.007824664077079378+0.0022805511508194854*I	-0.004783555867697173+0.004813378461775772*I	-0.00039241181836724345+0.005073507537399361*I	0.00361739031355609+0.0033597980735102216*I	0.005857581765634649+0.000653282876354366*I	0.005716957475405804-0.0018519182568884098*I	0.0034873141310834176-0.0032265410428790383*I	0.0001710912053202978-0.003117451458040595*I	-0.0029345672462882696-0.0017989956211075522*I	-0.0047174196975894875+0.000021672242588788194*I	-0.00462588905391964+0.001540859662048884*I	-0.0028214685006571565+0.002189747363960908*I	-0.00007215340192177891+0.0018321710637646468*I	0.002558877495371161+0.0007653810786185024*I	0.0041092192522104035-0.0004556513826646788*I	0.004056040899751959-0.0012812944120085394*I	0.002483108260617862-0.001401161604103252*I	0.00002585440516109864-0.0008538963221652384*I	-0.0023772063742341604+0.000023478970671732555*I	-0.0038327429454506085+0.0007731618094650202*I	-0.0038151971828992532+0.0010357773503275982*I	-0.002350696268721656+0.0007124457393509726*I
0.033897175119840646-0.04242623615898562*I	0.08451274150991805-0.077827608078047*I	0.18522036009226875-0.10073192302621951*I	0.43369125317062784-0.10837086868350089*I	0.16808865566617656-0.10113628734581356*I	0.05530194540745279-0.08231271655863792*I	0.002222942382682987-0.057051863553793186*I	-0.020525439253028292-0.031034845303627975*I	-0.025178643679064677-0.00913098730011764*I	-0.019377495997293343+0.005593511892822259*I	-0.009170472606855289+0.01229322181635495*I	0.0007283352242012182+0.012142689177768161*I	0.0072861656124439105+0.007648536971896927*I	0.009345187473411721+0.001727569167187867*I	0.007426845281893214-0.0031601465657972085*I	0.0031756185651926187-0.005587329922825354*I	-0.0013847719091126455-0.005326097801952838*I	-0.0045590239820320734-0.00312552231382778*I	-0.005458622074490227-0.0002356707022761061*I	-0.004146164545174803+0.002128529795821608*I	-0.001452663367102714+0.003201514042188208*I	0.0014271221307380925+0.002845685417206891*I	0.0034009293424928527+0.0014767706016458478*I	0.003846862415707944-0.00019341469133401574*I	0.0027736171511946574-0.0014744778234768035*I	0.0007439322856163357-0.0019510169761055172*I	-0.0013865271969949204-0.0015901921769988395*I	-0.0028063551048141673-0.0006869624581436197*I	-0.0030379294717202813+0.0003067198920965137*I	-0.002082872751848441+0.0009854734960762378*I	-0.0003844628288400182+0.0011428215120300638*I	0.001365837406743234+0.0008198726841087777*I	0.002498422497436649+0.0002459648690331385*I	0.0026113204020919243-0.00028912844113939296*I	0.0017053446310303646-0.0005688486726575634*I	0.00016580992783721163-0.0005319071953009275*I	-0.001395737273633214-0.00027376404246580075*I	-0.0023772063742339583+0.000023478970671779853*I	-0.0024111512666559363+0.00019302952976566357*I	-0.0014978988501183706+0.0001665229415253207*I
0.006946247576114269-0.03605703845390283*I	0.024565380158883123-0.0672978987405713*I	0.06767255038347067-0.08978285882764037*I	0.16808865566617653-0.10113628734581354*I	0.4213206481946098-0.10090072641449846*I	0.16287792231606857-0.09048588783944139*I	0.0570410546807754-0.07280541492777211*I	0.008718531440775877-0.051557223459103164*I	-0.012431248421179165-0.030463526561080433*I	-0.018502267567812924-0.012578440765230557*I	-0.016111855902246196+0.00018743842817485273*I	-0.009845538813648358+0.007244172652302908*I	-0.003025417502606204+0.009197711436190264*I	0.002216111931785373+0.007490252940574834*I	0.004914727838515497+0.003919971708040393*I	0.005110817148980595+0.0001685422927371341*I	0.0035351668498174076-0.0025542035712801904*I	0.001217754036761846-0.0036831241673888795*I	-0.0008805244501274803-0.0032775436688255925*I	-0.0021277295738957834-0.001847535121863616*I	-0.0023266305960695137-0.00009929232437082044*I	-0.0016691243381660112+0.001318486570323856*I	-0.0005835972191886706+0.0019989878495185118*I	0.00045758901828166866+0.0018542110350574508*I	0.0011034805702408526+0.0010821093754395026*I	0.001215998748879455+0.000052781457564956195*I	0.0008721444270904673-0.0008389838131415692*I	0.000292963028874316-0.0013051445274910908*I	-0.00026333880274295366-0.00124234862411624*I	-0.0006009237999031584-0.0007402059598343088*I	-0.0006448819431834668-0.000026824883579616902*I	-0.0004449178267745846+0.000623405302444704*I	-0.00013206144337529207+0.0009863956256340601*I	0.00014772622871503296+0.0009584106083841084*I	0.00029402206931129375+0.0005801259676629282*I	0.00028375295223611604+0.000011283607041877752*I	0.00016580992783751252-0.0005319071953008696*I	0.00002585440516156773-0.000853896322165142*I	-0.00005990804145297992-0.0008457754381304833*I	-0.000060454997934225734-0.0005194162095853003*I
-0.00933179496095753-0.02487166258158562*I	-0.00989394355033306-0.0480122892034962*I	0.007433675732790885-0.06770226306016529*I	0.05530194540745267-0.08231271655863794*I	0.16287792231606854-0.0904858878394414*I	0.4230597574679323-0.09139342478363265*I	0.16937351137416143-0.0849912477447514*I	0.06513524551262445-0.07223409618522453*I	0.015394907552027576-0.055004676924216046*I	-0.009165608326132096-0.035869600025727845*I	-0.019177333774606068-0.017627489929282612*I	-0.019865608629053663-0.0027575393134030572*I	-0.014915592494306905+0.007085888620980791*I	-0.007455877137502397+0.011390113977042772*I	-0.00009991620112719245+0.010818941799109168*I	0.005274276123140353+0.006953098059585562*I	0.007713343094855156+0.001811515927301105*I	0.007213666381722045-0.0027062249262779824*I	0.004548646537356306-0.005294988586976374*I	0.0009390094989777876-0.005505365789018017*I	-0.0023441905449591302-0.003730562593727984*I	-0.004337349945996337-0.000945989892059233*I	-0.004612464662377248+0.0016959270037354098*I	-0.0033269790646557923+0.0032745119162919806*I	-0.0011000293840335307+0.003381470316099166*I	0.0012316927117150178+0.002194142538403419*I	0.0028954889747487404+0.0003378291070726911*I	0.003415160729161727-0.0013943699791141879*I	0.002729968700691462-0.0023520703794219005*I	0.0011746520059220085-0.002254647003772078*I	-0.0006613787978377694-0.0012596221694196551*I	-0.00214278079330206+0.00013969805794567257*I	-0.0027956140954962664+0.0013358510417956736*I	-0.0024493597761559654+0.001855650034436376*I	-0.0012738654500792192+0.0015385428880835411*I	0.0002940220693116369+0.0005801259676629792*I	0.0017053446310309767-0.0005688486726574671*I	0.0024831082606185852-0.0014011616041031331*I	0.0023765506738833635-0.0015663420615161044*I	0.0014379908086654407-0.0010122983796558025*I
-0.01684019112644734-0.011955250749593388*I	-0.026463499387049776-0.025276026901179683*I	-0.022264548526351048-0.04054214693449379*I	0.0022229423826828866-0.05705186355379317*I	0.057041054680775305-0.07280541492777212*I	0.16937351137416143-0.0849912477447514*I	0.4311539482997814-0.09082210604108507*I	0.176049887485413-0.0884387012098643*I	0.06840088560767142-0.07764016964987185*I	0.014719841345234397-0.06005372608826807*I	-0.012919361052939627-0.03881457776730576*I	-0.02424738745526467-0.01778577396060475*I	-0.024296068263949894-0.0005651367725505843*I	-0.017231620627219477+0.010414577479515085*I	-0.007096328852877527+0.014423240328587902*I	0.0025026097447473973+0.012461915433673107*I	0.008952775655045025+0.0068010767045877515*I	0.011044235595449635+0.00019965150771359192*I	0.009033200330827313-0.004934047046470434*I	0.004332185566292931-0.007178016058840784*I	-0.001071709850949082-0.006352063356706492*I	-0.00528753086917042-0.003353122160316513*I	-0.007080731791463498+0.0003295341747141387*I	-0.006170083064692461+0.003223186284777026*I	-0.0031987669231816024+0.004386545079255806*I	0.0005794608418358109+0.0036665179656068287*I	0.0037747090137863486+0.001638756372430754*I	0.005332494646565951-0.0007090967448581411*I	0.004853151537826727-0.0024066683587700283*I	0.0026695137027568515-0.002871486589007235*I	-0.00032324684419662603-0.0020881240622467735*I	-0.003012075066559523-0.0005471764300686742*I	-0.004460079126082814+0.0010089524667479908*I	-0.004217205774290584+0.0019159833214950999*I	-0.002449359776155654+0.0018556500344364118*I	0.0001477262287156544+0.0009584106083841765*I	0.002611320402092759-0.00028912844113930454*I	0.004056040899752842-0.0012812944120084479*I	0.003981007110737071-0.0015676845456284653*I	0.0024370056718176288-0.0010469258519308108*I
-0.017131704426092242-0.00040436431959406155*I	-0.029210796102465318-0.0044851084805909835*I	-0.031674232737157755-0.014625627394807598*I	-0.02052543925302842-0.031034845303627975*I	0.008718531440775782-0.05155722345910317*I	0.06513524551262441-0.07223409618522449*I	0.17604988748541317-0.08843870120986425*I	0.43441958839482864-0.09622817950573238*I	0.1753748212786198-0.09348775037391614*I	0.06464713288086393-0.08058514739144976*I	0.009649787664575731-0.06021201011959019*I	-0.017349820687835908-0.036622175226453293*I	-0.026563415588177267-0.01445708510207049*I	-0.02393651997932503+0.0024679895789944967*I	-0.014629094681344884+0.012057551114078973*I	-0.0034178293209728367+0.014271218973590028*I	0.005833502245341896+0.010850051014085541*I	0.01077230960415031+0.004573254584395242*I	0.010827774624386262-0.0016833759641508813*I	0.0070224809809004245-0.005780744614158985*I	0.0013888452420816053-0.006800575625429407*I	-0.0038150916964162763-0.005076539289933237*I	-0.0068451492714856465-0.0018258628792750247*I	-0.006952519649989302+0.0014415673376778331*I	-0.004490592838823082+0.0035082339342845663*I	-0.0006557506211102037+0.003831158913283038*I	0.0030164665136531038+0.002619592113675921*I	0.005212699822451424+0.0006264579927748693*I	0.005272039648631389-0.0012285129544434923*I	0.0033552526877081005-0.0022401454172447195*I	0.0003188174340350588-0.00215904084965624*I	-0.0026405451769774533-0.001218869653444441*I	-0.004433666745353928+0.00003295584963075842*I	-0.00446007912608258+0.0010089524667480207*I	-0.002795614095495762+0.0013358510417957159*I	-0.0001320614433745451+0.000986395625634098*I	0.002498422497437541+0.00024596486903316107*I	0.004109219252211288-0.0004556513826646709*I	0.004116495897687153-0.0007618782024231808*I	0.002543016302071659-0.0005553861659726773*I
-0.012370604976017944+0.007470142269002389*I	-0.022342437776200163+0.010246035186777995*I	-0.027471686829142614+0.00502219315027479*I	-0.025178643679064798-0.009130987300117606*I	-0.012431248421179285-0.0304635265610804*I	0.015394907552027487-0.05500467692421599*I	0.06840088560767142-0.07764016964987183*I	0.17537482127861972-0.0934877503739162*I	0.43066583566802064-0.09917315724731018*I	0.17030476759796098-0.0936460344052383*I	0.0602166732459675-0.0783927448505973*I	0.00733375953166304-0.05688332126105598*I	-0.016990272403211108-0.03358904887490826*I	-0.02396088964230271-0.012814111467506674*I	-0.020258020447420377+0.002315968223996558*I	-0.0112982021807504+0.010445686694491325*I	-0.001598295371867565+0.012043396853397465*I	0.005617041274278512+0.008967023542221*I	0.008761590254223397+0.003726557016706623*I	0.007884434300174905-0.0013059355307395834*I	0.004279099135433194-0.004505220547385826*I	-0.00016877316023365284-0.00527331634438804*I	-0.003686879554942089-0.003964506126969675*I	-0.00516565904561625-0.001540815229767626*I	-0.004409503347917849+0.0008861811717049262*I	-0.002053587167005705+0.002461308082353538*I	0.0007822401875549642+0.0028188605336270578*I	0.0029560115157186225+0.002100175904090507*I	0.0037148009723328487+0.0007929809343001484*I	0.002921343379909608-0.0005160672150924992*I	0.0010379543549272389-0.0013708910084423713*I	-0.0011027742447594158-0.001578908569956787*I	-0.0026405451769773093-0.0012188696534443982*I	-0.0030120750665591934-0.0005471764300686272*I	-0.0021427807933015386+0.00013969805794568642*I	-0.0004449178267739096+0.000623405302444663*I	0.0013658374067439835+0.0008198726841086841*I	0.002558877495371873+0.00076538107861838*I	0.0026712284435459043+0.0005566469969910777*I	0.001679490225869542+0.0002850476495076085*I
-0.005210733350107955+0.010650399506372052*I	-0.010631495702695271+0.016977443899868137*I	-0.01584684871810722+0.015740675281467935*I	-0.019377495997293465+0.005593511892822301*I	-0.018502267567813035-0.012578440765230525*I	-0.009165608326132195-0.03586960002572778*I	0.014719841345234323-0.060053726088268054*I	0.06464713288086384-0.08058514739144974*I	0.17030476759796112-0.0936460344052383*I	0.4262353760331247-0.09698075470645785*I	0.1679887394650484-0.09031734554670416*I	0.060576221530592285-0.07535961849905233*I	0.009936285477537521-0.05524034762649223*I	-0.01331177287130651-0.03374107022990625*I	-0.02062999714170828-0.014425975887094366*I	-0.01843848649831513+0.00008814610380393364*I	-0.011514663151813802+0.008562659222626758*I	-0.003609014721794478+0.0111966992857088*I	0.0026737009500671536+0.009344463975632263*I	0.006018208408756158+0.005002081083479731*I	0.006326815897859628+0.00022132375030172211*I	0.004407311276907364-0.003393187384422349*I	0.001510717065635744-0.004988268694880737*I	-0.0011438632528706185-0.0045198922929426955*I	-0.002728653373798827-0.0025877410816987734*I	-0.002971512539252608-0.00012611720795116345*I	-0.002114042164940099+0.0019418918727680313*I	-0.0007156586625635282+0.0029853834751522716*I	0.0006053152469969+0.002812621643441464*I	0.0013975026395520072+0.001662235343102488*I	0.0014997517011151077+0.00006406506460696515*I	0.0010379543549273197-0.0013708910084423076*I	0.00031881743403523375-0.002159040849656156*I	-0.0003232468441963523-0.0020881240622467293*I	-0.000661378797837408-0.001259622169419697*I	-0.0006448819431830474-0.000026824883579764374*I	-0.0003844628288395845+0.0011428215120298305*I	-0.00007215340192138605+0.0018321710637643786*I	0.00012187182355428531+0.0018123069305491233*I	0.00012821214147426072+0.0011120331629637294*I
