0.45183118401810324-0.5618792261942508*I	-0.1924267249918682-0.3866856755604048*I	-0.21297313738298257+0.06366188800890676*I	0.05003412257967664+0.10883248443946762*I	0.05168298801149346-0.052315458624653276*I	-0.048588962460085344-0.02666438236174702*I	-0.0045773787115842395+0.04430510212008826*I	0.03253281384045807-0.005282791498115651*I	-0.014481156257156154-0.0278230781440643*I	-0.014634418380342153+0.018694331765592872*I	0.018625710663806288+0.010984764765081671*I	0.0002642901338886695-0.02064070806738426*I	-0.014295196035948587+0.0025715099376554533*I	0.008101521809760436+0.015541525859027095*I	0.006439981869793618-0.01088627041463334*I	-0.010264162990872207-0.007115294770908413*I	0.0010016946349911417+0.013479388029599677*I	0.007713881642314323-0.0014391741671864132*I	-0.005534438082607931-0.011154146143010187*I	-0.0028877243888906457+0.0077171821920588995*I	0.0063751509330812585+0.005659634395426728*I	-0.0016802390365318553-0.010368390638146867*I	-0.004240706813411491+0.0008130056224631621*I	0.00418294136201847+0.009212895988127122*I	0.0007761519858667467-0.006164735781038351*I	-0.004042606715542576-0.005103161811301709*I	0.002184169425795583+0.008902455803065711*I	0.001903607804530461-0.0003606292215138107*I	-0.0033237657295707677-0.008400257306449777*I	0.0008449447051330709+0.005353187590811359*I	0.0023526649687228562+0.0050209799872944555*I	-0.0026929065822814146-0.008322349915460407*I
-0.192426724991885-0.38668567556040045*I	0.23885804663510343-0.4982173381853446*I	-0.14239260241219884-0.27785319112094603*I	-0.16129014937148706+0.011346429384241805*I	0.0014451601196006551+0.08216810207770942*I	0.047105609299920775-0.00801035650457477*I	-0.016056148619620868-0.031947173859866985*I	-0.01905853496874391+0.016482023976027434*I	0.017898395460104313+0.013411540267482674*I	0.004144554406632163-0.01683831337898088*I	-0.014370128246469183-0.0019463763017903734*I	0.004330514627857246+0.01355627470274299*I	0.008365811943661457-0.005099182208348458*I	-0.007855214166144346-0.008314760476974234*I	-0.0021626411811094238+0.0084262310881145*I	0.0074416765047823925+0.0025931176149598784*I	-0.0025502813485638104-0.008554468938095935*I	-0.004532743447619539+0.002325241886595355*I	0.00482615725343486+0.006278008024875487*I	0.0008407128504937819-0.005494511747592458*I	-0.004567963425412136-0.002651208446102577*I	0.002134444119663166+0.006472640017885033*I	0.002502702325474664-0.0011554946500084717*I	-0.0034645548275505215-0.005351730158555436*I	0.00014033464648130112+0.004109734176843267*I	0.0029603214116792733+0.0027377200220363835*I	-0.0021389989109942935-0.005463791032818299*I	-0.0011395963037711585+0.000502198496608394*I	0.0027485525096548145+0.004992558369300764*I	-0.0009711007608587435-0.0033792773191376182*I	-0.001847961877157021-0.002969162324629373*I	0.002352664968716507+0.005020979987304469*I
-0.21297313738300327+0.06366188800891108*I	-0.14239260241221557-0.277853191120935*I	0.2905410346466001-0.5505327968100027*I	-0.19098156487227583-0.30451757348269926*I	-0.16586752808305819+0.05565153150431867*I	0.033977973960070525+0.07688531057958102*I	0.03262445304276194-0.035833434648643935*I	-0.03069056699997779-0.013252842094271241*I	-0.0004328243049576678+0.027466788741112337*I	0.018162685593974687-0.0072291677998992075*I	-0.01015064162931739-0.014266803441318053*I	-0.006268606436685763+0.013595149557247072*I	0.010770496497674985+0.0026700042881122724*I	-0.0018983510472085486-0.012214476979262368*I	-0.006853519531164177+0.005164627552621953*I	0.005551240461194505+0.006987056920931013*I	0.0019072384221648965-0.00856102852804427*I	-0.005438005737455663-0.0008372867460335426*I	0.0018424074854791245+0.007984876282017517*I	0.0031459182169223925-0.004090382613282543*I	-0.0033999939629196867-0.004681506125134095*I	-0.0003850220634106463+0.0065616875420364505*I	0.0029105961055176793+0.00030790423686625985*I	-0.001539904390070231-0.0062586564612980185*I	-0.0012803854017474376+0.0035507256445135283*I	0.0020439424510254414+0.0037491049553270168*I	-0.0003634443178882945-0.005662537284422186*I	-0.0012940542058739687-0.00011060344201347722*I	0.0012130686649406042+0.005523178483912805*I	0.00005564592737133246-0.003329791546140555*I	-0.0009711007608652849-0.0033792773191314487*I	0.0008449447051156569+0.005353187590822475*I
0.050034122579680006+0.10883248443946605*I	-0.1612901493714893+0.011346429384256127*I	-0.1909815648722807-0.3045175734826806*I	0.28596365593502787-0.5062276946899162*I	-0.15844875103181624-0.30980036498082153*I	-0.1803486843402277+0.02782845336025167*I	0.019343555579706295+0.09557964234517774*I	0.05125016370655087-0.02484866988355804*I	-0.030426276866096218-0.03389355016165433*I	-0.014728020340896698+0.030038298678770652*I	0.0262642074037661+0.00831235805913238*I	-0.003710659759490743-0.025153073855957424*I	-0.016532769427554474+0.006479854786321898*I	0.01177219113264175+0.016149392317703633*I	0.005815530595084191-0.013653651146437634*I	-0.012387957613777652-0.005989518590370785*I	0.002663516072305937+0.0147042391129971*I	0.008282389355252828-0.0029013941326225643*I	-0.00711824477398074-0.011205677384189114*I	-0.002398299327941295+0.008797881904478935*I	0.0073288595789188365+0.005122513374859012*I	-0.002623841977065064-0.010846241906147927*I	-0.004427628778945785+0.0014585257307470703*I	0.00509476553132694+0.009210360039923086*I	0.00036370341446775764-0.006619285682827711*I	-0.0046041511313256595-0.004849531661946965*I	0.0028888871561331985+0.00910229254613252*I	0.0019892206508108183-0.0006415572971262715*I	-0.003986960788154782-0.008432953357464568*I	0.0012130686649550965+0.005523178483914845*I	0.002748552509658584+0.00499255836930396*I	-0.003323765729583588-0.008400257306446475*I
0.05168298801151309-0.05231545862465591*I	0.0014451601196212916+0.08216810207771619*I	-0.16586752808305086+0.05565153150433383*I	-0.158448751031818-0.30980036498081426*I	0.27148249967784804-0.5340507728339919*I	-0.17308316941219437-0.2911060332152236*I	-0.1617229736764445+0.03881321812535014*I	0.019607845713592132+0.07493893427781093*I	0.036954967670616734-0.02227715994589001*I	-0.022324755056307342-0.018352024302623813*I	-0.008288038471075981+0.019152028264122302*I	0.016000044412893207+0.0011970632881942813*I	-0.002708965124529128-0.011673685826376115*I	-0.008818887785267283+0.00504068061914493*I	0.006237753050033147+0.004995246174715005*I	0.0029278062062121505-0.005936468954367881*I	-0.006012806680676991-0.00032988419494419774*I	0.000983277035783515+0.0043358484748496065*I	0.004041682541833903-0.0020883885101605974*I	-0.002935303411982695-0.0019927813960644407*I	-0.001622147342088028+0.002633146123443626*I	0.0032862528633854802+0.000019351563566858753*I	-0.0004396725512437922-0.0019437861030734132*I	-0.002524020974391735+0.001097896509239684*I	0.0017709998017637954+0.0008101027334795295*I	0.0012086481195897377-0.001266098092013684*I	-0.0022514861626219337+0.00017144832534496558*I	0.0001959805738429468+0.0007799426306709269*I	0.001989220650817622-0.0006415572971227951*I	-0.0012940542058602232-0.00011060344199870428*I	-0.0011395963037514917+0.0005021984966265106*I	0.0019036078045469767-0.00036062922150347665*I
-0.04858896246007237-0.026664382361742445*I	0.04710560929993981-0.00801035650456899*I	0.03397797396008079+0.07688531057958667*I	-0.18034868434022983+0.02782845336025219*I	-0.17308316941219576-0.2911060332152314*I	0.2901082103416343-0.5230660080689085*I	-0.1728188792783028-0.3117467412825934*I	-0.17601816971237516+0.04138472806302767*I	0.027709367523377656+0.0904804601368565*I	0.04339494954042868-0.03316343036052462*I	-0.03258891804718923-0.025467319073553055*I	-0.007286343836118258+0.03263141629370527*I	0.02371392605518283-0.00024211087898463171*I	-0.008243403207131992-0.022827831969366927*I	-0.011706612174131326+0.012757862811209907*I	0.012612903983143124+0.010654880570134475*I	0.0012475671696961694-0.016304859592515257*I	-0.010253513494093085+0.0004831214275281837*I	0.005166218397787515+0.013548744462980085*I	0.00481783452769821-0.00825312429120734*I	-0.0069779101275085-0.007095943207375321*I	0.000562022083732181+0.011535601926510921*I	0.005189860667935727-0.00034127765793262317*I	-0.003763438280805558-0.010344043409501234*I	-0.0016790762692612303+0.006451084100070123*I	0.004123664770478258+0.005831082720781454*I	-0.0014842584626966553-0.009588448007477454*I	-0.002251486162621359+0.000171448325340352*I	0.0028888871561286154+0.009102292546138374*I	-0.00036344431789308575-0.005662537284395745*I	-0.0021389989109733116-0.005463791032787207*I	0.002184169425830671+0.008902455803083754*I
-0.00457737871157781+0.04430510212009233*I	-0.01605614861961519-0.03194717385986261*I	0.032624453042759335-0.03583343464863652*I	0.019343555579699943+0.09557964234518375*I	-0.16172297367644087+0.0388132181253395*I	-0.17281887927829376-0.3117467412826112*I	0.27581301430570954-0.5204944981312448*I	-0.16471735746851915-0.29620521542355677*I	-0.16957818784256423+0.030498457648392017*I	0.01744520453250063+0.08336516536593462*I	0.04439664417539278-0.019684042330928*I	-0.024875036404891245-0.026906493240722633*I	-0.012820781918712052+0.021477270150715246*I	0.020826201666317788+0.007475071313078003*I	-0.001868252274034533-0.01716819757394878*I	-0.01338685121065945+0.0023894721730585234*I	0.008372197169719509+0.011467886192601551*I	0.005430508531691732-0.007091963604385378*I	-0.009477361508233592-0.005681614353513523*I	0.0011236116822682732+0.008445582651676402*I	0.007002003953526561+0.0006493315118681861*I	-0.005074302322963954-0.00745657242887017*I	-0.002761743645848814+0.0031353446200741504*I	0.006034805373044764+0.005011909932877542*I	-0.0014107733121090954-0.00532306342221541*I	-0.004371982851562578-0.001871265815397225*I	0.0041236647704687174+0.0058310827207778936*I	0.0012086481195873334-0.0012660980920133518*I	-0.0046041511313281045-0.004849531661941141*I	0.002043942451017908+0.0037491049553349085*I	0.0029603214116846652+0.002737720022040414*I	-0.004042606715526256-0.005103161811301167*I
0.03253281384045955-0.005282791498123064*I	-0.019058534968748323+0.01648202397601346*I	-0.03069056699998477-0.013252842094277385*I	0.05125016370654965-0.02484866988354799*I	0.019607845713597725+0.07493893427781696*I	-0.17601816971236953+0.04138472806301512*I	-0.16471735746851635-0.29620521542357114*I	0.2822529961755164-0.531380768545886*I	-0.17498152045938983-0.303320510194493*I	-0.16857649320758855+0.043977845677970764*I	0.025159086174804116+0.08192599119875238*I	0.03886220609280116-0.03083818847392245*I	-0.02776276079375337-0.0191893110486576*I	-0.00644563098561963+0.027136904546140376*I	0.019145962629774235-0.00289331932506601*I	-0.00610895908747-0.016355191951480556*I	-0.009203909848668446+0.011602368161183518*I	0.009148349155571797+0.0053031504115550205*I	0.001387901816162264-0.012195125415692495*I	-0.007293192082410185+0.003220841449559734*I	0.0030272194868116993+0.008084953430186422*I	0.003678238223940824-0.007750925794556363*I	-0.004229357617861126-0.002103384838054247*I	-0.00040907867715628645+0.008156324607350588*I	0.003341898790738707-0.003310439982604253*I	-0.0014107733121249025-0.005323063422226969*I	-0.0016790762692808884+0.0064510841000632625*I	0.001770999801766665+0.0008101027334923686*I	0.0003637034144833491-0.006619285682821127*I	-0.001280385401744928+0.0035507256444890886*I	0.00014033464646924274+0.004109734176809979*I	0.0007761519858567247-0.0061647357810539205*I
-0.014481156257170294-0.027823078144073123*I	0.017898395460096965+0.013411540267453744*I	-0.00043282430494626713+0.027466788741076775*I	-0.030426276866081067-0.03389355016166394*I	0.03695496767061669-0.022277159945872347*I	0.027709367523364253+0.09048046013687075*I	-0.16957818784257594+0.030498457648390796*I	-0.17498152045939439-0.3033205101944946*I	0.2832546908104947-0.5179013805163075*I	-0.16726763881708237-0.3047596843616905*I	-0.174110931290187+0.03282369953495548*I	0.02227136178592875+0.08964317339080624*I	0.045237357025887805-0.02517855407849213*I	-0.02944299983029103-0.029557701686786966*I	-0.010686337799044807+0.027949910168617795*I	0.023328903991774588+0.006319576663058446*I	-0.0053328071016108015-0.022519927732528113*I	-0.013246516564193659+0.006499206349879365*I	0.011332518581397263+0.01420560621462379*I	0.003291509620703805-0.012555754637200142*I	-0.010616957811999938-0.005179415856879852*I	0.003872164191914764+0.01343814102100608*I	0.006030903192645016-0.002729945807261163*I	-0.00692226420014608-0.010425734753516776*I	-0.0004090786771506533+0.008156324607349786*I	0.006034805373036827+0.005011909932855542*I	-0.003763438280816979-0.010344043409521204*I	-0.0025240209743824563+0.0010978965092510373*I	0.005094765531347449+0.009210360039931878*I	-0.0015399043900657266-0.006258656461325447*I	-0.0034645548275680036-0.005351730158584756*I	0.004182941362000853+0.009212895988122787*I
-0.014634418380359664+0.018694331765591772*I	0.004144554406634858-0.016838313378995218*I	0.018162685594001707-0.007229167799930044*I	-0.014728020340879227+0.030038298678747067*I	-0.02232475505631495-0.018352024302616163*I	0.04339494954040912-0.03316343036050006*I	0.017445204532482165+0.08336516536594878*I	-0.16857649320760043+0.04397784567797768*I	-0.1672676388170849-0.30475968436167866*I	0.2777202527279016-0.5290555266593103*I	-0.17015536320595884-0.29704250216963096*I	-0.16773578035710965+0.03848333393038757*I	0.020591122749384898+0.07927478275268121*I	0.040996650212471036-0.024365548456009283*I	-0.02526005846827259-0.02034480569866444*I	-0.009910185813172236+0.02178517438756253*I	0.019286297276255547+0.0012164148517535697*I	-0.003148637675779391-0.013617471929449716*I	-0.011342908759643961+0.006138577128379587*I	0.008008752851811539+0.005805348908182971*I	0.0041364543258074135-0.007202567046386378*I	-0.008264292843293072-0.00015843586959032326*I	0.0011792576096359957+0.005115791105539358*I	0.006030903192657404-0.0027299458072611057*I	-0.004229357617842127-0.002103384838050811*I	-0.002761743645839689+0.0031353446200605593*I	0.0051898606679319755-0.0003412776579551384*I	-0.0004396725512438453-0.001943786103077489*I	-0.004427628778934963+0.0014585257307545502*I	0.0029105961055257783+0.0003079042368637953*I	0.0025027023254637036-0.0011554946500111462*I	-0.0042407068134304+0.0008130056224688225*I
