0.4835943664442229-0.17340362859972527*I	0.16340240928099917-0.23561163295728846*I	-0.0295274233035072-0.16359053775397392*I	-0.08725537378657965-0.03329118855165085*I	-0.049431957553748775+0.05237177960945779*I	0.008092571854141167+0.04960768475147557*I	0.03144811384022862-0.00272949653298845*I	0.01775230486469371-0.03535735388136071*I	-0.005307043758986288-0.018690193513924515*I	-0.015703377904003307+0.01743957249844568*I	-0.011327834064797+0.02662176549886502*I
0.1634024092809992-0.2356116329572884*I	0.4540669431407157-0.33699416635369916*I	0.07614703549441966-0.26890282150893935*I	-0.07895938085725594-0.11121875814451614*I	-0.0791628019324386+0.01631649619982484*I	-0.017983843713520364+0.04964228307646961*I	0.025844876718834703+0.014250330870115327*I	0.026141070081242394-0.021419690046912486*I	0.0020489269606907665-0.017917781382914656*I	-0.016634877823782795+0.007931571984940714*I	-0.015703377904002953+0.01743957249844577*I
-0.029527423303507123-0.16359053775397417*I	0.07614703549441965-0.2689028215089398*I	0.4046349855869671-0.2846223867442419*I	0.08423960734856058-0.21929513675746387*I	-0.04751126701702775-0.11394825467750423*I	-0.06141049706774524-0.019040857681535142*I	-0.023290887472506645+0.030952089562546015*I	0.010141498814832+0.031689903368561825*I	0.01481323601644645+0.0052020754519531195*I	0.0020489269606917783-0.017917781382914312*I	-0.005307043758985343-0.018690193513924175*I
-0.08725537378657953-0.033291188551651286*I	-0.07895938085725585-0.11121875814451669*I	0.08423960734856067-0.21929513675746412*I	0.43608309942719525-0.28735188327722977*I	0.10199191221325396-0.2546524906388238*I	-0.052818310776013885-0.13263844819142787*I	-0.07711387497174771-0.0016012851830887228*I	-0.034618721537302194+0.05757385506141161*I	0.010141498814833522+0.03168990336856229*I	0.02614107008124436-0.02141969004691161*I	0.017752304864695014-0.035357353881359965*I
-0.04943195755374857+0.05237177960945748*I	-0.07916280193243838+0.016316496199824396*I	-0.047511267017027584-0.11394825467750462*I	0.10199191221325404-0.2546524906388241*I	0.43077605566820937-0.30604207679115353*I	0.08628853430925186-0.23721291814037782*I	-0.06414614484080884-0.1060166826925629*I	-0.07711387497174566-0.0016012851830887976*I	-0.023290887472504008+0.03095208956254667*I	0.025844876718836743+0.014250330870116677*I	0.031448113840229615-0.002729496532987324*I
0.008092571854141634+0.049607684751475596*I	-0.01798384371351976+0.04964228307646961*I	-0.061410497067744894-0.019040857681535232*I	-0.05281831077601393-0.13263844819142806*I	0.08628853430925154-0.23721291814037793*I	0.41944822160341416-0.27942031129228895*I	0.08628853430925439-0.23721291814037845*I	-0.05281831077601022-0.13263844819142837*I	-0.061410497067742466-0.019040857681534573*I	-0.017983843713519184+0.04964228307647112*I	0.008092571854141327+0.049607684751476866*I
0.031448113840229365-0.0027294965329879768*I	0.025844876718835716+0.014250330870115877*I	-0.023290887472505985+0.030952089562546223*I	-0.0771138749717477-0.0016012851830889288*I	-0.0641461448408094-0.10601668269256322*I	0.08628853430925393-0.23721291814037862*I	0.43077605566821325-0.30604207679115447*I	0.1019919122132578-0.2546524906388243*I	-0.04751126701702564-0.11394825467750365*I	-0.07916280193243845+0.016316496199826096*I	-0.04943195755374931+0.05237177960945884*I
0.017752304864694753-0.03535735388135991*I	0.02614107008124383-0.02141969004691154*I	0.01014149881483296+0.03168990336856218*I	-0.034618721537302166+0.05757385506141124*I	-0.07711387497174643-0.0016012851830893872*I	-0.05281831077601123-0.13263844819142867*I	0.10199191221325721-0.25465249063882417*I	0.43608309942719775-0.28735188327722944*I	0.08423960734856152-0.21929513675746312*I	-0.07895938085725629-0.1112187581445154*I	-0.08725537378658027-0.03329118855165037*I
-0.005307043758985136-0.01869019351392361*I	0.0020489269606923477-0.01791778138291366*I	0.014813236016447521+0.005202075451953366*I	0.01014149881483355+0.03168990336856162*I	-0.023290887472504886+0.0309520895625458*I	-0.06141049706774366-0.019040857681534858*I	-0.04751126701702658-0.1139482546775033*I	0.08423960734856119-0.21929513675746265*I	0.4046349855869673-0.28462238674424095*I	0.07614703549441953-0.2689028215089393*I	-0.029527423303507286-0.16359053775397406*I
-0.0157033779040023+0.017439572498446444*I	-0.016634877823781414+0.007931571984941495*I	0.0020489269606927245-0.01791778138291427*I	0.026141070081244392-0.021419690046912392*I	0.025844876718835993+0.014250330870115796*I	-0.01798384371352027+0.04964228307647094*I	-0.07916280193243941+0.016316496199826776*I	-0.07895938085725686-0.11121875814451444*I	0.07614703549441923-0.26890282150893874*I	0.4540669431407161-0.3369941663536995*I	0.1634024092809996-0.23561163295728899*I
-0.01132783406479641+0.026621765498865434*I	-0.01570337790400215+0.017439572498446174*I	-0.005307043758984789-0.018690193513924237*I	0.01775230486469503-0.03535735388136052*I	0.03144811384022917-0.002729496532987892*I	0.0080925718541407+0.04960768475147682*I	-0.049431957553749906+0.05237177960945939*I	-0.08725537378658063-0.033291188551649566*I	-0.02952742330350755-0.16359053775397348*I	0.16340240928099956-0.23561163295728876*I	0.4835943664442234-0.17340362859972583*I
