0.44384535758687194-0.09146811214335598*I	0.19329291931813855-0.14034477405461102*I	0.04660811719496104-0.1288994439453684*I	-0.03389421612566732-0.07287310790097858*I	-0.056246683619797955-0.009046962938640407*I	-0.03710673147088287+0.028983981851044133*I	-0.003053242311241082+0.030151867247261887*I	0.02139420420247655+0.008211240953204815*I	0.024632116863131787-0.012503917293496961*I	0.010387528107776036-0.015962169912456674*I	-0.00825933852701629-0.004032662511227467*I	-0.0183279226806251+0.008897850848346682*I	-0.014265618969392501+0.010223608238482809*I
0.1932929193181386-0.140344774054611*I	0.490453474781833-0.22036755608872435*I	0.15939870319247101-0.21321788195558944*I	-0.009638566424837184-0.13794640688400867*I	-0.07100094759655041-0.04388912604993427*I	-0.05929992593103919+0.021104904308621518*I	-0.015712527268406377+0.03719522280424889*I	0.021578874551890705+0.01764794995376473*I	0.03178173231025258-0.007750928959252142*I	0.016372778336115435-0.016536579804724734*I	-0.007940394572849197-0.00706431906411026*I	-0.022524957496408947+0.006190945727255162*I	-0.0183279226806252+0.008897850848346586*I
0.04660811719496072-0.1288994439453681*I	0.15939870319247068-0.21321788195558905*I	0.4342067911620342-0.22941451902736418*I	0.12229197172158751-0.18423390010454474*I	-0.012691808736078666-0.10779453963674653*I	-0.04960674339407405-0.03567788509672952*I	-0.03466780906790742+0.00860098701512421*I	-0.005324999160630307+0.02123305289179165*I	0.013319536024874394+0.013615287442536608*I	0.013453809629627306+0.001146921889093939*I	0.002107159366722657-0.006312971566242378*I	-0.007940394572849457-0.007064319064110532*I	-0.008259338527016548-0.004032662511227737*I
-0.033894216125667835-0.07287310790097819*I	-0.009638566424837892-0.13794640688400808*I	0.12229197172158698-0.18423390010454443*I	0.4311535488507926-0.1992626517801019*I	0.14368617592406357-0.17602265915133983*I	0.011940308127052981-0.1202984569302437*I	-0.03921921528629795-0.05164005500918681*I	-0.04292714759492357+0.004568324503895915*I	-0.023652921841255375+0.0301309037401375*I	-0.000946082944518273+0.023838895681018803*I	0.013453809629627033+0.0011469218890936249*I	0.016372778336114946-0.016536579804725227*I	0.010387528107775655-0.01596216991245706*I
-0.05624668361979859-0.009046962938639977*I	-0.07100094759655143-0.043889126049933586*I	-0.012691808736079682-0.10779453963674583*I	0.14368617592406305-0.17602265915133947*I	0.455785665713924-0.2117665690735991*I	0.1540737040318398-0.19198482906379716*I	0.0036809696000369755-0.1243311194414721*I	-0.057547137966922755-0.042742204160841006*I	-0.05719276656431592+0.014791932742378151*I	-0.023652921841255392+0.03013090374013739*I	0.013319536024874176+0.013615287442536294*I	0.031781732310252206-0.00775092895925254*I	0.024632116863131492-0.012503917293497247*I
-0.03710673147088346+0.028983981851044404*I	-0.05929992593104017+0.021104904308622028*I	-0.04960674339407519-0.0356778850967288*I	0.011940308127052027-0.12029845693024303*I	0.1540737040318393-0.1919848290637966*I	0.4475263271869084-0.2157992315848273*I	0.13574578135121526-0.18308697821545125*I	-0.010584649369354994-0.11410751120298974*I	-0.05754713796692236-0.04274220416084089*I	-0.04292714759492313+0.004568324503896056*I	-0.005324999160629992+0.021233052891791795*I	0.02157887455189084+0.017647949953764834*I	0.021394204202476574+0.008211240953204876*I
-0.0030532423112414964+0.03015186724726189*I	-0.01571252726840713+0.037195222804249035*I	-0.034667809067908374+0.00860098701512467*I	-0.0392192152862989-0.051640055009186066*I	0.0036809696000362504-0.12433111944147127*I	0.13574578135121484-0.1830869782154507*I	0.4332607082175166-0.205575623346345*I	0.13574578135121593-0.1830869782154511*I	0.003680969600038037-0.12433111944147172*I	-0.039219215286296794-0.05164005500918616*I	-0.03466780906790639+0.008600987015125065*I	-0.015712527268405607+0.03719522280424968*I	-0.00305324231124068+0.03015186724726237*I
0.0213942042024763+0.0082112409532046*I	0.021578874551890233+0.01764794995376453*I	-0.005324999160630927+0.02123305289179176*I	-0.042927147594924275+0.004568324503896475*I	-0.057547137966923415-0.04274220416084011*I	-0.01058464936935552-0.11410751120298891*I	0.13574578135121562-0.18308697821545059*I	0.44752632718690966-0.21579923158482692*I	0.15407370403184156-0.19198482906379638*I	0.011940308127054801-0.12029845693024264*I	-0.049606743394072506-0.0356778850967282*I	-0.05929992593103806+0.021104904308622687*I	-0.037106731470882295+0.02898398185104484*I
0.02463211686313157-0.012503917293497216*I	0.03178173231025225-0.007750928959252447*I	0.013319536024874035+0.013615287442536499*I	-0.02365292184125571+0.030130903740137792*I	-0.05719276656431624+0.014791932742378814*I	-0.05754713796692273-0.04274220416084006*I	0.0036809696000376442-0.12433111944147097*I	0.1540737040318413-0.191984829063796*I	0.4557856657139264-0.21176656907359803*I	0.1436861759240657-0.17602265915133866*I	-0.012691808736077191-0.10779453963674533*I	-0.07100094759654951-0.043889126049933336*I	-0.05624668361979755-0.009046962938639887*I
0.01038752810777573-0.01596216991245678*I	0.016372778336115022-0.01653657980472487*I	0.013453809629627032+0.0011469218890938365*I	-0.0009460829445183135+0.023838895681018865*I	-0.023652921841255305+0.030130903740137664*I	-0.042927147594923186+0.004568324503896513*I	-0.03921921528629711-0.051640055009185615*I	0.011940308127054282-0.12029845693024215*I	0.14368617592406527-0.17602265915133838*I	0.43115354885079415-0.19926265178010105*I	0.12229197172158829-0.1842339001045443*I	-0.009638566424837037-0.13794640688400847*I	-0.0338942161256674-0.07287310790097855*I
