0.18009979372746798-0.8160408354241171*I	-0.45407203016618225-0.15694314364848536*I	-0.05897606817090867+0.18930795220559654*I	0.05522297932678433-0.03160901542401379*I	-0.04333407130657854+0.01759184150028202*I	0.030057925660239238-0.005076681983737591*I
-0.45407203016620734-0.1569431436484558*I	0.12112372555662451-0.6267328832185619*I	-0.39884905083927935-0.18855215907249068*I	-0.10231013947740608+0.2068997937059534*I	0.08528090498701352-0.03668569740773209*I	-0.043334071306657895+0.017591841500270322*I
-0.05897606817081913+0.189307952205648*I	-0.3988490508393653-0.18855215907242562*I	0.07778965424998252-0.609141041718241*I	-0.36879112517914503-0.19362884105627343*I	-0.1023101394774516+0.20689979370590916*I	0.05522297932685305-0.03160901542396122*I
0.05522297932687792-0.031609015423947895*I	-0.10231013947745904+0.2068997937059598*I	-0.36879112517924106-0.1936288410562388*I	0.07778965424995832-0.6091410417182681*I	-0.3988490508392981-0.18855215907247658*I	-0.058976068170818685+0.1893079522056227*I
-0.043334071306622146+0.017591841500316008*I	0.08528090498704266-0.036685697407756956*I	-0.1023101394774677+0.20689979370590716*I	-0.3988490508393179-0.1885521590724335*I	0.12112372555664241-0.6267328832185188*I	-0.4540720301662433-0.15694314364852247*I
0.030057925660201157-0.005076681983758657*I	-0.04333407130664546+0.017591841500339434*I	0.055222979326794874-0.03160901542398098*I	-0.05897606817083734+0.18930795220555918*I	-0.45407203016615827-0.15694314364849615*I	0.18009979372745644-0.816040835424102*I
