0.37467256196734516-0.6698202347454347*I	-0.3107160889516488-0.33499567189156*I	-0.1686406397936484+0.144873111003214*I	0.08967924867586372+0.04972818557725941*I	-0.006144614653252114-0.06424473911669475*I	-0.03785427343762242+0.029952025737660284*I	0.03327563426679166+0.013422435768753287*I	-0.0036920680656060073-0.029610980379750365*I	-0.01887494328667382+0.016270862517099558*I	0.01845524633786623+0.006857998351226906*I	-0.0021645284870303195-0.017975233484728778*I	-0.011802425724256693+0.01081834578931517*I	0.01188315945689601+0.004247383860703024*I	-0.0012382649046635502-0.01248438947293857*I	-0.008264078755153881+0.008002840227530648*I	0.00824904151633883+0.0029014895359216657*I	-0.0006196337724225151-0.009403562379469889*I	-0.006163463578060955+0.00634204410658253*I	0.005985107381894236+0.0020990201585112233*I	-0.00019499177322385988-0.0074709765868585356*I	-0.004827672210569504+0.0052880439841476515*I	0.00443277147148698+0.0015375104853822845*I	0.00014909711066465916-0.00620664772261325*I	-0.003887369069910994+0.004599189480749194*I	0.0032940591080106614+0.0011528282634248987*I	0.00042502616573092573-0.0053101520627749305*I	-0.0031967212308376667+0.004148772534538648*I	0.0024225396684983236+0.0008422768898975532*I	0.0006776516784567576-0.004695061587966085*I	-0.0026694155517124067+0.003848916975664409*I	0.0016958293229210318+0.0005936713520567697*I	0.0008890811716277089-0.004244758154136034*I	-0.0022649598022948724+0.003685906413517464*I	0.0010863662509810873+0.0003841598863280086*I	0.0011365906556915569-0.003936822933103989*I	-0.001907927695060358+0.0036079065739370334*I	0.0005271932651137772+0.00018022501879519368*I	0.0013604085897495955-0.00373903472091842*I	-0.0016246174284484383+0.0036326475006130676*I
-0.31071608895163183-0.3349956718915459*I	0.2060319221737029-0.524947123742209*I	-0.22103684027578935-0.2852674863143086*I	-0.1747852544469062+0.08062837188649734*I	0.05182497523822866+0.07968021131489908*I	0.02713101961353023-0.050822303347953846*I	-0.04154634150322078+0.00034104535791077865*I	0.014400690980128474+0.029693298285865394*I	0.014763178272268869-0.02275298202852063*I	-0.02103947177368195-0.0017043709676429057*I	0.006652820613640268+0.01767634414053954*I	0.009718630969886769-0.013727849624002572*I	-0.01304069062890992-0.0016660436835925117*I	0.003619080701742331+0.012250224088255691*I	0.007010776611664211-0.009582899937008173*I	-0.00888371252758819-0.0014007221519458483*I	0.002085577938269117+0.009243533642491614*I	0.0053654736094620094-0.007304542220964544*I	-0.006358455351281697-0.0011289324802739114*I	0.0011574351713526982+0.007387064142666083*I	0.004237779698293616-0.00593346610147274*I	-0.0046785750998943635-0.0009186037384807938*I	0.000545402401576101+0.0061366999661044835*I	0.003443156218679588-0.005053819459196098*I	-0.003462342904172777-0.0007109625820040064*I	0.00009733787718304572+0.005301600797992782*I	0.0028475658342418603-0.004467875172860047*I	-0.0025190695523799695-0.0005462890534302025*I	-0.0002468758832307735+0.004691193865542295*I	0.00237348100136778-0.004101390235931877*I	-0.0017803343800707433-0.0003958411784901054*I	-0.0005691304793560573+0.004279577765556075*I	0.0019754474226111943-0.0038605982678225578*I	-0.0011283691466040574-0.00025091651959340656*I	-0.0008215614440720151+0.00399206646025406*I	0.001663783920810325-0.0037565979143309586*I	-0.0005475191053098397-0.00013112814700305222*I	-0.0010974241633251345+0.003812872519396117*I	0.0013604085897637175-0.0037390347209230457*I
-0.1686406397936412+0.14487311100323266*I	-0.22103684027578427-0.28526748631428905*I	0.19988730752043646-0.5891918628589284*I	-0.25889111371341245-0.2553154605766684*I	-0.14150962018011096+0.09405080765524916*I	0.04813290717263071+0.05006923093515565*I	0.008256076326862472-0.03455144083084452*I	-0.023091095165357973+0.007199043709138858*I	0.012236162493103513+0.011718064801123206*I	0.002960752548035268-0.011934636239203864*I	-0.009156312316774001+0.0025430128930926887*I	0.0054145557089621465+0.005191954667628884*I	0.0014545522147178858-0.005725009396471561*I	-0.004791649112571465+0.0012354458523181487*I	0.0029994469293197026+0.0028466617087701874*I	0.0008473130336004969-0.0032408558304414165*I	-0.002898605145685741+0.0006982980065636944*I	0.0018905861650630848+0.0017725570556422533*I	0.0005378013989122775-0.002016498236809102*I	-0.001925683879773699+0.00040857800510709616*I	0.0013065322820318228+0.0011804164200286656*I	0.00035041062838534463-0.0013342766207606364*I	-0.0013845159918779507+0.00023422452493699475*I	0.0009704285673188008+0.0008265479033561127*I	0.000246434987841434-0.0009050469246380231*I	-0.001039803235683038+0.00013131430788820695*I	0.0007749895556408176+0.0006065392100061734*I	0.00017815028252955717-0.0006189581972144759*I	-0.0008232402294660627+0.00004738229862328967*I	0.0006422052884016211+0.0004464357114051924*I	0.00010852119908592422-0.0004154838224290938*I	-0.0006939681290934775-0.000011681292173714824*I	0.0005674601763278119+0.0003427548324489868*I	0.00006751972756351474-0.0002526916938986869*I	-0.0006011758814755159-0.00007069150081133239*I	0.0005388471456742754+0.000253031739334721*I	0.000039166492358962924-0.00012395041371969143*I	-0.0005475191052996919-0.00013112814699939244*I	0.0005271932651264768+0.00018022501879955133*I
0.08967924867584252+0.04972818557724529*I	-0.17478525444692353+0.08062837188650575*I	-0.2588911137134187-0.2553154605766464*I	0.2331629417872436-0.5757694270901648*I	-0.262583181778991-0.284926440956391*I	-0.16038456346677224+0.11032167017237089*I	0.06658815351048986+0.05692722928638066*I	0.00609154783982464-0.05252667431559561*I	-0.03489352088960801+0.018017389498453273*I	0.024119321950014563+0.015965448661870087*I	0.0017224876433722261-0.02441902571210082*I	-0.01742039107195443+0.01054585312061783*I	0.01366359722527545+0.008093444203516834*I	0.0008349184422950477-0.015128571775976185*I	-0.010955112690623709+0.007577489958879138*I	0.008984554311227548+0.004945681867290438*I	0.0006523212604134289-0.01071183241727188*I	-0.007726277356217131+0.005986341990726712*I	0.00632335763655211+0.003310067541021011*I	0.000686898509556081-0.008223145959446614*I	-0.005813052949702809+0.005007767485815344*I	0.004600591390036333+0.0023332446834469266*I	0.0007754367941306212-0.006644428683488905*I	-0.004581237222698521+0.004382997059512323*I	0.0033929682358026024+0.001668824793240631*I	0.00092408666626632-0.005600108512646009*I	-0.0037092187874057598+0.003980231283509339*I	0.0024708188785765245+0.0012002105620509745*I	0.001067231454182895-0.004863716351326617*I	-0.0030882000317393895+0.0037332887121492597*I	0.0017285715393739244+0.0008305955977184259*I	0.001245111854744743-0.004352306755529142*I	-0.0026018958241647515+0.0035962252817678176*I	0.001094653441461829+0.0005229798512319761*I	0.0014279283173294329-0.003991726414804525*I	-0.0022257933099225787+0.0035619559998275215*I	0.0005388471456724701+0.0002530317393322182*I	0.0016637839207974139-0.003756597914333714*I	-0.0019079276950706436+0.0036079065739326593*I
-0.006144614653277198-0.06424473911673871*I	0.05182497523820635+0.07968021131488048*I	-0.1415096201801203+0.09405080765526674*I	-0.26258318177899753-0.284926440956378*I	0.21428799850057512-0.5594985645730507*I	-0.2441279354411396-0.27806844260516683*I	-0.1625490919538014+0.09234643668761627*I	0.05478572778624806+0.06774557507568207*I	0.01797470729673371-0.04827929045486064*I	-0.036131785794246245+0.005533000025556571*I	0.01585524319488999+0.023968288889405436*I	0.009971529159713869-0.021517536176194833*I	-0.01804002484439226+0.001142290741135555*I	0.007500133647205669+0.014435488310092351*I	0.00682002582419534-0.013029551617449951*I	-0.011150104463819645+0.00010651337205585524*I	0.0041568821006937925+0.010233725851455877*I	0.005085092731903236-0.009174321931899598*I	-0.007577180245581264-0.00022030573190844622*I	0.0024359885666198223+0.007909257021742291*I	0.003980957617563242-0.007070317696025744*I	-0.005388026783962483-0.0003023845769172382*I	0.0014038701592181753+0.006482017218024608*I	0.003197976462632354-0.005802151793595402*I	-0.0039035855442697423-0.0003120645284750518*I	0.0007235526840646489+0.00551774176888461*I	0.0026199159891971188-0.005006437160602537*I	-0.002820137615745192-0.0002645268706153406*I	0.0002058590763064661+0.00488611697558139*I	0.002153597705159697-0.004479556465018382*I	-0.0019516093760751248-0.000203534220980759*I	-0.00017935615570479702+0.004438502171642869*I	0.0017723051198668066-0.004172081736748665*I	-0.0012414872343924728-0.00014280943914843987*I	-0.0005299639869652266+0.004155627351870248*I	0.0014279283173381802-0.003991726414805205*I	-0.0006011758814883699-0.00007069150081880645*I	-0.0008215614441034246+0.003992066460227436*I	0.001136590655671399-0.003936822933137532*I
-0.03785427343763522+0.0299520257376386*I	0.02713101961352706-0.050822303347970166*I	0.04813290717263588+0.050069230935152614*I	-0.16038456346677965+0.11032167017237136*I	-0.24412793544115297-0.2780684426051655*I	0.21212347001353699-0.577473798057805*I	-0.2559303611653753-0.26725009681586565*I	-0.15066593249689203+0.09659382054833689*I	0.05354746288159163+0.05526118560277535*I	0.009710628541596622-0.040276450227317274*I	-0.027882744277906827+0.008434489561469428*I	0.015235609422437676+0.014564726509917638*I	0.003808065581624365-0.015175492069628755*I	-0.012054917462493516+0.003241310899655195*I	0.007305141874019445+0.006964511723266346*I	0.001992353613665027-0.007741507633291241*I	-0.006717332992331028+0.0016440238574089345*I	0.004305979211325468+0.0040270781288086095*I	0.0011977236619684832-0.004575132451167277*I	-0.0042831211375605445+0.0009325225315228214*I	0.0028610147323841254+0.0025991049590024205*I	0.0007842363867569178-0.0029215451614565268*I	-0.0029654871154610727+0.0005398923129707885*I	0.002081521837645621+0.001786955630029425*I	0.0005285609108880702-0.001953234817950248*I	-0.002207756221347633+0.0002816068235725436*I	0.0016126338557284508+0.0012729836147550011*I	0.0003549561869353674-0.0013205307470683322*I	-0.0017337713647765614+0.0001196330157098086*I	0.0013424497319503245+0.000949294042452798*I	0.0002456700100724522-0.0008716498911062773*I	-0.0014244161109439562-0.000023309202201994382*I	0.001181052434082738+0.0006994674507241521*I	0.00014768769145094018-0.0005394342361245563*I	-0.0012414872343833817-0.00014280943915342807*I	0.001094653441456523+0.0005229798512321786*I	0.00006751972755019673-0.00025269169390352886*I	-0.0011283691466092774-0.00025091651960640067*I	0.0010863662509809583+0.0003841598863196169*I
0.03327563426679579+0.013422435768769135*I	-0.041546341503209586+0.00034104535791239926*I	0.008256076326871805-0.03455144083085679*I	0.06658815351048729+0.056927229286376536*I	-0.16254909195381123+0.09234643668762443*I	-0.2559303611653839-0.26725009681585427*I	0.224006629470445-0.5732264141970745*I	-0.2571686260700432-0.27973448628877495*I	-0.15893001125204678+0.10459666077588198*I	0.061796504397915876+0.058162675138708986*I	0.00909099476913131-0.04968001260679354*I	-0.0340462078560151+0.014776533668013294*I	0.021220716804321072+0.01666374666839823*I	0.00361307380844424-0.022646468656479377*I	-0.01688258967300346+0.00852935488381543*I	0.011737913345521196+0.00850202220862858*I	0.0021414507243013967-0.013948155355941174*I	-0.010604702062269522+0.006243213338140565*I	0.007600038319331481+0.005179906392250718*I	0.001622749827722706-0.009885284513906889*I	-0.007479842368361797+0.005081295066079265*I	0.005283554400887584+0.0034413818488917606*I	0.0014618880651805395-0.007616606749441877*I	-0.005634902667197575+0.004388809288610905*I	0.0037773511605750406+0.002380626982065358*I	0.0014176420825422688-0.006197992972090905*I	-0.004472716023612199+0.0039675132370927*I	0.002699000106718322+0.0016571435010815135*I	0.0014915468425959815-0.005257353680175523*I	-0.003641699059870553+0.003727539589634727*I	0.0018696429970713208+0.0011295190612350364*I	0.0016060785998583205-0.0046106846120079785*I	-0.003049033539359621+0.003609338298440306*I	0.0011810524340915036+0.0006994674507223402*I	0.0017723051198707887-0.0041720817367571095*I	-0.0026018958241823638+0.003596225281760549*I	0.0005674601763222225+0.0003427548324513869*I	0.0019754474226368404-0.0038605982677987318*I	-0.0022649598022685957+0.00368590641355121*I
-0.0036920680655858507-0.029610980379738593*I	0.014400690980136653+0.029693298285865474*I	-0.02309109516536166+0.007199043709131811*I	0.006091547839830531-0.052526674315595254*I	0.05478572778625527+0.06774557507569332*I	-0.15066593249689694+0.09659382054835673*I	-0.25716862607004826-0.27973448628876224*I	0.21574255071529597-0.5652235739695366*I	-0.24891958455370947-0.2768329967528469*I	-0.159549645024494+0.09519309839642134*I	0.055633040819841884+0.06450471924527562*I	0.015076102151041815-0.047580992448307644*I	-0.03424119962919929+0.007305557081157348*I	0.016393044593798017+0.02195179065256547*I	0.008045845279946175-0.02110895817109089*I	-0.01673349256236498+0.002322707161193184*I	0.007850544275581595+0.013101211689369991*I	0.005435509832303793-0.01279532709249911*I	-0.010179675896526843+0.0009330612754046609*I	0.004403317088520204+0.009328678926805655*I	0.004045289496224461-0.009043007624025295*I	-0.006802190689948052+0.000386233478100926*I	0.002614138849140007+0.007290298824544537*I	0.003157717388120612-0.007022935397408783*I	-0.004745821495531491+0.0001440511344718421*I	0.0015123913582963842+0.006066533395599737*I	0.00250400833351601-0.005813833085768374*I	-0.003336125367941226+0.000030690303971120064*I	0.0007910724116444841+0.005265050075012377*I	0.0020187401077239315-0.005077128661389476*I	-0.002281290470086955-0.000011495131285340976*I	0.0002450255686481554+0.004762166561868481*I	0.0016060785998506322-0.004610684612000371*I	-0.0014244161109515053-0.000023309202184774023*I	-0.00017935615569707717+0.004438502171644362*I	0.0012451118547514876-0.004352306755538964*I	-0.0006939681290977344-0.00001168129216590663*I	-0.0005691304793403452+0.0042795777655766426*I	0.0008890811716627534-0.004244758154123465*I
-0.01887494328667278+0.01627086251709721*I	0.014763178272260827-0.02275298202852526*I	0.012236162493102018+0.011718064801115419*I	-0.03489352088959506+0.018017389498440794*I	0.017974707296740517-0.048279290454864926*I	0.05354746288158839+0.0552611856027845*I	-0.15893001125204445+0.10459666077588531*I	-0.2489195845537042-0.2768329967528542*I	0.21512291694285476-0.574627136349014*I	-0.255083048131786-0.2704909526462773*I	-0.153564537642581+0.09729211855492301*I	0.05543804904665948+0.05703374265843009*I	0.010248429940506324-0.04229294846413824*I	-0.0298084281577067+0.008843067566552206*I	0.016542141704442608+0.015745142929955956*I	0.0041584762100138695-0.016509768690348158*I	-0.013439433454358798+0.0034755354246179975*I	0.008275570441328465+0.007791059626622657*I	0.00223878860149352-0.00864655455793841*I	-0.007757136228021268+0.001775338165285895*I	0.005080968766948742+0.004633617338815184*I	0.001375873944486197-0.005194090648370992*I	-0.005106361367016808+0.000979904830141972*I	0.003503220020792221+0.0030455406703962327*I	0.0008927575858337146-0.0033370289838808285*I	-0.003659455244567291+0.0005282110208031198*I	0.0026489820139552656+0.0021297104624747915*I	0.0005960806384360942-0.002205926511846686*I	-0.0028089321028175757+0.00021091532276927783*I	0.0021514810014124034+0.0015260153541004984*I	0.00039412267928829625-0.0014444811607744797*I	-0.002281290470084278-0.000011495131294187261*I	0.0018696429970698357+0.0011295190612385286*I	0.00024567001006006484-0.0008716498910851478*I	-0.0019516093760681835-0.00020353422096484221*I	0.0017285715393963836+0.0008305955977230743*I	0.00010852119908428438-0.00041548382242458906*I	-0.0017803343800742593-0.00039584117849154345*I	0.0016958293229401393+0.0005936713520465139*I
0.018455246337838797+0.006857998351230299*I	-0.021039471773702984-0.0017043709676366062*I	0.0029607525480420047-0.011934636239215531*I	0.024119321950022886+0.015965448661836325*I	-0.03613178579425596+0.005533000025529084*I	0.009710628541592173-0.04027645022732907*I	0.061796504397924334+0.05816267513870071*I	-0.15954964502449095+0.09519309839641477*I	-0.25508304813178523-0.2704909526462804*I	0.22110802432475296-0.5725281161905182*I	-0.2552780399049907-0.2779619292331364*I	-0.15839220985313765+0.10258016253908321*I	0.059870820518138225+0.05857125314381415*I	0.010397527051157722-0.04849959618676764*I	-0.03369579722761583+0.013442257047280255*I	0.019836200812461485+0.01689797119336882*I	0.0045835023757584015-0.02181992075312057*I	-0.01663615468517202+0.007624307959161999*I	0.010698110109827026+0.008633336516516392*I	0.002916440279912617-0.013341616145918181*I	-0.010426551779748253+0.0056242551409314105*I	0.006776798089902989+0.005227288690857674*I	0.0022649551161398255-0.009438848802508342*I	-0.00737132116931308+0.004665811243662127*I	0.004589586271767939+0.0034297005567169403*I	0.002029348241512708-0.007273851916999889*I	-0.005567382939639714+0.004136117594725817*I	0.0031761752790845374+0.002309935481265792*I	0.0019564892282089488-0.005944961232755491*I	-0.004433549531264245+0.0038435628233887778*I	0.0021514810014063726+0.0015260153540930098*I	0.0020187401077261524-0.005077128661391946*I	-0.003641699059856369+0.0037275395896337405*I	0.0013424497319520791+0.0009492940424544366*I	0.0021535977051484073-0.004479556465014784*I	-0.0030882000317388773+0.0037332887121460873*I	0.0006422052884109966+0.00044643571139976816*I	0.002373481001365249-0.004101390235926995*I	-0.0026694155517237306+0.0038489169756724118*I
