0.41848068494039126-0.6201226221767229*I	0.36502372461575305+0.3853836337930261*I	-0.15482691722993205+0.13329739354383408*I	-0.13144078569280282-0.1178630778661045*I	-0.07798382534508619-0.10985475433562897*I
0.36502372462516064+0.38538363379063867*I	0.2636537677022375-0.48682522862793576*I	0.23358293892861104+0.2675205559248816*I	-0.23281074258923695+0.02344263919746936*I	-0.13144078567441397-0.11786307785075678*I
-0.1548269172436676+0.13329739354298908*I	0.23358293893295468+0.26752055591873614*I	0.18566994235815196-0.5966799829630454*I	0.23358293894114013+0.2675205559370113*I	-0.15482691725094355+0.13329739352863612*I
-0.1314407856884543-0.11786307785769168*I	-0.23281074258278522+0.023442639208951732*I	0.2335829389295433+0.26752055591557866*I	0.26365376770968396-0.4868252286225925*I	0.36502372461248456+0.3853836337859775*I
-0.07798382534144821-0.10985475434563341*I	-0.13144078568586792-0.11786307786064754*I	-0.15482691723670067+0.13329739355270281*I	0.3650237246051802+0.3853836337730172*I	0.4184806849556253-0.6201226221608067*I
