0.3850550309263324-0.6109964220245223*I	0.28775029294956844+0.3869738189424695*I	-0.16446471443137547+0.12445951238428793*I	-0.07560557233161455-0.11517162210238052*I	-0.005931913024875113-0.10871894460292175*I
0.28775029294956334+0.3869738189424622*I	0.22059031649496808-0.48653690964022966*I	0.21214472061793974+0.2718021968400864*I	-0.1703966274562405+0.015740567781374115*I	-0.07560557233161724-0.11517162210239074*I
-0.16446471443136176+0.12445951238429398*I	0.2121447206179289+0.27180219684008367*I	0.2146584034701057-0.5952558542431502*I	0.21214472061794448+0.27180219684007323*I	-0.1644647144313765+0.12445951238430508*I
-0.07560557233163623-0.11517162210236814*I	-0.17039662745622497+0.015740567781358322*I	0.21214472061794415+0.2718021968400818*I	0.22059031649494787-0.48653690964021923*I	0.2877502929495821+0.38697381894245886*I
-0.005931913024857849-0.10871894460294329*I	-0.07560557233162912-0.11517162210236565*I	-0.16446471443137975+0.12445951238429284*I	0.28775029294958787+0.3869738189424603*I	0.385055030926317-0.6109964220245201*I
