0.4720714488840989-0.12559255049784587*I	0.19235005580010028-0.18212530876038768*I	0.013647211689733273-0.14844019877174539*I	-0.07077163460638307-0.061646234610178756*I	-0.06728099574640278+0.01574980101165573*I	-0.016383716663984176+0.042825425154427735*I	0.027970910568476705+0.02357651348911056*I	0.03395946868289333-0.007674263586398965*I	0.008158150534410902-0.020411259525639686*I	-0.018914350824368306-0.010339907045982259*I	-0.02272840291777523+0.005595726243879363*I	-0.004167729686890732+0.010774982475679377*I	0.015736514019140984+0.004002880766781016*I	0.01773151791465295-0.004006472285546994*I	0.00179482726569192-0.004792118505550912*I	-0.01483393075309268-0.00029641797118657733*I	-0.015451267012086392+0.002172834122222606*I
0.1923500558001003-0.1821253087603878*I	0.48571866057383223-0.27403274926959154*I	0.12157842119371748-0.24377154337056667*I	-0.053633784056669215-0.1326903977600899*I	-0.08715535127036696-0.018820809455751125*I	-0.03931008517792596+0.0393263145007662*I	0.01757575201890902+0.03515116156802874*I	0.0361290611028872+0.0031652539634708632*I	0.015045117858524484-0.018014170632381275*I	-0.014570252383364964-0.014815533281760407*I	-0.02308208051125967+0.0004350754296970125*I	-0.0069918888986349225+0.009598607010660254*I	0.013563788227761537+0.006768510190132201*I	0.017531341284832285-0.0007892377387701819*I	0.0028975871615597743-0.00430289025673395*I	-0.013656439746394793-0.0026192843833286804*I	-0.014833930753092837-0.0002964179711868154*I
0.013647211689733332-0.1484401987717457*I	0.12157842119371758-0.2437715433705669*I	0.4184376648274301-0.2582829482579363*I	0.10519470452973398-0.2009461182161393*I	-0.025662873488192038-0.10911388427097966*I	-0.05319588258747366-0.026495073042150357*I	-0.031151934643515716+0.018915054975126334*I	-0.0013385988054604083+0.02481125452204631*I	0.01340065818511059+0.008760980207350035*I	0.010877388171632267-0.007239188156702107*I	0.0011662616357744654-0.010812652514979598*I	-0.005350562596608348-0.003571396855850271*I	-0.005197061632944563+0.004806488505108864*I	-0.0012701425253324767+0.006472092218944912*I	0.0020800742727449233+0.0013835963834516038*I	0.0028975871615592023-0.004302890256734629*I	0.0017948272656914033-0.004792118505551566*I
-0.07077163460638278-0.061646234610179027*I	-0.05363378405666882-0.13269039776009026*I	0.10519470452973413-0.20094611821613964*I	0.4464085753959073-0.2347064347688261*I	0.13915417321262738-0.2086203818025388*I	-0.017504722953781773-0.12952514379661986*I	-0.07211023341184321-0.03683498008813318*I	-0.05388033756129264+0.024510781219005198*I	-0.005506328492353031+0.03558623699772536*I	0.029137172204249526+0.012763860974130853*I	0.028608906086282988-0.011245660442249283*I	0.0029610889014641353-0.015604771020530914*I	-0.02018449334970306-0.003867814827037583*I	-0.020648328645032514+0.006979322627330527*I	-0.001270142525333438+0.0064720922189440665*I	0.017531341284830936-0.0007892377387714333*I	0.01773151791465198-0.004006472285547903*I
-0.06728099574640227+0.015749801011655462*I	-0.0871553512703663-0.018820809455751517*I	-0.025662873488191743-0.10911388427098001*I	0.13915417321262724-0.20862038180253897*I	0.4545667259303171-0.25511769429446657*I	0.12023982238825769-0.21896028884852206*I	-0.04023312587155867-0.12392941755274153*I	-0.0762779630987357-0.026059997612454533*I	-0.03814382354215344+0.028513661985785924*I	0.012225189422297918+0.031579764712178354*I	0.030931999469939214+0.007971742468579845*I	0.013774975333188163-0.01154207841343635*I	-0.012490178110623954-0.013431936898309132*I	-0.020184493349704014-0.0038678148270383625*I	-0.005197061632946295+0.0048064885051075906*I	0.013563788227759667+0.006768510190130926*I	0.015736514019139777+0.004002880766780237*I
-0.016383716663983517+0.04282542515442764*I	-0.0393100851779252+0.039326314500765985*I	-0.053195882587473424-0.026495073042150655*I	-0.017504722953782054-0.12952514379662017*I	0.12023982238825737-0.2189602888485223*I	0.4318383230125404-0.24952196805058846*I	0.11607209270136566-0.20818530637284388*I	-0.02449661185241863-0.11992653678596124*I	-0.05854644518408375-0.030066469898001606*I	-0.0363489962764629+0.023721543480235197*I	-0.002608741330796393+0.03128334674099168*I	0.015480732457851455+0.010144576590801922*I	0.013774975333187573-0.011542078413437032*I	0.0029610889014628616-0.015604771020532078*I	-0.0053505625966100935-0.003571396855851475*I	-0.006991888898636617+0.00959860701065936*I	-0.0041677296868917815+0.01077498247567893*I
0.027970910568477357+0.023576513489110596*I	0.017575752018909766+0.03515116156802873*I	-0.03115193464351547+0.018915054975126227*I	-0.07211023341184367-0.03683498008813333*I	-0.040233125871559354-0.1239294175527417*I	0.11607209270136519-0.20818530637284394*I	0.4475748370316807-0.2455190872838083*I	0.13380361061601856-0.21219177865839126*I	-0.022701784586726965-0.12471865529151203*I	-0.07338037593717718-0.030362887869188046*I	-0.051800263288550134+0.025894377602457573*I	-0.0026087413307967185+0.03128334674099118*I	0.030931999469938628+0.007971742468578909*I	0.028608906086282204-0.011245660442250423*I	0.0011662616357735914-0.010812652514980635*I	-0.023082080511260438+0.00043507542969628164*I	-0.02272840291777569+0.005595726243879006*I
0.033959468682893734-0.0076742635863987965*I	0.03612906110288765+0.0031652539634710753*I	-0.0013385988054602604+0.02481125452204643*I	-0.05388033756129292+0.024510781219005205*I	-0.07627796309873615-0.026059997612454606*I	-0.02449661185241907-0.11992653678596127*I	0.1338036106160183-0.21219177865839123*I	0.44936966429737324-0.2503112057893593*I	0.11896967986292603-0.21248819662957769*I	-0.03815305159881371-0.12254582116928948*I	-0.07338037593717743-0.030362887869188344*I	-0.036348996276463263+0.02372154348023468*I	0.012225189422297727+0.03157976471217766*I	0.02913717220424964+0.012763860974129912*I	0.010877388171632642-0.007239188156703288*I	-0.01457025238336452-0.014815533281761575*I	-0.01891435082436801-0.010339907045983001*I
0.008158150534410828-0.02041125952563943*I	0.015045117858524411-0.018014170632380935*I	0.013400658185110605+0.008760980207350291*I	-0.005506328492352888+0.03558623699772545*I	-0.03814382354215321+0.02851366198578593*I	-0.05854644518408358-0.030066469898001616*I	-0.022701784586726885-0.12471865529151198*I	0.11896967986292603-0.21248819662957757*I	0.4339183972852868-0.24813837166713645*I	0.1189696798629256-0.21248819662957777*I	-0.02270178458672745-0.12471865529151213*I	-0.05854644518408401-0.030066469898001668*I	-0.03814382354215322+0.0285136619857857*I	-0.005506328492352281+0.03558623699772453*I	0.013400658185111722+0.008760980207348458*I	0.015045117858525619-0.018014170632383142*I	0.008158150534411615-0.02041125952564096*I
-0.018914350824368886-0.010339907045981983*I	-0.014570252383365661-0.01481553328176002*I	0.010877388171632045-0.007239188156701822*I	0.02913717220425005+0.012763860974130929*I	0.012225189422298935+0.031579764712178236*I	-0.03634899627646195+0.02372154348023501*I	-0.07338037593717676-0.030362887869188122*I	-0.03815305159881386-0.12254582116928937*I	0.11896967986292524-0.21248819662957766*I	0.44936966429737246-0.25031120578935906*I	0.13380361061601795-0.21219177865839078*I	-0.02449661185241887-0.11992653678596077*I	-0.0762779630987355-0.0260599976124545*I	-0.05388033756129214+0.024510781219004386*I	-0.0013385988054596294+0.024811254522044583*I	0.036129061102888015+0.0031652539634688384*I	0.03395946868289388-0.007674263586400337*I
