0.30234708814470834-0.00001364639587224189*I	0.10469417645977425-0.000012175419049645066*I	0.04206381580426095-9.530787295448504*^-6*I	0.01952366027377137-7.525016609521077*^-6*I	0.01027234766213692-6.122322245537655*^-6*I	0.0059786952783601735-5.123374193822583*^-6*I	0.003763025405974901-4.385121056725396*^-6*I	0.002515796604784516-3.819346886484839*^-6*I	0.0017629934805279655-3.371986999956339*^-6*I	0.0012824933647474673-3.0089132864710624*^-6*I	0.0009615997754382347-2.7077699812942537*^-6*I	0.0007391773440411922-2.4533808737074657*^-6*I	0.0005801497760989211-2.2351095674537963*^-6*I	0.000463421344874693-2.0452907020531607*^-6*I	0.00037578764947783223-1.878264425930538*^-6*I	0.0003086962070864023-1.7297622328273868*^-6*I	0.00025644133123752704-1.596504444629541*^-6*I	0.00021511699070987043-1.4759292546353496*^-6*I	0.0001819876747872287-1.366005926023952*^-6*I	0.00015509855513916765-1.2651032308283712*^-6*I	0.00013302723171088163-1.1718950024260974*^-6*I	0.00011472173987721932-1.085291150661243*^-6*I	0.0000993925073501028-1.0043864798008426*^-6*I	0.00008643885602477701-9.284221688314686*^-7*I	0.00007539809887963889-8.567563990565325*^-7*I	0.0000659097037053593-7.888416838835242*^-7*I	0.000057689681837442934-7.242071729661213*^-7*I	0.00005051202834423101-6.624446918667718*^-7*I	0.000044195097098525746-6.031976169614771*^-7*I	0.000038591476251673844-5.46151923052121*^-7*I	0.00003358037729828792-4.910289102900377*^-7*I	0.000029061849340250815-4.3757923878813437*^-7*I	0.00002495233195525499-3.855779879264557*^-7*I	0.000021181198332390417-3.3482052248816406*^-7*I	0.00001768803619113769-2.851189960329047*^-7*I	0.000014420481153862425-2.3629935793469232*^-7*I	0.000011332464700040207-1.8819875752125976*^-7*I	8.382772580579893*^-6-1.4066325904588542*^-7*I	5.533833633604046*^-6-9.354579643605167*^-8*I	2.7506760371813578*^-6-4.670430806368623*^-8*I
0.10469417645977423-0.000012175419049645062*I	0.34441090394896917-0.000023177183167690385*I	0.12421783673354561-0.000019700435659166136*I	0.05233616346639787-0.00001565310954098616*I	0.025502355552131536-0.000012648390803343657*I	0.014035373068111822-0.00001050744330226305*I	0.008494491883144687-8.942721080307411*^-6*I	0.005526018886502868-7.757108056681735*^-6*I	0.003798289969531984-6.828260172955901*^-6*I	0.002724593255966201-6.079756981250595*^-6*I	0.002021670708788659-5.462294160178533*^-6*I	0.0015417495515371565-4.9428795487480526*^-6*I	0.001202598688915886-4.498671575760628*^-6*I	0.0009559374255767537-4.1133739933843356*^-6*I	0.0007721175519610952-3.7750529348805477*^-6*I	0.0006322289807153592-3.474768870560079*^-6*I	0.0005238131977962729-3.2056914874627335*^-6*I	0.0004384290060247557-2.962510370653494*^-6*I	0.00037021554584903813-2.741032485463722*^-6*I	0.0003150149064981104-2.537900928450049*^-6*I	0.00026982029501638696-2.3503943814896145*^-6*I	0.00023241973906098446-2.176281482226941*^-6*I	0.0002011605959019963-2.0137133194927115*^-6*I	0.00017479060622974167-1.8611428788573748*^-6*I	0.00015234855973013628-1.7172638527149917*^-6*I	0.00013308778071708172-1.5809635720226534*^-6*I	0.00011642173204959023-1.4512863757502946*^-6*I	0.00010188477893596865-1.3274047899275986*^-6*I	0.00008910350459590478-1.208596614918892*^-6*I	0.00007777547439681359-1.094226527251515*^-6*I	0.00006765332559192463-9.83731161840256*^-7*I	0.00005853270925354288-8.766068982164936*^-7*I	0.0000502430476726412-7.723997612762982*^-7*I	0.00004264036814639267-6.706969839593608*^-7*I	0.00003560167948625284-5.711198804228564*^-7*I	0.000029020500891177893-4.733177535541646*^-7*I	0.000022803253734442323-3.769626169805779*^-7*I	0.000016866298333644248-2.8174455395731143*^-7*I	0.000011133448617761253-1.8736756710957166*^-7*I	5.533833633604047*^-6-9.354579643605166*^-8*I
0.04206381580426091-9.530787295448502*^-6*I	0.12421783673354563-0.00001970043565916614*I	0.3546832516111062-0.00002929950541322804*I	0.13019653201190587-0.000024823809852988736*I	0.05609918887237277-0.000020038230597711557*I	0.028018152156916054-0.000016467737689828497*I	0.015798366548639788-0.000013879430302219382*I	0.009776985247892158-0.000011951634366778475*I	0.006487618661941107-0.000010464878037975987*I	0.0045374673135731795-9.281641046663377*^-6*I	0.003304743032065123-8.314866548704395*^-6*I	0.002485092053663353-7.507584862231693*^-6*I	0.0019175372010149887-6.821143974678588*^-6*I	0.0015112948960022863-6.2284338085880105*^-6*I	0.0012123787568142806-5.709878438013874*^-6*I	0.0009872345426709653-5.250982189515892*^-6*I	0.0008142166555025881-4.840774796584028*^-6*I	0.0006789117529354404-4.470794718291104*^-6*I	0.0005714562377356374-4.1344053730795886*^-6*I	0.0004849372857262572-3.8263236361249635*^-6*I	0.0004144074138482129-3.5422874082508924*^-6*I	0.00035625915104116367-3.2788165503210818*^-6*I	0.00030781783794062314-3.0330378812834707*^-6*I	0.0002670702996073554-2.8025550033762326*^-6*I	0.00023248028806718447-2.5853500518234948*^-6*I	0.0002028605880743672-2.3797085445817633*^-6*I	0.00017728287781560744-2.18416118898413*^-6*I	0.00015501320830126408-1.997438298802416*^-6*I	0.00013546515623425652-1.818433700217635*^-6*I	0.00011816535393615556-1.646175853707026*^-6*I	0.00010272780635206859-1.4798045151779705*^-6*I	0.00008883452392431505-1.3185516843284195*^-6*I	0.00007622074544468058-1.161725894249398*^-6*I	0.00006466352882650358-1.0086991192109907*^-6*I	0.000053972832846432875-8.588957414806203*^-7*I	0.00004398445206683271-7.117831394687417*^-7*I	0.00003455433452478193-5.66863549990216*^-7*I	0.00002555392977162367-4.2366692504426393*^-7*I	0.00001686629833364424-2.817445539573113*^-7*I	8.38277258057989*^-6-1.4066325904588537*^-7*I
0.01952366027377137-7.5250166095210756*^-6*I	0.05233616346639787-0.000015653109540986153*I	0.13019653201190584-0.000024823809852988733*I	0.35844627701708126-0.00003368462646995345*I	0.13271232861669038-0.00002864315673947357*I	0.05786218235290074-0.00002341021759766789*I	0.029300645521663518-0.000019476650976299556*I	0.016759966324078033-0.00001658720028351365*I	0.010516162591933356-0.000014405015240485957*I	0.007067768438040028-0.000012699987605429792*I	0.005000888658447873-0.000011326931748716535*I	0.003680530681542956-0.00001019313097463493*I	0.002793788260749756-9.237347095059078*^-6*I	0.0021739785322525147-8.417648419308124*^-6*I	0.0017264118867121566-7.704363063223351*^-6*I	0.0013943664316015086-7.075884364037821*^-6*I	0.0011423330978101317-6.516085420344258*^-6*I	0.0009472438872134688-6.0126697990101215*^-6*I	0.0007936334928126592-5.556085868952345*^-6*I	0.0006708487450857399-5.138791852880431*^-6*I	0.0005713761417510338-4.754745804956429*^-6*I	0.0004898055127278513-4.399043807307424*^-6*I	0.00042216885474652275-4.067658234204602*^-6*I	0.00036550751977806585-3.7572450542495896*^-6*I	0.0003175823279515862-3.464999695243001*^-6*I	0.00027667538516570997-3.1885476687849697*^-6*I	0.00024145206432604077-2.925860467633883*^-6*I	0.0002108632551138952-2.675190099274167*^-6*I	0.00018407505764151473-2.4350175375905492*^-6*I	0.00016041748818951132-2.20401168814409*^-6*I	0.00013934655226854596-1.980996376195189*^-6*I	0.00012041584254320624-1.7649235112108749*^-6*I	0.0001032550050781774-1.5548510422631107*^-6*I	0.00008755321014472074-1.3499246517706574*^-6*I	0.0000730463014070835-1.1493623782568757*^-6*I	0.00005950666648003689-9.524415379166719*^-7*I	0.000046735128104014056-7.58487447532428*^-7*I	0.000034554334524781914-5.668635499902159*^-7*I	0.000022803253734442306-3.769626169805776*^-7*I	0.000011332464700040198-1.881987575212596*^-7*I
0.010272347662136916-6.12232224553765*^-6*I	0.02550235555213152-0.000012648390803343647*I	0.056099188872372745-0.000020038230597711546*I	0.13271232861669024-0.000028643156739473556*I	0.3602092704976089-0.000037056613469909765*I	0.13399482198143764-0.00003165207002594461*I	0.05882378212833889-0.000026117987578962128*I	0.030039822865704675-0.00002193003185000702*I	0.01734011610017694-0.000018822309850967424*I	0.01097958393680804-0.000016450305942539098*I	0.007443556087517856-0.000014578252031360318*I	0.0053095848655342745-0.000013056693981543911*I	0.003936972012780481-0.000011789635419264459*I	0.0030089052514596223-0.000010713276349694407*I	0.0023559662070397414-9.783654345332058*^-6*I	0.0018815104418513215-8.969466294051706*^-6*I	0.0015273936633123874-8.247779366463899*^-6*I	0.0012570548376873495-7.601376571005493*^-6*I	0.0010466363945635703-7.017056278810959*^-6*I	0.0008800723488374347-6.484508037783806*^-6*I	0.0007462468439653771-5.995548251936951*^-6*I	0.000637285845456392-5.543587488839942*^-6*I	0.0005474951945652935-5.123250980273532*^-6*I	0.0004726808830907528-4.7301029260713656*^-6*I	0.00040970261687659073-4.360442671211059*^-6*I	0.00035617380420325937-4.011151618295118*^-6*I	0.0003102557624639974-3.679576579075003*^-6*I	0.0002705139136662911-3.3634397064220122*^-6*I	0.00023581558706914984-3.060768087200618*^-6*I	0.0002052562559739048-2.7698380600787077*^-6*I	0.0001781055243806489-2.4891306841769913*^-6*I	0.0001537670334224082-2.21729573412988*^-6*I	0.00013174830724324628-1.953122268732132*^-6*I	0.0001116377776587572-1.6955143013089949*^-6*I	0.0000930870437783247-1.4434704482067078*^-6*I	0.00007579697744426477-1.1960666863205606*^-6*I	0.00005950666648003684-9.524415379166708*^-7*I	0.000043984452066832655-7.117831394687408*^-7*I	0.000029020500891177846-4.7331775355416374*^-7*I	0.000014420481153862401-2.3629935793469198*^-7*I
0.005978695278360179-5.123374193822581*^-6*I	0.014035373068111836-0.000010507443302263048*I	0.028018152156916068-0.000016467737689828497*I	0.057862182352900755-0.000023410217597667906*I	0.1339948219814379-0.00003165207002594463*I	0.36117087027304745-0.000039764383451204024*I	0.13473399932547905-0.00003410545089965208*I	0.059403931904437865-0.000028353097146415943*I	0.0305032442105794-0.00002397532255206018*I	0.01771590374965478-0.00002070057427689798*I	0.011288280143894451-0.0000181800681753665*I	0.0076999974187553855-0.00001617475647598987*I	0.005524701856244141-0.000014532623236179252*I	0.004118959687567707-0.000013155641345288397*I	0.0031640038065987876-0.000011978379580522768*I	0.002488993438750619-0.000010955549347758146*I	0.00199623218172854-0.000010054757444712948*I	0.0016267861706624894-9.252165846264743*^-6*I	0.0013434936937121269-8.529798739836957*^-6*I	0.0011220344934432087-7.873812677867486*^-6*I	0.0009459820525427933-7.273349721667322*^-6*I	0.0008039365258028198-6.719755424903068*^-6*I	0.0006877978738006228-6.206032180706707*^-6*I	0.0005916902916638186-5.726448597235005*^-6*I	0.0005112723593424263-5.276254849123481*^-6*I	0.0004432829941748783-4.851471581501092*^-6*I	0.00038523565354351005-4.4487308570832454*^-6*I	0.0003352080944192524-4.065154567001455*^-6*I	0.0002916951119986816-3.6982602289101733*^-6*I	0.0002535036232602876-3.3458870832335192*^-6*I	0.00021967673712776733-3.006137418013401*^-6*I	0.00018943798908068902-2.6773294416982505*^-6*I	0.00016214980600298806-2.3579589931757643*^-6*I	0.00013728214087685032-2.0466680651681834*^-6*I	0.00011438845369593857-1.742218609372681*^-6*I	0.00009308704377832469-1.4434704482067076*^-6*I	0.00007304630140708345-1.1493623782568749*^-6*I	0.00005397283284643278-8.588957414806188*^-7*I	0.000035601679486252786-5.711198804228554*^-7*I	0.000017688036191137666-2.851189960329042*^-7*I
0.0037630254059749014-4.38512105672539*^-6*I	0.008494491883144694-8.942721080307413*^-6*I	0.015798366548639784-0.000013879430302219375*I	0.02930064552166351-0.00001947665097629955*I	0.058823782128338935-0.000026117987578962135*I	0.13473399932547883-0.00003410545089965209*I	0.361751020049146-0.000041999493018657816*I	0.1351974206703536-0.00003615074160170526*I	0.05977971955391573-0.00003023136157234649*I	0.030811940417665818-0.000025705084784887592*I	0.017972345080892314-0.000022297078721527537*I	0.011503397134604328-0.000019655997430001844*I	0.007881985093542617-0.00001754076240201381*I	0.005679800411383307-0.000015797726467007605*I	0.004251986919278584-0.000014327536347714484*I	0.003278725546476006-0.000013063670731183997*I	0.0025883859461007224-0.000011959935827558978*I	0.002082671037753315-0.000010983179613544405*I	0.0017021842695421287-0.00001010892224532127*I	0.001409403397417484-9.318640423720473*^-6*I	0.0011797241752806496-8.598019850833594*^-6*I	0.0009964940808870233-7.935794413534082*^-6*I	0.0008481316229013445-7.322953041864535*^-6*I	0.0007263893500522954-6.752184103758821*^-6*I	0.000625270668962106-6.217477507525035*^-6*I	0.0005403342086826767-5.71383408791161*^-6*I	0.00046823532613013294-5.237049569427542*^-6*I	0.00040641685187590016-4.78355137957141*^-6*I	0.0003528961306103897-4.350273563034359*^-6*I	0.0003061155931525437-3.934559586844862*^-6*I	0.0002648360879603276-3.534085840754779*^-6*I	0.00022805950970834703-3.1468006770592854*^-6*I	0.0001949718227142931-2.770875238134302*^-6*I	0.0001649004820401694-2.4046633012394496*^-6*I	0.00013728214087685035-2.046668065168183*^-6*I	0.00011163777765875715-1.6955143013089944*^-6*I	0.00008755321014472064-1.349924651770656*^-6*I	0.00006466352882650352-1.008699119210989*^-6*I	0.000042640368146392594-6.706969839593594*^-7*I	0.00002118119833239037-3.348205224881634*^-7*I
0.002515796604784515-3.819346886484835*^-6*I	0.005526018886502867-7.75710805668173*^-6*I	0.009776985247892162-0.000011951634366778474*I	0.01675996632407802-0.000016587200283513646*I	0.030039822865704703-0.00002193003185000701*I	0.05940393190443788-0.000028353097146415926*I	0.13519742067035365-0.00003615074160170524*I	0.3621268076986239-0.00004387775744458837*I	0.13550611687744005-0.000037880503834532665*I	0.060036160885153254-0.00003182786601697604*I	0.03102705740837569-0.00002718101403952293*I	0.018154332755679552-0.000023663084647551477*I	0.011658495689743493-0.000020921100660830215*I	0.008015012325253491-0.00001871265740443989*I	0.005794522151260522-0.000016883017617668833*I	0.004351379426628686-0.000015331922827515304*I	0.0033651644025007796-0.000013992092900015447*I	0.0026637840449803595-0.000012816692226615495*I	0.002148580741458675-0.000011772021297427916*I	0.0017598739513795696-0.000010833129418287377*I	0.0014599154257617136-9.981085115587223*^-6*I	0.0012239192723791747-9.201217467795052*^-6*I	0.001035085557138696-8.481946336586187*^-6*I	0.0008817120001996314-7.813981952154557*^-6*I	0.0007554511993925456-7.189763342546944*^-6*I	0.0006502230009173604-6.603055495451485*^-6*I	0.0005615154070150668-6.048654610399767*^-6*I	0.0004859233623212706-5.522168565460447*^-6*I	0.0004208373330297623-5.019850737506097*^-6*I	0.0003642285953104298-4.5384723205556115*^-6*I	0.0003144983657331237-4.0752228458907485*^-6*I	0.00027036992159393155-3.6276316371908303*^-6*I	0.0002308101857455285-3.1935049851229703*^-6*I	0.00019497182271429307-2.770875238134301*^-6*I	0.00016214980600298806-2.357958993175764*^-6*I	0.00013174830724324623-1.9531222687321307*^-6*I	0.00010325500507817729-1.5548510422631088*^-6*I	0.00007622074544468043-1.161725894249396*^-6*I	0.0000502430476726411-7.723997612762968*^-7*I	0.000024952331955254928-3.855779879264551*^-7*I
0.0017629934805279664-3.371986999956339*^-6*I	0.003798289969531984-6.828260172955898*^-6*I	0.006487618661941107-0.000010464878037975987*I	0.010516162591933354-0.000014405015240485948*I	0.017340116100176956-0.00001882230985096743*I	0.030503244210579403-0.000023975322552060192*I	0.05977971955391573-0.000030231361572346488*I	0.1355061168774401-0.00003788050383453266*I	0.3623832490298616-0.000045474261889217966*I	0.13572123386815-0.00003935643308916805*I	0.06021814855994051-0.00003319387194300001*I	0.031182155963514865-0.000028446117270351302*I	0.018287359987390436-0.000024834979649977564*I	0.011773217429620706-0.000022006391811491433*I	0.00811440483260359-0.000019717043884240718*I	0.005880961007285296-0.00001781143978650027*I	0.0044267775255083215-0.00001618867922657182*I	0.003431074106206139-0.00001478093458389897*I	0.002721473726817803-0.00001354089939958161*I	0.002199092769802905-0.000012434465989294679*I	0.0018040690484780937-0.000011436327035248837*I	0.0014985069020133875-0.000010527237038639338*I	0.0012574996496774622-9.692246378085083*^-6*I	0.0010641474064789459-8.919525575374312*^-6*I	0.0009066643321548857-8.199559940081004*^-6*I	0.0007766323977249355-7.524583865035101*^-6*I	0.0006679110371084979-6.88817449148438*^-6*I	0.0005759358881689291-6.284953968334454*^-6*I	0.0004972558270213104-5.7103673229817004*^-6*I	0.000429220105610342-5.16051399655198*^-6*I	0.0003697624289440338-4.632018116991664*^-6*I	0.0003172490417703049-4.121927153954432*^-6*I	0.00027036992159393144-3.62763163719083*^-6*I	0.000228059509708347-3.1468006770592837*^-6*I	0.00018943798908068897-2.677329441698249*^-6*I	0.0001537670334224081-2.217295734129878*^-6*I	0.00012041584254320604-1.7649235112108721*^-6*I	0.00008883452392431483-1.3185516843284165*^-6*I	0.00005853270925354274-8.766068982164917*^-7*I	0.000029061849340250727-4.3757923878813337*^-7*I
0.0012824933647474664-3.008913286471062*^-6*I	0.002724593255966201-6.0797569812505925*^-6*I	0.004537467313573177-9.281641046663365*^-6*I	0.007067768438040026-0.000012699987605429782*I	0.010979583936808042-0.0000164503059425391*I	0.01771590374965478-0.00002070057427689797*I	0.030811940417665804-0.000025705084784887592*I	0.060036160885153254-0.00003182786601697605*I	0.13572123386815-0.000039356433089168044*I	0.3625652367046487-0.00004684026781524191*I	0.13587633242328911-0.0000406215363199964*I	0.06035117579165139-0.000034365766945426086*I	0.03129687770339208-0.00002953140842101253*I	0.018386752494740533-0.000025839366129778376*I	0.011859656285645469-0.000022934813980322863*I	0.008189802931483223-0.0000205738002832972*I	0.00594687071099065-0.000018600281470383772*I	0.00448446720734576-0.000016912886399537923*I	0.0034815861345503674-0.000015443379275765723*I	0.0027656688239163234-0.000014144097016543064*I	0.002237684246054574-0.000012980617912346772*I	0.0018376494257763797-0.00001192735594553885*I	0.001527568751353636-0.000010964816277427447*I	0.0012824519816327146-0.000010077824366011516*I	0.0010853286048113345-9.25434609786246*^-6*I	0.0009243523683460217-8.484678936113898*^-6*I	0.0007910528788787969-7.76088322296978*^-6*I	0.0006792435018085373-7.076373249005633*^-6*I	0.0005843186607495082-6.4256172273803354*^-6*I	0.000502789660654914-5.803913119417746*^-6*I	0.0004319707816475233-5.207218304615663*^-6*I	0.00036976242894403355-4.632018116991661*^-6*I	0.0003144983657331234-4.075222845890743*^-6*I	0.00026483608796032735-3.5340858407547754*^-6*I	0.00021967673712776708-3.006137418013397*^-6*I	0.00017810552438064873-2.4891306841769887*^-6*I	0.0001393465522685457-1.9809963761951858*^-6*I	0.00010272780635206836-1.4798045151779667*^-6*I	0.00006765332559192445-9.837311618402531*^-7*I	0.00003358037729828781-4.910289102900365*^-7*I
