0.3402277105772346-0.007353280287472426*I	0.13964405874689975-0.013766328638211395*I	0.06806107475496559-0.01847814680832435*I	0.03628871482927368-0.02098029090314843*I	0.018582042521752207-0.021099973735334225*I	0.007077929126639904-0.019016559261388066*I	-0.0007114629921724649-0.015216955765036918*I	-0.005627512062514901-0.010400823994726395*I	-0.008077667992060066-0.005354351440099411*I	-0.00844655187850036-0.0008163326445746361*I	-0.007213693005836933+0.002639166896305842*I	-0.0049478599849002965+0.004683330606289494*I	-0.002247534775884144+0.005263810840844085*I	0.00033560009666228687+0.004584010700478399*I	0.0023666580834813835+0.003037744826616385*I	0.003575863931886949+0.0011147061090457078*I	0.00387727569832195-0.0007031041952268634*I	0.0033567595615084903-0.002033285648283648*I	0.002233858377757015-0.0026561841984179854*I	0.0008063772377095054-0.0025390085577141827*I	-0.0006113690338930446-0.0018192105311632758*I	-0.0017457347316044943-0.0007538796742783382*I	-0.0024073513579177786+0.00035148133201552256*I	-0.002515401172701784+0.001217957523983798*I	-0.0021006257775812703+0.0016554161581453512*I	-0.0012888465977676118+0.0015991011762020136*I	-0.0002697529061966333+0.0011142010674497253*I	0.0007424271339150731+0.00036943826210383574*I	0.0015491603904248666-0.00041235430375531184*I	0.002002118875188593-0.0010138406228552403*I	0.002026846433293069-0.0012783455978482162*I	0.0016325501545830636-0.00114752814239522*I	0.000907286098655101-0.0006730367248128969*I
0.13964405874689956-0.013766328638211384*I	0.4082887853321999-0.025831427095796746*I	0.17593277357617318-0.03474661954135982*I	0.08664311727671778-0.039578120543658564*I	0.04336664395591359-0.03999685016453649*I	0.017870579529579773-0.03631692950037114*I	0.0014504170641250229-0.029417383256114475*I	-0.008789130984232507-0.020571307205136325*I	-0.01407406394101524-0.01121715663930103*I	-0.015291360997896977-0.002715184543793571*I	-0.013394411863400634+0.0038669979617148536*I	-0.00946122778172106+0.007902977737149926*I	-0.004612259888237993+0.009267341306767886*I	0.00011912330759724911+0.00830155566746047*I	0.00391146402854924+0.005698716809524102*I	0.006243933781803333+0.0023346406313895173*I	0.006932623493395435-0.0009185795392379452*I	0.006111134076078964-0.0033592883936448526*I	0.004163136799217988-0.0045722942059978336*I	0.0016224893438639648-0.004475394729581265*I	-0.000939357493894997-0.003292888231992526*I	-0.0030187203918108324-0.001467729199147758*I	-0.004261135904306285+0.00046407784970545516*I	-0.004507977135499056+0.0020068974901608703*I	-0.0038042477704694016+0.002817058700185809*I	-0.0023703786837779095+0.002769617225595073*I	-0.0005464194638525457+0.001968539438305846*I	0.0012794074842282265+0.0007018467636944095*I	0.0027445460091036593-0.0006444023607514085*I	0.003576006823717928-0.0016906999016035322*I	0.003634669029771651-0.002161368765250464*I	0.002934132531948165-0.0019513823226611155*I	0.0016325501545830607-0.0011475281423952211*I
0.06806107475496558-0.01847814680832434*I	0.17593277357617318-0.03474661954135981*I	0.4268708278539521-0.046931400831130954*I	0.18301070270281328-0.0537631788027479*I	0.0859316542845454-0.0547950763086955*I	0.037739131893398725-0.05039767415926293*I	0.009792911537519744-0.04167128094047057*I	-0.006996134814375308-0.030233715900689132*I	-0.0160028239900694-0.0179321403088305*I	-0.019021923925915493-0.006533826033011548*I	-0.017538895773781073+0.0025486262970505036*I	-0.013058811766738329+0.008451008662193239*I	-0.007094569698239652+0.010940722563766294*I	-0.0010363959563510288+0.010382047415813576*I	0.003996399005919207+0.007598451472233588*I	0.007268223590057729+0.003665431161240437*I	0.00847779215956034-0.0003215435670284851*I	0.007739000731104928-0.0034575880969521444*I	0.005499765042185897-0.005178498924808148*I	0.002417402067613471-0.0053261738802761905*I	-0.0007848620140538396-0.004123913397565757*I	-0.0034547586665968056-0.0020749307080087406*I	-0.0051193461693921265+0.0001876869589975842*I	-0.005549982502073919+0.0020631790259074607*I	-0.004777730041695712+0.0031210985576105876*I	-0.003061820636554348+0.0031864969622896343*I	-0.0008212182933530623+0.0023572629218397514*I	0.0014556994113360294+0.0009546988154505944*I	0.0033062539175212798-0.000576498834153818*I	0.00437709616368671-0.0017919305031466395*I	0.004483292922373022-0.0023637366264164386*I	0.0036346690297716444-0.0021613687652504696*I	0.0020268464332930626-0.0012783455978482212*I
0.036288714829273656-0.020980290903148437*I	0.08664311727671781-0.03957812054365854*I	0.18301070270281322-0.05376317880274791*I	0.42615936486177997-0.06214835659616794*I	0.1773831906402985-0.06416400279747438*I	0.07785398629248542-0.06014942774879497*I	0.029292580014898442-0.05121400680383763*I	0.0025792185316828847-0.03903211404416477*I	-0.011943994799275517-0.02555038529439967*I	-0.018250358765953472-0.012668329467986426*I	-0.018686323829253143-0.0019498153325331665*I	-0.015172237690299647+0.0055863711236668724*I	-0.009482947834851329+0.00956571477123893*I	-0.003217293999917671+0.01023761836853941*I	0.002320363605157473+0.00834876176752991*I	0.006230257383676216+0.004942267273815575*I	0.008074600827767217+0.001126422603526224*I	0.007866423125667264-0.0021407540981917923*I	0.005993265999500392-0.004211467771230515*I	0.0030924136842680728-0.004827017592792655*I	-0.00009799910508835959-0.004108216356292421*I	-0.0028854877916351567-0.0024684972394204297*I	-0.004743605264364462-0.0004758295318067474*I	-0.0053890990755888+0.0013018880264472907*I	-0.004807555368158886+0.002432617288011277*I	-0.003228569651270878+0.0027087442538552553*I	-0.0010597017613657883+0.0021726563394343728*I	0.0012056281399399759+0.001078917323991513*I	0.0030882495659190668-0.00019282932694464686*I	0.004213540016176358-0.001249535558966734*I	0.004377096163686694-0.0017919305031466545*I	0.0035760068237179095-0.0016906999016035504*I	0.0020021188751885794-0.0010138406228552522*I
0.0185820425217522-0.021099973735334218*I	0.04336664395591356-0.039996850164536496*I	0.08593165428454534-0.054795076308695484*I	0.17738319064029828-0.06416400279747438*I	0.41808169686971963-0.06750270803626737*I	0.16893663876179815-0.06498033544204906*I	0.07064029328664859-0.05751026085248915*I	0.024344720029998247-0.04653067619754811*I	0.0003316837557988581-0.03376830320332069*I	-0.011608394702613113-0.020966374593921276*I	-0.015883700682471986-0.009630584641370055*I	-0.015110459897366108-0.0008351092234874877*I	-0.011294961991977626+0.004883266928439974*I	-0.0061261882733428105+0.0075324291229552425*I	-0.000983435622160658+0.007581434170121388*I	0.0031267408428669466+0.005809753209815681*I	0.005618888349783122+0.003123056742652252*I	0.006328866096162652+0.00037254292924783977*I	0.0054590717677494086-0.001789272766176313*I	0.0034778648267985296-0.0029935102472467582*I	0.0009917879066867314-0.0031716014346473394*I	-0.001386845702856035-0.0025091151800904405*I	-0.0031552406978318432-0.001354296171970737*I	-0.004001178130449435-0.00010639126970294332*I	-0.003839938685163976+0.0008895337226919459*I	-0.0028054364929703314+0.001418776665156003*I	-0.0012017232179778513+0.0014303986560070061*I	0.0005728483932172341+0.0010251281970391208*I	0.0021129142385950387+0.0004058805991785877*I	0.003088249565919033-0.0001928293269446697*I	0.003306253917521232-0.0005764988341538525*I	0.002744546009103616-0.0006444023607514408*I	0.0015491603904248402-0.0004123543037553309*I
0.007077929126639901-0.019016559261388077*I	0.017870579529579756-0.036316929500371145*I	0.03773913189339869-0.050397674159262926*I	0.07785398629248534-0.06014942774879496*I	0.1689366387617981-0.06498033544204902*I	0.410868003863883-0.06486354113996161*I	0.163988778776898-0.06029700483575964*I	0.0683927585107646-0.05224645001164513*I	0.024680320126660688-0.041946665497069775*I	0.0026983418392803847-0.03073055837670434*I	-0.008032530770726045-0.019851668484875594*I	-0.012006424984149944-0.010333688836596971*I	-0.011753700335857565-0.0028683948717711833*I	-0.009061103614220602+0.0022270827300219388*I	-0.0053198110356333355+0.00499342056524101*I	-0.0015948046560537697+0.005762223638958055*I	0.0013810061112623623+0.00505587353553729*I	0.0032115369918652376+0.0034745380746677226*I	0.0038134649234607626+0.0015905004532315854*I	0.0033584459901680385-0.00013385660803101276*I	0.00218901822903083-0.0013944090710447945*I	0.0007220350004900206-0.0020574003671976625*I	-0.0006444185689410287-0.002139676917986652*I	-0.0016060803074070366-0.0017666504757260964*I	-0.001999059255260897-0.0011202318925582308*I	-0.0018130922518709604-0.00038881187515631626*I	-0.0011728863383873214+0.00027124852276073984*I	-0.00029443711932280146+0.0007573619311940701*I	0.000572848393217188+0.00102512819703909*I	0.0012056281399399+0.0010789173239914632*I	0.0014556994113359444+0.0009546988154505392*I	0.0012794074842281547+0.0007018467636943633*I	0.0007424271339150319+0.0003694382621038097*I
-0.0007114629921724626-0.01521695576503691*I	0.0014504170641250211-0.02941738325611448*I	0.00979291153751974-0.0416712809404706*I	0.029292580014898442-0.05121400680383763*I	0.07064029328664863-0.057510260852489205*I	0.16398877877689802-0.06029700483575964*I	0.40862046908799926-0.05959973029911762*I	0.1643243788735605-0.05571299413528126*I	0.07075941659424619-0.04920870518502881*I	0.028256184058547795-0.04083195938802413*I	0.006575617537602456-0.03143366257193125*I	-0.004675771209217484-0.02188495413315932*I	-0.0097725666063929-0.012989873035015014*I	-0.01094732309814809-0.005407403429485421*I	-0.009672472648113729+0.0004078721988586101*I	-0.007065545767237945+0.004239540890962617*I	-0.004002156013971683+0.006113704970973522*I	-0.001134395061439564+0.006273831059521032*I	0.001110911214283831+0.005129954232813017*I	0.0025246183256930283+0.0031896016294335407*I	0.0030886930839713047+0.0009803444594186517*I	0.0029314453629458205-0.0010249708089410208*I	0.0022711953909148185-0.002469754670953038*I	0.0013577003062475062-0.0031535175408419574*I	0.00042076612588597817-0.003044996073574374*I	-0.0003665091006778868-0.002267760034953508*I	-0.0009058061532159135-0.001061848599969264*I	-0.0011728863383873743+0.0002712485227606998*I	-0.0012017232179779508+0.0014303986560069398*I	-0.001059701761365913+0.0021726563394342956*I	-0.0008212182933531899+0.0023572629218396772*I	-0.0005464194638526492+0.001968539438305788*I	-0.0002697529061966911+0.0011142010674496936*I
-0.005627512062514893-0.010400823994726397*I	-0.00878913098423251-0.020571307205136318*I	-0.0069961348143753035-0.03023371590068914*I	0.0025792185316828747-0.03903211404416477*I	0.024344720029998237-0.04653067619754816*I	0.06839275851076455-0.052246450011645164*I	0.16432437887356038-0.05571299413528126*I	0.4109871271714805-0.05656198547250126*I	0.16790024280544757-0.05459828802623559*I	0.07463669229256824-0.049911809380255655*I	0.031612943620056386-0.04286524503630779*I	0.008809475915359523-0.03408984677034931*I	-0.0038693939715079904-0.024423962690873543*I	-0.010383935640286026-0.014809083566178332*I	-0.012693057829752715-0.00616128310376381*I	-0.012079824006031671+0.0007593535308740801*I	-0.009580946939939912+0.005457498414946359*I	-0.0061027817915531345+0.0077691211291188176*I	-0.0024232416592073393+0.007872932235722985*I	0.0008411583080870616+0.006244155300262677*I	0.003267045459607995+0.003559039891537307*I	0.00463785347439609+0.000567990155663266*I	0.004933564238134352-0.0020388114317963385*I	0.004298041824207839-0.0037481002688013313*I	0.0029902504608305272-0.004301045683237249*I	0.0013280522245410348-0.0037180327983873333*I	-0.0003665091006779333-0.002267760034953559*I	-0.001813092251871061-0.00038881187515640115*I	-0.002805436492970479+0.0014187766651559011*I	-0.003228569651271048+0.002708744253855152*I	-0.0030618206365545172+0.0031864969622895454*I	-0.002370378683778044+0.002769617225595009*I	-0.001288846597767686+0.0015991011762019796*I
-0.00807766799206005-0.0053543514400994216*I	-0.014074063941015227-0.011217156639301054*I	-0.016002823990069387-0.01793214030883052*I	-0.011943994799275513-0.02555038529439969*I	0.0003316837557988667-0.033768303203320735*I	0.02468032012666068-0.04194666549706982*I	0.07075941659424612-0.049208705185028824*I	0.16790024280544752-0.05459828802623562*I	0.4148644028698027-0.05726508966772815*I	0.17125700236695623-0.05663157367451927*I	0.07687055067032532-0.052567993578673686*I	0.0324193208577659-0.045404253594022066*I	0.0081981068814664-0.03590905730151262*I	-0.0056151287031126354-0.025177842365151925*I	-0.012791286998204003-0.014457602234162856*I	-0.015208459002454726-0.004943325579780057*I	-0.01418044978361317+0.0024147696890193886*I	-0.010869793537707735+0.007056599591148324*I	-0.006372534697749947+0.008883322196568486*I	-0.0016808145252924045+0.008242370497826754*I	0.00239031869851183+0.00583180099650729*I	0.0052691643347965245+0.002545199268681982*I	0.006664699907689119-0.0007103554421850394*I	0.006566114392717389-0.0031863395741916455*I	0.0052053279228629155-0.004421136993614307*I	0.0029902504608304977-0.00430104568323731*I	0.0004207661258859027-0.0030449960735744793*I	-0.001999059255261028-0.001120231892558361*I	-0.003839938685164156+0.0008895337226918112*I	-0.004807555368159085+0.002432617288011154*I	-0.00477773004169591+0.0031210985576104887*I	-0.0038042477704695594+0.0028170587001857404*I	-0.0021006257775813566+0.001655416158145317*I
-0.008446551878500347-0.0008163326445746515*I	-0.015291360997896958-0.002715184543793599*I	-0.019021923925915465-0.006533826033011589*I	-0.018250358765953448-0.012668329467986473*I	-0.0116083947026131-0.020966374593921335*I	0.0026983418392803947-0.03073055837670441*I	0.028256184058547795-0.04083195938802417*I	0.07463669229256822-0.049911809380255745*I	0.17125700236695618-0.056631573674519306*I	0.4170982612475597-0.059921273866146235*I	0.17206337960466558-0.059170582232233496*I	0.0762591816364322-0.05438720410983707*I	0.03067358612616124-0.04615813326830045*I	0.0057907555235483955-0.03555757596949713*I	-0.00813052987581468-0.02395988484116815*I	-0.014891912775785554-0.01280218607601753*I	-0.01649730560022261-0.003344224403578065*I	-0.014450202689810038+0.003528970756469081*I	-0.01012736640379284+0.007426037853252114*I	-0.004823374307325204+0.008470967892813108*I	0.0003213043498961152+0.007228529874971433*I	0.004417165131804866+0.0045534553986589805*I	0.006901714489379582+0.0013976711262866657*I	0.007571986006344225-0.0013833921669980267*I	0.006566114392717396-0.0031863395741917214*I	0.004298041824207815-0.003748100268801462*I	0.0013577003062474283-0.0031535175408421204*I	-0.0016060803074071756-0.0017666504757262696*I	-0.00400117813044963-0.00010639126970310581*I	-0.005389099075589016+0.0013018880264471537*I	-0.0055499825020741324+0.0020631790259073575*I	-0.004507977135499226+0.0020068974901608035*I	-0.0025154011727018762+0.0012179575239837643*I
