0.5799029896752634-0.4709820561402832*I	-0.05792132049622667-0.3436929029099336*I	-0.3100004850634631-0.015087234284241913*I
-0.057921320496229056-0.3436929029099338*I	0.2699025046117962-0.4860692904245282*I	-0.05792132049623022-0.3436929029099378*I
-0.31000048506346634-0.015087234284242718*I	-0.05792132049623222-0.34369290290993826*I	0.5799029896752586-0.4709820561402888*I
