0.37605155447705574-0.6710723236777048*I	-0.3120255790566278-0.33367370655743295*I	-0.16873757608178797+0.1447659645824137*I	0.09109519965348717+0.04849898647493258*I	-0.007433293455421489-0.06288457917831668*I	-0.038051156507537376+0.02973861716074629*I	0.034765785486568807+0.012261416372976843*I	-0.004945533927194178-0.02814749675116795*I	-0.01916897865258125+0.015946254933593446*I	0.02002896367845526+0.005698944013107588*I	-0.003393918090830279-0.016446712336189433*I	-0.012206060864517613+0.010392378495902996*I	0.01354062853282194+0.0031358301019864263*I	-0.002456132337630652-0.010856535009217974*I	-0.008773756260549711+0.007440501574028845*I	0.010014539200345547+0.0017991216165605618*I	-0.0018371075067319172-0.007657523227985429*I	-0.006795185197058698+0.005655330554642357*I	0.007874772253613814+0.000999360041026852*I	-0.0014146992212116978-0.005606150862195384*I	-0.0055888244178674655+0.004463659343072883*I	0.006463105265513477+0.00045257571336321543*I	-0.0010802974000065837-0.00418606386405637*I	-0.004778656679353236+0.003620803326382982*I	0.00549538725583574+0.000058391073087000364*I	-0.0008363702998939342-0.0031295733132679906*I	-0.004257727214554031+0.0029877221524529005*I	0.004806236737887759-0.00025926538644293376*I	-0.00062281286542431-0.002292498496564826*I	-0.0038959485103156094+0.002512907477291947*I	0.0043221010900635-0.0005337360524278774*I	-0.00045095570775390345-0.0016337774029022754*I	-0.0036901371935683636+0.0021088932218267216*I	0.003966470549695753-0.0007660810332214994*I	-0.00028923336922663745-0.0010262669888309792*I	-0.003559626633833258+0.0017863557172720656*I	0.0037500042540625227-0.0010175941432285097*I	-0.00013723197426787493-0.0005111297871142455*I	-0.003549419010228879+0.0015067271441745991*I	0.0035859996206117246-0.001240645272593959*I
-0.3120255790566299-0.3336737065574571*I	0.20731397839527727-0.5263063590953067*I	-0.22093037940311724-0.285174720082494*I	-0.17617086953718264+0.0818813854041126*I	0.05304404314597439+0.07823760363569436*I	0.02733249203116844-0.050623162805333244*I	-0.04299669043472046+0.0015911204095683644*I	0.015596806833993304+0.028207671306557762*I	0.01508342975127725-0.022448552738061435*I	-0.02256289674339175-0.0005004574025967958*I	0.007822902813940753+0.016091322509001384*I	0.010146710441984189-0.013310882234216496*I	-0.014662193202152259-0.0004641565133408992*I	0.004766872272264616+0.010576331675972486*I	0.007558406862703788-0.009057413392689909*I	-0.010610863767281221-0.0002170216539572318*I	0.0032193540032991806+0.007454452171213111*I	0.006037664746893836-0.006658163186965238*I	-0.008209884418260236+0.00004917969242978075*I	0.0022859478357536546+0.0054630193840930225*I	0.005048406044303009-0.0051535751488256286*I	-0.0066691218178714495+0.0002775954790214888*I	0.0016844485861646984+0.0040733790397414595*I	0.004415089855820998-0.004127672790978076*I	-0.005615026979270165+0.0004912300131102082*I	0.0012376600412597+0.0030461132255449035*I	0.003969866437979855-0.00338883869969305*I	-0.00488054007998483+0.0006952236559075255*I	0.0009102882275756202+0.0022536420908504636*I	0.00369928822465021-0.0028262345490104503*I	-0.004346904218060382+0.0008791300743699649*I	0.0006319638964997987+0.00157515716939221*I	0.003515514841946169-0.0023998584361102646*I	-0.003979370562787032+0.0010826262330195136*I	0.00040684391587159427+0.0010202746840598644*I	0.0034607708848412703-0.0020438611320743737*I	-0.0036968586080960244+0.0012752259301418802*I	0.0002005852438414184+0.0004891330009527226*I	0.003448767646347815-0.0017517750596842117*I	-0.003549419010231097+0.001506727144194311*I
-0.16873757608178724+0.14476596458240124*I	-0.22093037940312052-0.2851747200825064*I	0.19988068493987987-0.5891909382736041*I	-0.258981535910648-0.25543610292174984*I	-0.14140508405060925+0.09414280177708059*I	0.048098509218787985+0.050090106884518266*I	0.008163513378588788-0.034676907871747736*I	-0.02296772675625909+0.007290064422681232*I	0.012202888743178552+0.01176095897038024*I	0.0028773688867646248-0.012056174242163731*I	-0.00902226821057543+0.0026353726993707215*I	0.005366770476312994+0.005234787499770492*I	0.0013729541814350849-0.005870380660198504*I	-0.004647654001821391+0.0013349651032060696*I	0.002929764765526774+0.0029188084479883376*I	0.0007632216656631708-0.0034020828380326713*I	-0.0027360915136498323+0.0007823383870645006*I	0.001804654782088595+0.001848301308985926*I	0.0004488403290261832-0.0021945038439105725*I	-0.0017467791527384497+0.0005017554058080888*I	0.0012056504357597548+0.0012769555200534126*I	0.0002697493649636385-0.0015327718224425143*I	-0.0011737345620270593+0.00033598655210928774*I	0.0008480782862652934+0.0009438057264802893*I	0.00015736264125445503-0.0011399506385207122*I	-0.0008087902413876605+0.00023196462667946023*I	0.0006148471758387998+0.0007536147290031435*I	0.00007391792766861021-0.0008759312223940474*I	-0.0005584389899195301+0.00016148760345936482*I	0.00045933251982332383+0.0006198646879262157*I	9.151031087301425*^-6-0.0007173413271816786*I	-0.00038043366835733015+0.00011304904117802885*I	0.0003427305272749521+0.0005488901805948462*I	-0.00004411179188851076-0.0006135027188346735*I	-0.00022936630872211924+0.00006503208976206468*I	0.0002696119416054405+0.0005091448969234239*I	-0.00008864812539346796-0.0005371339878923491*I	-0.00011085898748891897+0.000034580657568918415*I	0.00020058524385233647+0.0004891330009673245*I	-0.00013723197424430296-0.000511129787091121*I
0.09109519965349572+0.04849898647494694*I	-0.17617086953718955+0.08188138540411277*I	-0.2589815359106599-0.25543610292175634*I	0.23464647042642617-0.5769295219006508*I	-0.26392706983785486-0.2835835996729367*I	-0.1605740627031916+0.11008905671067158*I	0.06812747289724273+0.05578905089763239*I	0.004769595287757697-0.05112362020792798*I	-0.03517378762078362+0.017682442918583452*I	0.025743517275987903+0.014896789072347979*I	0.0004212365491303093-0.0229127092513967*I	-0.017796024471125053+0.01007587427341112*I	0.015381309676645688+0.007033909116355628*I	-0.00046415332530984327-0.013527903888165414*I	-0.011442839198869743+0.006990295657865896*I	0.01080453701916469+0.003918168489026165*I	-0.0006514775555373481-0.009008233700242499*I	-0.008324915931523225+0.005245997730117998*I	0.008267760047595362+0.002300877022363981*I	-0.0006314570709805111-0.006380567707940353*I	-0.006525435832090836+0.00412255873218547*I	0.0067010376915920804+0.0013353465931235185*I	-0.0005666209349382109-0.004662345135704059*I	-0.005431461776590054+0.0033237087045777302*I	0.005654315024152773+0.0006845403400453568*I	-0.00046545022415543695-0.003432449135080119*I	-0.00470473875168489+0.002744872103962255*I	0.004936948265911062+0.0002198786765420069*I	-0.00037703778008635-0.0025097086253252593*I	-0.004248576183489076+0.0022703808252901676*I	0.004425803069521814-0.00014621634526073535*I	-0.00028008233813962266-0.0017436083159763397*I	-0.003940060302197559+0.0018994047584489854*I	0.004092734781338664-0.0004687039626797177*I	-0.00018134376614232714-0.001124632505986552*I	-0.0037787853189494265+0.0015717592339532967*I	0.0038556115621998528-0.0007315003756273125*I	-0.00008864812539767776-0.0005371339878747469*I	-0.0036968586080826107+0.0012752259301423514*I	0.003750004254086865-0.0010175941432454146*I
-0.007433293455412883-0.06288457917831375*I	0.053044043145962935+0.07823760363568788*I	-0.14140508405062377+0.09414280177707529*I	-0.2639270698378504-0.2835835996729361*I	0.21547749177386466-0.5609832669670491*I	-0.24389810615937624-0.2778846556598116*I	-0.16396798079401617+0.09364234437448118*I	0.05592141203270923+0.06618142939351637*I	0.018310223820566626-0.04798779010596428*I	-0.03762991995841073+0.006825907909346018*I	0.016969761015435188+0.022337290646376403*I	0.010435775749453115-0.021113587634816258*I	-0.0196331319778736+0.002418351045429678*I	0.008586124479592908+0.01268923967096945*I	0.0074106189283178045-0.012528543847163112*I	-0.012857538420070463+0.0013841447956703724*I	0.005215712601305456+0.008381827832103934*I	0.005811627709980373-0.00855565798686899*I	-0.009405213331529397+0.001059933866083325*I	0.003489103368232653+0.005921680348750398*I	0.004863930184833428-0.006322176634877561*I	-0.007361806132005807+0.0009929854189023282*I	0.0024433104770232167+0.0043230687455819514*I	0.004239615802933924-0.004921610522141673*I	-0.0060542746420211+0.0010312102080128637*I	0.0017583665138431294+0.0031974478173296835*I	0.003856650865907813-0.003966185187531491*I	-0.005155694459443847+0.0011110947010402243*I	0.0012468110723508202+0.0023287718983782428*I	0.0035894327696218997-0.0032757896585187277*I	-0.004537809552714079+0.0012441138364767865*I	0.0008661764356842706+0.0016401393719988715*I	0.0034699219159267667-0.002761202459244784*I	-0.00407729227644378+0.0013882749713069983*I	0.0005433157711309022+0.0010380231815151448*I	0.0034046558544626217-0.0023652777785349954*I	-0.0037787853189568724+0.0015717592339807196*I	0.0002696119416101885+0.0005091448969613351*I	0.003460770884837818-0.002043861132080049*I	-0.003559626633852435+0.0017863557172306404*I
-0.03805115650753569+0.02973861716073468*I	0.027332492031162656-0.05062316280534662*I	0.04809850921878597+0.05009010688451157*I	-0.1605740627031789+0.11008905671066697*I	-0.24389810615936494-0.27788465565981485*I	0.2120835736830486-0.5774299793032294*I	-0.2561041670239104-0.2674922771639254*I	-0.150427352261216+0.09677817447644382*I	0.0534652796950823+0.05532489438429022*I	0.009536467560028366-0.04054728853193002*I	-0.02761538075807385+0.008625029525911774*I	0.015132653508690107+0.014679767418383985*I	0.003640590552401841-0.01545825708020276*I	-0.011758359724243609+0.0034177110864165917*I	0.007171425258389397+0.0070830888087563045*I	0.001821794510458014-0.008064884504079462*I	-0.006394433154549454+0.0018367205090427832*I	0.004135415201295912+0.004195763968040128*I	0.0010329710306180146-0.004934854660493126*I	-0.0039098260757029135+0.0011183249391684452*I	0.002652733068331909+0.0027921070354808976*I	0.0006062029702843161-0.0033344544824130207*I	-0.0025555693941070033+0.0007337200324829022*I	0.0018204976116036197+0.0020305702490259164*I	0.0003436672926243599-0.002408703044861696*I	-0.0017321735519507586+0.0004974741555738619*I	0.0013074108060830392+0.001563670414434781*I	0.00016651367233408302-0.0018572919656727963*I	-0.0011892239097394542+0.0003450136678611576*I	0.0009575777031286912+0.0013025049095643788*I	0.00002980613578598729-0.001489433941263223*I	-0.0007878052986428694+0.0002265196932267856*I	0.0007289444614340844+0.0011290095848869807*I	-0.00007949709429164848-0.001254475315036433*I	-0.0004912926558376424+0.00014762969875415765*I	0.0005433157711178414+0.0010380231815254617*I	-0.00018134376614433964-0.0011246325059648796*I	-0.00022936630871402862+0.0000650320897744417*I	0.0004068439158646965+0.0010202746840573852*I	-0.0002892333692418125-0.0010262669888355495*I
0.03476578548656719+0.012261416372960857*I	-0.042996690434719924+0.0015911204095607767*I	0.008163513378592386-0.03467690787175171*I	0.06812747289724562+0.05578905089762785*I	-0.16396798079401556+0.09364234437448905*I	-0.25610416702390704-0.26749227716391794*I	0.22562420221584756-0.574294149201269*I	-0.2585602993615397-0.2783488121731563*I	-0.15920110852175615+0.10421867605048937*I	0.063479818895427+0.05712401600087027*I	0.007699360053298607-0.048204811759920765*I	-0.03441056595511891+0.014280360080536247*I	0.02300742576231441+0.0156791274594001*I	0.00222589133119286-0.02106440794239714*I	-0.017347184142104496+0.007881370429505857*I	0.01363453052391482+0.007535664522141782*I	0.0007414971104511773-0.012250948368136625*I	-0.011173089833920284+0.005457523835405235*I	0.009630802457114559+0.004254155041121782*I	0.0001966007307158833-0.008064427973753755*I	-0.008167553290258697+0.004106047091625689*I	0.007458969806229651+0.0025328416490599357*I	-0.000016609895120089903-0.005626952978942779*I	-0.0064515179044068414+0.003246627509778474*I	0.00614259870168065+0.0014968341965723338*I	-0.0001072884151149686-0.004042480447773573*I	-0.005422310745514842+0.0026063673774185544*I	0.0052738813557743035+0.0007975893812402896*I	-0.00012271969689297383-0.0028835589544897572*I	-0.004748850543568846+0.002131369385117083*I	0.004707581957199394+0.00028491076631084007*I	-0.00010742583847031905-0.0020005637283660874*I	-0.004337224308872058+0.0017332468374501794*I	0.004314944082034659-0.00011163568766728169*I	-0.00007949709429136927-0.0012544753150386667*I	-0.004077292276436153+0.0013882749713132097*I	0.004092734781349362-0.00046870396268745986*I	-0.00004411179189394855-0.0006135027188715503*I	-0.003979370562791597+0.0010826262330077942*I	0.003966470549708542-0.0007660810331926121*I
-0.004945533927200047-0.028147496751188775*I	0.015596806833988971+0.0282076713065465*I	-0.022967726756259178+0.007290064422681447*I	0.0047695952877570055-0.05112362020791652*I	0.0559214120327079+0.06618142939354227*I	-0.1504273522612087+0.09677817447645493*I	-0.2585602993615292-0.2783488121731695*I	0.21685044595530997-0.5668536476272474*I	-0.24854576016119506-0.27654969055657935*I	-0.1610382160284834+0.0965611528225052*I	0.05668463369838662+0.06277934655549956*I	0.015574132306920825-0.04720545171889287*I	-0.035825265176337356+0.008674209218348723*I	0.017418601344448843+0.020142786802471443*I	0.008688996596721565-0.020611832229029257*I	-0.018427481542104388+0.003695306565461452*I	0.008855873844546568+0.011156467848527534*I	0.006236884366267157-0.012192557295043526*I	-0.012009460133823119+0.002327950522152202*I	0.005373075242551562+0.007241877193575206*I	0.0050028374685916425-0.008323693360203143*I	-0.008790366155681892+0.0018135485950722151*I	0.003563021295917104+0.005045749126358129*I	0.004305491194928811-0.006160689031394534*I	-0.006902473612171043+0.0016128501068522303*I	0.002452461508121337+0.003605727418403626*I	0.003859182134582954-0.004808561480981478*I	-0.005711544114746593+0.001580100388581142*I	0.0017142547219514976+0.002583945098487158*I	0.003627284557185882-0.0039011530977442234*I	-0.004886082517832999+0.0016202395979942408*I	0.001158162946964+0.001791637910501461*I	0.0034785737821334504-0.0032412090009367655*I	-0.004337224308862778+0.0017332468374445487*I	0.0007289444614524689+0.001129009584887582*I	0.0034699219159478657-0.0027612024592434357*I	-0.0039400603021916185+0.0018994047584344335*I	0.000342730527270411+0.0005488901805675234*I	0.0035155148419424645-0.002399858436126656*I	-0.0036901371935711344+0.002108893221826902*I
-0.019168978652582904+0.015946254933594847*I	0.015083429751268248-0.02244855273806233*I	0.012202888743171212+0.011760958970378809*I	-0.0351737876207779+0.017682442918587317*I	0.018310223820581614-0.047987790105959764*I	0.053465279695095534+0.05532489438428397*I	-0.15920110852174668+0.1042186760504708*I	-0.24854576016118993-0.2765496905565927*I	0.21501333844857648-0.5745111708552232*I	-0.25534094535823904-0.2708943600019508*I	-0.15316344377485847+0.09756051286351652*I	0.055269934477170934+0.05717319569330243*I	0.009985307889054646-0.04274179237582013*I	-0.02936215991080322+0.009126784931705396*I	0.016338303944463003+0.015956722938409214*I	0.003910339917365109-0.016991028902647778*I	-0.012932094286292873+0.0037536976385505435*I	0.00801950354463055+0.008026894535263524*I	0.0019791571517105756-0.009204835142586274*I	-0.007203223395924701+0.0020686851357180082*I	0.004750262377142385+0.004949378697023971*I	0.0011068889582895322-0.005810785882907954*I	-0.004468265065621991+0.0012798125426263208*I	0.003112065588145562+0.0034119717234326356*I	0.0006153540013596293-0.004051795809566111*I	-0.002936003062459936+0.0008467690736636216*I	0.0021632281388978877+0.002579460429599107*I	0.0002995555007486651-0.0030222057637199064*I	-0.001961539860676961+0.0005625062453318171*I	0.0015770227476795274+0.0020728153113779586*I	0.00007786554694143275-0.002394425953549245*I	-0.001300082897222496+0.0003795943254116988*I	0.001158162946978936+0.0017916379104950494*I	-0.00010742583846165726-0.002000563728372894*I	-0.0007878052986353104+0.00022651969323577445*I	0.0008661764356865306+0.0016401393720043389*I	-0.00028008233814708116-0.001743608315976243*I	-0.00038043366835338214+0.00011304904119037142*I	0.0006319638965104096+0.0015751571693856466*I	-0.00045095570775577484-0.0016337774029363406*I
0.020028963678472064+0.005698944013136072*I	-0.022562896743396687-0.0005004574025688897*I	0.0028773688867451317-0.012056174242160796*I	0.02574351727598662+0.01489678907232579*I	-0.03762991995839881+0.006825907909318476*I	0.009536467560032336-0.04054728853194157*I	0.06347981889542555+0.05712401600087726*I	-0.16103821602848103+0.09656115282251092*I	-0.25534094535823443-0.27089436000195416*I	0.2228881107021999-0.5735118108142121*I	-0.25675564457944994-0.2765005108641661*I	-0.1587522681927256+0.1020241722065761*I	0.06173303974269047+0.057625771406675845*I	0.008905010489056661-0.04692785623986123*I	-0.0341408165901539+0.01274758825808443*I	0.02183369120029027+0.016015114011488352*I	0.0030739696174506303-0.020120602215919575*I	-0.017189821500867283+0.006741419790991281*I	0.012825740282525753+0.007767629148818119*I	0.0013563442863221086-0.011497333639131281*I	-0.011099171906213665+0.004581592613020528*I	0.009072363467206098+0.004415642644583651*I	0.0006559332505320627-0.007444563285818661*I	-0.008158402259179449+0.003388705764461632*I	0.007078536137864484+0.0026458906902344505*I	0.0003261206321588965-0.005078062798370676*I	-0.006495629696279809+0.0026331247909373127*I	0.00591323239295155+0.0015618662863487209*I	0.00016232352645946326-0.003533335550835383*I	-0.005510958870921445+0.0020692333895383224*I	0.005163022368294204+0.0008321700388142738*I	0.00007786554696172461-0.0023944259535433545*I	-0.004886082517819039+0.0016202395979937054*I	0.004707581957196565+0.000284910766307574*I	0.000029806135775702617-0.0014894339412567044*I	-0.004537809552717447+0.0012441138364789447*I	0.004425803069522934-0.00014621634526158002*I	9.15103108456148*^-6-0.0007173413271687754*I	-0.004346904218050074+0.0008791300743683305*I	0.004322101090086309-0.0005337360524549045*I
