0.3806802257335826-0.6649739567510661*I	-0.3168489404583921-0.3396744654325939*I	-0.16839897754736083+0.1445365097559051*I	0.0955773411076995+0.054772050259122226*I	-0.012438801844049819-0.06878960508097437*I	-0.03734175391535914+0.02925042781432032*I	0.039112356618868194+0.018689307051464585*I	-0.010196389252044908-0.03401822362585674*I	-0.018096692199111974+0.015219661238769189*I	0.024259447600714988+0.012380737295459743*I	-0.008922058955997514-0.022298943000012103*I	-0.010753340522146927+0.009372455506164284*I	0.01767160585065641+0.010081499364646432*I	-0.008286416623733656-0.016715829187983998*I	-0.006880419728746881+0.006153354356869774*I	0.014060241240078914+0.009109209049598485*I	-0.00806747197468724-0.013573965087299827*I	-0.0044522224031640625+0.004018586918842646*I	0.011860540462578138+0.008713505773152663*I	-0.008073035288095658-0.011624962042472715*I	-0.002689656714906521+0.0024600727329579406*I	0.010409937730007743+0.008714097655913078*I	-0.008305534143661045-0.010335630546777747*I	-0.0012809485372840379+0.0011665164941095398*I	0.009405914691894595+0.008960529199718681*I	-0.008752760995770697-0.009500240895784676*I
-0.3168489404562633-0.33967446544124574*I	0.21228124819000532-0.5204374470055694*I	-0.22127159934122262-0.28490241518183745*I	-0.18083777937751755+0.07574690467143397*I	0.05823558720085256+0.08402247807615301*I	0.02667355477399229-0.05010029802798021*I	-0.047538143172697216-0.004767795817036936*I	0.021015664415220094+0.03390896828205449*I	0.014063058348903089-0.021637486335377515*I	-0.027018751150058758-0.007079281761012662*I	0.01350610708258046+0.02175319280550244*I	0.00874954689408382-0.012217443632599781*I	-0.01903975714775731-0.007343373681183228*I	0.010791186123122437+0.016234853722847192*I	0.005773824622306895-0.007606620138248672*I	-0.014947891692659542-0.007420610735653629*I	0.009608018848924062+0.013127795959782536*I	0.0037930684967122214-0.004860459322838743*I	-0.01252525768782746-0.0076063751310262995*I	0.009170883746516034+0.0111735785017551*I	0.0023369024392336834-0.002910864388952674*I	-0.010995190860521234-0.007875557817543968*I	0.009128989189350184+0.009880614146057988*I	0.0011003805426305785-0.0013751013474597844*I	-0.010033709537163515-0.008333724399091219*I	0.009405914691090464+0.008960529201871292*I
-0.16839897754054867+0.1445365097475848*I	-0.22127159934158042-0.28490241518350806*I	0.19984244635407833-0.589227052082052*I	-0.25861335325147244-0.2556519873608384*I	-0.1417254227620683+0.09443621172524602*I	0.048039197941984135+0.05000425444412317*I	0.008576862572043034-0.034880636796494335*I	-0.023278695570005992+0.0076129414779726534*I	0.012093605464350047+0.011610025286633342*I	0.003309717831352964-0.012265030824980561*I	-0.009347145298619963+0.003002217603563255*I	0.0052196904584369845+0.005037363614054118*I	0.0018691271678092755-0.006064089276519032*I	-0.004979515901122261+0.0017658353701471088*I	0.0027237141591196956+0.0026608886315808264*I	0.001321602228031437-0.003588033227541571*I	-0.0030873512283672595+0.0012928950350018995*I	0.0015349835584537396+0.001502833919405753*I	0.001103411780070619-0.00240038658966204*I	-0.002115319959861502+0.0011077225229832199*I	0.0008653496000682129+0.0008379479536464984*I	0.0010559538995415316-0.0017443478951807503*I	-0.001589276170958134+0.0010849713830272893*I	0.0003762281911683075+0.0003803732513371108*I	0.0011003805397031058-0.0013751013478925545*I	-0.0012809485446261854+0.0011665164948994643*I
0.09557734111465979+0.05477205025767421*I	-0.18083777938223572+0.0757469046745184*I	-0.2586133532618318-0.255651987356263*I	0.238954802961182-0.570537745023602*I	-0.26880974251380213-0.2896702109917911*I	-0.15982211496204474+0.10965587295520896*I	0.07229864554899247+0.06238499173906403*I	-0.00034519637774880953-0.05717957978894794*I	-0.034032036090591786+0.016985396991415967*I	0.029765211312031893+0.02169152465286127*I	-0.004976698794759851-0.028980860016210492*I	-0.016227565025168984+0.009155571958042891*I	0.01927993170369092+0.014146572662977391*I	-0.006198344799102837-0.01963805436943268*I	-0.009431738298443721+0.005784422278736079*I	0.014584254618065924+0.011374394402155735*I	-0.0067514330708809646-0.015212995261159643*I	-0.0057770079509846944+0.0037529677764299883*I	0.011944921284974834+0.010216931575026712*I	-0.007202122367115892-0.012736017139663172*I	-0.0033962684996762292+0.0022742390184758705*I	0.01027126429285188+0.009798477158765084*I	-0.0076968070931447445-0.011244588786715248*I	-0.0015892761692567984+0.0010849713828888022*I	0.009128989184869804+0.009880614142966315*I	-0.008305534152685208-0.010335630552539485*I
-0.012438801843779882-0.0687896050826444*I	0.058235587196136036+0.08402247807188935*I	-0.1417254227679968+0.09443621172344209*I	-0.26880974251585954-0.28967021098906603*I	0.22085811076674974-0.555318083789956*I	-0.24455029490741848-0.2772894736965089*I	-0.16874417391795413+0.08735692995622338*I	0.061545305022557846+0.07175744724428162*I	0.017326409468441537-0.04709808042749433*I	-0.04231845271566431+0.00026956780071358405*I	0.022884791586174708+0.027844879011718227*I	0.009083542447968797-0.019871650963320796*I	-0.024295036998360175-0.004418393134151495*I	0.014827709303104685+0.018165159570469748*I	0.005662195663875242-0.010924548601835535*I	-0.017504773589510064-0.005840539760273253*I	0.011894597903445707+0.013834467137678746*I	0.0036585046631587136-0.006498897611649107*I	-0.01408254209548471-0.006582662780426123*I	0.010663972741762472+0.0113834480658951*I	0.0022037923231597676-0.0037754879361786924*I	-0.012149029490481158-0.0072260018749425795*I	0.010271264295586753+0.009798477156899882*I	0.001055953899285946-0.0017443478937371195*I	-0.010995190861716042-0.007875557819397264*I	0.010409937731046958+0.00871409764858018*I
-0.037341753918280186+0.02925042781358288*I	0.026673554774707453-0.05010029803425191*I	0.048039197948290244+0.05000425443882238*I	-0.15982211495901888+0.1096558729580002*I	-0.24455029490914898-0.2772894736924085*I	0.21193605180738329-0.5776170267903573*I	-0.2553036354400924-0.2679170181929742*I	-0.15107256807433894+0.09743842932056186*I	0.05325888840099813+0.05504161805802065*I	0.010445989747158702-0.04094472606910352*I	-0.028258211469524796+0.009378776850296316*I	0.014817319615121349+0.014270913917978393*I	0.0046313200467141945-0.015853064054818445*I	-0.012434496534812496+0.0042951126364076655*I	0.0067546740178127136+0.006540197533545584*I	0.0029725389532712747-0.008464475867476673*I	-0.007094835857532094+0.002873557888385344*I	0.0035890637584684464+0.0034988365842917187*I	0.0023775561229479438-0.005332381116218858*I	-0.004676627406030078+0.002377866424506858*I	0.001911211747429566+0.0018832071721623612*I	0.0022037923269398853-0.003775487938159042*I	-0.003396268496177226+0.0022742390171999172*I	0.0008653496002321566+0.0008379479529942326*I	0.0023369024414851853-0.0029108643883430665*I	-0.0026896567098044066+0.002460072734321239*I
0.03911235661712509+0.018689307053357376*I	-0.04753814316869877-0.004767795812340825*I	0.008576862577690308-0.034880636793257425*I	0.07229864554724351+0.06238499173889182*I	-0.1687441739203316+0.08735692995709976*I	-0.255303635436755-0.2679170181910683*I	0.22960765765611502-0.5675355274250258*I	-0.26359005205845176-0.28463284737368155*I	-0.15795298779343606+0.10359178368486158*I	0.06731912964592038+0.06415082710796131*I	0.0023785177744350705-0.05451869116585312*I	-0.032710433866617865+0.013397363757607842*I	0.02667786008417718+0.022984419687987145*I	-0.0034417152369286197-0.027478026094003204*I	-0.015124153244374666+0.006755185369506445*I	0.017164611746947767+0.015254295184468705*I	-0.00533299520307127-0.0188001064161928*I	-0.008375784406058694+0.004040074390205935*I	0.012994978450791707+0.01245936579433747*I	-0.0063752048693544415-0.01483262201170693*I	-0.004676627406065184+0.002377866418659624*I	0.01066397274269846+0.011383448066693141*I	-0.0072021223651044545-0.012736017138761949*I	-0.002115319957603139+0.0011077225188236783*I	0.009170883747937487+0.011173578503094805*I	-0.008073035287981725-0.011624962035135217*I
-0.010196389254448147-0.03401822363136607*I	0.02101566441675059+0.03390896828707844*I	-0.023278695568938884+0.007612941483764346*I	-0.0003451963796904621-0.057179579793318364*I	0.06154530502497059+0.07175744724329085*I	-0.15107256806650562+0.09743842932342109*I	-0.2635900520533073-0.28463284737687644*I	0.22272723793613622-0.5613821730699211*I	-0.2495298108135707-0.27552363832897203*I	-0.1660204597682958+0.09001781858943397*I	0.06286690724309354+0.06816941401941963*I	0.014239058240001415-0.04580518539215756*I	-0.04078346915162573+0.0017724017179016824*I	0.02398820337196744+0.025444492415744924*I	0.006968222492728583-0.018763928446743385*I	-0.02342968739588698-0.0035804451794343925*I	0.01588366319989612+0.01642081168297159*I	0.004072919490230195-0.009839577212087619*I	-0.017128545393319854-0.005460166509584759*I	0.012994978450060674+0.012459365781106069*I	0.0023775561191349574-0.005332381124878281*I	-0.014082542097216405-0.006582662780226178*I	0.011944921285499923+0.010216931573150505*I	0.0011034117791543967-0.0024003865920560236*I	-0.012525257686357228-0.007606375130891241*I	0.011860540467395852+0.008713505772639504*I
-0.018096692199619797+0.015219661227379834*I	0.014063058346389108-0.021637486341193935*I	0.01209360546544734+0.011610025285025829*I	-0.03403203608167532+0.016985396988488773*I	0.0173264094752954-0.04709808042591755*I	0.05325888839803966+0.055041618058352906*I	-0.15795298779775738+0.10359178367688092*I	-0.24952981081250453-0.27552363833485705*I	0.2146597659646457-0.5749561381650331*I	-0.2539820332114624-0.27150505141628317*I	-0.15415991930222786+0.09873132436206933*I	0.05479387195402015+0.05654445197829023*I	0.011549401522731905-0.043345112663626825*I	-0.030373531425004038+0.010486499368738416*I	0.015682669222295147+0.015108861872282576*I	0.005687273950286052-0.01759741194564082*I	-0.014023772701616043+0.005380084022718463*I	0.007130902212699802+0.006920570784967629*I	0.0040729194925578065-0.009839577218125362*I	-0.008375784406537001+0.004040074379121278*I	0.0035890637527219104+0.0034988365804028377*I	0.0036585046642666984-0.006498897613529693*I	-0.005777007945566796+0.00375296777170622*I	0.0015349835564183799+0.001502833919908411*I	0.0037930684985181414-0.004860459324395722*I	-0.004452222392142169+0.0040185869093542674*I
0.024259447603805627+0.012380737292280494*I	-0.02701875115552989-0.007079281768150855*I	0.0033097178278583624-0.012265030830362272*I	0.029765211321918568+0.02169152465247022*I	-0.042318452709957564+0.0002695678007651331*I	0.010445989734865801-0.04094472607220236*I	0.06731912963235039+0.06415082710459358*I	-0.16602045976983695+0.09001781858919261*I	-0.2539820332096091-0.271505051414174*I	0.2265203064340478-0.5662426323896526*I	-0.26205506849425314-0.2831300134599536*I	-0.1568495760154639+0.10119139708808281*I	0.0652038096811004+0.06525854962911774*I	0.00324386737352623-0.05368074320392882*I	-0.031654479966100095+0.011653015874624516*I	0.02508858391480146+0.02406939107607578*I	-0.003065487043603969-0.0270976528438695*I	-0.014023772705200398+0.005380084023818155*I	0.015883663198893887+0.016420811685345177*I	-0.005332995203760801-0.018800106414642942*I	-0.0070948358611113765+0.0028735578901279975*I	0.011894597907609869+0.013834467136973727*I	-0.006751433060860156-0.015212995263555712*I	-0.0030873512285296448+0.0012928950355341796*I	0.009608018843805282+0.013127795959977664*I	-0.008067471973465301-0.013573965090673101*I
-0.00892205895786529-0.022298942998428065*I	0.013506107075780545+0.02175319280227432*I	-0.009347145305948783+0.0030022175997501226*I	-0.004976698794617315-0.028980860018715308*I	0.022884791590467708+0.027844879007279444*I	-0.028258211471241527+0.009378776850170252*I	0.002378517766426457-0.05451869116104496*I	0.06286690723706786+0.06816941402033655*I	-0.15415991930332817+0.09873132436272473*I	-0.2620550684942016-0.2831300134549175*I	0.22383064972333946-0.5637825596590844*I	-0.2516451307650745-0.2744159158061971*I	-0.16515511016480047+0.09085576654484345*I	0.06392286114147015+0.06642506612821343*I	0.012649782069315857-0.04472021400401148*I	-0.040407240956911575+0.0021527749749378974*I	0.025088583913341914+0.0240693910727887*I	0.005687273943261868-0.017597411949164306*I	-0.023429687403022603-0.0035804451784989186*I	0.017164611743733977+0.015254295187531776*I	0.002972538952127255-0.008464475865551373*I	-0.017504773587892288-0.005840539760294319*I	0.014584254620361104+0.011374394401289706*I	0.0013216022241883615-0.003588033226538621*I	-0.014947891702423647-0.007420610730634242*I	0.014060241232577207+0.009109209055097503*I
-0.010753340528322995+0.009372455505383561*I	0.008749546889854784-0.012217443633906363*I	0.005219690456589026+0.00503736361289616*I	-0.01622756502690052+0.0091555719547294*I	0.009083542450421204-0.019871650968046533*I	0.014817319620189114+0.01427091391817004*I	-0.03271043386812698+0.013397363760126051*I	0.014239058234165323-0.045805185394141724*I	0.05479387195360516+0.05654445197738944*I	-0.15684957601302+0.10119139709301735*I	-0.25164513076557066-0.2744159158034342*I	0.21552511556889392-0.5741181902051289*I	-0.2529260793105862-0.2732493993093041*I	-0.15574919546971203+0.09981629574380732*I	0.055170100152481624+0.05692482522996541*I	0.012649782069917084-0.044720214005366285*I	-0.03165447996644386+0.011653015868921257*I	0.015682669218272383+0.015108861868746977*I	0.006968222486312592-0.018763928448743736*I	-0.015124153249343618+0.00675518536643829*I	0.006754674015684958+0.006540197533658245*I	0.005662195660216304-0.010924548599098836*I	-0.009431738305771068+0.0057844222793867915*I	0.002723714152624782+0.002660888632631195*I	0.0057738246202079175-0.007606620134499698*I	-0.006880419728308385+0.006153354360380195*I
0.017671605851731144+0.01008149936727741*I	-0.01903975714485678-0.007343373679000058*I	0.00186912717074153-0.006064089275949117*I	0.019279931703187182+0.014146572662686666*I	-0.024295037000684562-0.004418393137294099*I	0.004631320046300787-0.015853064060765816*I	0.02667786008409442+0.02298441968586129*I	-0.040783469152418456+0.001772401723717669*I	0.011549401524467451-0.04334511265742037*I	0.06520380968524869+0.06525854962752137*I	-0.16515511016405604+0.09085576653966776*I	-0.25292607931323546-0.2732493993120367*I	0.22493103025941544-0.5651576610064841*I	-0.2616788403008837-0.28274964020281335*I	-0.15574919547121371+0.09981629574957501*I	0.06392286113827615+0.0664250661295196*I	0.003243867372138752-0.05368074320548735*I	-0.030373531424623647+0.01048649937617265*I	0.023988203370019445+0.025444492423931153*I	-0.0034417152396279196-0.027478026094182498*I	-0.01243449653635125+0.004295112637349533*I	0.014827709297615664+0.01816515957661708*I	-0.006198344807010326-0.019638054365712518*I	-0.004979515902029209+0.0017658353700624775*I	0.01079118612942107+0.01623485372095282*I	-0.008286416618810499-0.01671582919080107*I
