0.14954198362228632-0.8206498928580837*I	-0.4718295954077317-0.13344036657839423*I	-0.035971648622830345+0.18789979282885724*I	0.03784269617537802-0.03335128773735495*I	-0.03379608254548115+0.022229103818458947*I	0.02516528755213572-0.0002245564201359372*I	-0.014186467332325186-0.00652576155114075*I	0.0033225513161561394+0.01167715875507341*I	0.005179245584002529-0.011976150756528617*I	-0.009679400572563723+0.010561214024247954*I	0.009690654123372819-0.007518241739466702*I	-0.005929027451995469+0.0039170623160781695*I
-0.47182959540772734-0.13344036657839692*I	0.11357033499946458-0.6327501000292216*I	-0.4339868992323324-0.16679165431573378*I	-0.06976773116829847+0.21012889664732592*I	0.06300798372750625-0.033575844157484686*I	-0.04798254987781106+0.015703342267331905*I	0.028487838868296117+0.011452602334951574*I	-0.009007221748318937-0.01850191230766158*I	-0.006356849256408766+0.022238372779322006*I	0.014869899707375782-0.019494392496003963*I	-0.015608428024553658+0.014478276340303266*I	0.009690654123373752-0.007518241739493697*I
-0.03597164862283075+0.187899792828866*I	-0.4339868992323587-0.16679165431574106*I	0.0797742524539989-0.6105209962107573*I	-0.40882161168018866-0.1670162107358787*I	-0.08395419850062727+0.2036031350961742*I	0.06633053504367559-0.02189868540241248*I	-0.04280330429381037+0.0037271915108064834*I	0.01880843829571563+0.02201381635920323*I	0.0006834323750483124-0.026020154047133197*I	-0.01228587670839281+0.026155435095393725*I	0.014869899707377083-0.019494392496000813*I	-0.009679400572582503+0.010561214024240026*I
0.03784269617537523-0.033351287737320275*I	-0.06976773116830556+0.21012889664732096*I	-0.40882161168020553-0.16701621073588221*I	0.06558778512166966-0.6170467577619035*I	-0.4054990603640407-0.1553390519808201*I	-0.07877495291662083+0.19162698433964284*I	0.056651134471111426-0.011337471378174941*I	-0.03311265017042326-0.003791050228677019*I	0.012879410843753776+0.025930878675265365*I	0.0006834323750545615-0.026020154047143106*I	-0.006356849256425193+0.022238372779319497*I	0.0051792455839991414-0.011976150756528879*I
-0.033796082545460106+0.022229103818484933*I	0.06300798372752861-0.033575844157473056*I	-0.08395419850062977+0.2036031350961814*I	-0.40549906036405475-0.15533905198080203*I	0.07076703070566222-0.6290229085184248*I	-0.41517846093661037-0.144777837956566*I	-0.06908429879324024+0.1841087426001712*I	0.05072210701913264-0.007420409062086283*I	-0.03311265017042862-0.0037910502286725104*I	0.018808438295713915+0.022013816359189864*I	-0.009007221748330043-0.018501912307658616*I	0.0033225513161553467+0.011677158755074257*I
0.02516528755213513-0.00022455642013317553*I	-0.047982549877806306+0.01570334226734898*I	0.06633053504367925-0.021898685402398442*I	-0.07877495291661801+0.19162698433964728*I	-0.4151784609366107-0.14477783795656232*I	0.08045768482904267-0.6365411502579111*I	-0.42110748838859946-0.1408607756404927*I	-0.06908429879325581+0.18410874260018278*I	0.056651134471091845-0.011337471378151135*I	-0.042803304293806334+0.0037271915108227326*I	0.02848783886829355+0.011452602334964465*I	-0.014186467332340497-0.00652576155112879*I
-0.014186467332357802-0.006525761551122167*I	0.028487838868291072+0.011452602334958019*I	-0.04280330429379306+0.0037271915108051425*I	0.05665113447111816-0.011337471378175167*I	-0.06908429879324665+0.184108742600166*I	-0.421107488388607-0.1408607756404889*I	0.08045768482904492-0.6365411502579246*I	-0.41517846093661315-0.14477783795658636*I	-0.07877495291661335+0.19162698433967038*I	0.06633053504368114-0.021898685402377382*I	-0.04798254987781486+0.01570334226732753*I	0.025165287552150223-0.00022455642014478083*I
0.003322551316168404+0.011677158755099129*I	-0.009007221748326279-0.018501912307658835*I	0.01880843829571903+0.022013816359168242*I	-0.033112650170439864-0.003791050228680863*I	0.050722107019110875-0.007420409062070164*I	-0.0690842987932506+0.18410874260018809*I	-0.41517846093662103-0.1447778379565722*I	0.07076703070566501-0.6290229085184383*I	-0.4054990603640493-0.15533905198079814*I	-0.08395419850063698+0.20360313509620592*I	0.06300798372751988-0.033575844157466776*I	-0.03379608254547417+0.022229103818457094*I
0.005179245584032266-0.011976150756532411*I	-0.0063568492564007595+0.02223837277931559*I	0.0006834323750349036-0.026020154047147415*I	0.012879410843719047+0.025930878675262947*I	-0.03311265017043166-0.0037910502286622183*I	0.05665113447110945-0.011337471378151942*I	-0.07877495291663106+0.19162698433965872*I	-0.40549906036404915-0.1553390519808137*I	0.0655877851216527-0.6170467577619081*I	-0.40882161168021397-0.16701621073586892*I	-0.06976773116830591+0.21012889664733395*I	0.03784269617535932-0.03335128773734364*I
-0.00967940057256389+0.010561214024217946*I	0.014869899707385476-0.019494392496018614*I	-0.01228587670839798+0.02615543509540863*I	0.0006834323750414817-0.026020154047133315*I	0.018808438295722985+0.022013816359170657*I	-0.04280330429379875+0.0037271915108041953*I	0.06633053504367217-0.02189868540239162*I	-0.08395419850063246+0.20360313509617547*I	-0.40882161168019765-0.16701621073588924*I	0.07977425245399605-0.6105209962107683*I	-0.43398689923234723-0.16679165431575213*I	-0.03597164862282942+0.18789979282886018*I
0.009690654123380604-0.007518241739494114*I	-0.015608428024566995+0.014478276340303242*I	0.01486989970737973-0.01949439249600371*I	-0.006356849256411723+0.02223837277932339*I	-0.00900722174833235-0.018501912307663182*I	0.028487838868296977+0.011452602334944717*I	-0.04798254987781844+0.01570334226734177*I	0.06300798372750094-0.033575844157463175*I	-0.06976773116830581+0.21012889664732143*I	-0.4339868992323332-0.16679165431575282*I	0.11357033499948033-0.6327501000292256*I	-0.4718295954077312-0.13344036657839542*I
-0.0059290274519792074+0.00391706231607053*I	0.009690654123372056-0.007518241739482762*I	-0.009679400572572772+0.010561214024232685*I	0.005179245584005843-0.01197615075652747*I	0.0033225513161579956+0.011677158755087902*I	-0.014186467332333863-0.006525761551131326*I	0.02516528755213221-0.00022455642013932686*I	-0.0337960825454795+0.022229103818460577*I	0.037842696175376764-0.03335128773734011*I	-0.035971648622818986+0.1878997928288583*I	-0.47182959540772207-0.1334403665784151*I	0.14954198362227378-0.8206498928581003*I
