0.30234692657599876-0.000013640601406857393*I	0.10469385250962729-0.000012163822038043047*I	0.04206332783914032-9.513371535442369*^-6*I	0.019523005823042935-7.5017576961273274*^-6*I	0.010271523393300072-6.093187447798595*^-6*I	0.00597769696339462-5.08832228866188*^-6*I	0.0037618478782427156-4.344102118160876*^-6*I	0.0025144337057635417-3.7723020280529214*^-6*I	0.001761437995469017-3.318848067696261*^-6*I	0.0012807369461413128-2.949602499265935*^-6*I	0.0009596328529430339-2.642199514759456*^-6*I	0.000736989019249837-2.381452383143338*^-6*I	0.0005777277002105983-2.15671364462557*^-6*I	0.0004607515769659366-1.960306259711001*^-6*I	0.0003728544926334382-1.786558003017986*^-6*I	0.0003054820191350691-1.631187212226079*^-6*I	0.00025292630622300496-1.490900174026066*^-6*I	0.0002112789064933354-1.3631200596421767*^-6*I	0.00017780160129288945-1.245800003004159*^-6*I	0.00015053651668814124-1.137291404919522*^-6*I	0.00012805781559479214-1.0362493339794554*^-6*I	0.00010930964174818719-9.415633706444198*^-7*I	0.00009349800207872908-8.523062315772107*^-7*I	0.00008001718031459735-7.676950300329778*^-7*I	0.00006839872901321791-6.870616528913649*^-7*I	0.000058275508189773256-6.098298040223164*^-7*I	0.00004935592422968081-5.354969799523921*^-7*I	0.000041405189929120304-4.63620131577358*^-7*I	0.00003423148204891139-3.938041027248389*^-7*I	0.000027675553010381003-3.2569217226944324*^-7*I	0.000021602798639472847-2.589581933585812*^-7*I	0.00001589707917072718-1.9329994224342384*^-7*I	0.000010455788436687304-1.2843337429218595*^-7*I	5.185799039451517*^-6-6.408754544287999*^-8*I
0.10469385250962729-0.000012163822038043056*I	0.3444102544151393-0.000023153972942299765*I	0.1242168583326702-0.000019665579734170387*I	0.052334851232440464-0.000015606558983240974*I	0.025500702786437558-0.00001259007998478921*I	0.014033371271542791-0.000010437289565959478*I	0.008492130669158158-8.860624316714803*^-6*I	0.005523285873711735-7.66295018585715*^-6*I	0.0037951706519048565-6.721904527318862*^-6*I	0.002721070848412051-5.961047582455723*^-6*I	0.002017725965391149-5.3310548824092805*^-6*I	0.0015373605531536325-4.79891315938503*^-6*I	0.001197740596215774-4.341758642854341*^-6*I	0.0009505821928440365-3.943271647643558*^-6*I	0.0007662335961010056-3.591493471937081*^-6*I	0.0006257807988564431-3.277458177044053*^-6*I	0.0005167609256284046-2.9943072718682584*^-6*I	0.0004307279075158946-2.7367001770302265*^-6*I	0.0003618154231814766-2.5004114645616988*^-6*I	0.00030585941688768156-2.2820493369836155*^-6*I	0.00025984615843632856-2.078854775563944*^-6*I	0.0002215558176735212-1.888555565556666*^-6*I	0.00018932682206278465-1.7092584006773983*^-6*I	0.00016189673109194693-1.5393678844685763*^-6*I	0.00013829268850437066-1.3775248340552943*^-6*I	0.00011775465324289874-1.2225586328437577*^-6*I	0.00009968069811889357-1.073449935599675*^-6*I	0.00008358740627859219-9.293010826772314*^-7*I	0.0000690807429395013-7.893123038468013*^-7*I	0.000055834280688384246-6.527622960834202*^-7*I	0.000043572632181108205-5.189921145128671*^-7*I	0.00003205858707616016-3.8739156765076705*^-7*I	0.0000210828782101787-2.573874876863039*^-7*I	0.00001045578843668731-1.28433374292186*^-7*I
0.04206332783914037-9.513371535442377*^-6*I	0.12421685833267027-0.00001966557973417039*I	0.35468177780843935-0.000029247160390098375*I	0.13019455529606488-0.000024753902022832274*I	0.05609669911068317-0.000019950661101401857*I	0.028015136492201095-0.00001636238201284213*I	0.015794809267011812-0.000013756137633655742*I	0.009772867615299483-0.000011810226815980752*I	0.0064829187266547674-0.000010305149700616602*I	0.0045321596711546935-9.103356910462201*^-6*I	0.0032987985486226494-8.117761227081297*^-6*I	0.002478477542357088-7.291361142120281*^-6*I	0.0019102150457870712-6.585471162403015*^-6*I	0.0015032226153508437-5.972945855080418*^-6*I	0.0012035084990670417-5.434171821669623*^-6*I	0.000977512502594341-4.954613531579258*^-6*I	0.0008035824001493328-4.523258180048215*^-6*I	0.0006672974423165457-4.131598676787777*^-6*I	0.0005587857231106864-3.77294951100968*^-6*I	0.000471125064929664-3.4419748352061197*^-6*I	0.0003993574189664109-3.134355568560825*^-6*I	0.0003398633387509259-2.8465498055969197*^-6*I	0.0002899545466867391-2.575617218448031*^-6*I	0.0002476023302525579-2.319088204699714*^-6*I	0.0002112526553216279-2.0748648644209693*^-6*I	0.00017969787843349108-1.8411449656326527*^-6*I	0.00015198613529181023-1.6163627355685968*^-6*I	0.00012735625112927465-1.399142107869118*^-6*I	0.00010519020491806512-1.1882592760358128*^-6*I	0.00008497782211022859-9.826122460902254*^-7*I	0.00006629006912507158-7.811956703756063*^-7*I	0.000048758431220559724-5.830796599557472*^-7*I	0.000032058587076160164-3.873915676507671*^-7*I	0.000015897079170727188-1.9329994224342395*^-7*I
0.019523005823042932-7.50175769612733*^-6*I	0.052334851232440464-0.00001560655898324097*I	0.13019455529606488-0.000024753902022832274*I	0.3584436256866822-0.000033591262508259254*I	0.13270898900182845-0.00002852620405088518*I	0.05785813710615222-0.000023269509169098123*I	0.029295873438342408-0.00001931198451210807*I	0.016754442119954853-0.000016398337148415202*I	0.010509856634549317-0.000014191679199124089*I	0.007060646426865367-0.000012461863345242175*I	0.00499291124812063-0.00001106366317017321*I	0.003671653041256089-9.904319230099283*^-6*I	0.002783959561492157-8.922548354346355*^-6*I	0.002163141352010077-8.076371336429073*^-6*I	0.0017145015218441783-7.336065914722589*^-6*I	0.0013813101003599297-6.679971824673778*^-6*I	0.001128049019282482-6.091904936498777*^-6*I	0.000931640215744124-5.559507514027662*^-6*I	0.0007766070840647323-5.073162047432193*^-6*I	0.0006522837251894151-4.625255742586887*^-6*I	0.0005511422452442611-4.2096698652390945*^-6*I	0.0004677561479796284-3.821417221452187*^-6*I	0.000398138846940699-3.456379609619236*^-6*I	0.00033931047091641985-3.1111141984004215*^-6*I	0.0002890075201816782-2.7827083362770723*^-6*I	0.0002454841373705393-2.468668967145809*^-6*I	0.00020737343144387206-2.1668371379020974*^-6*I	0.000173588933931283-1.8753209289271781*^-6*I	0.0001432533303000018-1.5924420501125415*^-6*I	0.00011564599335475237-1.3166926503279983*^-6*I	0.00009016362114968006-1.046699791533105*^-6*I	0.00006629006912507156-7.811956703756061*^-7*I	0.000043572632181108185-5.189921145128671*^-7*I	0.000021602798639472847-2.589581933585812*^-7*I
0.010271523393300074-6.093187447798597*^-6*I	0.025500702786437544-0.00001259007998478921*I	0.05609669911068318-0.000019950661101401853*I	0.1327089890018285-0.000028526204050885202*I	0.36020506368215116-0.00003691011057595552*I	0.13398972594796973-0.00003147580655015112*I	0.05881776995909521-0.000025911708683857593*I	0.030032862457592246-0.000021693436895251422*I	0.017332169820165444-0.000018555050793040778*I	0.010970608211515248-0.000016151985458835087*I	0.007433500919498805-0.000014248421348260166*I	0.0052983932672556995-0.000012694850382399285*I	0.003924579347479094-0.000011395219404125344*I	0.00299523846798549-0.000010285668413988532*I	0.002340942953302964-9.322171339433227*^-6*I	0.001865038038532318-8.473357319642108*^-6*I	0.001509367915954721-7.716221158653227*^-6*I	0.0012373586610306677-7.033468307143187*^-6*I	0.0010251382178228514-6.411813745604864*^-6*I	0.0008566242643793288-5.840857077465166*^-6*I	0.0007206824542026326-5.312317395478249*^-6*I	0.0006094177534340337-4.819499669261408*^-6*I	0.0005171120722093088-4.3569142014045776*^-6*I	0.00043954403686981877-3.919999741196592*^-6*I	0.000373541952965331-3.5049183011252612*^-6*I	0.0003166830731920592-3.1084005085465157*^-6*I	0.00026708693601001216-2.727627160504388*^-6*I	0.00022327051061459915-2.3601370801455176*^-6*I	0.0001840447223679702-2.003754303219363*^-6*I	0.0001484391293394532-1.656529595555421*^-6*I	0.00011564599335475232-1.3166926503279975*^-6*I	0.00008497782211022847-9.826122460902243*^-7*I	0.00005583428068838419-6.527622960834197*^-7*I	0.000027675553010380983-3.25692172269443*^-7*I
0.005977696963394619-5.088322288661878*^-6*I	0.014033371271542793-0.000010437289565959472*I	0.028015136492201095-0.000016362382012842133*I	0.05785813710615217-0.000023269509169098123*I	0.13398972594796968-0.00003147580655015112*I	0.3611646965350941-0.00003955231009071498*I	0.13472671496721958-0.00003385725893329447*I	0.05939549765930583-0.000028068422328483162*I	0.030493614034558178-0.000023653743154962433*I	0.01770502431279888-0.000020341608796058773*I	0.011276090230650324-0.000017783172671061178*I	0.007686427225721812-0.000015739321522286246*I	0.005509672173749037-0.000014057970442041463*I	0.00410238094877198-0.000012641019407129496*I	0.0031457749846736304-0.000011422959818908038*I	0.0024690007688977526-0.000010358420673412674*I	0.001974347680280502-9.414920690286515*^-6*I	0.0016028659180334476-8.568527390230423*^-6*I	0.0013173758413452636-7.801163337176152*^-6*I	0.0010935369468360687-7.098875398496224*^-6*I	0.0009148997725691015-6.450686881487479*^-6*I	0.0007700383784323127-5.847814375430635*^-6*I	0.0006508229433631534-5.28311980083876*^-6*I	0.0005513435542582199-4.750718304129414*^-6*I	0.00046721958988019997-4.245691913466034*^-6*I	0.0003951447516048038-3.763876494483841*^-6*I	0.0003325801523627859-3.301700450789938*^-6*I	0.00027754272444669906-2.856060534796573*^-6*I	0.0002284563096540504-2.4242246255883977*^-6*I	0.00018404472236797-2.0037543032193618*^-6*I	0.0001432533303000016-1.5924420501125396*^-6*I	0.0001051902049180649-1.1882592760358106*^-6*I	0.0000690807429395012-7.893123038468*^-7*I	0.000034231482048911345-3.938041027248384*^-7*I
0.0037618478782427177-4.3441021181608735*^-6*I	0.008492130669158172-8.860624316714804*^-6*I	0.015794809267011822-0.000013756137633655749*I	0.02929587343834244-0.0000193119845121081*I	0.05881776995909525-0.00002591170868385759*I	0.13472671496721955-0.00003385725893329449*I	0.36174242423530495-0.00004170902373534057*I	0.13518746654418567-0.0000358175651930055*I	0.05976835215193929-0.000029854980331501167*I	0.030799096053693267-0.00002528493036718852*I	0.01795795061902189-0.000021832508970084852*I	0.011487369137143667-0.000019146292730703355*I	0.00786422882701471-0.000016985121525290405*I	0.005660208690437175-0.000015195261846960973*I	0.004230438764366772-0.000013677268741108947*I	0.0032550846264218164-0.000012364523189552453*I	0.002562498770976482-0.000011210726904989883*I	0.0020543648605951008-0.000010182615720319484*I	0.0016712646470466647-9.255589043121776*^-6*I	0.0013756513495350362-8.410993141198468*^-6*I	0.0011428928710657499-7.634372378448613*^-6*I	0.0009563049624982216-6.914307013064832*^-6*I	0.0008042698604812241-6.2416184781554754*^-6*I	0.0006784984963735346-5.608811973108205*^-6*I	0.0005729463528976929-5.009676497487997*^-6*I	0.0004831166690509271-4.4389918557094595*^-6*I	0.00040560054004149107-3.892309868776027*^-6*I	0.0003377659514022375-3.3657879962328164*^-6*I	0.000277542724446699-2.8560605347965716*^-6*I	0.00022327051061459888-2.360137080145516*^-6*I	0.00017358893393128275-1.8753209289271754*^-6*I	0.0001273562511292744-1.399142107869115*^-6*I	0.00008358740627859204-9.293010826772293*^-7*I	0.000041405189929120236-4.636201315773571*^-7*I
0.002514433705763542-3.7723020280529222*^-6*I	0.005523285873711735-7.66295018585714*^-6*I	0.00977286761529948-0.000011810226815980752*I	0.016754442119954853-0.00001639833714841521*I	0.030032862457592242-0.000021693436895251426*I	0.05939549765930581-0.000028068422328483155*I	0.13518746654418548-0.000035817565193005495*I	0.3621152787279382-0.00004349558173835859*I	0.13549294856332056-0.00003744875240523161*I	0.06002127845816233-0.00003134588050552725*I	0.03101037496018662-0.000026648050426830717*I	0.018135752220314806-0.00002307830897308902*I	0.011637905653831809-0.000020283584135622883*I	0.007992286642609496-0.000018021370859269834*I	0.00576951833218536-0.000016136825217605383*I	0.004323936766445498-0.000014529574972686136*I	0.003335101806736411-0.000013132218219585416*I	0.0026308974999896973-0.000011897788557881224*I	0.0021126403687848714-0.000010792445524341789*I	0.001720620571276345-9.791086023074167*^-6*I	0.0014170565394641568-8.87461327277582*^-6*I	0.0011771243531146602-8.028176481173452*^-6*I	0.0009839805155086028-7.2399991853342765*^-6*I	0.0008258726591206968-6.500576671514056*^-6*I	0.0006943955755442622-5.802111915351629*^-6*I	0.0005834021413343804-5.1381098717801825*^-6*I	0.0004883024680903786-4.503079401152337*^-6*I	0.0004056005400414909-3.892309868776026*^-6*I	0.0003325801523627859-3.3017004507899355*^-6*I	0.0002670869360100117-2.7276271605043838*^-6*I	0.00020737343144387163-2.166837137902092*^-6*I	0.00015198613529180982-1.616362735568593*^-6*I	0.00009968069811889336-1.073449935599672*^-6*I	0.0000493559242296807-5.35496979952391*^-7*I
0.001761437995469016-3.318848067696264*^-6*I	0.003795170651904857-6.721904527318863*^-6*I	0.006482918726654772-0.000010305149700616616*I	0.010509856634549331-0.000014191679199124096*I	0.017332169820165447-0.000018555050793040802*I	0.030493614034558206-0.000023653743154962443*I	0.05976835215193929-0.000029854980331501177*I	0.13549294856332075-0.00003744875240523162*I	0.3623682050341611-0.00004498648191238468*I	0.13570422746981406-0.000038811872464873816*I	0.06019908005945522-0.00003259168050853143*I	0.031160911476874772-0.000027785341831750235*I	0.01826381003590959-0.000024114558307068464*I	0.011747215295579993-0.00002122514750626726*I	0.008085784644688222-0.000018873677090847017*I	0.005849535512499952-0.000016904520247638327*I	0.004392335495458714-0.000015216636625577477*I	0.0033933773149261806-0.000013742048023607709*I	0.002680253424219375-0.000012433285537833596*I	0.00215404555871399-0.000011256065655919138*I	0.0017548520533252558-0.000010184890125799*I	0.0014447320924745354-9.200305445045255*^-6*I	0.0011987271517541324-8.28713467453202*^-6*I	0.000999877594679329-7.433299127577693*^-6*I	0.0008363284475573838-6.629010045806237*^-6*I	0.0006995813745837128-5.866199460794506*^-6*I	0.0005834021413343796-5.13810987178018*^-6*I	0.00048311666905092665-4.438991855709453*^-6*I	0.00039514475160480335-3.7638764944838343*^-6*I	0.0003166830731920585-3.1084005085465094*^-6*I	0.0002454841373705387-2.468668967145802*^-6*I	0.00017969787843349054-1.8411449656326476*^-6*I	0.0001177546532428984-1.2225586328437537*^-6*I	0.00005827550818977311-6.098298040223145*^-7*I
0.001280736946141313-2.9496024992659357*^-6*I	0.0027210708484120528-5.961047582455719*^-6*I	0.004532159671154694-9.103356910462203*^-6*I	0.0070606464268653715-0.000012461863345242173*I	0.01097060821151525-0.000016151985458835084*I	0.017705024312798877-0.000020341608796058762*I	0.030799096053693253-0.000025284930367188513*I	0.060021278458162276-0.00003134588050552723*I	0.13570422746981392-0.000038811872464873755*I	0.36254600663545405-0.000046232281915388786*I	0.13585476398650206-0.00003994916386979328*I	0.06032713787504996-0.00003362792984251084*I	0.03127022111862294-0.000028726905202394607*I	0.018357308037988292-0.00002496686453864562*I	0.011827232475894572-0.000021992842536300197*I	0.008154183373701421-0.00001956073874373833*I	0.005907811020689716-0.000017514350051660607*I	0.004441691419688385-0.000015752133605529825*I	0.0034347825048552942-0.00001420566815518503*I	0.0027144849062682814-0.00001282708964055841*I	0.0021817211117243674-0.000011581757828188553*I	0.001776454851964725-0.000010443848319157554*I	0.0014606291716452605-9.393605387288662*^-6*I	0.0012091829401908176-8.415568048824196*^-6*I	0.001005063393718779-7.497386673020563*^-6*I	0.0008363284475573827-6.6290100458062274*^-6*I	0.0006943955755442604-5.802111915351617*^-6*I	0.0005729463528976912-5.009676497487984*^-6*I	0.0004672195898801986-4.245691913466021*^-6*I	0.00037354195296532993-3.5049183011252485*^-6*I	0.00028900752018167706-2.7827083362770613*^-6*I	0.000211252655321627-2.07486486442096*^-6*I	0.0001382926885043701-1.3775248340552884*^-6*I	0.00006839872901321764-6.870616528913623*^-7*I
