0.4591980219934021-0.1089495493770631*I	0.18967096293237753-0.16355865704334874*I	0.025107137277348777-0.14330936820280032*I	-0.05525286522519719-0.0717394328324556*I	-0.06099443350120004+0.0027402645265282156*I	-0.02384263041880191+0.040239393373887766*I	0.014635193290317998+0.03270667513437892*I	0.02742031604962513+0.002328930931331775*I	0.014237212285589435-0.020303673844157214*I	-0.0063594730989839756-0.01952323579088932*I	-0.015829036135654267-0.002225792690854577*I	-0.009579302162602252+0.012996176849526324*I	0.0031656160521691553+0.013480390231400484*I	0.010198582875553919+0.0017692938133617414*I	0.006948225665662468-0.009462887468483082*I	-0.0015330141748251711-0.010171944356442496*I	-0.0069190594109656564-0.001351689030193015*I	-0.005284168832516507+0.0075098821280866505*I	0.0005391592796305132+0.008172081262928895*I	0.004765433074465464+0.0010039647389053178*I	0.004142302319375399-0.006360688813770917*I	0.00015444580114406354-0.006896161904380192*I	-0.003210833420944643-0.0007106971893578147*I	-0.0033040631092056245+0.005683539653892795*I	-0.0006984650067518611+0.006069478485439543*I	0.001991389438869887+0.0004550755978093798*I	0.0026505154480910556-0.005319481478735255*I	0.0011734551934591737-0.005550928277518513*I	-0.0009546824295213993-0.00022188762165287524*I	-0.0021087405735014664+0.005192228245033087*I	-0.0016298594580328473+0.005269197228725575*I
0.1896709629323776-0.16355865704334877*I	0.48430515927075063-0.25225891757986313*I	0.13441809770718016-0.2352980898758043*I	-0.03588729622385153-0.14056910367627204*I	-0.07909549564399934-0.03150003945856777*I	-0.04635924021088211+0.035446939660906986*I	0.0035776856308233416+0.04256832430521938*I	0.028872405575907648+0.012403001290221526*I	0.021060842950641333-0.017194304859557568*I	-0.001591823850064821-0.022529466535011665*I	-0.015938775261586362-0.006527058941362727*I	-0.012663420083485304+0.01125459754054623*I	0.000619280712951544+0.014765470662888365*I	0.010113841717831603+0.0040175027629176605*I	0.008665568700728786-0.008402650543080493*I	0.00002916625469682148-0.0108145764986758*I	-0.006817183007341729-0.002662062228355516*I	-0.006379900131335224+0.006820392232736168*I	-0.0005187357580511009+0.008513846866992109*I	0.0046814615990058836+0.0018113924491579112*I	0.004919878875609458-0.005892197165475142*I	0.0009314688984305575-0.0070713860031291174*I	-0.00314961730806193-0.0012126222504877844*I	-0.003909298427696982+0.005358781296081424*I	-0.0013126736703361782+0.006138615251701986*I	0.0019520504413389267+0.0007499970067041862*I	0.0031648446323290264-0.005095852679709192*I	0.0016958330185698092-0.005541369100388184*I	-0.0009352853800420614-0.00035870003248548386*I	-0.00258454188755404+0.005047309607072646*I	-0.0021087405735013506+0.005192228245033053*I
0.025107137277348687-0.14330936820280016*I	0.13441809770718002-0.23529808987580422*I	0.42331072576955-0.24951865305333493*I	0.11057546728837742-0.19505869650191648*I	-0.021252102933534182-0.10786242854189317*I	-0.05167517959437437-0.02917110852723628*I	-0.03212202792529237+0.015143265816749492*I	-0.002781787468160147+0.023045088514329903*I	0.01304336944025365+0.010177208599367098*I	0.011481540788038971-0.004198128010030802*I	0.0015737922021039417-0.009049076303610537*I	-0.0057401923860328176-0.004757765128000312*I	-0.005715194417822967+0.0017917100720637462*I	-0.0009137334618735071+0.004593526306446414*I	0.003194782306866112+0.0026658137327252142*I	0.0033813998682122866-0.0008927684149931981*I	0.0005683255343271507-0.0026424952357462428*I	-0.0020517499328765072-0.0016580974894497172*I	-0.0022375978119599906+0.00045970341896534945*I	-0.00036428995690714186+0.00161768496261154*I	0.001470628178061009+0.0011006952597993262*I	0.001615815766403274-0.00020865751158329052*I	0.0002330038916777736-0.0010019075176904396*I	-0.001158227869193107-0.0007575466526790237*I	-0.0012587829796067835+0.00003929981734583182*I	-0.00013921847687738327+0.0005876869741833383*I	0.000997368011817668+0.0005281093850512673*I	0.0010561040588280364+0.000096375565323858*I	0.00006597356053750514-0.0002721718716626627*I	-0.0009352853800416617-0.00035870003248553547*I	-0.0009546824295210403-0.00022188762165294682*I
-0.05525286522519721-0.0717394328324556*I	-0.03588729622385164-0.14056910367627193*I	0.11057546728837744-0.19505869650191643*I	0.43794591905986724-0.21681197791895607*I	0.13799578333800208-0.19272976557058494*I	-0.0070148906479446035-0.12816610238605056*I	-0.058034652693357745-0.048694344318125755*I	-0.047951064060946035+0.012917473125895073*I	-0.012361089630762243+0.036041265363856725*I	0.01620898549242245+0.02365759883076829*I	0.021680123663592333-0.0024288341966682806*I	0.008522017867766095-0.01851196377209291*I	-0.007273206560857841-0.014929709484442161*I	-0.01263425382878821+0.0004400210418713793*I	-0.006197902294389703+0.01210340843453377*I	0.0037339415864965624+0.01083789499565484*I	0.008146832942677346+0.00011119632391269464*I	0.004710627853702076-0.009003184049516959*I	-0.0018973041317327849-0.008554259393830236*I	-0.0054484312329048995-0.000250993770393321*I	-0.0036683530661132157+0.007301224616503125*I	0.0007721631713082895+0.007170173745237584*I	0.0036072052052719566+0.00024641808622501057*I	0.0028835193397676435-0.006321388996426385*I	0.000015227324265338903-0.006308474930197806*I	-0.0022134654091282165-0.00018258780430699842*I	-0.002247959050378296+0.0057799152192166145*I	-0.0006324914462143803+0.005797306613777025*I	0.0010561040588287249+0.00009637556532396136*I	0.001695833018570716-0.005541369100388196*I	0.0011734551934597895-0.005550928277518584*I
-0.06099443350119987+0.0027402645265283093*I	-0.07909549564399927-0.03150003945856764*I	-0.021252102933534106-0.10786242854189305*I	0.13799578333800194-0.1927297655705848*I	0.4521831313454562-0.23711565176311353*I	0.1316363102390185-0.21225300136147413*I	-0.022843926783598284-0.1303918950769047*I	-0.06761395485595961-0.035698167468598656*I	-0.04478544800877702+0.026397863357296353*I	-0.0021625067552088805+0.037810559177219163*I	0.023157211158084452+0.01419471136228574*I	0.02014710948876722-0.01260077855311034*I	0.0016029584568010514-0.019863652802285456*I	-0.012557375393373607-0.0074198273563549815*I	-0.01209509454915732+0.008612102304800787*I	-0.001432469219924466+0.013107373173439393*I	0.007876243905871301+0.004477206181883861*I	0.008301278743820696-0.0067849655804679875*I	0.001499794432756899-0.009713881238875658*I	-0.0052013672409388124-0.0028707197399386*I	-0.006146896239657267+0.005818484715044946*I	-0.0016769636272440755+0.007756300214311309*I	0.003422678619398511+0.0018506922665014222*I	0.004780660398730574-0.005304510191293952*I	0.001928836910246273-0.006543276618079204*I	-0.002093513249235491-0.0011162466851642654*I	-0.003843324867160105+0.005086609424419187*I	-0.0022479590503774113+0.005779915219217139*I	0.0009973680118189846+0.0005281093850517666*I	0.0031648446323302463-0.0050958526797089815*I	0.002650515448091772-0.005319481478735236*I
-0.023842630418801462+0.04023939337388783*I	-0.046359240210881544+0.03544693966090709*I	-0.05167517959437399-0.029171108527236218*I	-0.007014890647944617-0.12816610238605064*I	0.13163631023901823-0.21225300136147407*I	0.43635409520980256-0.23934144445396732*I	0.1220570080764165-0.19925682451194662*I	-0.01967831073142927-0.116911504845503*I	-0.057415371980406193-0.033928873655235996*I	-0.037837222343115096+0.01693497588881369*I	-0.0036955209300341+0.02763861482077671*I	0.0162381517471194+0.012843022332092736*I	0.014862940656251706-0.005090896425023523*I	0.0021421177364323845-0.011691571539356306*I	-0.0077919423189079335-0.006415862617449615*I	-0.007952792229782393+0.0022514134910294574*I	-0.0012780234187812723+0.006211211269058319*I	0.004665410484925795+0.003766508992524902*I	0.004997215634614458-0.0011014259265763446*I	0.000801329426004674-0.0036444027534371323*I	-0.003209977802069141-0.0024156441421300952*I	-0.0034963807915663033+0.0004990032363089643*I	-0.000503508433784746+0.0022053719367923197*I	0.0024679961898776653+0.0016288046448485083*I	0.0026719198252300636-0.00011228194626036692*I	0.0002989774522145774-0.0012740793893527154*I	-0.0020935132492344672-0.0011162466851632683*I	-0.0022134654091266323-0.00018258780430564046*I	-0.00013921847687582608+0.0005876869741844155*I	0.0019520504413400547+0.0007499970067047283*I	0.00199138943887045+0.00045507559780953385*I
0.014635193290318628+0.032706675134378804*I	0.0035776856308241986+0.04256832430521929*I	-0.03212202792529174+0.015143265816749456*I	-0.05803465269335766-0.048694344318125624*I	-0.022843926783598586-0.1303918950769045*I	0.12205700807641615-0.19925682451194654*I	0.43951971126197137-0.22586105422256533*I	0.13225559095196984-0.1974875306985836*I	-0.012730085065767286-0.12637439231398548*I	-0.05894838615523149-0.04410081801167853*I	-0.044756281754080286+0.015583286858620347*I	-0.00897968976254969+0.0351484969488632*I	0.01677731102675086+0.021015103595021668*I	0.01962837373071767-0.004086931686118235*I	0.00628442005580761-0.01805226035312769*I	-0.007637496517764607-0.013312024521830841*I	-0.011163625650728+0.001540716301670299*I	-0.004582086527987713+0.011894750922949887*I	0.00396694547817349+0.009835987477963604*I	0.006988605073484358-0.0006463503287674169*I	0.0034518448740961973-0.008963884232172653*I	-0.002036522608609075-0.007966572419648817*I	-0.004451063221086461+0.0002771156146560436*I	-0.002612249007284788+0.007397600181825766*I	0.0008381367318461841+0.0068980018735749545*I	0.0026719198252311274-0.00011228194625918725*I	0.0019288369102480355-0.006543276618077227*I	0.000015227324267136448-0.006308474930195769*I	-0.001258782979605494+0.00003929981734729837*I	-0.0013126736703355346+0.006138615251702709*I	-0.0006984650067516569+0.006069478485439759*I
0.02742031604962565+0.002328930931331582*I	0.028872405575908335+0.012403001290221288*I	-0.002781787468159713+0.02304508851432973*I	-0.04795106406094611+0.012917473125895114*I	-0.06761395485596021-0.03569816746859841*I	-0.019678310731429928-0.11691150484550274*I	0.13225559095196945-0.19748753069858338*I	0.4464679369276334-0.23532394169104756*I	0.13072257677714466-0.20765947505502594*I	-0.01964914447673254-0.12772608134417884*I	-0.06423255498774727-0.036590935883592315*I	-0.04421712247444899+0.023755368121549054*I	-0.004214256688083792+0.03615246168776843*I	0.02091961334612612+0.014654414781250439*I	0.019782819531861083-0.010983093590499208*I	0.0030735866348620476-0.01876295754248664*I	-0.010941559626971088-0.007628484867939122*I	-0.011862090657480368+0.007610194787109193*I	-0.0025906970891177933+0.012349826520759116*I	0.006617460926265213+0.0045165059992284835*I	0.008162060266944791-0.006197278606285796*I	0.002497162444576457-0.00918577185382545*I	-0.004145263182108822-0.0027743441746154833*I	-0.006080922679117894+0.005546312843382275*I	-0.002612249007283908+0.007397600181826818*I	0.002467996189879349+0.001628804644850468*I	0.004780660398732502-0.0053045101912916085*I	0.002883519339769133-0.006321388996424347*I	-0.0011582278691924244-0.0007575466526777683*I	-0.003909298427696972+0.005358781296081906*I	-0.0033040631092058157+0.005683539653892864*I
0.014237212285589539-0.020303673844157495*I	0.021060842950641447-0.017194304859557932*I	0.013043369440253631+0.010177208599366824*I	-0.012361089630762526+0.0360412653638567*I	-0.04478544800877764+0.02639786335729661*I	-0.05741537198040697-0.03392887365523561*I	-0.012730085065767994-0.12637439231398506*I	0.13072257677714424-0.2076594750550257*I	0.43954887751666827-0.23667563072124087*I	0.12543840794462896-0.20014959292693976*I	-0.019109985197101262-0.11955400008125032*I	-0.059467121913281414-0.03558697114468722*I	-0.04007482015507385+0.01739467930777782*I	-0.0040598108869404955+0.02925629978338763*I	0.017708779925180475+0.013943717591891848*I	0.01647875642265454-0.005299553936607071*I	0.0023751216281096277-0.01269347905704735*I	-0.008950170188101202-0.007173409270129567*I	-0.009211575209388636+0.0022907133083743007*I	-0.0014172418956573125+0.006798898243240869*I	0.005662778496745506+0.004294618377575704*I	0.006053319693444995-0.001005050361252577*I	0.0008673029865448045-0.003916574625099409*I	-0.004145263182108374-0.002774344174614612*I	-0.004451063221085305+0.0002771156146576963*I	-0.0005035084337831025+0.0022053719367943684*I	0.003422678619400068+0.0018506922665032838*I	0.003607205205272871+0.00024641808622617316*I	0.00023300389167786327-0.001001907517690137*I	-0.0031496173080623755-0.001212622250488065*I	-0.003210833420945077-0.000710697189358156*I
-0.006359473098984291-0.019523235790889527*I	-0.0015918238500653025-0.022529466535011974*I	0.011481540788038513-0.0041981280100310695*I	0.01620898549242208+0.023657598830768196*I	-0.0021625067552092344+0.03781055917721929*I	-0.037837222343115526+0.016934975888814024*I	-0.05894838615523208-0.044100818011678165*I	-0.01964914447673309-0.12772608134417854*I	0.12543840794462852-0.2001495929269395*I	0.4400880367962995-0.22850354945831236*I	0.1302038410190947-0.1991456281880348*I	-0.014967682877726204-0.12591468889502172*I	-0.05931267611213827-0.04248313304906815*I	-0.0432856535760196+0.016683982118419254*I	-0.007363873996147161+0.03493983943727996*I	0.01701031491842793+0.0200131960773315*I	0.0184701458615243-0.004844478338797126*I	0.005025637076201236-0.018012960535781993*I	-0.007776714994640854-0.012724337547647816*I	-0.010166257638908516+0.0020688256867212756*I	-0.003525982469157366+0.011991126488273725*I	0.004032919038713475+0.009563815606301434*I	0.006053319693444917-0.0010050503612518454*I	0.0024971624445767446-0.009185771853823948*I	-0.002036522608608248-0.007966572419646932*I	-0.00349638079156516+0.0004990032363106001*I	-0.001676963627243081+0.007756300214312109*I	0.0007721631713087383+0.007170173745237311*I	0.0016158157664030966-0.00020865751158439307*I	0.0009314688984300303-0.007071386003130455*I	0.0001544458011436336-0.006896161904381082*I
