0.5131208585921733-0.3456115657386573*I	0.03244112438518435-0.362176778879128*I	-0.17161024813680853-0.1092682667109671*I	-0.08008267589085241+0.08775306657037703*I	0.04858180333144192+0.0653490925050281*I	0.04236451189331617-0.0363932099485051*I	-0.022807024680792296-0.042933654989016495*I	-0.026565320141806216+0.020264060127474587*I	0.012268143891976818+0.03280883028957925*I	0.01766836610880212-0.012361449763137213*I	-0.006925834188015239-0.027291089795518163*I	-0.011730179909109125+0.007687690171844609*I	0.003961749668721376+0.024073290760140302*I	0.007234841549996484-0.004544201295501243*I	-0.0023290711655239247-0.02227342709863923*I	-0.003451095898859731+0.002120557198748794*I	0.0016159295862316365+0.021455225128746414*I
0.03244112438518405-0.36217677887912914*I	0.3415106104553631-0.4548798324496265*I	-0.0476415515056705-0.2744237123087533*I	-0.12302844480537037-0.043919174205940395*I	-0.037718163997539446+0.05135985662187202*I	0.025774778650649106+0.02241543751601203*I	0.015799191751511683-0.016129149821030635*I	-0.010538880788812665-0.010124824699437696*I	-0.008896954033002401+0.00790261036433731*I	0.005342309703961225+0.005517740494060951*I	0.005938186199690524-0.004673759591294034*I	-0.0029640845192971605-0.0032177990353805725*I	-0.004495338359115562+0.003143488876340971*I	0.0016326785031958572+0.0017998636615002156*I	0.0037837456511366323-0.002423644096752243*I	-0.0007131415792915462-0.0008182019698929266*I	-0.00345109589885903+0.002120557198748358*I
-0.17161024813680958-0.10926826671096934*I	-0.04764155150567085-0.274423712308755*I	0.3900924137868015-0.38953073994460014*I	-0.005277039612357683-0.310816922257258*I	-0.14583546948616277-0.08685282919495532*I	-0.0642834841393425+0.07162391674934725*I	0.038042922542630676+0.05522426780558975*I	0.03346755786031788-0.02849059958416968*I	-0.017464714976826314-0.03741591449495659*I	-0.020627133942112807+0.015590300536181339*I	0.009304059372679615+0.029591031254199138*I	0.013173027749683604-0.009217960886798401*I	-0.005293155684823595-0.025491226134021723*I	-0.007946434257976146+0.005264046075090099*I	0.0032486080894285185+0.023255088790247777*I	0.0037837456511386237-0.0024236440967515156*I	-0.002329071165521962-0.022273427098638884*I
-0.08008267589085619+0.08775306657037459*I	-0.12302844480537219-0.043919174205942546*I	-0.005277039612356427-0.3108169222572586*I	0.36728538910601255-0.43246439493361355*I	-0.031842359754156654-0.2905528621297819*I	-0.13356732559417905-0.054043998905378476*I	-0.046615118030536855+0.05926246698620537*I	0.031117088354615144+0.027933178010067953*I	0.02173737795120692-0.02080290941232684*I	-0.013502965308105875-0.01334262373481707*I	-0.013392292392115607+0.011046099240679445*I	0.006974988207157105+0.007317604155559869*I	0.009721931850825418-0.007097403688048393*I	-0.003677226098589903-0.00403600100527329*I	-0.00794643425797325+0.005264046075092416*I	0.0016326785031994147+0.001799863661503958*I	0.007234841549998764-0.004544201295498365*I
0.04858180333143657+0.0653490925050266*I	-0.03771816399754289+0.051359856621871626*I	-0.1458354694861608-0.08685282919495423*I	-0.03184235975415321-0.290552862129781*I	0.3795535329979989-0.3996555646440365*I	-0.014173993645351499-0.30291431189292434*I	-0.14049315978219865-0.08133508870090002*I	-0.05834529793965325+0.06695015715804913*I	0.035078838023332524+0.05200646877020832*I	0.028972219501204127-0.025347110707828392*I	-0.015832036473626805-0.03561605083345605*I	-0.016843388290972525+0.013166656439429988*I	0.008590917793391599+0.028772829284308313*I	0.009721931850829245-0.007097403688046705*I	-0.005293155684817988-0.02549122613401737*I	-0.004495338359112621+0.0031434888763465507*I	0.0039617496687213835+0.024073290760144146*I
0.04236451189331385-0.03639320994850569*I	0.025774778650646712+0.022415437516013114*I	-0.06428348413934282+0.07162391674934991*I	-0.13356732559417728-0.054043998905376034*I	-0.014173993645349457-0.302914311892924*I	0.3726276988099777-0.4269466544395585*I	-0.02590417355447215-0.2952266217210769*I	-0.1365314101134859-0.057261797940753784*I	-0.05111045638965846+0.06240595586255135*I	0.03274976685781036+0.029733041671568587*I	0.025521123602343505-0.0232265535090808*I	-0.01421610688739862-0.014160825704709824*I	-0.016843388290973812+0.013166656439430179*I	0.006974988207162365+0.007317604155562399*I	0.013173027749690659-0.00921796088679448*I	-0.0029640845192965663-0.003217799035377965*I	-0.011730179909112924+0.007687690171845169*I
-0.022807024680788157-0.042933654989017314*I	0.015799191751513595-0.01612914982103046*I	0.038042922542627054+0.055224267805591504*I	-0.04661511803054136+0.0592624669862082*I	-0.14049315978219803-0.0813350887008982*I	-0.02590417355446841-0.29522662172107705*I	0.37658944847868947-0.40287336367940924*I	-0.01866933200447847-0.29977082301656915*I	-0.13886048127900677-0.0795352250393895*I	-0.05456155228851713+0.06452651306129818*I	0.03436569644403527+0.05118826680031206*I	0.02552112360233373-0.02322655350908174*I	-0.015832036473635028-0.03561605083345509*I	-0.013392292392113543+0.011046099240682828*I	0.009304059372685282+0.02959103125420115*I	0.005938186199689447-0.004673759591296407*I	-0.006925834188020594-0.0272910897955221*I
-0.026565320141798462+0.020264060127472918*I	-0.010538880788807483-0.010124824699440042*I	0.03346755786031356-0.028490599584170478*I	0.031117088354607282+0.027933178010071027*I	-0.05834529793965486+0.06695015715805416*I	-0.1365314101134805-0.057261797940751834*I	-0.018669332004472856-0.29977082301657076*I	0.37426037731316864-0.42514679077804446*I	-0.022120427903333535-0.29765026581782156*I	-0.13724455169277552-0.058079999910646475*I	-0.05456155228852387+0.064526513061297*I	0.03274976685779653+0.029733041671568844*I	0.02897221950119159-0.025347110707825284*I	-0.013502965308110524-0.01334262373481284*I	-0.020627133942111874+0.015590300536182829*I	0.005342309703960969+0.00551774049405809*I	0.017668366108800015-0.012361449763141037*I
0.012268143891981177+0.032808830289577234*I	-0.00889695403299906+0.007902610364333871*I	-0.017464714976828305-0.0374159144949586*I	0.02173737795120184-0.020802909412324027*I	0.03507883802333025+0.05200646877021456*I	-0.051110456389655605+0.062405955862555054*I	-0.1388604812790016-0.07953522503939214*I	-0.022120427903330853-0.29765026581782583*I	0.3758763068994014-0.40369156564930303*I	-0.022120427903333996-0.2976502658178244*I	-0.13886048127900727-0.07953522503939155*I	-0.051110456389661926+0.06240595586255345*I	0.035078838023324455+0.05200646877021323*I	0.021737377951197852-0.02080290941232237*I	-0.017464714976830543-0.03741591449495401*I	-0.008896954033000597+0.007902610364338616*I	0.012268143891980235+0.0328088302895799*I
0.01766836610879928-0.012361449763139049*I	0.0053423097039589215+0.005517740494058915*I	-0.020627133942113473+0.015590300536180572*I	-0.013502965308107422-0.013342623734816124*I	0.02897221950120072-0.0253471107078262*I	0.03274976685780747+0.029733041671570305*I	-0.05456155228851745+0.06452651306129684*I	-0.13724455169277475-0.05807999991065192*I	-0.02212042790333458-0.2976502658178298*I	0.37426037731316963-0.42514679077805134*I	-0.018669332004469255-0.2997708230165743*I	-0.13653141011347653-0.05726179794075363*I	-0.058345297939652416+0.06695015715805284*I	0.031117088354608222+0.02793317801007095*I	0.03346755786031226-0.02849059958416742*I	-0.010538880788810354-0.010124824699434487*I	-0.02656532014180096+0.020264060127477435*I
