0.5049370167772396-0.20602150300322186*I	0.14848464115739063-0.26658533315276106*I	-0.06960668016414244-0.16414391433485181*I	-0.10878840865594554-0.011236242858541324*I	-0.032196514161703396+0.06646720398585036*I	0.038818477678848745+0.04114180076742415*I	0.037679137899387066-0.017853306607622382*I	-0.00607533810313223-0.03578340331860587*I	-0.028426833541046213-0.006457658962972564*I	-0.00984388578877602+0.022448815660802333*I	0.015929789756362275+0.01687491428630475*I	0.015447457961481954-0.008265825346195032*I	-0.00452256282883897-0.017921328332556188*I	-0.014480054199726007-0.0031417413962590798*I	-0.003721135992005923+0.013085298053067438*I	0.00989998276336056+0.009935494171239291*I	0.00811177242335337-0.005584479991648274*I	-0.0041188902449264386-0.011727144459615944*I	-0.008927461758328875-0.0017722126736343475*I	-0.0010509320487009594+0.00933206883958124*I	0.007102730874951763+0.006914148138429224*I	0.004512897785480473-0.004405481356398369*I	-0.0038723179963006784-0.008793090455919741*I	-0.005896505101749262-0.0010725494751980215*I	0.0004217827674642241+0.007442599067872188*I	0.005410621445558865+0.005323843616837283*I	0.002335853180676968-0.0038002550087335722*I	-0.0036523969501131145-0.007196852536158162*I	-0.003902865887018291-0.000662248902173821*I	0.0013542963310177718+0.00639646348038496*I	0.004189324575781608+0.00440404553281383*I	0.0008173759248730642-0.003481289439711666*I	-0.003424595651708603-0.006273620024563124*I	-0.002403612636377374-0.0003848253777738026*I	0.0020049978840721108+0.005820999623645722*I	0.003188918012179295+0.0038492449652517014*I	-0.0003566098712108149-0.0033524569908631656*I	-0.0031658093875320606-0.005763799776116489*I	-0.0011497407376112945-0.0001805188132999786*I	0.0024860273515398094+0.005552801141270797*I	0.0022708629090883296+0.0035232202253458753*I	-0.001355404360723992-0.003369115031973736*I	-0.002862450484239383-0.005538467064238479*I
0.14848464115739068-0.2665853331527612*I	0.43533033661309745-0.3701654173380732*I	0.03969623250144519-0.2778215760113021*I	-0.10180319432584577-0.09767671034900136*I	-0.06996993097709704+0.02990555790888272*I	0.0054826237376829345+0.0486138973782279*I	0.032743139575715376+0.0053583974488185596*I	0.009252304358339885-0.024310965570594485*I	-0.01591922389190865-0.013334587657803251*I	-0.012497043784683737+0.010417255323331933*I	0.005603572172706377+0.01418299031460656*I	0.011407226927523504-0.0010464140462523033*I	0.0009674037617558009-0.011407566742454718*I	-0.008243698820845117-0.004836030279489104*I	-0.004580071436365528+0.006793752774979983*I	0.004390636431347407+0.007500818061419002*I	0.005781092518433776-0.0017916502883766302*I	-0.0008156893349762906-0.007356692665282362*I	-0.0051698222936283605-0.002395075620034516*I	-0.001824730883377826+0.0051419354647945685*I	0.0034619657367791538+0.0049265874831819784*I	0.0032304128786507895-0.0018789423174915623*I	-0.00138360731626932-0.005478030831596991*I	-0.003450535228837126-0.0013504913880475486*I	-0.00048588365619075494+0.004251294141639445*I	0.0027576359481414708+0.0036423440591384325*I	0.0017582244954465137-0.0018730089193215627*I	-0.0015670127063405746-0.004462503910908217*I	-0.0022981006190949866-0.0008003890557737956*I	0.00028645868876326383+0.0037417966306396303*I	0.0021716722558905426+0.0029151740406728206*I	0.000764728924072536-0.0018695744917500373*I	-0.0015862367115050194-0.003866114817486311*I	-0.0014195977676373591-0.00045262040091804116*I	0.00078530537580128+0.003464419587477517*I	0.0016483880128613016+0.002468542632782225*I	0.000023108624647938124-0.0019145548108652618*I	-0.0015063506088211288-0.003532975804163696*I	-0.000679782035991541-0.00021099863484607537*I	0.0011211221714772348+0.0033427014120458367*I	0.0011306229908156632+0.002183686109297238*I	-0.000591587575151269-0.00201524683889238*I	-0.0013554043607241094-0.0033691150319736076*I
-0.06960668016414283-0.164143914334851*I	0.03969623250144482-0.2778215760113013*I	0.40313382245139384-0.3036982133522222*I	0.07851471018029411-0.23667977524387787*I	-0.06412405642645908-0.11553001695662383*I	-0.07604526908023067-0.0058778454097228264*I	-0.02294420980336529+0.04215623841525615*I	0.0228992537869379+0.027807213109621687*I	0.02518209411470192-0.007436051284289726*I	-0.0004717659304259261-0.021600413003999324*I	-0.017019606613521893-0.00750407300922584*I	-0.00887648202701952+0.011041248918346153*I	0.007686090935517134+0.012038884006814363*I	0.010867386525116034-0.0014720725712159446*I	-0.0001319263974916943-0.010420510271137905*I	-0.008698961681292066-0.004933391684636279*I	-0.004536825326982421+0.005728605387784989*I	0.004730160469730982+0.007540418551205422*I	0.006287041539973581-0.00044254452685276276*I	-0.0006569245081490459-0.006800556976433767*I	-0.005697048879678996-0.003651154991127103*I	-0.0024345393649706846+0.0038540380079821585*I	0.003652195646113916+0.005563656750379957*I	0.004027014129288434-0.0001541872147594329*I	-0.0011146820481603217-0.005150746396781029*I	-0.004138280606302739-0.002945558394519689*I	-0.0011452299388750844+0.0029800951569628176*I	0.003112520826465555+0.004523454561061709*I	0.0026223118694413353-0.000058458378095441113*I	-0.0014807246942223095-0.004281678495486251*I	-0.003138136962945986-0.0025318233939246935*I	-0.0002319403804877078+0.00253034866289727*I	0.002769726808143369+0.003951425131893927*I	0.0016026813006728626-0.000016869852235854106*I	-0.0017762076388489344-0.003805077391781999*I	-0.0023805040117302455-0.0022993801886397724*I	0.0004986472752516211+0.0022880238194811883*I	0.0025091359761894726+0.003638246330404495*I	0.0007645123002681504-9.755578818382885*^-6*I	-0.0020351863967154973-0.0035801136668197446*I	-0.0017413283127625384-0.0021957656521922097*I	0.0011306229908153436+0.0021836861092976614*I	0.0022708629090880277+0.0035232202253462795*I
-0.10878840865594626-0.011236242858540716*I	-0.10180319432584657-0.09767671034900063*I	0.07851471018029384-0.23667977524387754*I	0.4408129603507815-0.32155151995984493*I	0.0724393720771616-0.2724631785624834*I	-0.09255088996750664-0.1219876759195954*I	-0.08588915486900821+0.016570970251080567*I	-0.0070144200470036+0.05903115270156111*I	0.03834671174842048+0.019541387763425577*I	0.020659531285864036-0.025357379616847683*I	-0.01495182013015141-0.024742154400259713*I	-0.02074074260552812+0.0055812250438412*I	0.00102350073634051+0.02097674308958542*I	0.01579786335887046+0.006454404015165744*I	0.006748496280189864-0.013199217030832513*I	-0.009059388155820846-0.01219272294477236*I	-0.009749893729994451+0.004398677154945858*I	0.0025659055479672153+0.012642753526215432*I	0.009243058255209744+0.0031349371948073343*I	0.0024147235436721994-0.00923563498277372*I	-0.006553429609898464-0.007873106451633657*I	-0.00527526611221522+0.0037914440767439616*I	0.002976082080587352+0.009177881624819516*I	0.0059880488267905095+0.0017634017416467487*I	0.000374617179176211-0.0073510397509182444*I	-0.00501754793517668-0.005812995298956806*I	-0.0027839842752831424+0.0034509050858629207*I	0.0030440946369072438+0.007384140689774928*I	0.0039298967513382195+0.0010421651213490552*I	-0.0008022837822680707-0.006332078402659577*I	-0.0038843373306003716-0.004666503873261716*I	-0.0011331390788745185+0.0032891762297188954*I	0.002956977631690809+0.006379593628147041*I	0.002413116936931942+0.0005989681410294053*I	-0.0015631280868590239-0.005780669628353328*I	-0.0029259483764590387-0.003985596205082992*I	0.00010552333981120204+0.003253420952629926*I	0.0027695101843411276+0.005811244044826212*I	0.0011537316154657466+0.0002691312984304632*I	-0.0020979381839716-0.005548222643056617*I	-0.0020351863967159292-0.003580113666819246*I	0.001121122171476669+0.0033427014120466746*I	0.002486027351539434+0.005552801141271447*I
-0.03219651416170445+0.06646720398585003*I	-0.06996993097709808+0.029905557908882472*I	-0.06412405642645937-0.11553001695662383*I	0.07243937207716196-0.2724631785624832*I	0.4123861268097352-0.32800917892281606*I	0.06259548628838559-0.2500143629016798*I	-0.076621100211144-0.1051127616332905*I	-0.07044169690752544+0.008305144904884083*I	-0.01153698287584158+0.04110982436900282*I	0.023866657548695023+0.016399646367165295*I	0.01693839529385801-0.012272081563779912*I	-0.005051837366791201-0.014806660229019279*I	-0.012628970182174796-3.2549478063516923*^-6*I	-0.0030953895085856203+0.009249598629969366*I	0.006870401600541656+0.004682191341531151*I	0.005697564231488187-0.003867148191250782*I	-0.0019566572808704407-0.00527857480634199*I	-0.005236995944515173-6.804201451692242*^-6*I	-0.0013064124483338655+0.0038496630702954684*I	0.0033465531534607467+0.0020623877196084177*I	0.0028365063111367734-0.0017930359149020314*I	-0.0011428081643393958-0.0025492628347959776*I	-0.0029394129315377594-8.810931988972845*^-6*I	-0.0006763148695244547+0.0019810290886611097*I	0.002085182939774168+0.0011011528394713915*I	0.0017289135101956554-0.0009545762705354099*I	-0.0008282233593945567-0.0014089497661446803*I	-0.0019666083504107854-0.000030384353849691978*I	-0.0003805010148025665+0.001110520665211142*I	0.0015262841149599245+0.0006573397435742605*I	0.0012027141018036926-0.0005110787790152835*I	-0.000695419318420938-0.0008172589080115372*I	-0.0014897489500847784-0.00006328076114555509*I	-0.00020883175584025283+0.0006157938520295615*I	0.0012633761993219323+0.00041844932772863556*I	0.0009228992646818968-0.00022786848708316272*I	-0.0006550854673702304-0.0004623759797375414*I	-0.0012498810209129918-0.00011569407934401318*I	-0.00009294029989876996+0.00027277698058772475*I	0.0011537316154652995+0.0002691312984306395*I	0.000764512300267518-9.75557881782071*^-6*I	-0.0006797820359920403-0.0002109986348452794*I	-0.001149740737611532-0.00018051881329938735*I
0.03881847767884762+0.041141800767422666*I	0.005482623737681918+0.04861389737822623*I	-0.07604526908023057-0.005877845409723484*I	-0.09255088996750553-0.12198767591959495*I	0.0625954862883862-0.2500143629016793*I	0.4283159165660981-0.3111342646365112*I	0.07804294424986855-0.25828018824787663*I	-0.08114366303998212-0.12303408996584915*I	-0.08492175110725106+0.005163403508623636*I	-0.015258118867847779+0.05419512242207086*I	0.03376664031205526+0.02633514053840635*I	0.025050167717211563-0.017856561555426646*I	-0.009170727611717078-0.026533804688634633*I	-0.02155643194050348-0.0017754676214405628*I	-0.004146321557287287+0.0185816674695511*I	0.013973132475492192+0.011596339479961262*I	0.010210462016967892-0.008272629547648656*I	-0.005828975277170858-0.014071665262262095*I	-0.011133501046263511-0.0010793536766504415*I	-0.0008846296808688118+0.011292262138167567*I	0.008757174599020203+0.007386231336446562*I	0.005172359491814749-0.005593290923634624*I	-0.004795205114450541-0.009746115370954152*I	-0.006842278818553567-0.0006710598341640346*I	0.0006779814614950297+0.008377492569044426*I	0.006274507515555759+0.0055051983722841195*I	0.0025462894350672008-0.004435865710247463*I	-0.004252819011105071-0.007682569790708009*I	-0.004370220986789505-0.0004152097316240006*I	0.001624496869268981+0.006931520288856116*I	0.004715202127139303+0.004506584708825284*I	0.0008461042305936355-0.0038635357698789444*I	-0.0038612287059514912-0.00658105868412846*I	-0.002639489687694218-0.00024379957444593727*I	0.0022771955957008477+0.006168594993300179*I	0.0035342391084103204+0.003941669553074682*I	-0.00043250509604300734-0.003596983519056594*I	-0.0035175359516105647-0.006000843043975932*I	-0.0012498810209133767-0.00011569407934418752*I	0.0027695101843405504+0.005811244044826086*I	0.0025091359761889942+0.0036382463304045188*I	-0.0015063506088213508-0.003532975804163561*I	-0.0031658093875320966-0.005763799776116365*I
0.037679137899386074-0.017853306607624218*I	0.03274313957571473+0.005358397448816381*I	-0.022944209803364694+0.04215623841525505*I	-0.08588915486900671+0.016570970251080827*I	-0.07662110021114305-0.10511276163328971*I	0.0780429442498687-0.2582801882478762*I	0.42379335373725957-0.32905559296907033*I	0.06356289005014236-0.2614219296441376*I	-0.0848647990319889-0.10994879191278126*I	-0.07502176834389138+0.015098897679864796*I	-0.0071463464444943385+0.04861064243042401*I	0.02964775006712969+0.014607996078790673*I	0.01612270595888338-0.0196287742290612*I	-0.010221659660418592-0.017201735849053032*I	-0.01445370106555335+0.005138680516989573*I	0.0003665762281917932+0.014176186113153147*I	0.010100814479191499+0.0028032490240407276*I	0.004313956915219783-0.009345179022847991*I	-0.005407192509705458-0.006629066194390468*I	-0.005722879600704143+0.004244489940187459*I	0.001451223499808588+0.007492007129434776*I	0.005104777648908497+0.00018937880028805067*I	0.0012694936047988165-0.0062555398258100576*I	-0.0034409087834309043-0.0033496518905709468*I	-0.0026529542427721343+0.0037329856986490296*I	0.0014953573863658318+0.004896203129332983*I	0.002849911863844301-0.0007684216522786737*I	0.00014267679868793515-0.004820691088021493*I	-0.0022478211270335496-0.001861570167062889*I	-0.001181302974610129+0.00343403523362727*I	0.0012678869980584746+0.0035790632979928625*I	0.0015493927396079703-0.0012572150672911925*I	-0.00030363650701639683-0.004044054583178954*I	-0.0013752013544105456-0.0010282575428575032*I	-0.0003686267786058467+0.0032794206509005087*I	0.0009217912349756815+0.0027994799613271413*I	0.0006717886241695914-0.0015967975111635575*I	-0.00043250509604340627-0.0035969835190570233*I	-0.0006550854673707108-0.00046237597973807783*I	0.00010552333981082778+0.003253420952629364*I	0.0004986472752513915+0.0022880238194805213*I	0.000023108624647819363-0.001914554810865986*I	-0.00035660987121086015-0.0033524569908636678*I
-0.006075338103132956-0.03578340331860684*I	0.009252304358339488-0.024310965570595745*I	0.022899253786938533+0.027807213109620914*I	-0.007014420047002468+0.059031152701560986*I	-0.07044169690752496+0.008305144904884309*I	-0.08114366303998273-0.12303408996584897*I	0.06356289005014143-0.26142192964413724*I	0.42007221774525205-0.3159702949160026*I	0.07346287281350149-0.2514864354728961*I	-0.07675302660863588-0.11553327190442815*I	-0.07914065858881704+0.0033717532202483984*I	-0.016073808202822337+0.0468384297567883*I	0.028596818018428612+0.023940064918371272*I	0.023225436833833744-0.012714626090631438*I	-0.005708761874939833-0.021607217205450932*I	-0.01832601906185479-0.0036544099389309434*I	-0.005529928873556989+0.013103636637953546*I	0.010522597246656582+0.010245848091912053*I	0.009724578360778953-0.004021335406010227*I	-0.003071339329028678-0.010429321203123369*I	-0.009375276550817001-0.0029523625959715365*I	-0.0024516423872085287+0.006829758227258407*I	0.006459073979927462+0.006585842280670254*I	0.005458818180580061-0.001851494292997563*I	-0.002623532858560336-0.006830941330282416*I	-0.0060775498944841844-0.0025406343259135903*I	-0.0009082552500140439+0.004511377751558959*I	0.004854909747915758+0.005052577971366229*I	0.0033315948108678184-0.0009714461227704821*I	-0.00260443099824364-0.005214027157926343*I	-0.004347112362141772-0.002329764542489435*I	0.00011814626044751974+0.0033985444846925473*I	0.004035420091148055+0.004295586073979525*I	0.0019672264020716237-0.0005208343578325017*I	-0.002730605715135773-0.004397372574830327*I	-0.003231077262846783-0.002259046413337618*I	0.0009217912349749741+0.00279947996132645*I	0.003534239108409538+0.003941669553073736*I	0.0009228992646814795-0.00022786848708393205*I	-0.0029259483764591974-0.003985596205083629*I	-0.002380504011730522-0.0022993801886406176*I	0.0016483880128607923+0.002468542632781139*I	0.00318891801217886+0.00384924496525088*I
-0.028426833541046657-0.00645765896297215*I	-0.01591922389190896-0.01333458765780281*I	0.02518209411470213-0.007436051284289648*I	0.03834671174842075+0.01954138776342516*I	-0.01153698287584191+0.04110982436900217*I	-0.08492175110725243+0.0051634035086229775*I	-0.08486479903199046-0.10994879191278178*I	0.0734628728135005-0.25148643547289656*I	0.428183990168605-0.3215547749076499*I	0.06934398256857555-0.263213579932513*I	-0.08568048836696435-0.11730548457806467*I	-0.0801915906375185+0.012703822059828125*I	-0.008971077327871838+0.05375257789521756*I	0.03310971580390784+0.019534583561973375*I	0.01935311883753257-0.02150771654655186*I	-0.011605266976688787-0.02267976668065065*I	-0.017904236294390145+0.0037881891289402864*I	-0.00011930742799823593+0.018427480254791677*I	0.012858450427333027+0.006445593083180034*I	0.006072181410665636-0.011218187942168428*I	-0.006974205216046452-0.011091570105299736*I	-0.008020980219798657+0.0034441008844098182*I	0.0017376821885724306+0.011233803760069794*I	0.00727644990479805+0.003104552840958018*I	0.0020342225288680254-0.008125114317560534*I	-0.005027145494940361-0.007215766708056734*I	-0.004072552010412789+0.0032803652977308586*I	0.002280662762166222+0.008360622716809471*I	0.00449829987670646+0.0017001209805024065*I	0.00016578542333691159-0.0067352458988875295*I	-0.0037541717358543325-0.005394545971227246*I	-0.001861085010601778+0.0032230365987804366*I	0.0023890091695355302+0.0069217647100382595*I	0.0026800157304230953+0.0009264710420064082*I	-0.0008952240821690842-0.006059301422070549*I	-0.0027306057151366774-0.0043973725748309945*I	-0.00036862677860733636+0.0032794206508993612*I	0.0022771955956996243+0.006168594993299075*I	0.0012633761993214167+0.00041844932772801036*I	-0.001563128086859266-0.005780669628353597*I	-0.0017762076388496304-0.003805077391782393*I	0.0007853053758000415+0.003464419587476808*I	0.0020049978840710834+0.005820999623645104*I
-0.009843885788776064+0.022448815660803683*I	-0.012497043784683895+0.01041725532333366*I	-0.00047176593042622003-0.021600413003998394*I	0.02065953128586356-0.025357379616847878*I	0.02386665754869436+0.016399646367164348*I	-0.015258118867848619+0.054195122422069815*I	-0.07502176834389215+0.015098897679863993*I	-0.07675302660863649-0.11553327190442872*I	0.06934398256857528-0.26321357993251315*I	0.419256528410277-0.3233269875812859*I	0.06829305051987376-0.25388151109293294*I	-0.0785777574920143-0.110391336439635*I	-0.07567869285203935+0.008298340703430898*I	-0.012843395324172474+0.044959487439297785*I	0.02721321070215971+0.018462034086773788*I	0.019774901604997865-0.014065117478681015*I	-0.006194645531129823-0.017355923063812752*I	-0.015568383113713788-0.000012065879791164516*I	-0.0037717043781116013+0.01123062771863489*I	0.008955584540315482+0.005783344181005174*I	0.00742647774168451-0.0048217244617863*I	-0.002784880640264803-0.00668752457248852*I	-0.007203604294927386-0.000037188555303050786*I	-0.0016869134631390529+0.004960183735506277*I	0.004872837268418413+0.0027197274631834073*I	0.004039220412939737-0.0023041146939163353*I	-0.0018382274827596877-0.0033665217428065393*I	-0.004429161881621504-0.00007209169313325516*I	-0.0008851466253640036+0.002596822940692262*I	0.003348559139096413+0.0015196021672013382*I	0.0026518127748775-0.001182444757618079*I	-0.0014833088267656126-0.0018713257458822263*I	-0.00321648937132582-0.00014607843319332817*I	-0.00047344131470422477+0.001383297645799924*I	0.0026800157304227574+0.0009264710420058064*I	0.0019672264020702697-0.0005208343578334368*I	-0.0013752013544125802-0.0010282575428583892*I	-0.0026394896876959315-0.00024379957444645763*I	-0.0002088317558411044+0.0006157938520294684*I	0.002413116936931437+0.0005989681410294914*I	0.0016026813006718064-0.00001686985223590477*I	-0.0014195977676390709-0.0004526204009183094*I	-0.0024036126363787625-0.0003848253777740685*I
