0.48931732198349576-0.47642316820183767*I	-0.09311888243544932-0.3935330010861966*I	-0.21568931694334564-0.008694178595050953*I	-0.007671982265626603+0.12140703679575485*I	0.07564417752227942-0.008149998758133296*I	-0.013492550401434645-0.05533554418077257*I	-0.038860698490336514+0.01992950298080003*I	0.01829209796331926+0.029490999513155997*I	0.020573773152677714-0.02215435237571345*I	-0.01806156136460818-0.014346062369962847*I	-0.009708218532925054+0.020895928238014165*I	0.01583192145880805+0.0044195527406010095*I	0.002939973606519767-0.01789628646679904*I	-0.012822079130285508+0.0022674594243036962*I	0.0011776426597228666+0.013997737686371964*I	0.009673621215527528-0.006591753219950372*I	-0.003461845697521974-0.009711230514386764*I	-0.006778764967637979+0.009028623376956164*I	0.004460790031904216+0.005396785712245111*I	0.0043621169404850935-0.009908657479026344*I	-0.004600912202976573-0.0013444883015564931*I	-0.002518840576903349+0.009511871626420242*I	0.004251062167998052-0.002184273043454496*I	0.0012597694260406585-0.008071221465493467*I	-0.0037147176130404094+0.004996285118879509*I	-0.0005216629316190411+0.005824210822326075*I	0.0032177896942080426-0.006959445395357304*I	0.00016422821105337368-0.0030364438572135183*I	-0.002921696689558273+0.00798254464494999*I
-0.09311888243544485-0.39353300108620665*I	0.27362800504015866-0.48511734679690904*I	-0.10079086470106617-0.27212596429047137*I	-0.14004513942106006-0.01684417735321473*I	-0.021164532667059654+0.06607149261496148*I	0.03678347903194623+0.011779504222657713*I	0.004799547561892286-0.02584454466762251*I	-0.01828692533764958-0.002224849394922905*I	0.00023053659871435456+0.0151449371431835*I	0.010865554619746573-0.0012584241377053005*I	-0.002229639905812347-0.009926509629368809*I	-0.006768244926416854+0.0029996417712021338*I	0.003009842328516486+0.006687012164888954*I	0.00411761626624166-0.0038985487804399825*I	-0.0031484579147568422-0.004324293795655963*I	-0.0022842030377964503+0.004286507171977413*I	0.0028948562478944124+0.00243687015700416*I	0.0009989443343890341-0.0043144448021344844*I	-0.0024166480271456594-0.0008800341020568678*I	-0.0001401221710687042+0.004052297410702275*I	0.0018432763635758066-0.00039678585259412326*I	-0.0003498500349949453-0.0035287613450026563*I	-0.0012590711508798198+0.0014406501609291566*I	0.0005363445549514619+0.002812012075421826*I	0.0007381064944250444-0.0022470106431678395*I	-0.0004969279188310644-0.0019631602764677005*I	-0.0003574347205730678+0.0027877669651300272*I	0.0002960930046396488+0.0010230992496082498*I	0.00016422821104744578-0.0030364438572058894*I
-0.21568931694333957-0.008694178595074945*I	-0.10079086470106423-0.272125964290483*I	0.3492721825624435-0.49326734555507196*I	-0.11428341510249947-0.3274615084712664*I	-0.17890583791139322+0.0030853256275709196*I	-0.002872434703730664+0.09556249212810672*I	0.057357252184638496-0.01037484815306852*I	-0.013262013802706354-0.040190607037599795*I	-0.027995143870576937+0.018671078843078705*I	0.016062458057511025+0.0195644898837722*I	0.013805528226256641-0.019154710604520352*I	-0.015051719036099764-0.007659050205084083*I	-0.005590602266690374+0.01699737945755868*I	0.012683463544047792+0.00009525894492971065*I	0.0006557705687245047-0.013609779294831563*I	-0.009927222882385161+0.004704329581300809*I	0.0021765869941203497+0.009683292884231632*I	0.007256973188388553-0.0074717873220074265*I	-0.003601967868586889-0.005658933103678043*I	-0.004935488604058233+0.008631837524371798*I	0.00411093999691124+0.0018680243672545165*I	0.003103045789595541-0.008468007318082286*I	-0.004064567648046776+0.0014675237738769834*I	-0.0017807340824981355+0.0072648609832521825*I	0.0037541342491629907-0.004147433319930427*I	0.0009023347054742915-0.005283454500364025*I	-0.0034186246083984027+0.006019384368502536*I	-0.0003574347205794099+0.0027877669651415983*I	0.003217789694198725-0.006959445395340887*I
-0.007671982265626787+0.121407036795731*I	-0.14004513942106642-0.016844177353218887*I	-0.1142834151025084-0.3274615084712484*I	0.3104114840721037-0.47333784257425765*I	-0.09599131713917293-0.29797050895810584*I	-0.15833206475870298-0.0190690267481535*I	-0.020933996068333655+0.0812164297581272*I	0.04764903365170626+0.010521080084932641*I	0.002569907656088729-0.0357710542970096*I	-0.025055170264062204+0.00077479237626629*I	0.0032403789272349073+0.021831949308064945*I	0.01498317088599587-0.0051569729181496875*I	-0.005378097820561503-0.014250803425027065*I	-0.009052447964208744+0.007286148943181263*I	0.005904698576416092+0.009123882321897722*I	0.005116560600641593-0.0082129935825687*I	-0.005565105941889276-0.005204327897707*I	-0.002424325208859951+0.00833880458268408*I	0.004738132611465139+0.0020400843044086304*I	0.0006490942993855156-0.00784320614714317*I	-0.0036757191780336534+0.0005606160588691443*I	0.0003962223838721321+0.006864309486128635*I	0.0025813828579877647-0.0026437964957582534*I	-0.0008467779538322382-0.005491921621475636*I	-0.0016165058714488918+0.0042284171260482655*I	0.0008324375595985837+0.003835111325026569*I	0.0009023347054743825-0.0052834545003656655*I	-0.0004969279188335824-0.0019631602764564994*I	-0.0005216629316230348+0.005824210822342246*I
0.07564417752227766-0.00814999875814289*I	-0.021164532667067137+0.06607149261496537*I	-0.17890583791140496+0.003085325627595347*I	-0.095991317139181-0.2979705089580848*I	0.33098525722479466-0.4954921949499804*I	-0.11405287850377789-0.31231657132809054*I	-0.16804028329164117+0.0018269014898416585*I	-0.005102074609544309+0.08563598249871712*I	0.05058900725821641-0.007375206381874241*I	-0.010252171474192667-0.033503594872710034*I	-0.023877527604330047+0.01477253006264639*I	0.01291400014276659+0.015240196088133562*I	0.011521325188471015-0.014868203432519739*I	-0.01215686278820172-0.005222180048060483*I	-0.00459165793230192+0.012682934655438603*I	0.010266815516905305-0.0007847751571127767*I	0.000515648397661112-0.009557481884116798*I	-0.008083946518810467+0.004307543728708817*I	0.0018267369591133027+0.0061545315392206*I	0.005997902037490588-0.006031137161091368*I	-0.003065623313649845-0.0028469210282686484*I	-0.004197382109636804+0.006384826881193718*I	0.0036140120780885727-0.00009513590921984189*I	0.0027456110690375003-0.005680240352956646*I	-0.0037684746433956995+0.0024906230234801414*I	-0.0016165058714475591+0.00422841712603842*I	0.0037541342491610153-0.004147433319940063*I	0.0007381064944249983-0.002247010643166449*I	-0.0037147176130368775+0.004996285118886806*I
-0.013492550401430676-0.05533554418077578*I	0.03678347903195337+0.011779504222649787*I	-0.0028724347037270247+0.09556249212810346*I	-0.15833206475870612-0.01906902674814546*I	-0.1140528785037834-0.31231657132807655*I	0.32127703869185353-0.4745962667119856*I	-0.09822095704499344-0.3078970185874945*I	-0.16510030968513256-0.01606938497695427*I	-0.017924153739822493+0.08790344192302657*I	0.051766649917947605+0.006622531304507888*I	-0.0005785502586701174-0.04009534809264619*I	-0.027339373301864367+0.005061299548267165*I	0.006135235175123307+0.0242688194650862*I	0.01598211522037583-0.00947141772028005*I	-0.0077947458477206-0.01513083752708437*I	-0.009192570135289645+0.011338446353885307*I	0.007747974939987056+0.008727096469301776*I	0.0047667105656453435-0.011741754927579359*I	-0.0068241770927752665-0.0037636777367827147*I	-0.001887980653915275+0.011150816658111401*I	0.00547623910589174-0.00020692633875083046*I	0.00015216638056395553-0.009806366423607462*I	-0.004033153898597052+0.0033483830240037876*I	0.0006923153885186169+0.007887408735747817*I	0.0027456110690394927-0.005680240352956231*I	-0.0008467779538350445-0.005491921621482918*I	-0.0017807340825068078+0.00726486098324008*I	0.000536344554947809+0.0028120120754110594*I	0.0012597694260437775-0.00807122146549935*I
-0.03886069849032707+0.019929502980787515*I	0.004799547561909161-0.025844544667641793*I	0.057357252184654484-0.010374848153088196*I	-0.020933996068329117+0.08121642975811844*I	-0.1680402832916491+0.0018269014898560341*I	-0.09822095704500078-0.30789701858747376*I	0.3242170122983632-0.4924925531787706*I	-0.11104303617526766-0.30562955916317064*I	-0.16392266702539265-0.002071647290562841*I	-0.008250532524289802+0.08131168870308982*I	0.0483048042204228-0.0030886992098778927*I	-0.007357315226303379-0.03106672471570126*I	-0.022878583269946698+0.010458085260498323*I	0.010497352115613161+0.014360161986053933*I	0.01138120301738941-0.010815906021835872*I	-0.010313586424636038-0.005618965900666592*I	-0.004941507967295919+0.009154173310422767*I	0.009007744366030275+0.0006558750038021361*I	0.0010519929526143258-0.0067454698086966474*I	-0.0073458400243769945+0.002060533085559402*I	0.0013298090403043592+0.004191371262780974*I	0.005640467316936507-0.0032433701959340396*I	-0.0027695303090098816-0.0018238217786340181*I	-0.004033153898599979+0.0033483830240120973*I	0.003614012078081186-0.00009513590920969228*I	0.0025813828579827843-0.0026437964957590184*I	-0.004064567648047283+0.0014675237738587285*I	-0.001259071150882358+0.0014406501609037078*I	0.004251062167993203-0.0021842730434728647*I
0.018292097963325978+0.029490999513139004*I	-0.018286925337644408-0.00222484939493541*I	-0.01326201380270919-0.04019060703760079*I	0.047649033651696586+0.010521080084939285*I	-0.005102074609556411+0.08563598249873437*I	-0.16510030968514014-0.01606938497693146*I	-0.11104303617526845-0.30562955916315915*I	0.32539465495810965-0.47849481549238565*I	-0.10136941495973349-0.31222131238311207*I	-0.16738451272291702-0.011782877804952052*I	-0.01502929749191943+0.09034031208003683*I	0.05276559425234638+0.0023080865023625283*I	-0.0029951982858088195-0.04097538219472282*I	-0.027479495472932765+0.009113596958950093*I	0.007978511538697344+0.0238720336124777*I	0.015632265185386445-0.013000179065292179*I	-0.009053816998588423-0.013690187366164085*I	-0.00865622558033096+0.014150458429298803*I	0.0084860814344141+0.006480085826131943*I	0.00426978264682169-0.013704915204037093*I	-0.0071816118133325125-0.0009759107716301113*I	-0.0015918876492633342+0.012173915907747797*I	0.005640467316937436-0.0032433701959339607*I	0.00015216638055375273-0.009806366423600877*I	-0.004197382109653+0.006384826881198349*I	0.00039622238387518614+0.006864309486119184*I	0.003103045789613576-0.0084680073181067*I	-0.0003498500349963898-0.003528761345030896*I	-0.00251884057692231+0.009511871626401842*I
0.020573773152686013-0.022154352375719038*I	0.00023053659870953477+0.015144937143180165*I	-0.02799514387060325+0.018671078843086976*I	0.002569907656059838-0.03577105429699066*I	0.05058900725820179-0.00737520638185797*I	-0.01792415373982481+0.08790344192302842*I	-0.16392266702538985-0.0020716472905736552*I	-0.1013694149597313-0.3122213123831213*I	0.32193280926057743-0.48820604600678685*I	-0.10814817992737968-0.3031926890061703*I	-0.16292372269101024-0.0063860920927095565*I	-0.010667180551439769+0.0804316546010216*I	0.04816468204934357+0.0009635982008169665*I	-0.005514038862739071-0.03146351056830224*I	-0.02322843330494057+0.006929323915490424*I	0.009238280964745079+0.015800812146981643*I	0.011917547572347224-0.008003893946411244*I	-0.009575479930212932-0.007865976543828097*I	-0.005438435886129081+0.0071910130339641765*I	0.008650309645453687+0.003443641968943325*I	0.0013480859572441981-0.00572237055907534*I	-0.007181611813342909-0.0009759107716369507*I	0.0013298090402954989+0.004191371262772329*I	0.005476239105884262-0.0002069263387611415*I	-0.0030656233136518-0.0028469210282853013*I	-0.0036757191780209123+0.0005606160588493703*I	0.004110939996926357+0.0018680243672400535*I	0.0018432763635675888-0.00039678585259823754*I	-0.004600912202997964-0.0013444883015549386*I
-0.018061561364597262-0.014346062369963152*I	0.010865554619748629-0.001258424137715269*I	0.016062458057494653+0.01956448988376019*I	-0.025055170264082646+0.0007747923762644828*I	-0.010252171474197127-0.03350359487271218*I	0.051766649917952864+0.006622531304489485*I	-0.00825053252429123+0.08131168870306137*I	-0.16738451272292204-0.011782877804970497*I	-0.1081481799273767-0.30319268900617286*I	0.3263935992924801-0.48280926029454213*I	-0.10378606298690506-0.3131013464851882*I	-0.16752463489401753-0.007730580394261852*I	-0.013186021128378293+0.08994352622743028*I	0.05241574421732805-0.0012206748426561301*I	-0.00425426943669124-0.039534732033803484*I	-0.026943150917976482+0.011925609034374382*I	0.008716618033118835+0.021625022969321988*I	0.015135337266548974-0.014963339341740827*I	-0.009411251719162158-0.010902420401008311*I	-0.008360132575694755+0.01517355767893363*I	0.008650309645441103+0.00344364196894142*I	0.004269782646791944-0.013704915204041386*I	-0.007345840024402362+0.002060533085549705*I	-0.0018879806539149834+0.01115081665809664*I	0.005997902037507011-0.006031137161108771*I	0.0006490942993900526-0.007843206147157939*I	-0.004935488604072514+0.00863183752436972*I	-0.00014012217108409463+0.00405229741072059*I	0.004362116940479777-0.009908657479004657*I
