0.3137610381173143-0.7189154071507742*I	0.3623196578955975+0.29121476685798686*I	-0.13188097317109754+0.18054194614029945*I	-0.08533735746439695-0.012458386117152609*I	-0.023957433589622094-0.05320764674895187*I	0.016301874386480134-0.04855314651604731*I	0.021720621354351044-0.01533772222848706*I	0.012722940634800237+0.01478230215658094*I	-0.002830523887347468+0.030422425501405587*I	-0.013173231586343419+0.024981143209414053*I
0.3623196578955895+0.29121476685804576*I	0.18188006494620984-0.5383734610105426*I	0.27698230043120764+0.27875638074087594*I	-0.1558384067607075+0.12733429939132668*I	-0.06903548307792083-0.06101153263318579*I	-0.002236812235293666-0.06854536897744387*I	0.029024815021317735-0.033770844359475194*I	0.018890097466950303+0.015084703272940786*I	-0.00045029095147830836+0.039763445365969985*I	-0.0028305238873937554+0.030422425501422157*I
-0.13188097317104872+0.18054194614027236*I	0.2769823004311777+0.27875638074090375*I	0.1579226313565845-0.5915811077595017*I	0.29328417481769403+0.23020323422483943*I	-0.13411778540639227+0.11199657716283093*I	-0.056312542443084534-0.046229230476624555*I	-0.005067336122658195-0.03812294347601114*I	0.015851583435013424-0.008789701150056756*I	0.018890097466892602+0.01508470327295501*I	0.01272294063488108+0.014782302156511648*I
-0.08533735746444057-0.012458386117194686*I	-0.15583840676067315+0.1273342993913241*I	0.29328417481767965+0.23020323422485994*I	0.17964325271088982-0.6069188299879601*I	0.3060071154525536+0.24498553638139225*I	-0.13694830929376248+0.1424190026642631*I	-0.0694857740294334-0.021248087267208532*I	-0.005067336122666542-0.038122943476047284*I	0.02902481502134488-0.03377084435947936*I	0.021720621354305913-0.015337722228432688*I
-0.023957433589635292-0.05320764674895129*I	-0.06903548307792605-0.061011532633170995*I	-0.13411778540636313+0.11199657716282507*I	0.30600711545253034+0.24498553638138165*I	0.1768127288235117-0.576496404486526*I	0.29283388386621084+0.26996667959082277*I	-0.13694830929376614+0.14241900266425184*I	-0.05631254244308863-0.04622923047663405*I	-0.0022368122352757203-0.068545368977448*I	0.016301874386471148-0.04855314651601261*I
0.0163018743864749-0.04855314651601417*I	-0.002236812235287211-0.06854536897744568*I	-0.05631254244309117-0.04622923047664204*I	-0.13694830929374957+0.1424190026642692*I	0.2928338838661984+0.2699666795908135*I	0.17681272882353255-0.5764964044865375*I	0.30600711545251774+0.24498553638137577*I	-0.1341177854063867+0.1119965771628621*I	-0.06903548307791596-0.061011532633183874*I	-0.02395743358960889-0.05320764674897743*I
0.021720621354374803-0.015337722228469186*I	0.029024815021311712-0.033770844359497454*I	-0.005067336122688337-0.03812294347599726*I	-0.06948577402940814-0.02124808726721883*I	-0.13694830929376178+0.1424190026642576*I	0.306007115452515+0.24498553638138393*I	0.17964325271093573-0.606918829987953*I	0.2932841748176899+0.2302032342248573*I	-0.15583840676072058+0.12733429939131913*I	-0.08533735746441518-0.01245838611718042*I
0.012722940634841695+0.0147823021565614*I	0.018890097466929823+0.015084703272912225*I	0.015851583435023908-0.008789701150046292*I	-0.005067336122693722-0.038122943475989324*I	-0.05631254244307432-0.04622923047665406*I	-0.13411778540638786+0.11199657716281486*I	0.2932841748177001+0.23020323422488564*I	0.15792263135657958-0.5915811077595099*I	0.276982300431188+0.27875638074088593*I	-0.13188097317107017+0.1805419461402744*I
-0.002830523887385805+0.03042242550140073*I	-0.00045029095148607645+0.039763445366012284*I	0.018890097466925826+0.015084703272920996*I	0.029024815021354122-0.033770844359502394*I	-0.0022368122352931508-0.0685453689774167*I	-0.06903548307793783-0.06101153263317072*I	-0.15583840676070482+0.12733429939130292*I	0.2769823004312015+0.27875638074087916*I	0.18188006494621178-0.5383734610105421*I	0.3623196578956045+0.2912147668580547*I
-0.013173231586374179+0.024981143209405587*I	-0.002830523887344949+0.030422425501433592*I	0.012722940634847024+0.014782302156545524*I	0.021720621354301528-0.015337722228484285*I	0.016301874386476678-0.04855314651602716*I	-0.023957433589568033-0.053207646748929305*I	-0.08533735746445714-0.012458386117192743*I	-0.13188097317107605+0.18054194614028035*I	0.3623196578956267+0.2912147668580396*I	0.31376103811727374-0.7189154071507968*I
