0.3148501746350654-0.7177270658140048*I	-0.3722196995767782-0.29535095255464*I	-0.12749898297539272+0.1793172726938893*I	0.0876983761703156+0.015988694838857648*I	-0.033435133818707004-0.05402563244494062*I	-0.008883947388242297+0.04924195864982497*I	0.025494418437366217-0.013141060557116752*I	-0.01948073503016911-0.020448579974974335*I	0.00439729614202051+0.031607610103169044*I	0.006785135240512979-0.017343973837518303*I	-0.009174651681644013-0.007859958291147183*I	0.005809345825670503+0.02420994365723026*I	-0.0020458056081426226-0.020180337685385172*I
-0.37221969957678813-0.2953509525546409*I	0.18735119165966793-0.5384097931201162*I	-0.28452132340646186-0.2793622577157823*I	-0.16093411679409098+0.12529164024893857*I	0.07881442878209742+0.06523065348865598*I	-0.00794071538132217-0.0671666930020818*I	-0.028364682418417962+0.028793378674844466*I	0.02989171457937215+0.01846654954605906*I	-0.012695599789660669-0.03779255381248499*I	-0.0047773555396257925+0.023747651812020154*I	0.01259448106618134+0.006865969819703204*I	-0.011220457289779984-0.028040295976527227*I	0.0058093458256810795+0.024209943657248524*I
-0.12749898297539786+0.17931727269388767*I	-0.2845213234064636-0.27936225771577994*I	0.1539160578409659-0.592435425565052*I	-0.293405270794698-0.23012029906597364*I	-0.13543969835670924+0.11215057969179622*I	0.05933369375192588+0.04478207351368976*I	-0.0035434192393246217-0.035559082898887345*I	-0.021579547177912117+0.01144940483732301*I	0.02071706289773903+0.010606591254893352*I	-0.006886253963990008-0.013582610155267466*I	-0.006823161147775359+0.0035673141266276418*I	0.012594481066184656+0.006865969819717179*I	-0.009174651681634137-0.007859958291123166*I
0.08769837617032365+0.01598869483885889*I	-0.16093411679408734+0.1252916402489535*I	-0.2934052707946936-0.23012029906595932*I	0.17941047627833565-0.605576486122189*I	-0.3128860058248775-0.2505688790409448*I	-0.13104240221471603+0.1437581897950066*I	0.0661188289924228+0.027438099676191957*I	-0.012718070920952467-0.04341904119005479*I	-0.01577020135221896+0.035659348494538994*I	0.018671257289597266-0.009573746430493052*I	-0.006886253963997644-0.013582610155267773*I	-0.004777355539630528+0.023747651812028016*I	0.006785135240515369-0.017343973837504675*I
-0.033435133818699864-0.05402563244494145*I	0.07881442878209166+0.065230653488681*I	-0.13543969835671094+0.11215057969181905*I	-0.3128860058248646-0.2505688790409478*I	0.18380777242034071-0.5739688760190076*I	-0.3061008705843788-0.2679128528784578*I	-0.14021705389635092+0.13589823150383842*I	0.07192817481811822+0.05164804333341998*I	-0.014763876529085396-0.06359937887541729*I	-0.015770201352230517+0.03565934849454683*I	0.02071706289773731+0.010606591254892776*I	-0.012695599789651752-0.037792553812480936*I	0.004397296142026174+0.03160761010318593*I
-0.008883947388232644+0.049241958649813136*I	-0.007940715381325812-0.06716669300206769*I	0.059333693751912275+0.044782073513704265*I	-0.1310424022147123+0.1437581897949956*I	-0.3061008705843644-0.2679128528784646*I	0.17463312073869963-0.5818288343101722*I	-0.30029152475868476-0.24370290922123428*I	-0.14226285950446774+0.11571789381846885*I	0.07192817481810884+0.05164804333342437*I	-0.012718070920971478-0.04341904119004318*I	-0.021579547177900404+0.011449404837319698*I	0.029891714579400895+0.018466549546056817*I	-0.019480735030160172-0.020448579974957755*I
0.02549441843738119-0.013141060557126577*I	-0.028364682418403474+0.028793378674843877*I	-0.003543419239326946-0.03555908289888293*I	0.06611882899241087+0.027438099676191333*I	-0.14021705389635625+0.13589823150384125*I	-0.30029152475869003-0.243702909221228*I	0.1725873151305744-0.6020091719955393*I	-0.30029152475866755-0.2437029092212362*I	-0.14021705389634406+0.1358982315038356*I	0.06611882899240998+0.027438099676187953*I	-0.003543419239322901-0.03555908289888789*I	-0.028364682418402502+0.0287933786748419*I	0.02549441843737258-0.013141060557124051*I
-0.01948073503016773-0.020448579974967573*I	0.029891714579384103+0.018466549546055894*I	-0.021579547177899578+0.0114494048373249*I	-0.012718070920957223-0.04341904119004167*I	0.07192817481809642+0.05164804333342151*I	-0.1422628595044938+0.11571789381846107*I	-0.3002915247586816-0.24370290922123608*I	0.17463312073871817-0.5818288343101581*I	-0.3061008705843576-0.2679128528784539*I	-0.1310424022147135+0.143758189794994*I	0.059333693751908737+0.04478207351370476*I	-0.007940715381331903-0.06716669300206525*I	-0.008883947388236044+0.0492419586498094*I
0.004397296142010315+0.031607610103178696*I	-0.012695599789668638-0.03779255381249183*I	0.02071706289773803+0.010606591254894604*I	-0.01577020135221993+0.035659348494558984*I	-0.014763876529092543-0.06359937887541839*I	0.07192817481809881+0.05164804333340649*I	-0.14021705389635014+0.13589823150383373*I	-0.3061008705843572-0.2679128528784481*I	0.18380777242034982-0.5739688760189915*I	-0.312886005824872-0.2505688790409406*I	-0.1354396983567159+0.11215057969181033*I	0.07881442878208939+0.0652306534886756*I	-0.03343513381870594-0.054025632444933885*I
0.006785135240508278-0.017343973837519566*I	-0.004777355539632211+0.023747651812018516*I	-0.006886253963997446-0.013582610155255317*I	0.018671257289595067-0.009573746430470459*I	-0.015770201352221375+0.03565934849455603*I	-0.012718070920956781-0.04341904119004564*I	0.06611882899242405+0.02743809967618452*I	-0.13104240221470456+0.14375818979499255*I	-0.3128860058248753-0.2505688790409357*I	0.17941047627832926-0.6055764861221763*I	-0.29340527079468937-0.23012029906597634*I	-0.16093411679408393+0.12529164024893955*I	0.08769837617031409+0.01598869483887219*I
