0.5077994672614798-0.20048303593898267*I	0.14984004551811517-0.2632162181207864*I	-0.07187754307323165-0.16766713456019652*I	-0.11127443600748738-0.016789043999811237*I	-0.031046773424094423+0.06664772279915092*I	0.041984287066379286+0.04690560054354173*I	0.0380357477705975-0.014500849616756743*I	-0.009264256115311092-0.03963264828385369*I	-0.030431831425117378-0.012278658586614219*I	-0.007440273152397396+0.02283364103857877*I	0.019354385408072307+0.023148534310868395*I	0.014630082036610188-0.004784535906484073*I	-0.008711887404619915-0.02232537386537038*I	-0.015834350530744078-0.009538204876643124*I	0.00018172989501126277+0.013747546955242934*I	0.013552379713472243+0.017132346707398678*I	0.005775919242675032-0.001784224982914634*I	-0.009529511690486542-0.017050988076453916*I	-0.009349244525794302-0.009214811741507027*I	0.004845573053047184+0.010404618314779393*I	0.010975048871251723+0.015707238594349318*I
0.14984004551811517-0.26321621812078666*I	0.43592192418824843-0.3681501704991794*I	0.038565609510628165-0.28000526212059784*I	-0.10292431649732525-0.10101941176104583*I	-0.06929014894110744+0.030116556543730078*I	0.006988974346503371+0.05214687318239343*I	0.03272003095106804+0.007272952259687039*I	0.007603916345479675-0.026779508203372174*I	-0.01670452926770883-0.016799007245276103*I	-0.0110774460170452+0.01086987572425325*I	0.007189808884212926+0.018049105132094175*I	0.010642498003452624+0.0008231604454979469*I	-0.001204268494133656-0.01432274078312693*I	-0.008530157509608404-0.008577826910127012*I	-0.002281970817271498+0.007594141830755969*I	0.005957649137686755+0.01196332197232866*I	0.004022868022986152+0.0000813586309450732*I	-0.0035733252831189597-0.010999036724421344*I	-0.004683938637439276-0.006646369761674163*I	0.0016258043454573418+0.006492426852842628*I	0.004845573053047086+0.010404618314779604*I
-0.0718775430732314-0.16766713456019713*I	0.038565609510628374-0.2800052621205985*I	0.4048751507641551-0.30150244770002876*I	0.08054989657700874-0.23309966157705655*I	-0.06488856872672707-0.11552026137780352*I	-0.07855440505641857-0.009516091740125205*I	-0.023442857078614793+0.03986821459577701*I	0.025279757798669755+0.030106593298263335*I	0.026958301753551534-0.0036309738925059745*I	-0.0020744472310985037-0.02158354315176166*I	-0.019789333421664664-0.0114554981411177*I	-0.008644541646530751+0.008510900255451263*I	0.010824227898464189+0.014570707400741574*I	0.012348111219339007+0.002809605924272554*I	-0.002754238266932593-0.010362051893040914*I	-0.011811482507756993-0.009456846245697334*I	-0.003391595388106574+0.002748510230822194*I	0.00886844107603391+0.010485976945725093*I	0.007401723588132881+0.004708201869928655*I	-0.004683938637439392-0.006646369761673594*I	-0.009349244525794454-0.009214811741506453*I
-0.1112744360074869-0.016789043999811914*I	-0.10292431649732484-0.1010194117610466*I	0.08054989657700894-0.2330996615770569*I	0.4429108985347535-0.316003297316786*I	0.07128564046169768-0.27273230986091124*I	-0.09532040015184545-0.1277989199644197*I	-0.08599467820881739+0.01331754929845105*I	-0.004088471670543251+0.06301674890664298*I	0.03990983983528014+0.02532205739177756*I	0.018246414348932434-0.025956347757877033*I	-0.01790879776184199-0.03112174802840458*I	-0.01960760352665336+0.0022920488141259347*I	0.004907838066941338+0.025643246962850717*I	0.016600147141139544+0.012786482417827599*I	0.0028185995288535393-0.014241382152180824*I	-0.012103482792725473-0.01957686363454746*I	-0.006965909454708661+0.0009477720690826153*I	0.007583453483145668+0.018455748825172164*I	0.008868441076033958+0.010485976945725698*I	-0.0035733252831188873-0.010999036724420349*I	-0.009529511690486488-0.017050988076453128*I
-0.031046773424094235+0.06664772279915063*I	-0.0692901489411074+0.030116556543729772*I	-0.06488856872672698-0.11552026137780358*I	0.07128564046169764-0.27273230986091135*I	0.41247906710963483-0.3282819559034018*I	0.0638453673092983-0.24989866882233458*I	-0.07596601474377439-0.10465038565355302*I	-0.07136459617220699+0.008533013391966021*I	-0.012800359075161844+0.04069137504127267*I	0.02407548930453735+0.015783852515135224*I	0.018428144243943893-0.012208800802633105*I	-0.004356418048370475-0.013989401321005193*I	-0.013831684283978952+0.0005078238312115545*I	-0.004621673623544861+0.008592258886396769*I	0.007250902615346492+0.003571670676320528*I	0.007664172581902068-0.003836763837401247*I	-0.0011284339214730084-0.0038696250401977126*I	-0.006965909454708614+0.0009477720690830438*I	-0.0033915953881062627+0.0027485102308229363*I	0.004022868022986703+0.00008135863094589967*I	0.0057759192426754865-0.0017842249829140748*I
0.04198428706637885+0.04690560054354195*I	0.006988974346502699+0.05214687318239395*I	-0.07855440505641915-0.009516091740124638*I	-0.09532040015184569-0.1277989199644194*I	0.06384536730929832-0.24989866882233455*I	0.4318334525177056-0.30513342159253487*I	0.07847544934590849-0.25468320472881883*I	-0.08467790214839291-0.12697575951892257*I	-0.08719894670294921-0.001005191484675673*I	-0.01261862918014965+0.054438921996516995*I	0.037627869018009075+0.032916199222534664*I	0.024204063486617827-0.013993025785547775*I	-0.013885929738857463-0.031040389397459706*I	-0.023180928809772527-0.00870698791029616*I	0.0002238994295036456+0.018996877201175842*I	0.018225951486599123+0.01927890927067006*I	0.007664172581902007-0.0038367638374007997*I	-0.012103482792725481-0.01957686363454691*I	-0.011811482507756604-0.009456846245696916*I	0.005957649137687511+0.011963321972328883*I	0.013552379713472883+0.017132346707398754*I
0.03803574777059644-0.014500849616756347*I	0.032720030951066625+0.007272952259687768*I	-0.023442857078615785+0.039868214595777746*I	-0.0859946782088176+0.013317549298451312*I	-0.07596601474377414-0.10465038565355325*I	0.07847544934590853-0.25468320472881945*I	0.4231215651130868-0.3274587954579044*I	0.062641098815166-0.26422140960546064*I	-0.08449617225338056-0.1132282125636784*I	-0.07364656698947712+0.01612715522272338*I	-0.0068427099374756+0.05265469701360189*I	0.02809835732752187+0.015865211146079774*I	0.014854818960823957-0.02320783752705576*I	-0.009040356685808935-0.02063577108268084*I	-0.012205879938519555+0.007000250684053273*I	0.00022389942950388277+0.018996877201176418*I	0.007250902615346459+0.003571670676321188*I	0.0028185995288532587-0.014241382152180456*I	-0.0027542382669327385-0.010362051893040923*I	-0.0022819708172713204+0.0075941418307557285*I	0.0001817298950115287+0.013747546955242725*I
-0.009264256115312328-0.03963264828385372*I	0.007603916345478153-0.026779508203372118*I	0.02527975779866897+0.03010659329826348*I	-0.004088471670543012+0.06301674890664291*I	-0.07136459617220624+0.008533013391965459*I	-0.08467790214839237-0.12697575951892362*I	0.06264109881516614-0.2642214096054615*I	0.42330329500809893-0.31371124850266086*I	0.07619347852863785-0.24708906289806234*I	-0.07872025301070654-0.1150124375465945*I	-0.08317607867996442-0.0009238328537321981*I	-0.016191954463269556+0.04343988527209364*I	0.03294393038057042+0.026269829460858773*I	0.025829867832077243-0.007500598932706094*I	-0.009040356685808134-0.020635771082680058*I	-0.023180928809771705-0.008706987910295373*I	-0.004621673623544717+0.008592258886397062*I	0.016600147141138877+0.012786482417827458*I	0.012348111219337916+0.0028096059242722813*I	-0.008530157509609356-0.008577826910127201*I	-0.015834350530744588-0.009538204876643187*I
-0.030431831425118273-0.012278658586615022*I	-0.01670452926770978-0.016799007245277057*I	0.026958301753551378-0.003630973892506484*I	0.03990983983528091+0.025322057391777394*I	-0.012800359075160746+0.04069137504127222*I	-0.0871989467029485-0.0010051914846767058*I	-0.08449617225338041-0.11322821256367975*I	0.07619347852863788-0.24708906289806315*I	0.4290792142507726-0.3154954734855771*I	0.06666396683815048-0.2641400509745186*I	-0.08806949753650085-0.12422724928810319*I	-0.07833050562691628+0.009480785461046904*I	-0.005216905592016529+0.059147123866443795*I	0.032943930380571286+0.026269829460860056*I	0.014854818960825538-0.02320783752705451*I	-0.01388592973885613-0.03104038939745943*I	-0.013831684283978693+0.0005078238312108305*I	0.004907838066940353+0.02564324696284976*I	0.010824227898462494+0.0145707074007411*I	-0.001204268494135251-0.014322740783126803*I	-0.00871188740462085-0.022325373865370073*I
-0.007440273152397622+0.022833641038577532*I	-0.011077446017045278+0.010869875724251847*I	-0.0020744472310980865-0.02158354315176216*I	0.018246414348933298-0.025956347757876606*I	0.024075489304538254+0.015783852515135637*I	-0.012618629180149186+0.0544389219965166*I	-0.07364656698947718+0.016127155222722293*I	-0.0787202530107068-0.11501243754659554*I	0.06666396683815028-0.2641400509745191*I	0.4197299697249783-0.3247102852270857*I	0.07150953989119818-0.25373543265973936*I	-0.07709444866524845-0.10852001069375258*I	-0.07833050562691593+0.009480785461048672*I	-0.016191954463268536+0.043439885272095774*I	0.02809835732752341+0.015865211146080797*I	0.02420406348661905-0.013993025785548441*I	-0.004356418048370275-0.01398940132100697*I	-0.0196076035266542+0.0022920488141242043*I	-0.008644541646531976+0.008510900255450395*I	0.01064249800345166+0.0008231604454979484*I	0.014630082036609704-0.004784535906483797*I
