0.46021694835023186-0.1141969130334403*I	0.19314083458310893-0.16825082506743996*I	0.028563167540575633-0.14183543995736586*I	-0.055057146090225606-0.06470642542695246*I	-0.06477935068584058+0.008609483838433813*I	-0.028433860996317912+0.03860710781129497*I	0.013972466873292056+0.024346332122625196*I	0.0323891482939396-0.004805125286290539*I	0.020918083098024558-0.018445444910505183*I	-0.0047836599761600165-0.00924739529581656*I	-0.022499233945706458+0.006855868356281665*I	-0.019521217491360873+0.010797976918801275*I
0.19314083458310888-0.16825082506744002*I	0.4887801158908075-0.2560323529908064*I	0.13808368849288327-0.23295725049439273*I	-0.036216183145265146-0.13322595611893237*I	-0.08349100708654378-0.02609931761565767*I	-0.0508068838125487+0.03295581596105906*I	0.003955287297621636+0.03380198252500476*I	0.03489054997131667+0.005900887212120513*I	0.02760548831777967-0.014052520582106591*I	-0.001581150847681823-0.011589576554223144*I	-0.02430487746752085+0.0015505816229849224*I	-0.022499233945706448+0.006855868356281745*I
0.028563167540575567-0.1418354399573659*I	0.1380836884928832-0.2329572504943927*I	0.4240007652049666-0.24742286915237294*I	0.10964982749656488-0.19435014268309814*I	-0.022243716271973527-0.10887962399630743*I	-0.05110185879260444-0.030904442901948007*I	-0.029888800714524235+0.014510371050554608*I	-0.000828372678538327+0.02455458722918925*I	0.012391316025610354+0.01275675556840315*I	0.008084270826418962-0.003254543663304669*I	-0.001581150847681691-0.011589576554222852*I	-0.004783659976159908-0.009247395295816294*I
-0.05505714609022576-0.06470642542695242*I	-0.03621618314526539-0.13322595611893231*I	0.10964982749656474-0.19435014268309816*I	0.43797323207825806-0.22307653702974842*I	0.14203897579050379-0.19915526796938912*I	-0.0013256331739494977-0.12732506890681228*I	-0.05588551876876472-0.04015183819776369*I	-0.052388034660230696+0.021366239406837365*I	-0.02034959016989901+0.03535256414799135*I	0.012391316025610583+0.012756755568403517*I	0.027605488317779994-0.014052520582105954*I	0.020918083098024808-0.01844544491050469*I
-0.06477935068584066+0.008609483838434032*I	-0.08349100708654394-0.02609931761565743*I	-0.0222437162719739-0.10887962399630742*I	0.14203897579050342-0.19915526796938926*I	0.45889131517628157-0.24152198194025387*I	0.13725531581434294-0.20840266326520543*I	-0.023824867119656406-0.12046920055053019*I	-0.07540673626012569-0.029353861278962026*I	-0.052388034660230565+0.021366239406837382*I	-0.000828372678537987+0.02455458722918975*I	0.0348905499713171+0.0059008872121213765*I	0.032389148293939934-0.004805125286289853*I
-0.028433860996317804+0.03860710781129533*I	-0.050806883812548685+0.0329558159610594*I	-0.051101858792604794-0.03090444290194803*I	-0.0013256331739501842-0.12732506890681275*I	0.13725531581434242-0.2084026632652059*I	0.4363920812305741-0.23466611358397227*I	0.11773409832298164-0.19760468634640443*I	-0.023824867119656583-0.12046920055053073*I	-0.05588551876876488-0.04015183819776407*I	-0.029888800714524225+0.014510371050554919*I	0.003955287297621794+0.03380198252500563*I	0.013972466873292205+0.024346332122625956*I
0.013972466873292292+0.024346332122625682*I	0.0039552872976217944+0.03380198252500524*I	-0.029888800714524502+0.014510371050554523*I	-0.05588551876876546-0.04015183819776444*I	-0.02382486711965732-0.12046920055053115*I	0.11773409832298107-0.19760468634640496*I	0.43639208123057394-0.2346661135839729*I	0.13725531581434222-0.20840266326520657*I	-0.001325633173950508-0.12732506890681317*I	-0.05110185879260537-0.03090444290194806*I	-0.05080688381254937+0.03295581596105966*I	-0.02843386099631829+0.038607107811295595*I
0.032389148293939796-0.004805125286289917*I	0.03489054997131682+0.005900887212121142*I	-0.0008283726785385154+0.02455458722918921*I	-0.052388034660231335+0.021366239406836476*I	-0.07540673626012666-0.02935386127896327*I	-0.02382486711965749-0.12046920055053162*I	0.13725531581434167-0.20840266326520682*I	0.4588913151762799-0.24152198194025498*I	0.14203897579050145-0.19915526796939*I	-0.02224371627197603-0.1088796239963078*I	-0.08349100708654583-0.026099317615657504*I	-0.06477935068584183+0.008609483838434066*I
0.02091808309802457-0.018445444910504476*I	0.027605488317779644-0.01405252058210581*I	0.012391316025610204+0.012756755568403265*I	-0.020349590169899377+0.03535256414799063*I	-0.0523880346602312+0.021366239406836362*I	-0.05588551876876566-0.040151838197764654*I	-0.001325633173951291-0.127325068906813*I	0.14203897579050104-0.19915526796938948*I	0.4379732320782544-0.22307653702974872*I	0.10964982749656083-0.1943501426830985*I	-0.036216183145268754-0.1332259561189326*I	-0.05505714609022773-0.06470642542695267*I
-0.004783659976160259-0.009247395295815858*I	-0.0015811508476821158-0.011589576554222311*I	0.008084270826418799-0.0032545436633043758*I	0.01239131602561057+0.012756755568403139*I	-0.0008283726785380325+0.02455458722918924*I	-0.02988880071452452+0.01451037105055499*I	-0.051101858792605995-0.030904442901947125*I	-0.022243716271976733-0.10887962399630637*I	0.10964982749656027-0.1943501426830975*I	0.4240007652049614-0.247422869152373*I	0.1380836884928787-0.23295725049439323*I	0.028563167540572965-0.14183543995736642*I
