0.33578450418664507-0.005660540706839852*I	0.13626008720938249-0.01066823656205211*I	0.06660956602315296-0.014495000021340432*I	0.03664814529553577-0.016768339482502382*I	0.020301375534526794-0.017330414478529007*I	0.009548359828807524-0.016254012703358557*I	0.001859264067723555-0.013820815364807466*I	-0.003535079732705814-0.010468000649336178*I	-0.006871219524269259-0.006713436732480199*I	-0.00830002543782959-0.0030728499540528917*I	-0.008053088407739141+0.000016830609872089014*I	-0.0064874608933517975+0.0022554745096841715*I	-0.0040673199299711025+0.003510516696319391*I	-0.0013109232251857902+0.003817195952340492*I	0.0012780261752116347+0.0033506188265074333*I	0.003278972269054913+0.002376942188828187*I	0.004410095348065567+0.001194295373195635*I	0.004561339469014928+0.00007521258028966495*I	0.003799643906717614-0.000778810813888323*I	0.002345991656556822-0.0012631642810215294*I	0.0005286023219796225-0.0013733178193471246*I	-0.001279523631810782-0.0011870852282633536*I	-0.0027280493797762688-0.0008318219281960823*I	-0.0035504190069161837-0.00044513607012503143*I	-0.003608554004503843-0.00013846668062358984*I	-0.0029139150698467863+0.000028368378780489996*I	-0.0016217637057654782+0.00005649748238902583*I
0.1362600872093826-0.010668236562052116*I	0.4023940702097982-0.020155540728180293*I	0.1729082325049184-0.027436576044554517*I	0.08691094155767969-0.031825414499869455*I	0.0461965051243433-0.03302235218586094*I	0.022160639602250336-0.03115122984333649*I	0.0060132800961017075-0.026722013352694744*I	-0.005011955456545709-0.020534252097287667*I	-0.011835105170535409-0.013540850603389073*I	-0.014924307932008397-0.006696606122608107*I	-0.014787486331181382-0.0008173754443687195*I	-0.012120408337710241+0.003527347306191483*I	-0.007798384118537579+0.006072670462024668*I	-0.002789293754759454+0.006861135522826829*I	0.0019680490438691396+0.006194138141168688*I	0.005688121523277218+0.004544914199703077*I	0.007840311738069858+0.0024521547691178603*I	0.008209739254783197+0.0004154845593073212*I	0.006907331125571767-0.0011879517007318547*I	0.004328246228697255-0.002152128633235438*I	0.001066468024746054-0.0024502495092848724*I	-0.0021994470577966344-0.0022051397475431954*I	-0.004829942638726959-0.0016322212983883742*I	-0.0063366033842801065-0.0009702886088196628*I	-0.006464334076762968-0.00041676769134453394*I	-0.005230317710269321-0.0000819691982345587*I	-0.0029139150698467855+0.000028368378780492706*I
0.06660956602315299-0.014495000021340439*I	0.17290823250491832-0.027436576044554514*I	0.42269544574432527-0.03748595520670931*I	0.18245659233372583-0.043690588747913074*I	0.08877020562540332-0.045646229864676924*I	0.042661425391637496-0.043490352835197144*I	0.015289420077981087-0.0378646665758167*I	-0.002286745341727872-0.02979486330674763*I	-0.013065043864284833-0.020517421487415578*I	-0.018322566063887175-0.011285376093704889*I	-0.018991627861979478-0.0031860894262887166*I	-0.01609840955636714+0.0029998205079717765*I	-0.010842382162498568+0.006877966132698918*I	-0.004519411849482618+0.008449612650852858*I	0.0016208015933061592+0.008055430896022476*I	0.006529388512884108+0.006269350721458366*I	0.009487765429994879+0.0037661033858147736*I	0.010186303394626723+0.0011889904880963572*I	0.008738341576762867-0.0009578332600397735*I	0.005627807493761026-0.002375036928995176*I	0.0016001968489210206-0.002983950561431486*I	-0.002483950982170099-0.0028953855794098694*I	-0.005808001062300451-0.002343606428166756*I	-0.0077438577085737195-0.0016038529196078593*I	-0.007958367090045566-0.0009137911264306183*I	-0.006464334076762954-0.00041676769134452174*I	-0.003608554004503836-0.00013846668062357964*I
0.036648145295535776-0.01676833948250239*I	0.0869109415576797-0.03182541449986941*I	0.1824565923337258-0.04369058874791305*I	0.4245547098120484-0.051306770571516724*I	0.17892151260101996-0.05415858939724922*I	0.081898986101134-0.0523596665971571*I	0.0343613999538079-0.046563202789250004*I	0.0072363316702419595-0.037847835965944536*I	-0.008774206235079619-0.027539388797063424*I	-0.01713236379425586-0.017006904791096154*I	-0.019633489289072884-0.007468180141364395*I	-0.01771360168676777+0.00016452940021871633*I	-0.012819437287312144+0.00537676269679996*I	-0.0064322868144329115+0.008072261505894553*I	0.00004192761953239687+0.008524825231142534*I	0.0054204455000238586+0.00727662008213417*I	0.008875380169441015+0.005006186440436867*I	0.010016367751974583+0.0023927855664676923*I	0.008906779762816019+1.9052598330572356*^-6*I	0.006010292196986667-0.0017896551882357957*I	0.0020773884868449024-0.002820172999120143*I	-0.0020083571555827686-0.0031224172420550125*I	-0.005397866052016839-0.002867017200629324*I	-0.0074297647680658906-0.0022871089457776835*I	-0.007743857708573694-0.0016038529196078248*I	-0.006336603384280073-0.0009702886088196233*I	-0.0035504190069161647-0.0004451360701250062*I
0.020301375534526784-0.017330414478529014*I	0.0461965051243433-0.033022352185860956*I	0.08877020562540328-0.04564622986467692*I	0.17892151260101993-0.054158589397249254*I	0.41768349028777924-0.05802020730399698*I	0.17062148716319045-0.057231439351302156*I	0.07384589769339492-0.052342835987285036*I	0.02787393906045615-0.04430772827956586*I	0.0031690117402709272-0.034337319269625174*I	-0.01008512946026533-0.023722192844722927*I	-0.01585433761904415-0.013656285964588738*I	-0.016354517020017882-0.005091237952536216*I	-0.013303506338702078+0.0013588247734143489*I	-0.00825809781829708+0.005451975277089635*I	-0.002632642907715158+0.007293450692006257*I	0.0023879192760893563+0.007261660950121045*I	0.005949047822003618+0.0059033022627870985*I	0.0075958565376303645+0.0038191012121735852*I	0.007288318372198434+0.0015609636382716908*I	0.005356360755899941-0.0004432308102918866*I	0.0024017381924829125-0.0019281218688592962*I	-0.0008365265830018128-0.0027918046203395676*I	-0.0036301208613481943-0.0030659197596659125*I	-0.005397866052016804-0.0028670172006292636*I	-0.005808001062300394-0.0023436064281666677*I	-0.004829942638726906-0.001632221298388294*I	-0.002728049379776239-0.0008318219281960357*I
0.009548359828807527-0.01625401270335856*I	0.02216063960225034-0.031151229843336507*I	0.04266142539163748-0.043490352835197164*I	0.08189898610113404-0.052359666597157135*I	0.1706214871631905-0.05723143935130217*I	0.40963040188004024-0.05800337669412488*I	0.16413402626983872-0.05497596484161796*I	0.06977857776342385-0.048832319290965605*I	0.026563015835270445-0.04049053232722532*I	0.004447037915482682-0.030986700443117715*I	-0.006806157191210268-0.02134525065589475*I	-0.011444242270978412-0.012461990591393112*I	-0.011793177551002764-0.005016025372246551*I	-0.009503862431984264+0.0005800139595260397*I	-0.005912106161740059+0.004188810996068134*I	-0.0021040405857353415+0.005920132872659179*I	0.0011083956442787595+0.006074575721857757*I	0.0032209984422275195+0.005071480334591104*I	0.0040454375307143325+0.0033739651420486537*I	0.003679764367694717+0.00142249695764821*I	0.0024424456860532547-0.0004148624315112858*I	0.000779974486717509-0.0018716243864701657*I	-0.0008365265830017611-0.0027918046203394766*I	-0.0020083571555826853-0.003122417242054867*I	-0.0024839509821700054-0.002895385579409708*I	-0.002199447057796556-0.002205139747543062*I	-0.0012795236318107368-0.0011870852282632783*I
0.0018592640677235464-0.01382081536480747*I	0.006013280096101697-0.026722013352694744*I	0.015289420077981064-0.0378646665758167*I	0.03436139995380789-0.046563202789250024*I	0.07384589769339488-0.052342835987285036*I	0.16413402626983858-0.054975964841617986*I	0.4055630819500692-0.05449285999780548*I	0.16282310304465292-0.051158768889277444*I	0.0710566039386356-0.04548170046445815*I	0.02984198810432551-0.0381135901383971*I	0.008857133263548438-0.02979240506992209*I	-0.0022448177221951284-0.021270038075605093*I	-0.007644598364260562-0.013240801405281437*I	-0.009447185894445686-0.0062791896532680665*I	-0.008975260110004386-0.0007933038598210555*I	-0.007191629793550597+0.00300172576780483*I	-0.004832089965511386+0.005088310944463167*I	-0.002442023362637225+0.005629439651732821*I	-0.00038755556227615563+0.004933013653967623*I	0.0011315224608676783+0.003402333520829267*I	0.0020580006619293346+0.0014789944400373587*I	0.002442445686053319-0.000414862431511171*I	0.0024017381924830213-0.001928121868859094*I	0.002077388486845036-0.0028201729991198955*I	0.0016001968489211503-0.002983950561431239*I	0.0010664680247461577-0.002450249509284676*I	0.00052860232197968-0.0013733178193470167*I
-0.0035350797327058253-0.010468000649336189*I	-0.005011955456545722-0.020534252097287677*I	-0.002286745341727892-0.029794863306747632*I	0.007236331670241934-0.037847835965944564*I	0.02787393906045613-0.044307728279565854*I	0.06977857776342385-0.048832319290965626*I	0.1628231030446529-0.05115876888927744*I	0.4068411081252807-0.051142241171298*I	0.1661020753137079-0.04878182670044922*I	0.07546669928670131-0.04428740509126249*I	0.034403327573340685-0.03803837755810746*I	0.012656777170266323-0.03057121588381043*I	0.0001011739343619885-0.02253320235662664*I	-0.00711599604228063-0.014614119224628554*I	-0.01072670952625617-0.0074662748815313975*I	-0.011703309489780378-0.0016251257880170956*I	-0.010742048800466536+0.002556589697679865*I	-0.008440643970015019+0.004949844263839667*I	-0.005355938432483845+0.005657808030513421*I	-0.0020093192680415177+0.004989511136356773*I	0.0011315224608677496+0.003402333520829388*I	0.0036797643676948445+0.0014224969576484454*I	0.005356360755900106-0.00044323081029156824*I	0.006010292196986844-0.0017896551882354422*I	0.005627807493761184-0.002375036928994841*I	0.004328246228697374-0.002152128633235177*I	0.0023459916565568874-0.001263164281021388*I
-0.006871219524269271-0.00671343673248021*I	-0.011835105170535426-0.01354085060338909*I	-0.013065043864284863-0.020517421487415595*I	-0.008774206235079662-0.027539388797063455*I	0.0031690117402708834-0.03433731926962521*I	0.026563015835270404-0.040490532327225326*I	0.07105660393863558-0.04548170046445818*I	0.166102075313708-0.048781826700449234*I	0.4112512034733466-0.04994794579810233*I	0.17066341478272304-0.04870661412015953*I	0.07926634319341926-0.04506621590515085*I	0.03674931922989784-0.03930154183912903*I	0.013185379492246293-0.03194453370315759*I	-0.0011783496974484488-0.023720287584889987*I	-0.009844045422056578-0.015445941152824627*I	-0.014277128533172064-0.007911410951656407*I	-0.015311863494283968-0.0017635924686406359*I	-0.013655963870313122+0.002584958076460431*I	-0.01006240767578036+0.005006341746228791*I	-0.0053559384324837695+0.00565780803051353*I	-0.0003875555622760126+0.004933013653967856*I	0.004045437530714521+0.0033739651420489963*I	0.007288318372198644+0.0015609636382721108*I	0.00890677976281623+1.9052598335031734*^-6*I	0.008738341576763044-0.0009578332600393636*I	0.006907331125571896-0.00118795170073154*I	0.0037996439067176846-0.0007788108138881528*I
-0.008300025437829602-0.0030728499540529047*I	-0.014924307932008421-0.006696606122608129*I	-0.0183225660638872-0.011285376093704922*I	-0.01713236379425591-0.017006904791096206*I	-0.010085129460265373-0.023722192844722968*I	0.004447037915482626-0.030986700443117764*I	0.029841988104325458-0.038113590138397144*I	0.07546669928670131-0.04428740509126251*I	0.17066341478272307-0.04870661412015955*I	0.41505084738006426-0.050726756611990685*I	0.17300940643928026-0.049969778401181116*I	0.07979494551539923-0.04643953372449802*I	0.03546979559808741-0.04048862706739242*I	0.010457330112470374-0.032776355631353705*I	-0.004728768704364309-0.024165423655015048*I	-0.013452599426560137-0.015584407833448215*I	-0.01719104360301862-0.007883042572875882*I	-0.016933627200049296-0.0017070949862515498*I	-0.013655963870313047+0.0025849580764605116*I	-0.008440643970014868+0.004949844263839856*I	-0.0024420233626370196+0.005629439651733132*I	0.003220998442227756+0.005071480334591522*I	0.007595856537630605+0.003819101212174077*I	0.010016367751974802+0.002392785566468203*I	0.010186303394626905+0.0011889904880968188*I	0.008209739254783327+0.0004154845593076731*I	0.004561339469014995+0.00007521258028985509*I
