0.3338273609067169-0.005124430305926896*I	0.1342502673023736-0.009691397481697351*I	0.06500585086806715-0.013248840665580519*I	0.03564014483850126-0.01546607020035056*I	0.019980388761021126-0.016184948908881447*I	0.009911267442221369-0.015436790379321531*I	0.002802064312266468-0.013430095713348772*I	-0.0022065457931481187-0.010513090429859318*I	-0.0054118759871796505-0.007117850407116227*I	-0.006982933546433342-0.003695314320247085*I	-0.007121760762282926-0.0006515536325962324*I	-0.006112195964585399+0.00170496451118924*I	-0.004313916152230348+0.003197598733988645*I	-0.002127922540695574+0.003793085575419613*I	0.00005075867779512388+0.003590182169895755*I	0.0018814287866409363+0.002788928168314871*I	0.0031179319715423297+0.0016470381915396485*I	0.0036341280347945756+0.0004316503044664071*I	0.0034309737200564107-0.0006251393777607996*I	0.0026247289542403666-0.0013597952970211794*I	0.0014188173326116782-0.0016952000506611647*I	0.00006433413830505454-0.0016412636817666022*I	-0.0011842228892905645-0.0012799058660241179*I	-0.0021109276020161816-0.0007387340357581478*I	-0.0025716563948195987-0.00015946603541682608*I	-0.002513740858681643+0.00033237285235763304*I	-0.00197952679559958+0.0006507351383521446*I	-0.0010939688324463554+0.0007614122462472084*I	-0.000038936226881763425+0.0006820442493053716*I	0.000981043868989511+0.00047095676150306993*I	0.0017756357156385+0.00020821625511757333*I	0.002201908943341747-0.000026308552030885796*I	0.0021884381974464997-0.00017275847893517718*I	0.0017464283202112542-0.0002046047745715052*I	0.0009662219983764255-0.00013276779641383126*I
0.13425026730237358-0.009691397481697351*I	0.3988332117747842-0.018373270971507424*I	0.16989041214087489-0.025157467682047924*I	0.08498623962908827-0.02943378957446197*I	0.045551412280722646-0.030902860579672113*I	0.022782453073287596-0.029615044622230215*I	0.007704721649073267-0.025949880809180845*I	-0.0026098116749131745-0.02054794612046501*I	-0.009189479339581452-0.014208404750106422*I	-0.012533636749462566-0.007769404039712468*I	-0.013095129511018731-0.0019903498090578556*I	-0.011435676914513257+0.002546045101392402*I	-0.008240118505280957+0.005498050086608842*I	-0.004263157474435212+0.006787780903884389*I	-0.00024649375405462866+0.00658201374373448*I	0.003168690649337458+0.005237220361435398*I	0.0055155568214355155+0.003220578472781279*I	0.006548905691598736+0.0010218988137788503*I	0.006258856989034939-0.0009281449925547702*I	0.004849791052668083-0.0023203394284219614*I	0.002689063092545414-0.0030010589787877783*I	0.00023459444332110498-0.00297510591668528*I	-0.002046593463711136-0.002379997717524749*I	-0.0037558792841101726-0.0014393719014409432*I	-0.00462466846069783-0.00040636118340051536*I	-0.004551183190419184+0.0004912691029353169*I	-0.0036077096911280022+0.0010937850986048393*I	-0.002018463022481347+0.001332779387657514*I	-0.00011292496345684679+0.0012323690077502747*I	0.0017366994887567347+0.0008902605044229413*I	0.0031829528123312567+0.00044464820947218083*I	0.003964073913084997+0.000035457776182393426*I	0.0039483372635529985-0.000230913326602393*I	0.0031546601958229244-0.0003055262753490097*I	0.0017464283202112533-0.0002046047745715059*I
0.06500585086806723-0.013248840665580524*I	0.16989041214087494-0.025157467682047928*I	0.4188136005358055-0.03455821988038886*I	0.17980167958309634-0.04059425806136948*I	0.08778830394135483-0.04286388528781078*I	0.04334486648757456-0.04141595100953148*I	0.017370577086107966-0.03673289502934648*I	0.0007217881026399444-0.02964519512942798*I	-0.009731572437196077-0.021199499753061277*I	-0.015301675304166823-0.012503440238917203*I	-0.016847552901692885-0.004571805305723856*I	-0.015223052051714267+0.0018027357663617243*I	-0.011384918236718104+0.006136227271288124*I	-0.006358689718639998+0.008286978254923687*I	-0.0011452255028928655+0.008434819095424024*I	0.003387634280739959+0.007013664048200879*I	0.006599664369393872+0.004612080983674599*I	0.008140285775675873+0.0018607831757601018*I	0.007967723024210406-0.000673301236882308*I	0.006323191127339976-0.0025694086743213653*I	0.0036655681633774957-0.003600245294446072*I	0.0005781354905292074-0.003739793014545921*I	-0.0023370619514985194-0.0031345719521021034*I	-0.0045603343223928-0.0020476248651671147*I	-0.005735406079709773-0.0007886367630888015*I	-0.005718637293144205+0.00035505106284668657*I	-0.004590119417300963+0.0011733133522406796*I	-0.0026266658221385003+0.0015647418601078989*I	-0.00024282730684285336+0.0015409956427750757*I	0.002088983979884896+0.0012060604557193788*I	0.003925137686203232+0.0007175020254877548*I	0.004929381132542507+0.000240043434900668*I	0.004930295911461423-0.00009731002023144327*I	0.0039483372635529985-0.0002309133266023964*I	0.0021884381974464993-0.0001727584789351799*I
0.035640144838501225-0.015466070200350564*I	0.08498623962908827-0.02943378957446197*I	0.17980167958309623-0.04059425806136946*I	0.4216156648480718-0.047988315593737646*I	0.17759513378994818-0.051107348491228805*I	0.08237642795417517-0.04998173569492703*I	0.03636193294114124-0.045111265329778535*I	0.010248816323825093-0.03738444866194276*I	-0.0053904078619453925-0.027940230618238797*I	-0.014045488589426346-0.018001901019072702*I	-0.017429597844862317-0.008710354663497658*I	-0.016796794223897675-0.0009816231358281645*I	-0.013341623265073266+0.00459166393467654*I	-0.008266986265175724+0.007783265462827735*I	-0.0027245616838453947+0.00871862855939008*I	0.0022857482171635577+0.007809679717663217*I	0.006012363234980318+0.005653868751179697*I	0.008018481702005528+0.0029168809330134423*I	0.008204619913980898+0.00021951949399351176*I	0.006783500134919798-0.0019532071029064115*I	0.00421226352532375-0.0033081427100794996*I	0.0010939117685578534-0.0037597113298628894*I	-0.001935605368152475-0.003407420162188285*I	-0.004316588747098132-0.0024838368137499608*I	-0.005654303154839184-0.001286212618919917*I	-0.005774342306591556-0.00010659251378344603*I	-0.004737593424154705+0.0008260078243497365*I	-0.002814483701662471+0.0013815296073582306*I	-0.0004247568787967605+0.0015384333080769902*I	0.0019456108906036418+0.001368237163839878*I	0.0038354123000961453+0.0010014556811478556*I	0.004891359684579652+0.0005847342290739095*I	0.004929381132542505+0.0002400434349006584*I	0.003964073913084994+0.000035457776182382605*I	0.0022019089433417444-0.00002630855203089257*I
0.01998038876102112-0.01618494890888145*I	0.04555141228072267-0.030902860579672127*I	0.08778830394135476-0.042863885287810766*I	0.17759513378994818-0.051107348491228805*I	0.4162037888608923-0.05510616600085394*I	0.17061220024351484-0.05480266281147595*I	0.0752546671918923-0.050633289327523305*I	0.03024973697655593-0.04340630081858942*I	0.005934900171594836-0.03418684992795423*I	-0.007518330402640863-0.024147145042819288*I	-0.01399472991163111-0.014411718849177035*I	-0.015548169058221279-0.005921426495182872*I	-0.01367886225235527+0.0006654150557114127*I	-0.009707495230278642+0.0050233142391428965*I	-0.0048360125451192915+0.007158126085066906*I	-0.00009983272960502363+0.007358833262368883*I	0.0037045655497752153+0.006114479667002053*I	0.006076697373285331+0.004012605069413112*I	0.0068342588127149086+0.001636975066989345*I	0.006093692311964653-0.0005192145417646152*I	0.004211843740100134-0.00211267313832322*I	0.0016985226666420437-0.0029757698577218567*I	-0.000885615027041783-0.003108976191510743*I	-0.003029574200598877-0.002646007915941084*I	-0.004355524973979932-0.0018017925644446078*I	-0.004673259285849701-0.0008152558574168732*I	-0.003998706590953076+0.00010162374133409601*I	-0.0025356844808129735+0.0007996992723188174*I	-0.0006260455042159818+0.0012087711284230211*I	0.001321671441414485+0.0013338285335054558*I	0.0029118328889800593+0.0012354693674260216*I	0.003835412300096137+0.0010014556811478363*I	0.003925137686203222+0.0007175020254877282*I	0.0031829528123312485+0.00044464820947215757*I	0.0017756357156384949+0.00020821625511755992*I
0.009911267442221369-0.015436790379321547*I	0.022782453073287582-0.029615044622230247*I	0.04334486648757451-0.04141595100953146*I	0.08237642795417516-0.04998173569492703*I	0.1706122002435149-0.05480266281147599*I	0.4090820280986092-0.055757719633450234*I	0.1645000042789294-0.053097698300286794*I	0.07094075103966208-0.04743569059353482*I	0.02812181443586048-0.039613215243169915*I	0.005985658849390101-0.030596667758058582*I	-0.005636901615999789-0.021358216874504524*I	-0.010876797940088659-0.012764680657637481*I	-0.01191404102342661-0.005489776190716548*I	-0.010247888532298806+0.00004027567795055409*I	-0.007082766276038247+0.0036635189421216855*I	-0.0034171952125076205+0.00546292603440573*I	-0.00003549859130000862+0.005717569580602287*I	0.0025203426604845885+0.004834573800977951*I	0.0039657697712690764+0.003273871033654985*I	0.004262602417895226+0.0014775090315725405*I	0.0035799514532829277-0.00018684168940696566*I	0.002232316944500479-0.0014619379999710686*I	0.0006045538341956249-0.0022143576114746527*I	-0.0009245512539235968-0.002426931942205389*I	-0.0020485303316094034-0.0021750511544380443*I	-0.0025798892583414608-0.001593576309327074*I	-0.0024713503425079723-0.0008415644094478038*I	-0.0018102683935065898-0.00007113473760112776*I	-0.0007892561606017311+0.000595094497747267*I	0.0003401764941604331+0.0010760033320091494*I	0.0013216714414144742+0.001333828533505422*I	0.0019456108906036238+0.0013682371638398271*I	0.0020889839798848772+0.0012060604557193257*I	0.0017366994887567195+0.0008902605044228988*I	0.000981043868989502+0.0004709567615030464*I
0.0028020643122664674-0.013430095713348782*I	0.007704721649073259-0.025949880809180897*I	0.017370577086107956-0.036732895029346534*I	0.03636193294114124-0.045111265329778626*I	0.07525466719189237-0.050633289327523374*I	0.16450000427892963-0.05309769830028684*I	0.40476811194637907-0.05256012089946175*I	0.16237208173823403-0.04930461272486737*I	0.07099150971745737-0.043845508423639226*I	0.030003243222501585-0.03682428707485523*I	0.009103590820932584-0.028949629566519076*I	-0.002002773581205092-0.02092656657003824*I	-0.007445824220032174-0.013389820035398384*I	-0.009289312069186213-0.006849571487737795*I	-0.008829071199687136-0.0016549243727106478*I	-0.007018432137733237+0.0020222552603550723*I	-0.004601418101798259+0.004183020168381624*I	-0.002146426193316282+0.00497883554484416*I	-0.00005131373433511109+0.004675107765561152*I	0.0014520289125873323+0.003606243886012642*I	0.002283075622295555+0.0021282441699247*I	0.0024859826208364945+0.0005745705568402423*I	0.002193380717618654-0.0007798937506657137*I	0.001585597703185091-0.0017434008499716159*I	0.000851084461714873-0.002218715687087862*I	0.00015337861173232367-0.0022013597064689866*I	-0.00039145106089497365-0.001766334788262312*I	-0.0007249220222967301-0.0010461691840193707*I	-0.0008440463951301767-0.000203902534015016*I	-0.0007892561606017457+0.0005950944977472177*I	-0.0006260455042160076+0.0012087711284229407*I	-0.00042475687879679335+0.0015384333080768985*I	-0.000242827306842886+0.0015409956427749887*I	-0.00011292496345687411+0.0012323690077502083*I	-0.00003893622688177872+0.0006820442493053358*I
-0.0022065457931481213-0.010513090429859331*I	-0.002609811674913181-0.020547946120465038*I	0.0007217881026399337-0.02964519512942803*I	0.010248816323825075-0.03738444866194284*I	0.030249736976555905-0.04340630081858948*I	0.07094075103966206-0.047435690593534835*I	0.16237208173823423-0.049304612724867386*I	0.40481887062417454-0.0489699387295662*I	0.16425351052487522-0.0465156845565527*I	0.07410944168899986-0.04219847023209976*I	0.033637371257296295-0.036392636770388974*I	0.012534564540989085-0.02957476894428001*I	0.000621955373035327-0.022286361867059536*I	-0.006027006887420492-0.015085020086059617*I	-0.0092249779308812-0.00849083516950444*I	-0.01001329408897777-0.002934830238734777*I	-0.009129359739749522+0.001283521224596934*I	-0.0071730744966179765+0.004023554132964815*I	-0.004660167051998045+0.005311208397201818*I	-0.0020308405299348017+0.005325842903913315*I	0.00035806008014088427+0.004367656132259853*I	0.002244139395413721+0.002810288419230059*I	0.0034670264898259565+0.001045527318343282*I	0.003969016433257124-0.0005716774955481869*I	0.0037875066465268233-0.001769709402002562*I	0.0030395226591613668-0.0023914741660231082*I	0.0018998069319435713-0.0024059644810405655*I	0.0005747709374814425-0.001899102584676215*I	-0.0007249220222967449-0.0010461691840194355*I	-0.0018102683935066225-0.00007113473760124046*I	-0.0025356844808130216+0.0007996992723186792*I	-0.002814483701662528+0.0013815296073580886*I	-0.002626665822138556+0.0015647418601077707*I	-0.002018463022481392+0.0013327793876574184*I	-0.0010939688324463808+0.0007614122462471582*I
-0.0054118759871796575-0.007117850407116252*I	-0.009189479339581466-0.01420840475010646*I	-0.009731572437196087-0.021199499753061343*I	-0.005390407861945415-0.0279402306182389*I	0.005934900171594817-0.0341868499279543*I	0.02812181443586047-0.03961321524317002*I	0.07099150971745737-0.04384550842363926*I	0.16425351052487527-0.04651568455655272*I	0.40793680259571724-0.047322900538026735*I	0.16788763855967-0.04608403425208646*I	0.0775404154090564-0.04282360960986068*I	0.03626210021153672-0.03775243206741024*I	0.013953381873600791-0.03126996899494128*I	0.0006862895113403484-0.0239276255488262*I	-0.007211229776711135-0.016364925952083772*I	-0.011335905532897492-0.009229569205262599*I	-0.012584950483797505-0.003094296274151595*I	-0.011643100598431304+0.0016158940769545797*I	-0.00915260129221768+0.004674289271316972*I	-0.0057541358844445094+0.006072620643449028*I	-0.002069776756816646+0.006007887153218674*I	0.001339103949130342+0.004838612893762894*I	0.004019775111052195+0.003018504674347585*I	0.005668935433167695+0.0010192187663123336*I	0.00615745463070363-0.0007444359744834382*I	0.005533934966738086-0.0019743141765741485*I	0.0040057446575377945-0.002524241962437022*I	0.0018998069319435644-0.0024059644810406435*I	-0.00039145106089499983-0.0017663347882624538*I	-0.002471350342508024-0.0008415644094479897*I	-0.00399870659095315+0.00010162374133389157*I	-0.004737593424154793+0.0008260078243495368*I	-0.004590119417301045+0.0011733133522405063*I	-0.0036077096911280716+0.001093785098604712*I	-0.001979526795599619+0.0006507351383520779*I
-0.00698293354643335-0.00369531432024711*I	-0.012533636749462585-0.007769404039712521*I	-0.015301675304166838-0.012503440238917274*I	-0.014045488589426372-0.01800190101907278*I	-0.007518330402640891-0.02414714504281936*I	0.005985658849390073-0.030596667758058665*I	0.030003243222501554-0.03682428707485529*I	0.07410944168899984-0.04219847023209978*I	0.16788763855966995-0.046084034252086466*I	0.41136777631577337-0.04794803991578763*I	0.17051236751391036-0.04744382954910773*I	0.07895923274166806-0.04451880966052191*I	0.036326434349841744-0.0393936957491769*I	0.01276915898431014-0.032549874860965416*I	-0.0014246380906759522-0.02466635958458437*I	-0.009782886171530883-0.016524391987500605*I	-0.013849646391579295-0.008897196352904964*I	-0.014564477279397236-0.00244356113579945*I	-0.012737069430877787+0.0023773063232017835*I	-0.009191537519099548+0.005356333520622328*I	-0.004773092015455056+0.006543577404952067*I	-0.00029414104117817143+0.0062161034083362*I	0.003541012892472091+0.0048123043417319464*I	0.006208213308498714+0.002845746195412333*I	0.007415363753378974+0.0008146139917407445*I	0.007123676629080077-0.0008772037708973578*I	0.005533934966738094-0.001974314176574236*I	0.0030395226591613607-0.002391474166023274*I	0.00015337861173228922-0.002201359706469212*I	-0.0025798892583415328-0.0015935763093273378*I	-0.004673259285849804-0.0008152558574171478*I	-0.005774342306591677-0.0001065925137837052*I	-0.00571863729314432+0.00035505106284646593*I	-0.0045511831904192805+0.000491269102935157*I	-0.002513740858681695+0.0003323728523575493*I
