0.5231263225250135-0.37596746295827604*I	0.010057158268812-0.3715059227266817*I	-0.19611572010109146-0.08670859263902009*I	-0.0689553492940608+0.098091750285835*I	0.07082688094648941+0.04822917064947557*I	0.0348892621311222-0.044615023534415654*I	-0.0437277018042186-0.027719379571351066*I	-0.021397068332547176+0.02714300419640231*I	0.032265964855937065+0.01860006870047498*I	0.014315944926692983-0.018243675474196808*I	-0.02618329679145058-0.013597413812263148*I	-0.009971083058704422+0.012828085912156895*I	0.0225665148639701+0.010605870094759495*I	0.006992789916456549-0.009076546612661052*I	-0.020304777218159306-0.008709530093993167*I	-0.0047773944111492855+0.006244484183134336*I	0.018870254835122988+0.007510543896354971*I	0.0029824500433401-0.0039333931410264755*I	-0.018029787871445685-0.006805594578254803*I	-0.0014396379082575288+0.0018951827656904507*I	0.017631883102718238+0.006463493854261149*I
0.01005715826912999-0.37150592272598254*I	0.3270106024239196-0.4626760555966311*I	-0.05889819102571525-0.27341417244045485*I	-0.12528883915504443-0.038479421989012365*I	-0.03406608716312967+0.05347672675211357*I	0.027099179142008368+0.020509791078323073*I	0.013492193798388424-0.01747201933853951*I	-0.011461736947973658-0.009119310871563993*I	-0.007081123405159491+0.00889932872184901*I	0.006082668065017671+0.005002654888047596*I	0.004344861868331183-0.005415589562060303*I	-0.0036167819267040394-0.0029915437172315547*I	-0.002978293140994216+0.0037515392998445883*I	0.002261737646950708+0.0018963400005536507*I	0.002215395506227756-0.0028320624305008812*I	-0.0014345223816625008-0.0011989861986818687*I	-0.0017949443657519458+0.0023110910415497735*I	0.0008404669655744414+0.0007049493178500239*I	0.0015428121359203004-0.0020382103756536665*I	-0.0003979047688517229-0.00034210072437051205*I	-0.001439637908584146+0.0018951827654589692*I
-0.19611572010073755-0.08670859263767546*I	-0.05889819102502267-0.27341417243926297*I	0.3978374833703191-0.4144468849465033*I	-0.024008928894277366-0.3180291959738004*I	-0.1690165409590882-0.06619880155939661*I	-0.05546315549587401+0.08061973094835073*I	0.05936514399811718+0.03910985977781756*I	0.027808138726186843-0.03571569481335979*I	-0.037645033738109596-0.022716724683846*I	-0.01705220646303121+0.02172741463410155*I	0.028649182929999226+0.015608524982987704*I	0.011337651786712435-0.014492136174180992*I	-0.02392155914255216-0.011701073810796825*I	-0.007755687550263221+0.009996023482447325*I	0.02113199248399672+0.009406883895607565*I	0.00519784555225794-0.00676545557267888*I	-0.01946431025022874-0.008004580777535353*I	-0.003234582272361279+0.00420627380678662*I	0.018472350068427436+0.007168443171560568*I	0.0015428121355628953-0.0020382103760677728*I	-0.01802978787157805-0.006805594578707996*I
-0.0689553492941688+0.09809175028683294*I	-0.12528883915405878-0.03847942198778657*I	-0.024008928892782628-0.31802919597320156*I	0.35410978156738876-0.4421662645173177*I	-0.04540599722623055-0.29088619177753167*I	-0.13675057610271682-0.047598732859694334*I	-0.04114721056801848+0.062376055473762806*I	0.033181847208284945+0.025512445966078046*I	0.017837055668588744-0.022887608900391668*I	-0.015078518873337388-0.012110854588632959*I	-0.010059416545147915+0.012650868021583037*I	0.008344405713845024+0.006898994889062572*I	0.006560257377356202-0.008247651991208638*I	-0.00505130430584759-0.004190529914788389*I	-0.004773237505032571+0.0060626303411637494*I	0.0031022046143041673+0.0026012893172540005*I	0.0037582076443821583-0.004870272807115758*I	-0.0018324271486452812-0.001541086923453755*I	-0.0032345822734536275+0.004206273806753692*I	0.0008404669658308613+0.0007049493175251362*I	0.002982450044619611-0.003933393141362984*I
0.07082688094616618+0.04822917064979103*I	-0.034066087162559607+0.053476726752534384*I	-0.16901654095736757-0.06619880155928887*I	-0.0454059972248117-0.2908861917777183*I	0.3863757464238022-0.4235661958181138*I	-0.031090052298330104-0.3091298672520994*I	-0.1629338728926239-0.06119614667097839*I	-0.051118293625877664+0.07520414138738574*I	0.05574836207251807+0.03611831606184984*I	0.024829845585677607-0.031964155512650305*I	-0.035383296090284386-0.020820384682664117*I	-0.014836810955228416+0.018895352204291782*I	0.027214660549645997+0.014409538785009945*I	0.009542707421489105-0.012181045132085067*I	-0.02308109217680089-0.01099612449248727*I	-0.006212875414144142+0.00795781310738608*I	0.020734087714811084+0.009064783171984558*I	0.0037582076424207828-0.0048702728063418355*I	-0.01946431025169379-0.008004580776721337*I	-0.0017949443643649823+0.0023110910418995684*I	0.0188702548376245+0.007510543896336763*I
0.034889262131180036-0.04461502353404192*I	0.027099179141867137+0.020509791078659724*I	-0.0554631554959188+0.08061973094818335*I	-0.13675057610208927-0.047598732860259514*I	-0.03109005229747701-0.30912986725246405*I	0.36019244963372427-0.43716360962927414*I	-0.04106113535626893-0.2963017813382789*I	-0.14036735802852754-0.0505902765753489*I	-0.044125503708912814+0.06612759477494022*I	0.03544358485542193+0.027408785968038696*I	0.020052451175576885-0.02571967132940016*I	-0.01651304125430078-0.01330984078638274*I	-0.011854360910937278+0.01496195906333335*I	0.009184872678698955+0.007603944207068183*I	0.008103069512453834-0.010285862366196219*I	-0.005449209075779282-0.004532630638116972*I	-0.0062128754150066745+0.00795781310788693*I	0.003102204612866713+0.0026012893188651354*I	0.005197845552005115-0.006765455570875746*I	-0.001434522380086227-0.0011989861978822028*I	-0.004777394409346769+0.006244484183049348*I
-0.043727701804145966-0.027719379570564265*I	0.013492193797818332-0.017472019337535533*I	0.059365143996991276+0.039109859778489076*I	-0.041147210568548656+0.06237605547407221*I	-0.16293387289182473-0.061196146670818186*I	-0.04106113535511899-0.2963017813381825*I	0.3827589644979392-0.426557739533672*I	-0.03406834543902544-0.3053783279513656*I	-0.16067213524483298-0.05929980666974677*I	-0.04890289811803837+0.07237207895833142*I	0.054313839692352+0.03491932986508317*I	0.023034901220891565-0.029653064469706614*I	-0.034542829123849414-0.020115435364126577*I	-0.013293998818516603+0.016857141829052735*I	0.026816755781126397+0.014067438060998194*I	0.008103069512888098-0.010285862366557041*I	-0.023081092176291396-0.010996124492294035*I	-0.004773237504209327+0.006062630342592801*I	0.021131992484982112+0.009406883897285306*I	0.0022153955067466397-0.002832062430125376*I	-0.02030477721819679-0.00870953009457942*I
-0.021397068332751044+0.027143004196906566*I	-0.011461736948168363-0.009119310870280697*I	0.02780813872610774-0.03571569481143378*I	0.0331818472082807+0.025512445967974716*I	-0.05111829362531185+0.0752041413886009*I	-0.14036735802723013-0.05059027657474616*I	-0.034068345437920394-0.3053783279510581*I	0.36245418728168854-0.4352672696283886*I	-0.03884573984764475-0.29913384376851926*I	-0.14180188040736663-0.05178926277307021*I	-0.04592044807256651+0.06843868581778054*I	0.036284051822748214+0.02811373528706812*I	0.02159526331352457-0.02775788170408959*I	-0.0169109460209593-0.013651941510016308*I	-0.01329399881767862+0.01685714182901832*I	0.009184872680573108+0.007603944206645397*I	0.009542707423205496-0.01218104513237088*I	-0.005051304304773296-0.004190529914386502*I	-0.0077556875498172445+0.009996023483026716*I	0.002261737646865568+0.0018963400002570373*I	0.006992789916221653-0.009076546613482783*I
0.03226596485623069+0.018600068700277625*I	-0.0070811234042533824+0.00889932872257762*I	-0.037645033736827524-0.02271672468182001*I	0.01783705566940416-0.022887608898150974*I	0.055748362072925536+0.03611831606319377*I	-0.044125503708399766+0.06612759477546531*I	-0.16067213524420446-0.05929980666944795*I	-0.03884573984749384-0.29913384376832375*I	0.38132444211827676-0.42775672573220636*I	-0.03586328980297293-0.30306723690995346*I	-0.1598316682779395-0.05859485735215164*I	-0.0473600859810723+0.07033386858242785*I	0.05391593492425653+0.0345772291405223*I	0.021595263312896296-0.02775788170443555*I	-0.034542829123075575-0.02011543536424576*I	-0.011854360908850017+0.014961959063675534*I	0.027214660550566497+0.014409538785294218*I	0.006560257376210452-0.008247651991326738*I	-0.02392155914365479-0.011701073811118762*I	-0.002978293140275673+0.0037515392996933516*I	0.022566514865481224+0.01060587009477132*I
0.014315944928151844-0.01824367547435983*I	0.006082668066793542+0.005002654888237736*I	-0.017052206461984756+0.02172741463477945*I	-0.015078518873103713-0.01211085458782879*I	0.02482984558571838-0.031964155512233486*I	0.035443584855417765+0.02740878596785161*I	-0.048902898118551336+0.07237207895781525*I	-0.14180188040850414-0.05178926277352103*I	-0.03586328980410591-0.30306723691006915*I	0.3632946542463751-0.4345623203117933*I	-0.03730292771250998-0.3011720541457985*I	-0.14219978517713294-0.05213136349913444*I	-0.04736008598270791+0.07033386858158361*I	0.03628405182074826+0.028113735285622193*I	0.023034901220488374-0.029653064470329643*I	-0.01651304125346781-0.013309840785512325*I	-0.01483681095574338+0.018895352205288887*I	0.008344405711489672+0.006898994889076943*I	0.01133765178535219-0.014492136174394113*I	-0.0036167819250694233-0.002991543716381488*I	-0.009971083056186103+0.012828085913388243*I
-0.02618329678986899-0.01359741381178825*I	0.004344861869817328-0.005415589561929696*I	0.028649182930075345+0.015608524982413802*I	-0.010059416545879399+0.012650868021082229*I	-0.035383296090596844-0.02082038468279518*I	0.020052451175651187-0.025719671330020177*I	0.054313839691492005+0.03491932986317381*I	-0.045920448074670106+0.06843868581561313*I	-0.15983166828018525-0.05859485735297332*I	-0.03730292771361496-0.3011720541453854*I	0.3809265373475633-0.42809882645810726*I	-0.03730292771305724-0.30117205414592485*I	-0.1598316682794691-0.05859485735353631*I	-0.045920448074485004+0.0684386858156732*I	0.05431383969106074+0.03491932986384427*I	0.020052451175079422-0.02571967132925751*I	-0.03538329609080737-0.020820384682307402*I	-0.010059416545798436+0.012650868021474526*I	0.02864918293000028+0.015608524983219102*I	0.00434486186943845-0.0054155895607443105*I	-0.02618329679026843-0.013597413810868098*I
-0.009971083058339852+0.012828085912713155*I	-0.003616781926271656-0.002991543717062263*I	0.011337651786724023-0.0144921361747464*I	0.00834440571352138+0.0068989948887237945*I	-0.014836810955245194+0.018895352204479438*I	-0.016513041253945482-0.013309840786903893*I	0.023034901220548132-0.029653064472182633*I	0.03628405182137445+0.02811373528382749*I	-0.047360085982568634+0.07033386858076734*I	-0.14219978517764964-0.05213136349872957*I	-0.03730292771288929-0.30117205414507053*I	0.36329465424669577-0.43456232031175396*I	-0.03586328980335368-0.3030672369108278*I	-0.14180188040801517-0.051789262774422196*I	-0.048902898118699245+0.07237207895702905*I	0.03544358485512705+0.027408785966674898*I	0.024829845586012256-0.03196415551375889*I	-0.015078518872223223-0.012110854589006612*I	-0.01705220646194411+0.02172741463439974*I	0.0060826680651411835+0.005002654888335581*I	0.014315944926238444-0.018243675474220566*I
0.02256651486369568+0.010605870094465064*I	-0.002978293141181143+0.0037515392998147823*I	-0.023921559142475873-0.011701073810408524*I	0.006560257377597162-0.008247651990840432*I	0.027214660550165054+0.01440953878493606*I	-0.011854360910340672+0.014961959062663177*I	-0.03454282912378434-0.02011543536563154*I	0.021595263313236523-0.02775788170623117*I	0.05391593492453106+0.03457722913847949*I	-0.04736008598151453+0.07033386858074275*I	-0.15983166827854384-0.058594857353168384*I	-0.035863289803403364-0.30306723691037374*I	0.3813244421177416-0.42775672573241663*I	-0.03884573984813455-0.2991338437689046*I	-0.16067213524448204-0.05929980667110368*I	-0.044125503708250274+0.06612759477282432*I	0.055748362073053864+0.0361183160605158*I	0.01783705566917465-0.02288760890015179*I	-0.0376450337374241-0.02271672468350633*I	-0.0070811234048892+0.008899328720694127*I	0.03226596485583855+0.0186000686987704*I
0.006992789917194139-0.009076546613579033*I	0.002261737647361095+0.0018963400004423786*I	-0.007755687550730167+0.009996023483332034*I	-0.005051304306407156-0.004190529914668312*I	0.009542707421943186-0.01218104513337609*I	0.009184872679849632+0.007603944205836072*I	-0.013293998818284636+0.016857141828856392*I	-0.016910946021504003-0.013651941510546828*I	0.02159526331327888-0.02775788170629445*I	0.036284051822568886+0.028113735283437302*I	-0.04592044807303508+0.06843868581454654*I	-0.14180188040856856-0.051789262774714684*I	-0.038845739849440286-0.2991338437690943*I	0.36245418727997636-0.43526726962943374*I	-0.034068345438842795-0.3053783279531666*I	-0.14036735802738026-0.05059027657701509*I	-0.05111829362542303+0.07520414138726794*I	0.03318184720779682+0.025512445967385444*I	0.027808138726092613-0.03571569481276238*I	-0.011461736947113055-0.009119310872870073*I	-0.02139706833152033+0.027143004194597253*I
-0.020304777216455558-0.0087095300944591*I	0.002215395507473808-0.0028320624303785347*I	0.021131992483332168+0.009406883896165397*I	-0.004773237506349254+0.00606263034076826*I	-0.023081092176645474-0.010996124494063397*I	0.008103069513875905-0.010285862367539811*I	0.02681675578159709+0.014067438060677562*I	-0.013293998819098485+0.016857141828625855*I	-0.03454282912444384-0.020115435365570367*I	0.02303490122093088-0.029653064472051627*I	0.05431383969226239+0.03491932986256374*I	-0.04890289811881038+0.07237207895612707*I	-0.16067213524577162-0.05929980667181245*I	-0.03406834543980014-0.3053783279534855*I	0.3827589644972808-0.4265577395354304*I	-0.04106113535571626-0.2963017813389236*I	-0.16293387289189853-0.06119614667036055*I	-0.04114721056777712+0.062376055474878345*I	0.059365143998110104+0.039109859778466094*I	0.013492193798558233-0.017472019338620026*I	-0.04372770180393282-0.027719379571660596*I
-0.004777394409710201+0.0062444841834081374*I	-0.0014345223802222917-0.0011989861982674571*I	0.005197845552493641-0.0067654555722975185*I	0.003102204613901094+0.0026012893174351404*I	-0.006212875413608043+0.007957813107069833*I	-0.005449209074179229-0.004532630639061175*I	0.008103069513803351-0.010285862367985898*I	0.009184872679564804+0.0076039442052907025*I	-0.011854360910493744+0.014961959062923635*I	-0.016513041253821026-0.01330984078563191*I	0.020052451176288955-0.025719671329216875*I	0.035443584856333366+0.027408785966533122*I	-0.044125503707643565+0.06612759477247082*I	-0.140367358027073-0.050590276577210824*I	-0.04106113535537048-0.29630178133884294*I	0.3601924496338631-0.4371636096289913*I	-0.031090052297198745-0.3091298672521104*I	-0.1367505761011466-0.04759873286011884*I	-0.05546315549531006+0.08061973094845534*I	0.02709917914106158+0.02050979107926841*I	0.03488926212986598-0.04461502353347635*I
0.01887025483626252+0.007510543896703331*I	-0.0017949443646113894+0.0023110910421049735*I	-0.01946431024963527-0.008004580776596826*I	0.003758207645148365-0.0048702728057126166*I	0.020734087716398897+0.00906478317279269*I	-0.006212875413198482+0.007957813107083656*I	-0.023081092175216256-0.010996124494166981*I	0.009542707423674357-0.012181045133689672*I	0.027214660551397707+0.014409538785074671*I	-0.014836810954186597+0.018895352205670735*I	-0.035383296089014304-0.020820384681557114*I	0.024829845587814536-0.03196415551252607*I	0.05574836207515299+0.03611831606165472*I	-0.051118293623306055+0.07520414138762854*I	-0.16293387289055727-0.061196146670469576*I	-0.03109005229706918-0.30912986725186276*I	0.38637574642413436-0.42356619581859656*I	-0.045405997225187095-0.29088619177856434*I	-0.16901654095807603-0.06619880155976232*I	-0.03406608716325654+0.05347672675272114*I	0.07082688094574507+0.048229170650199826*I
