0.316946716448814-0.0015839586712195763*I	0.11807059919879058-0.0030726817082150013*I	0.052575823058391535-0.004405873645504344*I	0.02754557403042852-0.005518759011475413*I	0.016278704830429633-0.0063556489650090295*I	0.010342364067262012-0.006874480550127174*I	0.006786647655484927-0.0070491669848765*I	0.0044657624563898745-0.006870907845583577*I	0.002883391235173498-0.006348608275835719*I	0.0017949650770780715-0.005508416702436266*I	0.0010577035662276122-0.004392405496204186*I	0.0005697383469090238-0.0030564587711153484*I	0.0002444572209311567-0.0015674716143926615*I
0.11807059919879055-0.0030726817082150013*I	0.3695225395072054-0.005989832316723917*I	0.14561617322921905-0.008591440719690412*I	0.06885452788882118-0.01076152261051337*I	0.03788793809769053-0.012393239561602591*I	0.02306535248591455-0.013404815949885528*I	0.014808126523651884-0.013745388395710753*I	0.009670038890658421-0.013397775260712222*I	0.006260727533467945-0.012379324548019844*I	0.0039410948014011096-0.010741013772039908*I	0.0023647034239870947-0.008564875473551612*I	0.0013021607871587686-0.005959877110596847*I	0.0005697383469090238-0.0030564587711153493*I
0.052575823058391535-0.004405873645504342*I	0.1456161732292191-0.008591440719690412*I	0.385801244337635-0.01234548128173294*I	0.15595853729648113-0.015465921269817596*I	0.07564117554430612-0.01781068959538988*I	0.04235370055408041-0.01926414740718618*I	0.02594874372108806-0.019753424225721263*I	0.01660309160072996-0.019253805098147024*I	0.010727742456886038-0.017790180756916407*I	0.0068304658803769675-0.01543578331913519*I	0.004185552022332266-0.012308485386432564*I	0.0023647034239870955-0.008564875473551612*I	0.0010577035662276124-0.0043924054962041865*I
0.0275455740304285-0.005518759011475411*I	0.0688545278888211-0.01076152261051337*I	0.15595853729648104-0.015465921269817589*I	0.39258789199312-0.01939464826660945*I	0.160424299752871-0.02233682911540119*I	0.07852456677947965-0.02415929787122563*I	0.044148665631158525-0.024772564109622468*I	0.027006447287315695-0.02414582972192546*I	0.01717282994763899-0.02231026386926238*I	0.010972199677817197-0.01935765237130908*I	0.006830465880376969-0.015435783319135192*I	0.00394109480140111-0.010741013772039908*I	0.0017949650770780717-0.0055084167024362675*I
0.016278704830429633-0.006355648965009028*I	0.037887938097690546-0.012393239561602595*I	0.07564117554430612-0.017810689595389888*I	0.16042429975287106-0.02233682911540119*I	0.3954712832282937-0.025743256542445223*I	0.16221926482994917-0.0278452458178375*I	0.0795822703457073-0.028551703367429848*I	0.04471840397806757-0.027829022880737832*I	0.027250904508246854-0.025713301336318137*I	0.01717282994763899-0.022310263869262385*I	0.010727742456886036-0.01779018075691641*I	0.006260727533467947-0.012379324548019845*I	0.002883391235173498-0.006348608275835723*I
0.010342364067262006-0.006874480550127172*I	0.02306535248591457-0.013404815949885525*I	0.04235370055408042-0.019264147407186172*I	0.07852456677947965-0.02415929787122563*I	0.16221926482994914-0.027845245817837497*I	0.39652898679452137-0.03013566203864942*I	0.16278900317685824-0.030901704588952868*I	0.07982672756663844-0.030119174981822493*I	0.04471840397806755-0.02782902288073782*I	0.027006447287315685-0.024145829721925454*I	0.016603091600729956-0.01925380509814702*I	0.009670038890658421-0.013397775260712216*I	0.004465762456389873-0.006870907845583576*I
0.006786647655484927-0.007049166984876499*I	0.014808126523651885-0.013745388395710755*I	0.025948743721088068-0.019753424225721267*I	0.04414866563115853-0.024772564109622478*I	0.07958227034570732-0.028551703367429848*I	0.16278900317685827-0.03090170458895286*I	0.39677344401545267-0.03170313365304211*I	0.1627890031768582-0.030901704588952847*I	0.07958227034570726-0.028551703367429827*I	0.044148665631158504-0.024772564109622457*I	0.02594874372108806-0.01975342422572125*I	0.014808126523651882-0.013745388395710746*I	0.006786647655484925-0.007049166984876499*I
0.004465762456389869-0.006870907845583572*I	0.009670038890658416-0.013397775260712215*I	0.016603091600729942-0.01925380509814702*I	0.027006447287315674-0.024145829721925454*I	0.04471840397806752-0.027829022880737825*I	0.07982672756663844-0.03011917498182249*I	0.16278900317685818-0.030901704588952833*I	0.39652898679452125-0.030135662038649386*I	0.16221926482994908-0.02784524581783745*I	0.0785245667794796-0.02415929787122559*I	0.042353700554080394-0.01926414740718615*I	0.023065352485914542-0.013404815949885513*I	0.010342364067262001-0.0068744805501271666*I
0.0028833912351734956-0.006348608275835719*I	0.0062607275334679415-0.012379324548019842*I	0.010727742456886031-0.017790180756916407*I	0.01717282994763898-0.02231026386926238*I	0.02725090450824684-0.025713301336318127*I	0.04471840397806755-0.02782902288073782*I	0.07958227034570726-0.028551703367429824*I	0.16221926482994908-0.02784524581783746*I	0.39547128322829367-0.025743256542445178*I	0.160424299752871-0.02233682911540116*I	0.07564117554430612-0.01781068959538986*I	0.03788793809769053-0.012393239561602576*I	0.01627870483042963-0.006355648965009022*I
0.001794965077078071-0.005508416702436264*I	0.0039410948014011096-0.010741013772039903*I	0.006830465880376969-0.015435783319135189*I	0.010972199677817198-0.019357652371309077*I	0.017172829947638985-0.022310263869262388*I	0.027006447287315695-0.02414582972192546*I	0.044148665631158525-0.024772564109622454*I	0.07852456677947965-0.024159297871225595*I	0.16042429975287106-0.02233682911540116*I	0.39258789199312016-0.019394648266609433*I	0.15595853729648113-0.015465921269817572*I	0.06885452788882118-0.010761522610513361*I	0.027545574030428524-0.005518759011475408*I
0.0010577035662276116-0.004392405496204184*I	0.002364703423987094-0.008564875473551609*I	0.004185552022332263-0.012308485386432562*I	0.006830465880376966-0.015435783319135195*I	0.010727742456886034-0.017790180756916407*I	0.016603091600729952-0.01925380509814702*I	0.025948743721088054-0.019753424225721253*I	0.042353700554080394-0.019264147407186155*I	0.0756411755443061-0.01781068959538986*I	0.1559585372964811-0.015465921269817573*I	0.385801244337635-0.012345481281732932*I	0.14561617322921908-0.008591440719690405*I	0.05257582305839155-0.00440587364550434*I
