0.5085074102258045-0.42433956987045546*I	-0.03551289917515729-0.38496503431796036*I	-0.2071997655222419-0.05030755134045001*I	-0.04230079597144142+0.11291567887864207*I	0.07639099532467271+0.021559974219514878*I	0.013346592893525452-0.05470947406488017*I	-0.04568530813634968-0.004551354885925076*I	-0.002647138878210174+0.03421913242296491*I	0.03151694366233939-0.0021993037494787418*I	-0.0024657423956816805-0.023007713238766957*I	-0.023212445284402174+0.005336231759810401*I	0.005232947201502008+0.01578496597868762*I	0.01767167308891108-0.0067241203927521365*I	-0.006834841124566737-0.010689486180497287*I	-0.01366631597815451+0.007100526617617964*I	0.007785117394042332+0.006875332387388981*I	0.010594294561810717-0.00686132373832669*I	-0.008358133518510315-0.003950557301225077*I	-0.008137561428280158+0.006213323657442716*I	0.008702683080708951+0.001710081745334928*I	0.006107442675407991-0.005264205407534036*I	-0.008893851631841252-0.00001333458187245719*I	-0.004356346535749835+0.004107051477564004*I	0.009003697512234796-0.0012144865866790039*I	0.0028008470498229908-0.0028103714533725334*I	-0.009066742193874829+0.0020146513438987395*I	-0.0013794407719280382+0.0014281554520465182*I	0.009080050480696504-0.002406584754715129*I
-0.035512899175155196-0.3849650343179318*I	0.30130764470356347-0.4746471212108685*I	-0.07781369514659736-0.27204935543929737*I	-0.1308087701975671-0.028747577120936247*I	-0.028954203077923242+0.05820620481375122*I	0.03070568718830364+0.01700861933358654*I	0.010699454015301941-0.0204903416419091*I	-0.014168364474003353-0.006750658635405653*I	-0.005112881273882342+0.011211419184172238*I	0.008304498377927894+0.0031369280102822904*I	0.0027672048057981614-0.0072227472601390005*I	-0.005540772195505709-0.0013878886330086577*I	-0.001601893923066834+0.0050954797981282215*I	0.004005357110763543+0.00037640622483183373*I	0.000950276269497492-0.0038141537930992974*I	-0.003072021416303036+0.00023920287931869234*I	-0.0005730161244255934+0.002924775086176854*I	0.002456733133561926-0.0006480000808786722*I	0.0003445495622292842-0.0022404755558606423*I	-0.00203011875283279+0.0009491182499545575*I	-0.00019116855109572184+0.0016967471634865582*I	0.0017510961396761929-0.0011571539299805515*I	0.000109845880394614-0.0012278211685707817*I	-0.0015554994859358067+0.001296680024174974*I	-0.00006304468166058551+0.0008001647571980201*I	0.0014214062778660128-0.0013822160013498258*I	0.000013308286797819124-0.0003919334108217739*I	-0.0013794407719380144+0.0014281554520561863*I
-0.20719976552222727-0.05030755134040811*I	-0.07781369514658619-0.27204935543925807*I	0.3776986400282376-0.4530871469913394*I	-0.06446710225307951-0.32675882950417556*I	-0.17649407833393327-0.03329893200685965*I	-0.03160134195614861+0.09242533723672576*I	0.06222263085064626+0.014809315584116418*I	0.008233711619636716-0.043498054880694324*I	-0.0373808097584027-0.0014144268756566948*I	0.0001200659276025567+0.026996385162774167*I	0.025976171466824606-0.003587192382553724*I	-0.004067636318760119-0.017912233440706332*I	-0.019207088173635038+0.005712637984562493*I	0.006183223471009247+0.01197081218551127*I	0.01459965167262123-0.0064849175134649925*I	-0.007407857248959676-0.007764711094297936*I	-0.01120958284454023+0.006452526536764275*I	0.008129666956315711+0.004634856831526613*I	0.00856417580900529-0.005912205488365692*I	-0.008549302069572468-0.0022538101376951814*I	-0.006386465288554423+0.005056169727506988*I	0.008812528961148812+0.00048226057677337297*I	0.004551943189494914-0.003967525383368516*I	-0.00895689631349819+0.0007868301753201966*I	-0.0029349402578955274+0.002724835476194432*I	0.00901700579900311-0.0016064199975425232*I	0.0014214062778456224-0.0013822160013443007*I	-0.009066742193904223+0.0020146513439065522*I
-0.04230079597142547+0.11291567887864283*I	-0.13080877019755247-0.028747577120911284*I	-0.06446710225307534-0.3267588295041459*I	0.3320133318918679-0.4576385018772562*I	-0.06711424113129463-0.29253969708119637*I	-0.14497713467157558-0.0354982357563293*I	-0.03406708435181092+0.06941762399794549*I	0.03901018556623761+0.020145547343874807*I	0.01346665882111881-0.02771308890208343*I	-0.019709136669491558-0.008138547268471132*I	-0.0067147751969303+0.016306898982258355*I	0.012309855488722187+0.0035133342350881416*I	0.0037174810753372034-0.011036901053270267*I	-0.0086127936117726-0.0011486857537164822*I	-0.0021749100474685945+0.008020254884308521*I	0.006462090244344779-0.000271593856029875*I	0.0012948258317437926-0.006054629348968644*I	-0.005102140169129464+0.0011883211292466433*I	-0.0007641846755231691+0.0046215222496576525*I	0.0042078292732430096-0.0018051540108455157*I	0.00045439544264109946-0.0034682967244380795*I	-0.0035856182387496373+0.002245798274105489*I	-0.00025421323274733897+0.0024969119206816556*I	0.003172502417540372-0.002539369931314514*I	0.00012315416718611553-0.001619754579399803*I	-0.0029349402578850423+0.0027248354762039358*I	-0.0000630446816756666+0.0008001647571928861*I	0.0028008470497920216-0.002810371453388963*I
0.07639099532466288+0.021559974219482796*I	-0.028954203077921393+0.0582062048137348*I	-0.17649407833392067-0.03329893200685094*I	-0.06711424113128828-0.292539697081192*I	0.36353027555422635-0.45983780562675247*I	-0.06957998352695167-0.3155474103199949*I	-0.16818957995598224-0.03016200399657702*I	-0.028834137150340004+0.08520258997655725*I	0.05668185865513573+0.013421426951065095*I	0.006631817696581514-0.03840257508258632*I	-0.03337545264759689-0.0010380206508040434*I	0.0010703421971537835+0.023182231369723968*I	0.02290415005056833-0.003347989503169282*I	-0.0046406524431523025-0.01498745835446276*I	-0.01675035504006427+0.005064637903721763*I	0.00652777303321173+0.00973033662963799*I	0.012569532919740653-0.005535799263550222*I	-0.007599025800095053-0.006067963930843874*I	-0.009458486704894888+0.005295372606757864*I	0.008239512836675225+0.003407035662905719*I	0.007008676323031351-0.004615525464256296*I	-0.008612346751265964-0.0014536453805376736*I	-0.004965059010715713+0.003673953726155104*I	0.008825837247927034+0.00009032716596506674*I	0.0031725024175603316-0.0025393699312940047*I	-0.00895689631346561+0.000786830175351415*I	-0.001555499485914067+0.0012966800241721783*I	0.009003697512237173-0.0012144865867085627*I
0.013346592893492024-0.054709474064890046*I	0.030705687188292762+0.0170086193335679*I	-0.031601341956123734+0.09242533723669545*I	-0.14497713467155587-0.03549823575636875*I	-0.0695799835269557-0.3155474103200202*I	0.34031783026980794-0.4545015738670097*I	-0.0643470363254833-0.29976244434137683*I	-0.1505179068670834-0.03688612438938894*I	-0.035668978274883655+0.07451310379603913*I	0.043015542677014074+0.020521953568710845*I	0.014416935090638428-0.031527242695152294*I	-0.022781158085788435-0.007899344389108411*I	-0.007287791321369761+0.01923167406849059*I	0.0147665886222648+0.002865334154259045*I	0.004062030637539677-0.013277376609116428*I	-0.010642912364642975-0.00019956750377823332*I	-0.0023660785985950795+0.00971700204778343*I	0.008213186384014555-0.001428747786013993*I	0.0014046717121445978-0.007282450517563715*I	-0.0066576396550705+0.0024850011533786806*I	-0.0008272293572065443+0.005421687006831007*I	0.005629235551075386-0.003187370012197488*I	0.00046770372940055084-0.0038602301352693162*I	-0.004965059010715991+0.003673953726145521*I	-0.0002542132327425683+0.0024969119206944917*I	0.004551943189519851-0.00396752538333005*I	0.00010984588043744982-0.0012278211685500338*I	-0.00435634653571547+0.004107051477557542*I
-0.04568530813635755-0.00455135488590342*I	0.010699454015305643-0.020490341641895796*I	0.062222630850670646+0.014809315584093609*I	-0.03406708435178192+0.06941762399789385*I	-0.16818957995597403-0.030162003996612632*I	-0.06434703632549336-0.29976244434137833*I	0.3579895033587073-0.4612256942597908*I	-0.07118187745001246-0.3104519305218841*I	-0.16418422284518838-0.029785597771758727*I	-0.02788386088082121+0.08138843618345135*I	0.05360983723882151+0.013660629830383516*I	0.006058801572117736-0.035477799996415364*I	-0.03091871951408709-0.0016860207317061632*I	0.001414891759327076+0.020941755813831425*I	0.02087403129769808-0.0023988712532312557*I	-0.004831820994243985-0.013290711190964494*I	-0.014999258900348138+0.003907483973763855*I	0.00663761891365474+0.008502515461075492*I	0.011014033433847796-0.004239119239378303*I	-0.007662070481718694-0.005267799173629772*I	-0.008037080427003934+0.003913156605447398*I	0.00825282112347434+0.0030151022521173747*I	0.005629235551080904-0.0031873700121941386*I	-0.008612346751267283-0.0014536453805470914*I	-0.0035856182387655434+0.0022457982740882398*I	0.008812528961140252+0.0004822605767732742*I	0.0017510961396953457-0.001157153929958299*I	-0.008893851631813289-0.000013334581849381479*I
-0.0026471388781779386+0.03421913242297745*I	-0.014168364473976916-0.006750658635377642*I	0.00823371161964684-0.04349805488066482*I	0.03901018556626049+0.02014554734389104*I	-0.028834137150308515+0.08520258997656785*I	-0.15051790686707606-0.03688612438936506*I	-0.07118187745002866-0.31045193052185965*I	0.3443231873806072-0.45412516764214994*I	-0.06339676005593657-0.3035765981344782*I	-0.1535899282833697-0.03664692151008602*I	-0.036241994399324365+0.07743787888220635*I	0.04547227581056014+0.01987395348781179*I	0.01476148465285386-0.03376771825105735*I	-0.024811276838637965-0.0069502261391939215*I	-0.00747895987246117+0.02092842123197194*I	0.016517684761983537+0.0017081802242882827*I	0.004171876517987613-0.014505197777697295*I	-0.01219841185055083+0.0010971125203783517*I	-0.0024291232802483346+0.010517166804985953*I	0.009634592661889652-0.0028109637873368026*I	0.0014179799989505974-0.00767438392835965*I	-0.008037080427005613+0.003913156605460663*I	-0.0008272293571941631+0.005421687006868816*I	0.007008676323042992-0.004615525464225817*I	0.00045439544263107417-0.0034682967244610593*I	-0.0063864652885760615+0.00505616972745853*I	-0.00019116855110129998+0.001696747163477144*I	0.006107442675417557-0.0052642054075096095*I
0.031516943662365626-0.002199303749490336*I	-0.0051128812738552975+0.011211419184185329*I	-0.037380809758393335-0.0014144268755987642*I	0.013466658821129565-0.02771308890200414*I	0.056681858655167436+0.013421426951123618*I	-0.035668978274851486+0.07451310379606986*I	-0.16418422284519374-0.02978559777173841*I	-0.06339676005596477-0.30357659813446125*I	0.35491748194242023-0.4609864913804793*I	-0.07175489357444531-0.30752715543571824*I	-0.1617274897116335-0.03043359785264291*I	-0.027539311318577814+0.07914796062758397*I	0.05157971848602506+0.014609748080334467*I	0.005867633021068594-0.03378105283292084*I	-0.02916762337436467-0.002843174661686356*I	0.001524737639754575+0.019713934645224807*I	0.019318531811765356-0.0011021912291159022*I	-0.004894865675938351-0.012490546433806872*I	-0.01357785262254114+0.0025252679724031097*I	0.0066509272003917675+0.008110582050243686*I	0.009634592661867987-0.002810963787334893*I	-0.007662070481735224-0.005267799173618782*I	-0.006657639655060802+0.0024850011534260676*I	0.008239512836698193+0.0034070356629613587*I	0.004207829273249076-0.0018051540108444454*I	-0.008549302069578345-0.0022538101377400374*I	-0.0020301187528231064+0.0009491182499296827*I	0.00870268308072949+0.00171008174534418*I
-0.0024657423956863053-0.02300771323878973*I	0.008304498377944345+0.00313692801027342*I	0.00012006592763206636+0.026996385162806287*I	-0.019709136669481285-0.008138547268417421*I	0.006631817696583559-0.038402575082552314*I	0.04301554267704062+0.02052195356870726*I	-0.02788386088079836+0.0813884361834398*I	-0.1535899282833897-0.03664692151007417*I	-0.07175489357448228-0.30752715543569287*I	0.34677992051414325-0.4547731677230331*I	-0.06305221049372238-0.30581707369034894*I	-0.15562004703620103-0.035697803260132784*I	-0.03643316295039022+0.07913462604571206*I	0.04722337195028336+0.018716799557841727*I	0.014871330533279924-0.034995539419657405*I	-0.02636677632457454-0.0056535461150709326*I	-0.007542004554146416+0.02172858598912982*I	0.017939091039803824+0.00032596422291313265*I	0.0041851848047174565-0.014897131188542682*I	-0.013577852622555422+0.0025252679724195553*I	-0.0024291232802808355+0.01051716680499264*I	0.011014033433824224-0.004239119239383455*I	0.0014046717121498633-0.007282450517553308*I	-0.009458486704876054+0.005295372606785697*I	-0.000764184675518653+0.004621522249675151*I	0.00856417580900846-0.00591220548836714*I	0.0003445495622541169-0.002240475555859892*I	-0.008137561428248627+0.006213323657450651*I
