0.49164006500428564-0.12240694319594905*I	0.18040281653382084-0.1870581951695076*I	-0.025029245251770468-0.16797717629164116*I	-0.0964810929253004-0.08430235341706496*I	-0.05090656259293602+0.012155570732056357*I	0.02515863786293857+0.06769832991121999*I	0.0455586461053245+0.05774724727848273*I
0.1804028165338209-0.1870581951695076*I	0.4666108197525153-0.29038411948759*I	0.08392172360852052-0.2713605485865724*I	-0.07593580784470662-0.15582160555958444*I	-0.07132245506236197-0.01660402350584446*I	-0.0053479164876117456+0.06990281801053952*I	0.025158637862938447+0.06769832991122027*I
-0.02502924525177023-0.16797717629164113*I	0.0839217236085208-0.27136054858657227*I	0.4157042571595791-0.27822854875553327*I	0.1090803614714587-0.20366221867535145*I	-0.030377161739382617-0.09807435828110049*I	-0.07132245506236243-0.01660402350584343*I	-0.05090656259293644+0.012155570732057294*I
-0.09648109292529995-0.084302353417065*I	-0.07593580784470597-0.15582160555958452*I	0.10908036147145911-0.20366221867535148*I	0.4612629032649031-0.22048130147704895*I	0.10908036147145792-0.2036622186753497*I	-0.07593580784470766-0.15582160555958197*I	-0.09648109292530113-0.08430235341706321*I
-0.05090656259293554+0.012155570732056286*I	-0.07132245506236123-0.016604023505844577*I	-0.03037716173938195-0.09807435828110062*I	0.10908036147145828-0.2036622186753498*I	0.4157042571595778-0.27822854875553016*I	0.08392172360851896-0.271360548586569*I	-0.02502924525177142-0.16797717629163894*I
0.025158637862939027+0.0676983299112199*I	-0.005347916487611033+0.06990281801053938*I	-0.07132245506236173-0.016604023505843564*I	-0.07593580784470723-0.15582160555958208*I	0.08392172360851913-0.27136054858656894*I	0.4666108197525136-0.29038411948758663*I	0.18040281653381995-0.1870581951695055*I
0.045558646105324764+0.05774724727848266*I	0.025158637862938857+0.06769832991122014*I	-0.05090656259293599+0.012155570732057173*I	-0.09648109292530078-0.08430235341706328*I	-0.02502924525177122-0.16797717629163894*I	0.18040281653382-0.1870581951695055*I	0.49164006500428525-0.12240694319594775*I
