0.4702298027648035-0.10046793105524307*I	0.20040537178852977-0.15460912574065017*I	0.024464795867133713-0.14240039705364524*I	-0.06672097294335419-0.07984143727015275*I	-0.07155705715959453-0.006788087465213085*I	-0.022525605788882717+0.03837847078224247*I	0.02670886804543822+0.04050279791376907*I	0.03794065730220044+0.012581529471246179*I	0.01218223254163797-0.01739766667186458*I	-0.019250800478876704-0.027079076021255127*I	-0.026446375471777698-0.013402304839069287*I	-0.006672057776705098+0.008884332854577598*I	0.017169549148150907+0.020860192945968803*I	0.02108823669266399+0.01416047415620827*I	0.0030037747050458466-0.0038766085055203458*I	-0.01708387498705926-0.017439898234861088*I	-0.01832745379347964-0.015400102277385152*I
0.20040537178852968-0.1546091257406501*I	0.4946945986319372-0.24286832810888836*I	0.13368439884517552-0.2344505630108032*I	-0.047092261292460955-0.1491884845188586*I	-0.0892465787322369-0.041462966487910605*I	-0.044848189114156396+0.03371471044855571*I	0.015415051513317632+0.050960000253488506*I	0.03889110058707611+0.023105131241904494*I	0.018689856823323654-0.014497546550008799*I	-0.014264142930139752-0.030799971510933673*I	-0.0259228582555818-0.018194743166677345*I	-0.009276826323626784+0.007457888106899618*I	0.01441617891595886+0.023044807010785883*I	0.020173323853196635+0.016983584440448406*I	0.004004361705604543-0.003279424078652904*I	-0.015323679088433996-0.01927671078290558*I	-0.017083874987059402-0.017439898234861136*I
0.02446479586713352-0.14240039705364527*I	0.13368439884517525-0.2344505630108032*I	0.42313754147234217-0.24965641557410193*I	0.11115879305629248-0.19607209222856126*I	-0.020383393247022916-0.10868568660509023*I	-0.051305921430036726-0.02888143701666504*I	-0.03266595657251867+0.01631704377669082*I	-0.0038357489655592948+0.02388092423223347*I	0.012444725115298271+0.009702826402835606*I	0.012017799046618542-0.005613213695430673*I	0.0029054062180112364-0.009939778564964414*I	-0.004834621562917732-0.004034269010468833*I	-0.006273051618581004+0.0035812796013792864*I	-0.0026676960711007106+0.005604908775924625*I	0.0018458700597165055+0.0015834821630629986*I	0.004004361705604059-0.003279424078653129*I	0.0030037747050454043-0.0038766085055205344*I
-0.06672097294335445-0.07984143727015278*I	-0.04709226129246135-0.1491884845188585*I	0.11115879305629223-0.19607209222856123*I	0.44984640951778015-0.20915361766033377*I	0.1490994503584926-0.1834905627573161*I	-0.008201160705385359-0.1260833532769556*I	-0.07055672190891393-0.05596051303792041*I	-0.05911233204429676+0.00291473893762186*I	-0.010507806742264572+0.032765257086811786*I	0.029614274263449303+0.030563019348805228*I	0.03310603573928285+0.008547260460778252*I	0.005909180923057356-0.013816387070484434*I	-0.021918496549977056-0.021474167245329967*I	-0.024600505412061126-0.011818822676006206*I	-0.0026676960711014353+0.005604908775924167*I	0.020173323853195556+0.01698358444044778*I	0.0210882366926632+0.014160474156207834*I
-0.07155705715959487-0.006788087465213095*I	-0.0892465787322374-0.0414629664879106*I	-0.02038339324702333-0.10868568660509022*I	0.1490994503584925-0.18349056275731612*I	0.4620286420594176-0.22655128433219932*I	0.12984864987961525-0.21056963877857204*I	-0.034647536177163825-0.13948565811602498*I	-0.07722877968561961-0.047076180183342316*I	-0.041942782896145975+0.023774931883591557*I	0.010580429950399818+0.046925731243021046*I	0.03261804896849583+0.02668641084328565*I	0.01602216075222412-0.00889263777408249*I	-0.01241827287042228-0.029216489347869738*I	-0.021918496549977583-0.021474167245330477*I	-0.006273051618582218+0.0035812796013783314*I	0.014416178915957395+0.023044807010784832*I	0.017169549148149908+0.020860192945968112*I
-0.02252560578888288+0.0383784707822424*I	-0.044848189114156646+0.03371471044855559*I	-0.05130592143003695-0.02888143701666511*I	-0.008201160705385466-0.12608335327695555*I	0.1298486498796152-0.2105696387785718*I	0.4355822665876391-0.23995358917126894*I	0.12317659210290934-0.20168530592399403*I	-0.017477987029013365-0.11862546517005539*I	-0.05614054299295538-0.032915706027133035*I	-0.038939008191099286+0.019898323378072236*I	-0.006503445036658405+0.029485833008160708*I	0.01429059517501687+0.011286308565900793*I	0.016022160752224162-0.008892637774082715*I	0.00590918092305691-0.013816387070485147*I	-0.004834621562918789-0.004034269010469984*I	-0.009276826323628074+0.007457888106898408*I	-0.006672057776705981+0.008884332854576816*I
0.026708868045438355+0.0405027979137689*I	0.015415051513317886+0.05096000025348826*I	-0.03266595657251841+0.016317043776690653*I	-0.0705567219089137-0.055960513037920455*I	-0.034647536177163686-0.13948565811602479*I	0.12317659210290921-0.2016853059239939*I	0.45275181573578915-0.21909339622529936*I	0.1442648287955732-0.18752483176778484*I	-0.014474212323966845-0.12250207367557474*I	-0.07322441798001346-0.050355604261993155*I	-0.05726646198457781+0.0044982211006877396*I	-0.006503445036657815+0.029485833008160912*I	0.03261804896849652+0.0266864108432857*I	0.033106035739283175+0.008547260460777896*I	0.002905406218011028-0.00993977856496516*I	-0.025922858255582333-0.01819474316667819*I	-0.026446375471778118-0.013402304839069849*I
0.03794065730220091+0.012581529471245967*I	0.03889110058707687+0.02310513124190416*I	-0.003835748965558527+0.02388092423223321*I	-0.05911233204429624+0.0029147389376217585*I	-0.07722877968561932-0.047076180183342184*I	-0.017477987029013407-0.11862546517005519*I	0.14426482879557312-0.18752483176778473*I	0.45575559044083547-0.2229700047308187*I	0.12718095380851496-0.20496473000264495*I	-0.03280166611744539-0.13790217595295895*I	-0.07322441798001274-0.05035560426199259*I	-0.038939008191098+0.019898323378073034*I	0.01058042995040129+0.04692573124302181*I	0.029614274263450608+0.03056301934880577*I	0.012017799046619532-0.005613213695430392*I	-0.01426414293013914-0.030799971510933576*I	-0.01925080047887643-0.027079076021255127*I
0.012182232541638641-0.017397666671864844*I	0.018689856823324733-0.01449754655000919*I	0.012444725115299328+0.009702826402835282*I	-0.01050780674226387+0.03276525708681165*I	-0.04194278289614569+0.02377493188359161*I	-0.05614054299295542-0.032915706027132834*I	-0.014474212323967037-0.12250207367557449*I	0.1271809538085149-0.20496473000264487*I	0.4374281366473571-0.238370107008203*I	0.12718095380851568-0.20496473000264423*I	-0.014474212323965672-0.12250207367557343*I	-0.056140542992953846-0.032915706027131446*I	-0.041942782896144164+0.02377493188359328*I	-0.010507806742262558+0.03276525708681349*I	0.012444725115300342+0.009702826402837162*I	0.018689856823325423-0.014497546550007581*I	0.012182232541638995-0.0173976666718639*I
-0.019250800478876142-0.027079076021255342*I	-0.014264142930138833-0.030799971510934*I	0.012017799046619457-0.005613213695431014*I	0.029614274263449935+0.030563019348804992*I	0.010580429950400105+0.046925731243020935*I	-0.038939008191099266+0.01989832337807231*I	-0.07322441798001356-0.05035560426199294*I	-0.03280166611744544-0.13790217595295873*I	0.1271809538085156-0.20496473000264398*I	0.45575559044083674-0.22297000473081724*I	0.14426482879557423-0.1875248317677829*I	-0.017477987029012328-0.11862546517005305*I	-0.07722877968561821-0.04707618018333976*I	-0.059112332044294794+0.0029147389376244616*I	-0.00383574896555675+0.023880924232235947*I	0.038891100587078606+0.02310513124190646*I	0.037940657302201995+0.012581529471247296*I
