0.507206001009054-0.2613430421532852*I	0.10218714458125194-0.3132761794548349*I	-0.11267244196422314-0.15360159797085804*I	-0.10177791714009089+0.0326508489784597*I	0.0008548240321178237+0.08336069398293987*I	0.04603565418222776+0.013188890678354919*I	0.014418602275369084-0.04756089342360066*I	-0.019832944930011687-0.025634368175348515*I	-0.013991697478288326+0.027153000379596847*I	0.0056771448007466975+0.030380735204154137*I	0.008044411861192303-0.01248599246985159*I	0.0007801550092149702-0.032091282618680946*I
0.10218714458125154-0.3132761794548354*I	0.3945335590448309-0.4149446401241441*I	0.000409227441161406-0.2806253304763763*I	-0.1118176179321044-0.07024090398791902*I	-0.055742262957862415+0.04583973965681411*I	0.01527342630748715+0.03579980055933915*I	0.026202709252216252-0.012445477496993282*I	0.0004269047970811839-0.020407893044003308*I	-0.014155800129264396+0.004746367028805959*I	-0.005947285617095737+0.014667007909745192*I	0.006457299809961471-0.001710547414527191*I	0.008044411861191958-0.012485992469851947*I
-0.11267244196422384-0.15360159797085943*I	0.0004092274411605188-0.28062533047637755*I	0.39538838307694935-0.331583946141206*I	0.04644488162339032-0.2674364397980223*I	-0.09739901565673496-0.11780179741152011*I	-0.07557520788787424+0.02020537148146572*I	0.0012817288291990525+0.06295280093893672*I	0.03187985405296386+0.017935257707161843*I	0.008471316658274431-0.032893885513854436*I	-0.01337564512004935-0.027344915589875448*I	-0.005947285617096458+0.014667007909744175*I	0.005677144800745965+0.030380735204153114*I
-0.1017779171400917+0.03265084897845806*I	-0.11181761793210616-0.07024090398792084*I	0.046444881623388536-0.26743643979802334*I	0.4098069853523184-0.3791448395648067*I	0.026611936693377677-0.29307080797337093*I	-0.11139071313502409-0.09064879703192309*I	-0.06989806308712733+0.05058610668562069*I	0.009326140690392264+0.05046680846908618*I	0.03266000906217927-0.014156024911518846*I	0.008471316658273784-0.03289388551385541*I	-0.014155800129265327+0.004746367028804075*I	-0.013991697478288956+0.027153000379595282*I
0.0008548240321176354+0.08336069398293895*I	-0.055742262957863956+0.04583973965681337*I	-0.09739901565673781-0.11780179741152004*I	0.026611936693375207-0.2930708079733705*I	0.39581528787402803-0.3519918391852095*I	0.03228908149412376-0.2626900727692168*I	-0.10334630127383128-0.10313478950177417*I	-0.06911790807791193+0.018494824066940543*I	0.00932614069039162+0.050466808469086306*I	0.031879854052962994+0.017935257707161124*I	0.00042690479708064506-0.020407893044004984*I	-0.01983294493001183-0.02563436817534996*I
0.04603565418222802+0.013188890678355158*I	0.015273426307486404+0.0357998005593401*I	-0.07557520788787665+0.020205371481467352*I	-0.11139071313502717-0.09064879703192169*I	0.032289081494121935-0.2626900727692165*I	0.4038596997352215-0.3644778316550621*I	0.03306923650333956-0.294781355387898*I	-0.10334630127383149-0.10313478950177345*I	-0.06989806308712809+0.05058610668562206*I	0.0012817288291980707+0.06295280093893751*I	0.026202709252215694-0.012445477496993623*I	0.014418602275368928-0.04756089342360137*I
0.0144186022753692-0.04756089342359984*I	0.026202709252216246-0.012445477496991516*I	0.0012817288291985941+0.06295280093893901*I	-0.06989806308712823+0.05058610668562221*I	-0.10334630127383224-0.10313478950177439*I	0.033069236503339164-0.294781355387899*I	0.40385969973522257-0.3644778316550621*I	0.03228908149412442-0.26269007276921563*I	-0.11139071313502455-0.09064879703192034*I	-0.07557520788787571+0.020205371481468237*I	0.01527342630748545+0.03579980055934033*I	0.04603565418222669+0.013188890678355047*I
-0.019832944930012166-0.025634368175348136*I	0.0004269047970814086-0.02040789304400232*I	0.03187985405296561+0.017935257707163192*I	0.009326140690394783+0.05046680846908676*I	-0.06911790807791021+0.018494824066939388*I	-0.10334630127383111-0.10313478950177563*I	0.03228908149412417-0.26269007276921713*I	0.3958152878740302-0.35199183918520793*I	0.026611936693377625-0.2930708079733676*I	-0.0973990156567371-0.11780179741151697*I	-0.05574226295786555+0.04583973965681561*I	0.0008548240321156059+0.08336069398294006*I
-0.013991697478289121+0.027153000379596483*I	-0.014155800129264304+0.004746367028805689*I	0.008471316658276783-0.032893885513854394*I	0.032660009062183144-0.014156024911518971*I	0.00932614069039482+0.05046680846908532*I	-0.06989806308712694+0.05058610668562023*I	-0.11139071313502498-0.0906487970319222*I	0.026611936693377032-0.2930708079733687*I	0.40980698535231824-0.37914483956480366*I	0.046444881623387974-0.26743643979802034*I	-0.1118176179321077-0.07024090398791888*I	-0.10177791714009313+0.03265084897845888*I
0.0056771448007462465+0.0303807352041534*I	-0.005947285617095797+0.014667007909744347*I	-0.013375645120048282-0.027344915589875767*I	0.008471316658275638-0.03289388551385507*I	0.0318798540529646+0.017935257707161652*I	0.00128172882919867+0.06295280093893778*I	-0.07557520788787589+0.020205371481468084*I	-0.09739901565673734-0.11780179741151735*I	0.04644488162338807-0.26743643979802056*I	0.3953883830769483-0.3315839461412056*I	0.00040922744116010656-0.2806253304763787*I	-0.11267244196422388-0.15360159797086054*I
