0.3779162856034284-0.6678572663366501*I	-0.3139670162969361-0.33687244579442394*I	-0.16859252362278518+0.14472075815214125*I	0.09288873867446307+0.05175951804274973*I	-0.009448824457647154-0.06605221433916594*I	-0.03775587500283295+0.02965070549136742*I	0.03649257240178497+0.015536792717667856*I	-0.007034241486193943-0.03135282074283779*I	-0.018721955077978275+0.01580306892522294*I	0.02167567323897174+0.009057422982166132*I	-0.005578305478632242-0.019629479244902853*I	-0.011608394997025592+0.010204790221361462*I	0.015122136183426923+0.006535469457467004*I	-0.004717315865575517-0.014079847112525624*I	-0.008007374952246191+0.007213690891186943*I	0.011523252979031241+0.0052954841478505925*I	-0.004195711484250303-0.010912360203773057*I	-0.005865409511159711+0.005368822936036455*I	0.009303057256523344+0.004578277346182415*I	-0.0038685693841843476-0.00890708332403524*I	-0.004466926949694229+0.004140096928546282*I	0.00781633131136145+0.004147052734622507*I	-0.003651533574805163-0.007556501865109186*I	-0.003479143891529379+0.0032347906728563422*I	0.006755527633451184+0.003872188003696833*I	-0.0035140970867486806-0.006569520955260283*I	-0.002726556025325969+0.002573017185720074*I	0.0059843611744815894+0.0037007729900309407*I	-0.003438552580986183-0.0058640315514210395*I	-0.002152315328509386+0.0020216830882420936*I	0.005387403507505255+0.003604482744836268*I	-0.0034036836550544753-0.005301453902173944*I	-0.001674849596702953+0.0015797063891502758*I	0.00493147632715848+0.003552819752993444*I	-0.0033951004847006887-0.004867938040381568*I	-0.0012660173976493112+0.0012095383986768348*I	0.004562594614737498+0.003547051138348342*I	-0.0034352983729423955-0.00454028538820311*I	-0.0009173027027390533+0.0008652992588668569*I	0.004272237368548487+0.0035838482923696915*I	-0.0034908345503201163-0.004254411576108556*I	-0.0005950523277115453+0.0005669155986550812*I	0.004035548591271948+0.0036414049450829017*I	-0.0035780295545049796-0.004048082984534698*I	-0.00028839756147475327+0.00027667358940137787*I	0.0038541875404469717+0.0037413563127719138*I	-0.003690521856249518-0.003873691499791221*I
-0.3139670162941962-0.33687244579512166*I	0.2093237619848961-0.5231365081872286*I	-0.22107827761958324-0.2851129277578585*I	-0.17804134807929511+0.07866854380729643*I	0.05513286367408021+0.0814102235333094*I	0.027043747947732625-0.05051542162018114*I	-0.04479011648701533-0.0017021152509213953*I	0.017770617325013935+0.03133986164397601*I	0.014641431754963873-0.022295397760541846*I	-0.024300260555267846-0.0038264103235224403*I	0.010067278242120588+0.019262213199243514*I	0.009543830707065-0.013094009786854622*I	-0.01632571085817495-0.0038750568862137257*I	0.007114761234758447+0.013749160353910495*I	0.006805937115901299-0.008784362961790526*I	-0.012203086434003876-0.003698669311619329*I	0.005657843469845344+0.010664307084542527*I	0.005107345774271271-0.0063340828576814575*I	-0.009733978892045627-0.003538260388809701*I	0.0048361303099304885+0.00871837427542451*I	0.003947761929310522-0.004760030587550049*I	-0.008118460521107306-0.00341640493455668*I	0.004337187425539203+0.007381843410808844*I	0.003103994064132202-0.003684313857380113*I	-0.0069932409751778755-0.003334730280399198*I	0.0040289716085711675+0.006445205190674208*I	0.002470264086061921-0.002868747963488028*I	-0.006165108608518935-0.003291014365475714*I	0.0038320458447693283+0.005722456078404367*I	0.0019488509261643095-0.0022595488039022604*I	-0.005555998982529048-0.0032797708105843162*I	0.0037125539130166622+0.005184189135273555*I	0.0015277926735444976-0.0017486341506342067*I	-0.005069950080805575-0.0032882316559117927*I	0.0036654589320757446+0.00476235814614703*I	0.001167494134220066-0.0013208869039988815*I	-0.0047013157673245105-0.003330746987808525*I	0.0036452919139584373+0.004412350400366839*I	0.0008369389944871229-0.0009564370922060179*I	-0.004408137260228998-0.0033891123135918882*I	0.0036771850309957554+0.004150763895778502*I	0.0005447140360025815-0.0006130066238178122*I	-0.004173081880483005-0.0034811673797721376*I	0.0037471510349138776+0.003918078535482261*I	0.0002761579914881313-0.00030672667486123737*I	-0.003978919414493388-0.0035970179146720335*I	0.0038541875408988346+0.0037413563095469726*I
-0.16859252361965116+0.1447207581527424*I	-0.22107827761824422-0.28511292775655106*I	0.1998749375257278-0.589188722531345*I	-0.2588341526226513-0.2554622222640022*I	-0.14154877567366175+0.09420533653072816*I	0.048098622190582245+0.05005740279168237*I	0.008321792868247082-0.03471235269424085*I	-0.02311444324766656+0.007355307734342016*I	0.012192311850621695+0.01171038239852872*I	0.003033036759951783-0.012090607543348017*I	-0.0091781243717294+0.002709059134562166*I	0.00534996237914027+0.005182366092940326*I	0.0015364557564699912-0.00588031889109403*I	-0.0048024578813671455+0.0014204272618092394*I	0.002919049749235811+0.002836800148901116*I	0.0009405276062196832-0.0034155400261536312*I	-0.002900029176126202+0.0008796080333817568*I	0.0017892740874206874+0.0017572237588718577*I	0.0006404188261472318-0.0021939859276325665*I	-0.0019176475811136433+0.0006087923493255686*I	0.0011845967359811053+0.001161872411966683*I	0.0004686180422243203-0.0015252399145596189*I	-0.001362932885095416+0.0004557830700274042*I	0.0008230903364892384+0.0008123224553171489*I	0.0003774380349954826-0.001111296672134839*I	-0.0010088798033241007+0.000366042711062858*I	0.0005904190267372524+0.000581173639354102*I	0.00031794875881236827-0.0008470648775949599*I	-0.00077770510016247+0.00031346838028211105*I	0.0004283621887668961+0.00042100218084866636*I	0.00027400132830998684-0.0006798424123879993*I	-0.0006245226558482477+0.0002730489400873612*I	0.00031745342903540826+0.0003162510902339564*I	0.00026177528057674425-0.0005390957557577077*I	-0.0005073554592560691+0.0002588194825320799*I	0.0002301605622266988+0.0002220727613815183*I	0.00025019143016408825-0.00045558764172265226*I	-0.0004290784019897032+0.00025310130663054435*I	0.00015445735794705501+0.00015793882537057534*I	0.00024188666114890515-0.0003895214927050854*I	-0.000372588668090614+0.0002522926339606529*I	0.00009915548233796588+0.0001026809141092874*I	0.00025631647724667846-0.0003363330346393226*I	-0.0003188943405701693+0.0002601889302506377*I	0.00005662917915767216+0.00004438703362611991*I	0.0002761579924790412-0.00030672667542281935*I	-0.00028839755813692136+0.0002766735864310199*I
0.09288873867496046+0.0517595180435816*I	-0.17804134808032418+0.07866854381110788*I	-0.25883415262386744-0.25546222226223975*I	0.2363675099292908-0.5736519298046764*I	-0.26586839410550384-0.28681504300292665*I	-0.16027073075269563+0.11000840545278083*I	0.06977429542582747+0.059114825772016766*I	0.002743487389317018-0.0543418319391228*I	-0.03472283824264715+0.017560097954411134*I	0.027314448034645337+0.018245851856882413*I	-0.0016842791052797596-0.026170454650431947*I	-0.017185499323493253+0.009922750029914324*I	0.016873215355226467+0.010477850239256788*I	-0.002659255731992281-0.01679267909926039*I	-0.010667867392352232+0.006789250194182571*I	0.012222107008972593+0.007415077492580913*I	-0.0029280417757259485-0.012322623351800566*I	-0.007366956125898459+0.005019704962838204*I	0.009605605395911973+0.005904276496056019*I	-0.0030111147517783094-0.009750487791323724*I	-0.005396791471720539+0.003843583021040216*I	0.007940124370405189+0.005034060413396185*I	-0.0030454790497530596-0.008094760871542227*I	-0.0040894889176595955+0.0030288002548836527*I	0.006807451507748162+0.004513095445078767*I	-0.0030611145468165844-0.006975328224068905*I	-0.003161195131761793+0.0023877257987279916*I	0.0059778225358593584+0.004185656385421281*I	-0.0030857348956187186-0.006148518776207267*I	-0.0024525546988714273+0.0018931747717990436*I	0.0053598385141036846+0.003973821930687366*I	-0.003121099156590937-0.0055477804601082314*I	-0.0018905400515453108+0.0014825873347848026*I	0.004880048047955483+0.0038633022327525315*I	-0.0031735230893838967-0.005079381136190501*I	-0.0014246581644118848+0.0011241187457850224*I	0.004502397923120976+0.003805921053979172*I	-0.0032406431294691985-0.004709999218065426*I	-0.0010241307342233566+0.0008200169065468453*I	0.004190005955515658+0.00379934377264185*I	-0.003336142880596384-0.004437604476176353*I	-0.0006609862231356891+0.0005289662211108694*I	0.003953343019318875+0.003844037221466756*I	-0.0034342053844409752-0.0042100245390624125*I	-0.0003188943427522783+0.00026018893064775624*I	0.0037471510349076226+0.003918078539132654*I	-0.0035780295489900027-0.004048082981228163*I
-0.009448824458353431-0.06605221433849451*I	0.05513286367236135+0.08141022353634335*I	-0.14154877567462779+0.09420533653118413*I	-0.26586839410551383-0.28681504300597177*I	0.21764555485261255-0.5578488608843497*I	-0.2441927208672323-0.27775762002551646*I	-0.1658490362314146+0.0903789262051366*I	0.0581659004297693+0.06931961599177225*I	0.017865623574784734-0.04780636248136574*I	-0.03944015410633514+0.003480250843737785*I	0.019307073083028887+0.02545954274781817*I	0.009838973874602058-0.02087497050490622*I	-0.021381210805113796-0.0009896101734677143*I	0.011007805848363875+0.01584667317780851*I	0.006643801530462908-0.012214401753712799*I	-0.014536436770533467-0.0021178331315287874*I	0.0077551800609529644+0.011555174423184045*I	0.0048882895330775115-0.00817557061544338*I	-0.011018489702204124-0.0025367969035572577*I	0.006126461506420249+0.009139067168245946*I	0.003744412884208896-0.005878299788260704*I	-0.008910888559012306-0.002725937935397233*I	0.005213568342778013+0.007607077602678862*I	0.0029388821257572135-0.0043939878756924676*I	-0.00752804149417299-0.002835231296045078*I	0.004655136180748537+0.006534778532831728*I	0.0023262889575964354-0.003370845474862442*I	-0.006564878788947572-0.0029137280996865376*I	0.004302972938577281+0.0057653627748869354*I	0.0018457414299936016-0.002595699024245337*I	-0.005847655182873548-0.0029747632728958084*I	0.004093821121214942+0.005183360324517938*I	0.0014414954612549421-0.0020007293195240046*I	-0.0053258384252616205-0.0030576980474103926*I	0.003962745343800804+0.004728601493088173*I	0.0010987142755062103-0.0014955328460150355*I	-0.004915492722329086-0.003130292830940483*I	0.003907345591105521+0.004372836655901786*I	0.0007949054666441934-0.0010685942662814754*I	-0.004602160281927927-0.0032280660722860607*I	0.0039016083926947495+0.004076017364362389*I	0.0005180446525111432-0.0006962481623179814*I	-0.004351508083523677-0.0033447252787970824*I	0.003953343021635105+0.0038440372199020426*I	0.0002563164763744218-0.00033633303852957587*I	-0.0041730818814251225-0.0034811673783176553*I	0.004035548593442684+0.003641404951451932*I
-0.03775587500234724+0.02965070549642418*I	0.027043747947018713-0.050515421620037027*I	0.0480986221892899+0.05005740278854995*I	-0.1602707307531069+0.11000840545128282*I	-0.24419272086714444-0.277757620027515*I	0.2120672493754375-0.577478340130057*I	-0.255801115862998-0.2675528297997682*I	-0.15072690004491326+0.09691439566803123*I	0.05344858457102211+0.055239768880967814*I	0.009858248626635632-0.04059267159220162*I	-0.02791690112738265+0.008775734988122497*I	0.015111361601715374+0.014547182544353433*I	0.00397356436942492-0.015506147562990706*I	-0.012078153545899544+0.003588667176171178*I	0.007139236465146307+0.006939589852373424*I	0.0021768745810976046-0.008074304824378866*I	-0.006720105462717523+0.002029219604380805*I	0.0041036464834423155+0.003998672555677382*I	0.00140914564501575-0.004940779941880926*I	-0.004262962064933425+0.0013353911046259056*I	0.0026123644200675283+0.0025695462133610418*I	0.0010178568599006667-0.003305282602237007*I	-0.0029265273827927076+0.0009748350598831607*I	0.001775015762058132+0.0017430460528855428*I	0.0007865667969865876-0.002372304789439952*I	-0.002140637988357887+0.0007692514525704085*I	0.0012514525238834357+0.0012333246345784565*I	0.0006514393629972003-0.0017911390902350618*I	-0.0016334024587483773+0.0006390916477077649*I	0.0009078724529542007+0.000897424733415664*I	0.0005797240319728315-0.0013861606254746027*I	-0.0012850605654608606+0.0005722878677524256*I	0.0006585227497883659+0.0006430749405126376*I	0.0005241927595453081-0.0011354300607358636*I	-0.0010536010563651742+0.0005261502413473315*I	0.00047191078856286597+0.00047418991670733344*I	0.0005036619430802814-0.000928617242987273*I	-0.0008799441258522818+0.0005111121198502278*I	0.0003293160440359345+0.00032475367461989467*I	0.0005065079023627465-0.00079192067845549*I	-0.0007479727489358621+0.0005132902364279234*I	0.0002110865346058854+0.00020232586287561555*I	0.0005180446545949794-0.0006962481604667917*I	-0.0006609862243169533+0.0005289662239960153*I	0.00009915548516089461+0.00010268090880865375*I	0.0005447140387391154-0.0006130066286002678*I	-0.0005950523309763978+0.0005669156025804312*I
0.03649257240548233+0.015536792724507371*I	-0.04479011648658491-0.0017021152509153793*I	0.008321792866925566-0.034712352698867154*I	0.06977429542625717+0.0591148257734523*I	-0.16584903623161645+0.09037892620686017*I	-0.2558011158637271-0.26755282980447004*I	0.2271893855603199-0.5709428706647954*I	-0.2605184317237726-0.2816326769078632*I	-0.15873427499260329+0.10412808655770507*I	0.06497183754948492+0.06053525302875447*I	0.005662537140841413-0.05150503179342754*I	-0.03378231063644917+0.014144557927258617*I	0.024414418857749965+0.019125459892179508*I	0.00010499497891460971-0.024413230889356312*I	-0.01654508050089048+0.007728764102185203*I	0.014955567774200861+0.011086642586301508*I	-0.0014746589950547216-0.01563080669084089*I	-0.010199249351290079+0.005264010278511775*I	0.010859174121041672+0.00787086056513929*I	-0.002104951443626794-0.011510300894769634*I	-0.006989518093650527+0.00390840828899346*I	0.008596725594702714+0.006270319203511204*I	-0.0024206957236165144-0.009169314155717957*I	-0.005078842717193753+0.0029965181439883695*I	0.007162419266939002+0.0053475287992323164*I	-0.002617116856676407-0.0076737586885911105*I	-0.0038154875816983854+0.002348957838342763*I	0.006182928856375683+0.004786144382422201*I	-0.0027436611191763165-0.006659077132577414*I	-0.0028994198587081804+0.0018486300470997186*I	0.005470467065999591+0.00444447587518023*I	-0.0028555743399527127-0.0059264460115426125*I	-0.0022023632662810364+0.0014375871244404512*I	0.004930760119037639+0.004226923232787703*I	-0.0029666417950206625-0.005389841631245562*I	-0.001648653390869536+0.0010930658457506696*I	0.00450745937973068+0.004115594864966411*I	-0.003074367606769448-0.004976700226517302*I	-0.0011683416885734288+0.0007877857071019982*I	0.004183503582299012+0.004066109981973553*I	-0.003184013947351208-0.004665612185278778*I	-0.0007479727419679551+0.0005132902321589286*I	0.003901608388916955+0.004076017364971117*I	-0.0033361428900542263-0.004437604469603687*I	-0.0003725886643610634+0.00025229263374690824*I	0.0036771850363584704+0.004150763891949797*I	-0.0034908345553823494-0.004254411574493133*I
-0.00703424148174654-0.03135282074324197*I	0.017770617327248817+0.03133986164312291*I	-0.02311444324660932+0.007355307730923434*I	0.0027434873918724925-0.054341831941698976*I	0.05816590042961861+0.06931961599363488*I	-0.1507269000478255+0.09691439566582584*I	-0.2605184317247891-0.2816326769145928*I	0.21918201061035325-0.5637291797773064*I	-0.2489951787484131-0.27633719276344915*I	-0.16292998648090912+0.09321572635760672*I	0.059106428037724236+0.06590407596860745*I	0.014965594397874298-0.04692675444917651*I	-0.0376508800217662+0.005237474601198333*I	0.01994749190562917+0.02326555682274032*I	0.007921326290154046-0.020266178154454303*I	-0.020196614071472763+0.00017226223433503343*I	0.011476423889573295+0.014321433261817819*I	0.0052808686434774954-0.011758618680702437*I	-0.013713346438469656-0.0013055106779402657*I	0.008132618091438242+0.010443877745546809*I	0.003879409727751998-0.007809527905212214*I	-0.010428070676558347-0.0019556232633431425*I	0.006444410264157857+0.008292002290021992*I	0.0029667077853070076-0.005564831405213526*I	-0.00848252636573114-0.0023049357531082677*I	0.005487569675879371+0.006927235183507449*I	0.0023143594713351348-0.0041209389391889525*I	-0.007210588068231404-0.0025189801988286034*I	0.004916911456754493+0.005995682782584874*I	0.0018189334954174822-0.0031120259931769786*I	-0.006334718228079681-0.0026916553390703216*I	0.004553164367815035+0.00530977512998447*I	0.0014166630276333848-0.0023425977233024337*I	-0.0056931978245608065-0.002816824444705039*I	0.004335707783973486+0.004793838840805951*I	0.001068906796732042-0.0017484366856372246*I	-0.0052266829414856966-0.002955017142679775*I	0.00421906181681301+0.004392268452676984*I	0.0007798199308243996-0.0012353439125229381*I	-0.004858863541040566-0.0030859057901587647*I	0.004183503586392778+0.0040661099843738065*I	0.0005065079048850845-0.0007919206815484538*I	-0.004602160288273165-0.0032280660761732187*I	0.004190005949159957+0.0037993437738672933*I	0.00024188666281155352-0.0003895214914554839*I	-0.004408137259592817-0.003389112313727405*I	0.004272237363977638+0.0035838482939425376*I
-0.018721955079060576+0.01580306892034358*I	0.01464143175533242-0.022295397764015838*I	0.012192311851716623+0.01171038239705491*I	-0.034722838241073646+0.017560097950359947*I	0.01786562357524869-0.04780636248483572*I	0.05344858456699716+0.05523976888341027*I	-0.1587342749969143+0.10412808655927118*I	-0.248995178748047-0.2763371927672177*I	0.21498629912385359-0.574641539982042*I	-0.2548605882574651-0.27096836982718114*I	-0.15362692922230717+0.09779400370171498*I	0.05523785865510427+0.056996992641564166*I	0.010498667451502781-0.04278665751794312*I	-0.02983454870769661+0.009384527340443307*I	0.01629595833348943+0.01570905495707908*I	0.004442182404492331-0.017031387481966854*I	-0.013441086433925515+0.004044450241795998*I	0.007962326800653214+0.007751912305222688*I	0.0025543126149029254-0.009185601500917046*I	-0.00772898526455813+0.002395262312347485*I	0.004694065510020795+0.004579846197291203*I	0.0017270943992373409-0.005787844815857316*I	-0.005040667165427107+0.0016488594883372642*I	0.0030407266152696027+0.0029905483969981644*I	0.0012918581922626937-0.003985125017811403*I	-0.0035510500398147037+0.0012478839936414861*I	0.0020924691874087895+0.0020592971432975165*I	0.0010483420717795084-0.0029114005404988087*I	-0.0026479934513033085+0.001028070937088899*I	0.0014816130888235899+0.0014553973956343983*I	0.0009016307967138856-0.0022467267336861883*I	-0.0020624808618581263+0.0008921929506965193*I	0.0010623298088373533+0.0010553635572408304*I	0.000821610694982449-0.0017756821167376126*I	-0.0016576492283573141+0.000824580501301095*I	0.0007576782363041807+0.0007457558509543354*I	0.0007805092359344971-0.0014717630992184894*I	-0.0013724954009516565+0.0007863391702497974*I	0.0005285399642339328+0.000518576954620614*I	0.0007798199302866947-0.001235343908844495*I	-0.0011683416922919658+0.0007877857139720565*I	0.0003293160410011621+0.0003247536746398086*I	0.0007949054671503092-0.001068594270604273*I	-0.0010241307336360734+0.0008200169049244215*I	0.0001544573563139244+0.00015793882309332054*I	0.0008369389916443421-0.000956437093971202*I	-0.0009173027048818838+0.0008652992611208887*I
0.021675673236461426+0.00905742298045905*I	-0.024300260558395306-0.0038264103255157417*I	0.003033036757087131-0.012090607543178132*I	0.02731444803368628+0.018245851856429088*I	-0.03944015410535384+0.0034802508402473273*I	0.009858248624488839-0.040592671590704794*I	0.06497183754467357+0.060535253035446615*I	-0.1629299864810788+0.09321572635794124*I	-0.25486058825453045-0.27096836983162204*I	0.22428935638477465-0.5700632626375306*I	-0.2587291576402977-0.2798754531522044*I	-0.1580938561713638+0.10193410063205348*I	0.0630541899659057+0.06114404537667799*I	0.006847133874505819-0.050343159386993436*I	-0.033313692599405684+0.012619318012127012*I	0.02305148596719269+0.019581242964020022*I	0.0009280853137644688-0.02360090843898738*I	-0.016167642463687532+0.006617467423049451*I	0.013946687975418754+0.011452685298881025*I	-0.0008842399638496774-0.015049633044695712*I	-0.009881300592853715+0.004416945404698912*I	0.0100814690174093+0.008184328946582331*I	-0.0016765892540470896-0.011089298713840172*I	-0.006715516761688619+0.0032285658750102206*I	0.007972202938186264+0.00654336814433603*I	-0.0021032422974867253-0.008853063060639967*I	-0.004817067436376851+0.0024574223908148014*I	0.006655063808847583+0.0056063482796954445*I	-0.0023869562950824407-0.007451685928616492*I	-0.0035652961526843933+0.0018933701977810172*I	0.0057538504511996155+0.005039245690497799*I	-0.002589203765237811-0.006501138305270215*I	-0.0026575331946688046+0.0014591085553267269*I	0.005097878407684877+0.004696768506330419*I	-0.0027564188514026585-0.005823765101067746*I	-0.0019460467911848421+0.0011012540896714667*I	0.004611865774803742+0.00448711216390767*I	-0.0029100126163286253-0.00534545459875202*I	-0.0013724954004360277+0.0007863391704305241*I	0.004219061814991725+0.004392268454619541*I	-0.003074367610522628-0.004976700224508801*I	-0.0008799441259925359+0.0005111121191291025*I	0.0039073455943020525+0.004372836656794683*I	-0.0032406431294967654-0.004709999215922085*I	-0.00042907840452181405+0.00025310130431580556*I	0.0036452919148663265+0.004412350398382815*I	-0.00343529836959533-0.004540285385417064*I
