0.34681074853147237-0.010644917146561619*I	0.14672014373950037-0.019510633577713425*I	0.07388594129045253-0.025216790693848103*I	0.03999405645066551-0.02701780017683985*I	0.019685701463343665-0.02495169823054657*I	0.0054859782141950504-0.01980714207202815*I	-0.004676484713230964-0.0129247277043129*I	-0.01125194358105733-0.0058805271708984325*I	-0.014340850926365974-0.0001251109293418348*I	-0.014153907019615344+0.0033392343342840496*I	-0.011165030596622452+0.004169713790511356*I	-0.006124684109796587+0.002735355070611201*I
0.1467201437395004-0.019510633577713436*I	0.4206966898219249-0.03586170784040973*I	0.1867142001901659-0.04652843375455327*I	0.09357164275379623-0.05016848892439468*I	0.04548003466486056-0.046824942248868*I	0.0150092167501127-0.037876425934859466*I	-0.005765965366862278-0.02568766924292658*I	-0.019017335639596948-0.01304983863365472*I	-0.02540585060067268-0.0025412928366143673*I	-0.025505881522988424+0.0040446028611695346*I	-0.02027859112941193+0.006074589404895262*I	-0.011165030596622456+0.0041697137905113615*I
0.0738859412904526-0.02521679069384811*I	0.18671420019016596-0.04652843375455327*I	0.44038239128526874-0.06081340607095629*I	0.19220017840436102-0.06633557582658144*I	0.0888951580405653-0.06309321662870755*I	0.03422809108380324-0.052705469419766365*I	0.0006683658237467264-0.038001536864201255*I	-0.019919872386477622-0.02234843490864247*I	-0.030182366236219393-0.008880124843143317*I	-0.03153053471046926+0.0001940622339968731*I	-0.025505881522988418+0.0040446028611695614*I	-0.014153907019615341+0.003339234334284072*I
0.039994056450665526-0.027017800176839846*I	0.09357164275379627-0.05016848892439467*I	0.19220017840436102-0.0663355758265814*I	0.4357059065720377-0.07373813377526917*I	0.1809482348233037-0.07221610299747981*I	0.07455430711419929-0.0632183275580493*I	0.02007418406418788-0.049366235085482255*I	-0.01049666477287575-0.03383182307368981*I	-0.02604455649627423-0.01961307983803119*I	-0.030182366236219407-0.00888012484314325*I	-0.025405850600672686-0.002541292836614286*I	-0.014340850926365977-0.000125110929341783*I
0.0196857014633437-0.02495169823054658*I	0.04548003466486062-0.046824942248868*I	0.08889515804056539-0.06309321662870757*I	0.18094823482330386-0.07221610299747981*I	0.42136505564567195-0.07386324470461092*I	0.16679432780368836-0.06887686866319562*I	0.06338927651757684-0.059048613767537846*I	0.013949499954391278-0.046630880014870944*I	-0.010496664772875766-0.03383182307368972*I	-0.01991987238647765-0.022348434908642325*I	-0.01901733563959696-0.01304983863365457*I	-0.01125194358105734-0.005880527170898344*I
0.005485978214195083-0.019807142072028147*I	0.015009216750112754-0.03787642593485943*I	0.03422809108380329-0.05270546941976635*I	0.07455430711419936-0.06321832755804928*I	0.16679432780368833-0.06887686866319559*I	0.4102000250490491-0.06969353091409937*I	0.16066964369389167-0.06614151359258426*I	0.06338927651757681-0.05904861376753767*I	0.02007418406418785-0.04936623508548202*I	0.0006683658237466889-0.03800153686420098*I	-0.005765965366862302-0.025687669242926342*I	-0.004676484713230978-0.012924727704312765*I
-0.004676484713230922-0.012924727704312881*I	-0.0057659653668622034-0.025687669242926536*I	0.0006683658237468124-0.038001536864201206*I	0.020074184064187973-0.04936623508548221*I	0.06338927651757692-0.059048613767537804*I	0.16066964369389178-0.06614151359258426*I	0.4102000250490493-0.0696935309140993*I	0.16679432780368827-0.06887686866319537*I	0.07455430711419925-0.06321832755804896*I	0.03422809108380319-0.052705469419766025*I	0.015009216750112662-0.03787642593485916*I	0.0054859782141950305-0.019807142072027988*I
-0.011251943581057279-0.005880527170898407*I	-0.01901733563959685-0.013049838633654668*I	-0.019919872386477508-0.022348434908642415*I	-0.010496664772875629-0.03383182307368975*I	0.013949499954391383-0.046630880014870875*I	0.06338927651757688-0.059048613767537644*I	0.16679432780368827-0.06887686866319535*I	0.4213650556456717-0.07386324470461053*I	0.1809482348233036-0.07221610299747935*I	0.08889515804056522-0.06309321662870711*I	0.04548003466486051-0.04682494224886764*I	0.01968570146334363-0.024951698230546382*I
-0.014340850926365927-0.00012511092934180653*I	-0.025405850600672585-0.0025412928366143135*I	-0.030182366236219275-0.00888012484314325*I	-0.026044556496274095-0.01961307983803113*I	-0.010496664772875636-0.03383182307368965*I	0.020074184064187952-0.049366235085481956*I	0.07455430711419932-0.06321832755804892*I	0.18094823482330363-0.07221610299747933*I	0.4357059065720376-0.07373813377526865*I	0.19220017840436088-0.06633557582658094*I	0.09357164275379617-0.05016848892439431*I	0.03999405645066546-0.02701780017683964*I
-0.014153907019615292+0.0033392343342840748*I	-0.02550588152298834+0.004044602861169582*I	-0.03153053471046915+0.00019406223399693324*I	-0.030182366236219282-0.008880124843143189*I	-0.019919872386477522-0.022348434908642252*I	0.0006683658237467877-0.03800153686420093*I	0.03422809108380325-0.05270546941976598*I	0.08889515804056523-0.06309321662870708*I	0.19220017840436088-0.06633557582658092*I	0.4403823912852685-0.06081340607095582*I	0.18671420019016582-0.0465284337545529*I	0.07388594129045252-0.025216790693847906*I
