0.2615826928132711-0.7687292617962318*I	-0.41767763347403297-0.23194825192336088*I	-0.0924412789766033+0.1863047892078378*I	0.07823599241238546-0.015776072418952986*I	-0.04749883924970118-0.014476982862543172*I	0.01286136659510094+0.029737307795013237*I	0.013384419213772234-0.02310233512283237*I	-0.023881239796333567+0.010576818997586158*I	0.018661386932049943+0.0015068052409407551*I	-0.004274071947792268-0.008194495764771137*I	-0.009885509540816264+0.009319535726247823*I	0.016080245394453574-0.0069518383297800645*I	-0.011672030443279132+0.0034945442205493804*I
-0.41767763347402775-0.23194825192335541*I	0.16914141383667694-0.5824244725883965*I	-0.3394416410616402-0.2477243243423147*I	-0.13994011822631397+0.17182780634530828*I	0.09109735900747898+0.013961235376079528*I	-0.034114420035916304-0.03757931798537049*I	-0.011019873201237037+0.040314126792583116*I	0.0320458061458013-0.021595529881907015*I	-0.028155311744128712+0.0023823232328192*I	0.008775877391234099+0.010826340967197761*I	0.011806173446662092-0.015146334094549987*I	-0.02155753998407707+0.012814079946792442*I	0.016080245394471598-0.006951838329786906*I
-0.09244127897659032+0.18630478920784527*I	-0.3394416410616358-0.24772432434230723*I	0.12164257458696301-0.5969014554509301*I	-0.32658027446655563-0.2179870165472852*I	-0.12655569901253172+0.14872547122247404*I	0.0672161192111573+0.024538054373645677*I	-0.015453033103880146-0.03607251274443296*I	-0.015293945149033822+0.03211963102783696*I	0.02216029660499914-0.012275994155642823*I	-0.012075066349667147-0.004569515096973802*I	-0.002896153052035312+0.01432088518772888*I	0.011806173446677837-0.015146334094548339*I	-0.0098855095407951+0.009319535726260172*I
0.07823599241239083-0.01577607241895441*I	-0.13994011822630725+0.1718278063453061*I	-0.32658027446655213-0.21798701654727978*I	0.13502699380073654-0.6200037905737569*I	-0.3504615142628859-0.20741019754971543*I	-0.10789431208048811+0.15023227646339882*I	0.06294204726335793+0.016343558608886567*I	-0.025338542644699803-0.026752977018165397*I	0.0007863002454257216+0.02516779269805407*I	0.010488266161728484-0.008781449935111882*I	-0.012075066349668925-0.004569515096981051*I	0.008775877391238505+0.010826340967194984*I	-0.00427407194778705-0.008194495764754253*I
-0.047498839249713876-0.014476982862542313*I	0.09109735900747734+0.01396123537607133*I	-0.12655569901252453+0.14872547122248045*I	-0.3504615142628839-0.20741019754970114*I	0.15368838073277066-0.6184969853328185*I	-0.35473558621067663-0.21560469331447626*I	-0.11777982162130532+0.15955181218964712*I	0.07902229265779846+0.009391720279088234*I	-0.037010573087976915-0.023258432797633975*I	0.0007863002454281658+0.025167792698051708*I	0.022160296605000254-0.01227599415564793*I	-0.028155311744126627+0.0023823232328068758*I	0.018661386932048312+0.0015068052409319584*I
0.012861366595090983+0.029737307795025897*I	-0.034114420035933415-0.03757931798536396*I	0.06721611921114956+0.02453805437364826*I	-0.10789431208048585+0.15023227646340637*I	-0.3547355862106765-0.21560469331447346*I	0.14380287119196478-0.609177449606569*I	-0.33865534081622134-0.22255653164425676*I	-0.12945185206457877+0.16304635641019793*I	0.07902229265781119+0.009391720279090136*I	-0.02533854264469073-0.02675297701817622*I	-0.015293945149027377+0.03211963102783717*I	0.032045806145810485-0.021595529881904673*I	-0.02388123979633473+0.010576818997570524*I
0.013384419213778885-0.023102335122835833*I	-0.011019873201237668+0.040314126792595946*I	-0.015453033103886606-0.03607251274443634*I	0.06294204726336164+0.016343558608878733*I	-0.11777982162129838+0.15955181218965683*I	-0.33865534081621984-0.22255653164426048*I	0.1321308407486957-0.605682905386025*I	-0.33865534081621546-0.2225565316442555*I	-0.11777982162129659+0.1595518121896617*I	0.06294204726335492+0.016343558608890335*I	-0.015453033103890644-0.03607251274442374*I	-0.011019873201239282+0.040314126792595974*I	0.013384419213771814-0.023102335122842377*I
-0.02388123979633519+0.010576818997564331*I	0.03204580614582368-0.021595529881902976*I	-0.01529394514901955+0.032119631027838116*I	-0.02533854264469597-0.026752977018176097*I	0.07902229265781291+0.009391720279103804*I	-0.1294518520645685+0.1630463564102067*I	-0.3386553408162114-0.2225565316442713*I	0.14380287119196977-0.6091774496065843*I	-0.35473558621068213-0.21560469331446974*I	-0.1078943120804957+0.15023227646341858*I	0.06721611921114529+0.02453805437365423*I	-0.034114420035929-0.03757931798536926*I	0.01286136659509948+0.02973730779501555*I
0.018661386932030524+0.001506805240934106*I	-0.028155311744122516+0.0023823232328149552*I	0.022160296605015575-0.012275994155634622*I	0.0007863002454323309+0.025167792698055143*I	-0.037010573087970976-0.02325843279764103*I	0.07902229265781187+0.00939172027909519*I	-0.11777982162129326+0.15955181218966627*I	-0.35473558621067225-0.2156046933144708*I	0.15368838073276997-0.6184969853328315*I	-0.3504615142628858-0.20741019754972168*I	-0.1265556990125299+0.14872547122246565*I	0.09109735900747704+0.013961235376078395*I	-0.047498839249704744-0.014476982862522437*I
-0.004274071947802882-0.008194495764764914*I	0.008775877391228287+0.010826340967190776*I	-0.012075066349655869-0.004569515096966001*I	0.010488266161742477-0.008781449935097857*I	0.0007863002454210218+0.025167792698035846*I	-0.02533854264470839-0.026752977018195095*I	0.0629420472633536+0.01634355860889354*I	-0.10789431208048789+0.15023227646343074*I	-0.350461514262883-0.20741019754970696*I	0.13502699380073144-0.6200037905737741*I	-0.326580274466559-0.21798701654729266*I	-0.13994011822630575+0.17182780634531242*I	0.07823599241239385-0.01577607241894001*I
-0.009885509540808024+0.00931953572624128*I	0.011806173446671842-0.015146334094546021*I	-0.0028961530520310863+0.014320885187737997*I	-0.012075066349660324-0.004569515096977728*I	0.022160296605000462-0.01227599415564791*I	-0.015293945149037813+0.03211963102783055*I	-0.015453033103880326-0.03607251274443793*I	0.06721611921115792+0.024538054373648727*I	-0.12655569901253394+0.14872547122248092*I	-0.3265802744665541-0.2179870165472752*I	0.12164257458696276-0.5969014554509248*I	-0.3394416410616322-0.24772432434231506*I	-0.09244127897657664+0.18630478920783536*I
0.016080245394467396-0.006951838329794402*I	-0.021557539984074836+0.012814079946802837*I	0.011806173446663182-0.015146334094540415*I	0.00877587739123048+0.010826340967184989*I	-0.028155311744125545+0.0023823232328077245*I	0.03204580614581293-0.021595529881895614*I	-0.011019873201228436+0.040314126792603155*I	-0.03411442003592022-0.037579317985367955*I	0.09109735900747645+0.013961235376071635*I	-0.13994011822630648+0.17182780634531303*I	-0.33944164106163843-0.24772432434230798*I	0.1691414138366798-0.5824244725884022*I	-0.417677633474013-0.2319482519233611*I
-0.011672030443269255+0.003494544220541018*I	0.016080245394455905-0.006951838329785576*I	-0.009885509540814796+0.009319535726260486*I	-0.00427407194779883-0.008194495764757642*I	0.018661386932037328+0.0015068052409253033*I	-0.02388123979633372+0.010576818997565018*I	0.013384419213765597-0.02310233512281809*I	0.012861366595087853+0.029737307795044327*I	-0.04749883924970166-0.014476982862534182*I	0.07823599241238134-0.01577607241896021*I	-0.0924412789766097+0.18630478920783516*I	-0.41767763347402964-0.23194825192335897*I	0.26158269281327234-0.7687292617962311*I
