0.1551910771889826-0.8175152735283026*I	-0.4729320564676983-0.1398721816107445*I	-0.03470887376244901+0.19086801483294646*I	0.036800518327661215-0.03475918594596826*I	-0.033453829700437726+0.020735774874949923*I	0.02590401848495365+0.003304474175362048*I	-0.016094906617226883-0.011124673519357297*I	0.00619087443137005+0.015607652489784732*I	0.001918588699911641-0.013712439245774793*I	-0.00698293573055026+0.009089949109780707*I	0.00864839497154434-0.0029011300878785955*I	-0.007407095088614013-0.0026227695574593222*I	0.004302203851242161+0.00627766147133353*I	-0.0006344550861908224-0.007324305039439072*I	-0.0023958465207183748+0.005982500978437917*I	0.004058170641545326-0.003023521764378433*I	-0.004160426439864137-0.00045404358078781444*I	0.002947663508299815+0.003324870402515216*I	-0.0010355418624831548-0.004766855806740284*I	-0.0008196587462313236+0.004523228533049372*I	0.0020587803212741658-0.0028580449414682056*I	-0.002442358814353049+0.00043349664377643636*I	0.0019952178292192645+0.0019099604031200563*I	-0.0009816356887121641-0.0034405178208290637*I	-0.00015290379942519599+0.00372002434376374*I	0.001000438691849712-0.002743593317005515*I	-0.0013683411207621081+0.00093815463175089*I	0.0012409642951505635+0.0010712535394903618*I	-0.0007412909595369626-0.0026395095031170137*I	0.0001210118958088496+0.0032411849490925804*I	0.00038070472184736584-0.002716557346430733*I	-0.0006267769692908348+0.001313626179006696*I	0.0005915595636045504+0.0004881847266485901*I	-0.00038570916995620637-0.002090360331124358*I	0.00015340816161406713+0.0029438453478200055*I	0.000016265794445057924-0.002782364164757608*I	-0.00006337955684876384+0.0016795562345679471*I
-0.47293205646766084-0.13987218161067064*I	0.12048220342657537-0.6266472586953917*I	-0.4361315381400067-0.17463136755673211*I	-0.06816270346286916+0.2116037897078951*I	0.06270453681263982-0.031454711770658804*I	-0.049548736317698225+0.009611101355607018*I	0.032094892916239126+0.0189121266651652*I	-0.014176317917344096-0.02483711276520071*I	-0.0007920612992090479+0.024697601599548934*I	0.010566983671405747-0.016613569333584877*I	-0.01439003081919645+0.006467179552336361*I	0.012950598822752606+0.0033765313834041625*I	-0.008041550174820512-0.009947074596913873*I	0.001906357330540849+0.012260162449819293*I	0.003423715555390549-0.01034782680375447*I	-0.006556272960568215+0.005528457397686489*I	0.007005834149845549+0.0003013486381601328*I	-0.005195968302320815-0.005220899387484502*I	0.002128004762090989+0.0078480989356064*I	0.0010232384588316108-0.00762490074816988*I	-0.0032620175605593284+0.004956725176855575*I	0.004053998150447047-0.0009480845383437788*I	-0.0034239945030676887-0.0030070211770564484*I	0.0018423140298200256+0.005629984746841791*I	0.000018803003142772286-0.00618411113790597*I	-0.001521244920120913+0.0046581789755164305*I	0.002241402987073438-0.0016723397774251639*I	-0.0021096320802534486-0.0017013548712596649*I	0.0013619761909966564+0.004312438488597771*I	-0.00036058623767182247-0.005356066849614596*I	-0.0005057650734490143+0.004554811128142541*I	0.000972264285489339-0.0022283726196620124*I	-0.0010124861392248534-0.00077673415210226*I	0.0007449677252123884+0.0034320300744316258*I	-0.0003694433755655068-0.004872724495900243*I	0.00009002860473194063+0.004623401582404627*I	0.000016265794462122507-0.0027823641646936847*I
-0.034708873762401324+0.19086801483293703*I	-0.4361315381400248-0.17463136755672873*I	0.08702837372610515-0.605911483820461*I	-0.41022751965506726-0.1713268933813693*I	-0.08425761008010094+0.20047911618851705*I	0.0688954112440281-0.015847059280836722*I	-0.047630147617725195-0.004101337890165623*I	0.025111957185711332+0.028002075774861072*I	-0.005527922945857106-0.027738242853041502*I	-0.008199156387792837+0.022074832042140793*I	0.014869187522724682-0.01033590786234491*I	-0.015024485905368009-0.0008571254871408194*I	0.01055475230205001+0.009359032361879648*I	-0.003983379533242053-0.0129705963613046*I	-0.0022540691092562855+0.011806118868975408*I	0.006371379063682725-0.007022956401263219*I	-0.007591814823092537+0.0007616015909841975*I	0.006186175403674136+0.004824577171200053*I	-0.0031371879810479283-0.008078944328973573*I	-0.0003143540523151644+0.00828159557940548*I	0.003018456288011622-0.005714940345069402*I	-0.004243653249310186+0.0015162073559782112*I	0.0039010943511123223+0.0027719398053670493*I	-0.0024235558111781828-0.005750614494077227*I	0.00047397290899145255+0.0065681393786437324*I	0.001259767298306992-0.005112857598357135*I	-0.002262535879670748+0.0020186694724456046*I	0.002362414882846028+0.0015688451716311669*I	-0.001728927358394224-0.004417912217790362*I	0.0007351992217014216+0.005626064667612876*I	0.00023097332591220915-0.004867882122884884*I	-0.0008914742434023869+0.002464450796979788*I	0.0011256724471550316+0.0007154727280242703*I	-0.000996220344791006-0.003559098316879742*I	0.0006815881683089964+0.005111586309081986*I	-0.00036944337547799473-0.004872724495876595*I	0.00015340816170233973+0.002943845347782803*I
0.0368005183276667-0.034759185945967594*I	-0.06816270346290511+0.2116037897078805*I	-0.41022751965505905-0.17132689338140272*I	0.07093346710892157-0.6170361573398235*I	-0.40403664522372484-0.15571924089160277*I	-0.08233902138023633+0.1867666769427387*I	0.061912475513460886-0.006757110171043133*I	-0.038981752646199214-0.007002467978065863*I	0.01770486209709561+0.025379306217403187*I	-0.0012257190945531432-0.02146058138173979*I	-0.008833611473967485+0.014750527002670107*I	0.012473341001976038-0.0043534068838601515*I	-0.010966315263816275-0.0038806472514913595*I	0.006394325862207093+0.008904988781105346*I	-0.0010357160249345135-0.009645725958749133*I	-0.003289610971776215+0.007039263062296178*I	0.005551720317495524-0.002499727868198597*I	-0.0055330345017485785-0.0020964433505177783*I	0.0037438165891979353+0.005258073814996294*I	-0.001141970151900821-0.006168983925839944*I	-0.0012959897409588798+0.004841077758544459*I	0.0028655524886271426-0.0019949160013466847*I	-0.0032432145574254434-0.0012273859610489905*I	0.0025327532303061864+0.003710094437174139*I	-0.0011825915160500714-0.004679360954580795*I	-0.0002673180504846059+0.003928629875511248*I	0.0013807791940945878-0.0018716726492265536*I	-0.0018818311578175885-0.0006978878740517653*I	0.0017356379135858146+0.002882471350593997*I	-0.0011373677948165535-0.0039297274910901426*I	0.0003494900517712124+0.0035357043364904026*I	0.00038438148757492937-0.001924036775072845*I	-0.000875208448966642-0.0003179133677624088*I	0.001062292890239976+0.0023950289626563023*I	-0.0009962203447851387-0.003559098316838442*I	0.0007449677252428216+0.0034320300744438877*I	-0.00038570916995878113-0.00209036033115384*I
-0.03345382970044827+0.020735774875037995*I	0.06270453681260264-0.03145471177064314*I	-0.08425761008007195+0.2004791161884863*I	-0.4040366452236437-0.15571924089161476*I	0.07285205580879292-0.6307485965856432*I	-0.41101958095430813-0.1466292917818012*I	-0.07369062640865649+0.18386554685487635*I	0.054505380424865836-0.0093798797285988*I	-0.034679548794990814-0.000724806506774398*I	0.017070407010910914+0.018055001178011343*I	-0.003621565615283392-0.01547808040326056*I	-0.004775440832465431+0.011727005238286074*I	0.008312914562121743-0.004807450464707379*I	-0.008018651755489305-0.0005557768489841221*I	0.005358783999743657+0.004138132974445304*I	-0.001855374771154904-0.0051224974256823255*I	-0.001230830650471452+0.004181218120778273*I	0.003109361503135943-0.002066231224402078*I	-0.003537816672598414-0.0001864829473694865*I	0.002762180900546244+0.0018175559941399004*I	-0.0012948739512267655-0.0024489595820774476*I	-0.000295551049129177+0.0020974844415473457*I	0.001497211367837557-0.0010567613695824712*I	-0.002002250262295493-0.00015613242154173028*I	0.0017914622708180743+0.0010705849340206686*I	-0.001061579620176947-0.0014381760054535831*I	0.00011338667137170122+0.0012120725291669939*I	0.0007540022248855977-0.0005580464702236995*I	-0.0012902715941798136-0.00020970314739498822*I	0.0013499287436221027+0.0007921110194820477*I	-0.0009839596331462802-0.0009858821432984926*I	0.0003657558461805624+0.0007533401717672983*I	0.000321001930674024-0.00024448054043843244*I	-0.0008752084489465739-0.000317913367767297*I	0.0011256724471176618+0.0007154727279899442*I	-0.0010124861392376524-0.000776734152121485*I	0.0005915595635661575+0.00048818472672662594*I
0.025904018484941133+0.0033044741752953927*I	-0.04954873631768577+0.009611101355577691*I	0.06889541124397718-0.0158470592808423*I	-0.08233902138016848+0.18676667694269708*I	-0.4110195809542423-0.1466292917818617*I	0.08150045078035642-0.6336497266734751*I	-0.4184266760427985-0.14925206133929697*I	-0.0693884225573888+0.19014320832615014*I	0.05387092533862261-0.016704184767980655*I	-0.03707539531568311+0.005257694471672502*I	0.021128577652493687+0.015031479413597514*I	-0.007781992055094996-0.015932123984026034*I	-0.001827777324112291+0.01505187564080437*I	0.0072773726996624025-0.009574306271471324*I	-0.008838310501662132+0.003967451684003159*I	0.007417564320999366+0.001280088032923287*I	-0.004297733585599469-0.004689000781886075*I	0.0007643871787343065+0.0060911785238890095*I	0.002127725814456239-0.005506749045287815*I	-0.003690720472006096+0.003533541396366158*I	0.0037626195923641317-0.00092603732283808*I	-0.002663215071998057-0.0015108049503108891*I	0.0009454132460625784+0.0031687379810000148*I	0.0007559204083074375-0.003696270872670992*I	-0.0018812383664648397+0.003085052527627707*I	0.0021721669926701324-0.001645972412340401*I	-0.0016883565894992316-0.00012454982638731448*I	0.0007049462349662933+0.0017002572557349989*I	0.00036829305490561804-0.0026484068014202785*I	-0.0011368634325349845+0.0027341422005053876*I	0.0013661945380621825-0.0019902531452638365*I	-0.0010473391900888745+0.0006936740912140967*I	0.0003657558462293082+0.0007533401717466204*I	0.0003843814875901182-0.0019240367750690168*I	-0.0008914742434588748+0.0024644507969693447*I	0.0009722642854740094-0.002228372619749441*I	-0.0006267769692298031+0.0013136261790136494*I
-0.016094906617243228-0.011124673519456861*I	0.03209489291631633+0.01891212666509368*I	-0.04763014761776136-0.004101337890158727*I	0.061912475513451436-0.006757110171111609*I	-0.07369062640867587+0.18386554685478024*I	-0.4184266760429223-0.14925206133932734*I	0.08580265463162068-0.6273720652021447*I	-0.41906113112898774-0.15657636637866995*I	-0.07178426907810516+0.1961257093045788*I	0.057929095980167655-0.019727706532430587*I	-0.041235821755585454+0.004803650890957527*I	0.0240762411608097+0.0183563498161971*I	-0.00881753391757302-0.020698979790756092*I	-0.002647436070353718+0.01957510417384869*I	0.00933615302095338-0.012432351212915612*I	-0.011280669316072274+0.004400948327869597*I	0.009412782150196194+0.0031900484360609235*I	-0.005279369274241608-0.008129518602789881*I	0.0006114833793158792+0.00981120286760712*I	0.0031281645062624626-0.008250342362271642*I	-0.0050590615927432+0.004471696028179995*I	0.005003583887582128+0.0001452162166171841*I	-0.003404506031542424-0.004150314453493724*I	0.0010664251418458807+0.006409922930118696*I	0.001136625130237427-0.0064128282190903715*I	-0.0025080153356851244+0.00439867870667122*I	0.002763726556234485-0.001157787685694135*I	-0.002074065759502063-0.0022149101576532638*I	0.0008583543965932106+0.004644102603542669*I	0.0003845588493766567-0.005430770966065237*I	-0.0012002429894069585+0.004413698435075587*I	0.0013661945380441882-0.0019902531452819514*I	-0.0009839596332018995-0.0009858821433349767*I	0.00034949005177770977+0.003535704336511425*I	0.00023097332593325802-0.004867882122843651*I	-0.0005057650734927446+0.004554811128110505*I	0.0003807047218726267-0.002716557346451154*I
0.0061908744313438745+0.015607652489798462*I	-0.014176317917309568-0.024837112765212964*I	0.025111957185761043+0.028002075774916934*I	-0.038981752646236156-0.007002467978088197*I	0.05450538042482371-0.009379879728649313*I	-0.06938842255738648+0.19014320832617077*I	-0.41906113112899057-0.15657636637868405*I	0.08340680811094249-0.6213895642237199*I	-0.4150029604874806-0.15959988814312498*I	-0.07594469551798687+0.1956716657238338*I	0.06087675948847249-0.016402836129791952*I	-0.042271363618048355+0.000036795084215885367*I	0.023256582414575545+0.022879578349159612*I	-0.006758753596309995-0.023557024732270282*I	-0.00508979488472006+0.02000860081767522*I	0.011331370850134456-0.010522390809780608*I	-0.012262305004778764+0.0009604305069419797*I	0.009259878350816925+0.0069100727797454685*I	-0.00427893058236214-0.010873111919810555*I	-0.0007568577414242587+0.010749357499422808*I	0.004369128801405237-0.007179088822763566*I	-0.005800352552296628+0.0018321865249630522*I	0.005124595783392077+0.0033864011656880794*I	-0.003023801309652902-0.006866871799903829*I	0.0004396481726413175+0.007723549109177262*I	0.00172818469383797-0.005924643492365601*I	-0.002893724505708694+0.002308318375454244*I	0.0029171347178793905+0.0017860576620438513*I	-0.002057799965004025-0.004997274322329355*I	0.0007949748397426126+0.006323658838182232*I	0.0003845588493583269-0.005430770966107348*I	-0.0011368634325995654+0.0027341422003868744*I	0.001349928743577495+0.0007921110194529416*I	-0.0011373677947909557-0.003929727491095399*I	0.0007351992217617485+0.005626064667615776*I	-0.00036058623765066985-0.005356066849545525*I	0.00012101189578828109+0.003241184949092757*I
0.0019185886998807627-0.013712439245820864*I	-0.0007920612991749697+0.02469760159953734*I	-0.0055279229458342375-0.027738242853054703*I	0.017704862097089626+0.025379306217390304*I	-0.03467954879492602-0.0007248065067528321*I	0.053870925338704086-0.016704184767958888*I	-0.07178426907809973+0.19612570930462375*I	-0.4150029604874925-0.15959988814309128*I	0.07924638167107459-0.6218436078045113*I	-0.41205529697914633-0.15627501774059216*I	-0.07698023738041895+0.19090480991712624*I	0.0600571007423213-0.011879607596777886*I	-0.04021258329673572-0.0028212498572580996*I	0.020814223600231545+0.02331307499296927*I	-0.004763535767100813-0.021647064329183903*I	-0.00607143057345104+0.016568082996798805*I	0.011178467050706102-0.006802366466053055*I	-0.01126186631294962-0.0017831628100938358*I	0.007891537230084308+0.007848227411541875*I	-0.003037966287233668-0.00980185838024341*I	-0.0014981487010760637+0.008109847996269879*I	0.004490140697229578-0.00393790387373236*I	-0.0054196478303703485-0.0008843708214072387*I	0.004497818814148722+0.00470002734479016*I	-0.00243224174605708-0.006378687073202364*I	0.00005393900258740165+0.00563318877801656*I	0.0018815928554303208-0.002980798144615871*I	-0.002877458711236723-0.00047404578926775107*I	0.002853755161020471+0.0034656138966782666*I	-0.0020577999649868052-0.00499727432231043*I	0.0008583543965873187+0.004644102603538622*I	0.0003682930549039398-0.0026484068014522672*I	-0.0012902715941864454-0.0002097031473694547*I	0.0017356379135471812+0.0028824713506592258*I	-0.0017289273584352592-0.004417912217732927*I	0.001361976190970308+0.004312438488613125*I	-0.0007412909595362234-0.0026395095031853943*I
-0.006982935730551391+0.009089949109739745*I	0.01056698367145269-0.01661356933369778*I	-0.008199156387824003+0.022074832042065805*I	-0.0012257190945577318-0.021460581381732013*I	0.017070407010941105+0.018055001178022282*I	-0.03707539531573353+0.0052576944717046045*I	0.057929095980129706-0.01972770653238014*I	-0.07594469551797207+0.19567166572383168*I	-0.41205529697912147-0.15627501774062627*I	0.07821083980857878-0.6266104636112496*I	-0.41287495572539956-0.15175178920750917*I	-0.07492145705913017+0.1880467649756187*I	0.05761474192791682-0.011446110952980013*I	-0.03821736546753761-0.000911289454127749*I	0.019832587911546375+0.019872557172142896*I	-0.004916439566477439-0.017927039985368595*I	-0.005070991881542669+0.013824489679770477*I	0.009810125929948186-0.00586421183429638*I	-0.010020902017802277-0.0007119092705487529*I	0.007150246270538741+0.005208717908419486*I	-0.0029169543913794022-0.006560673431164987*I	-0.001117443979129104+0.005393290649863313*I	0.0038633637279405723-0.0026242776946594844*I	-0.004828088266793851-0.0003961860947726633*I	0.004112109644180772+0.002609667013573011*I	-0.002278833584426406-0.003434841725401272*I	0.00007020479705828359+0.0028508246132600452*I	0.0018182132985173685-0.0013012419100477371*I	-0.0028774587112471613-0.00047404578923527564*I	0.0029171347178935446+0.001786057662089068*I	-0.0020740657594676437-0.002214910157599795*I	0.0007049462349916122+0.0017002572557603328*I	0.0007540022248780663-0.0005580464702409734*I	-0.0018818311577667628-0.0006978878739788009*I	0.0023624148828735687+0.0015688451716724225*I	-0.002109632080330429-0.0017013548713529097*I	0.0012409642951265454+0.0010712535394448164*I
