0.5136621067803808-0.37213309710190473*I	0.016307882090163667-0.3698541952028013*I	-0.18301312422148225-0.08864338338425762*I	-0.0730169493897486+0.09674477877553278*I	0.05820090351342776+0.04871685607921318*I	0.03867349751747727-0.04438382330432172*I	-0.031259475779760376-0.027568025201284877*I	-0.025249357726234968+0.027863276483381376*I	0.019793519179353125+0.017957194075272277*I	0.018414830635608365-0.019868829673126125*I	-0.013564861967425394-0.012500907022784601*I	-0.01443196198769912+0.01533904519572803*I	0.009669078298335066+0.009004185251496283*I	0.011903174302935806-0.012539947212408418*I	-0.007008991923975842-0.006572910838007227*I	-0.010236876634510087+0.010715826834564743*I	0.005047390125146219+0.004764511187179029*I	0.009120257737379733-0.009490096470736243*I	-0.003505666631229028-0.003314685602207289*I	-0.008386423535553472+0.008693761182688933*I	0.0022166601967482345+0.002093047577650707*I	0.007938091138282317-0.008222393368943702*I	-0.001075414051319198-0.0010243547716286738*I	-0.00772651555684407+0.007984302097407983*I
0.016307882090168327-0.3698541952028092*I	0.33064898255890207-0.46077648048617104*I	-0.056709067299582486-0.2731094164272763*I	-0.12481222070804439-0.039926527305053604*I	-0.03434345187225031+0.05236095547120194*I	0.02694142773368948+0.021148830877923123*I	0.013424139791255571-0.016520546820945194*I	-0.011465956600404836-0.009610831126030147*I	-0.006834527090631817+0.007994446810219458*I	0.006228657211915688+0.0054562870524444826*I	0.003982868647891724-0.004529784477433697*I	-0.003895783669106411-0.003496721771313878*I	-0.002528787684772622+0.0027990979832990745*I	0.0026600863743568653+0.002431274413471976*I	0.001666297668428349-0.001824120377854857*I	-0.001961601798818525-0.0018083996508327126*I	-0.0011166188971122436+0.0012257303638305093*I	0.0015417234939306607+0.0014498255849808754*I	0.0007338342018231539-0.0007963352880316863*I	-0.001289006434496402-0.0012216380245430461*I	-0.00044833239728230066+0.00047136781374743027*I	0.00114124614543297+0.0010686928060126893*I	0.00021157558145246347-0.00023809127154749741*I	-0.0010754140513076452-0.0010243547716355707*I
-0.18301312422147878-0.08864338338427111*I	-0.05670906729958023-0.273109416427287*I	0.3888498860723383-0.41205962440696686*I	-0.018035569782078667-0.31749323973160853*I	-0.15607169648777114-0.06749455250634669*I	-0.05959280959846221+0.08022423195457924*I	0.04673494691304965+0.03910602495318142*I	0.03183897042686315-0.03638937649411017*I	-0.02503081856783594-0.022111738148870828*I	-0.021266489078345944+0.023333492005899015*I	0.015897735510232325+0.014460472303910836*I	0.01588604295081915-0.01706973168986311*I	-0.010904775593076597-0.010069632609343522*I	-0.012765664319272526+0.013514924817845397*I	0.007707476499514406+0.00719578560064458*I	0.010786555405826567-0.011314216848584874*I	-0.005467268430025415-0.0051230852530265115*I	-0.009503042432658312+0.009919491546537878*I	0.0037583836906628925+0.0035428731626492662*I	0.008671925340083117-0.009018728656970006*I	-0.0023644204858220765-0.0022459927961838914*I	-0.00817484795411569+0.008455669911136141*I	0.0011412461454438042+0.001068692806000221*I	0.00793809113829538-0.008222393368956854*I
-0.07301694938975556+0.0967447787755272*I	-0.12481222070805-0.039926527305056074*I	-0.01803556978207988-0.31749323973160676*I	0.35759041029260696-0.43962764960825307*I	-0.04328492750830426-0.2896299632482291*I	-0.13627817730842962-0.04953735843108119*I	-0.041177978962866055+0.06035540228142998*I	0.03317008494562343+0.026605117930361712*I	0.017407008439163887-0.021050331298404758*I	-0.015361740269505148-0.013107552897369187*I	-0.009363314775404821+0.01079354479351062*I	0.00888874358628208+0.00788756146591491*I	0.00564916631634297-0.00635390485530009*I	-0.005857385467906363-0.0053051214221624945*I	-0.0036454065818804157+0.0040248283471262655*I	0.004201809868291232+0.0038810999984626115*I	0.0024001318702683125-0.0026204556658758283*I	-0.0032506082332962208-0.0030300376753688327*I	-0.0015649512943956172+0.001697098177584514*I	0.002682969639341578+0.0025185183909959287*I	0.0009454097832512779-0.001034426559589105*I	-0.0023644204858178927-0.002245992796196498*I	-0.0004483323972883445+0.00047136781373465837*I	0.002216660196737338+0.0020930475776447417*I
0.05820090351342112+0.04871685607922143*I	-0.03434345187225706+0.05236095547121604*I	-0.1560716964877747-0.06749455250633718*I	-0.04328492750830539-0.2896299632482283*I	0.37738392947193466-0.4216704555329898*I	-0.02487009687272286-0.3094987929213758*I	-0.14984303927585732-0.06203826545389299*I	-0.05560994095055655+0.07569444747714608*I	0.04283916324395962+0.03560930318187666*I	0.029310182742102776-0.03359027851077452*I	-0.022370732193456748-0.019680463735344263*I	-0.019600191409877687+0.02150937162808902*I	0.013936133711455577+0.012652072653102243*I	0.014769424053733727-0.0158440013260155*I	-0.009363052099134085-0.008619807024338969*I	-0.012031830117445888+0.012718589529838566*I	0.0064184700650112315+0.0059741475761156265*I	0.010338223008525117-0.010842849034839501*I	-0.004326022284615385-0.0040543924470307705*I	-0.009291466851217598+0.009681400274960637*I	0.002682969639356182+0.002518518390981313*I	0.008671925340084747-0.009018728656987147*I	-0.001289006434521558-0.0012216380245417557*I	-0.008386423535582471+0.008693761182701662*I
0.0386734975174925-0.04438382330430759*I	0.026941427733698797+0.021148830877941078*I	-0.05959280959846976+0.08022423195458625*I	-0.13627817730843833-0.04953735843108914*I	-0.02487009687272308-0.3094987929213887*I	0.36381906750451065-0.43417136255581*I	-0.039302058860400974-0.29415974772566683*I	-0.140173960977516-0.05303408020239481*I	-0.04370676664763203+0.0631545002647474*I	0.035830171319984436+0.029036392343868483*I	0.019073306107610873-0.02287445167622513*I	-0.01732334206829907-0.014915952548179817*I	-0.010479933672506986+0.012019275157356284*I	0.010430467080210682+0.009337387050912672*I	0.006383000518167291-0.007150240143314707*I	-0.007146391902402295-0.0065267594466971255*I	-0.004093738979179336+0.004496196160868976*I	0.005343056013695946+0.004949792804458905*I	0.002611707451704803-0.002858546937448393*I	-0.004326022284598821-0.004054392447031467*I	-0.0015649512943822332+0.0016970981775682448*I	0.0037583836906619466+0.003542873162637349*I	0.0007338342018132656-0.0007963352880155504*I	-0.0035056666312369695-0.003314685602180669*I
-0.0312594757797313-0.02756802520127697*I	0.013424139791276456-0.01652054682093791*I	0.04673494691304286+0.03910602495318044*I	-0.04117797896287925+0.06035540228141439*I	-0.1498430392758568-0.062038265453917094*I	-0.03930205886039391-0.29415974772568454*I	0.3734881458028606-0.4251671773043187*I	-0.027398884557479318-0.30669969493808014*I	-0.1471829529015094-0.05960699104042738*I	-0.05394364328213999+0.07387032709926517*I	0.040877561445138134+0.03380090353100382*I	0.028193563844981635-0.03236454814697678*I	-0.02082900869955267-0.018230638150378318*I	-0.01886635720808484+0.020713036340049017*I	0.012647127276942331+0.011430434628542258*I	0.01432109165644405-0.015372633512294212*I	-0.008221805953707797-0.007551114218350453*I	-0.011820254535993013+0.01248049825827629*I	0.005343056013715435+0.004949792804475674*I	0.01033822300853512-0.010842849034832654*I	-0.0032506082333074-0.003030037675376106*I	-0.00950304243266432+0.009919491546537719*I	0.0015417234939519482+0.0014498255849999559*I	0.009120257737408181-0.0094900964707144*I
-0.025249357726226166+0.027863276483377154*I	-0.01146595660039877-0.009610831126030965*I	0.03183897042685967-0.0363893764941066*I	0.033170084945619946+0.02660511793035543*I	-0.055609940950556706+0.07569444747712363*I	-0.14017396097751675-0.05303408020241941*I	-0.02739888455748252-0.3066996949380909*I	0.3664791538788592-0.4317400881423413*I	-0.037635761191990885-0.2959838681035465*I	-0.14213556277634917-0.05484247985327543*I	-0.044823385544751945+0.06438023062852792*I	0.03737189481390592+0.030486217928821124*I	0.019807140309421996-0.023670786964266263*I	-0.01861234850281229-0.016137590572736324*I	-0.01092826606981006+0.012490642971073097*I	0.01157171322562693+0.01040607985688894*I	0.006594576099617554-0.007388331414882216*I	-0.008221805953696006-0.007551114218329076*I	-0.00409373897916332+0.004496196160886897*I	0.006418470065005118+0.005974147576115345*I	0.0024001318702400543-0.002620455665879669*I	-0.005467268430040245-0.005123085253021912*I	-0.001116618897091417+0.001225730363837286*I	0.0050473901251766465+0.004764511187181273*I
0.019793519179328256+0.01795719407525433*I	-0.006834527090647545+0.00799444681021548*I	-0.025030818567825283-0.022111738148852193*I	0.017407008439179104-0.02105033129839194*I	0.04283916324395196+0.03560930318186416*I	-0.0437067666476581+0.06315450026472792*I	-0.14718295290153008-0.05960699104043268*I	-0.037635761191998025-0.29598386810354166*I	0.37152654400402424-0.4269755769551622*I	-0.028515503454593607-0.3054739645742563*I	-0.14564122940757226-0.05815716545543895*I	-0.053209809080302053+0.0730739918112532*I	0.03958855501065727+0.03257926550647897*I	0.02774523144770551-0.03189318033322648*I	-0.019687762554128945-0.01716194534438039*I	-0.018654781626649776+0.020474945068486784*I	0.0115717132256186+0.010406079856908307*I	0.014321091656431207-0.015372633512277956*I	-0.00714639190241002-0.006526759446702919*I	-0.012031830117450732+0.012718589529821089*I	0.004201809868281049+0.0038810999984523115*I	0.010786555405811662-0.011314216848590956*I	-0.001961601798828145-0.0018083996508476085*I	-0.010236876634512322+0.010715826834547616*I
0.01841483063557963-0.01986882967315689*I	0.006228657211904027+0.005456287052434105*I	-0.02126648907832548+0.023333492005925074*I	-0.01536174026949044-0.013107552897348579*I	0.029310182742082063-0.03359027851078471*I	0.03583017131994645+0.029036392343857458*I	-0.053943643282159906+0.0738703270992823*I	-0.14213556277634987-0.0548424798532518*I	-0.028515503454592816-0.3054739645742516*I	0.3680208773727966-0.43029026255733255*I	-0.03690192699016176-0.29678020339154615*I	-0.14342456921084165-0.056064117877797255*I	-0.04527171794203692+0.06485159844228626*I	0.038513140959330686+0.03155491073484072*I	0.0200187158908646-0.023908878235809467*I	-0.019687762554132373-0.017161945344366346*I	-0.010928266069832066+0.0124906429710809*I	0.012647127276904905+0.01143043462853226*I	0.00638300051814452-0.0071502401433352954*I	-0.009363052099123479-0.008619807024354184*I	-0.00364540658185665+0.004024828347116643*I	0.007707476499517515+0.007195785600627033*I	0.001666297668406159-0.0018241203778833525*I	-0.007008991923999558-0.006572910838031013*I
