0.32157171564392234-0.002769201211189565*I	0.12229797276952654-0.00533373168807183*I	0.055749488782104555-0.007533335098249096*I	0.029719046293821584-0.009220296895507001*I	0.01761081562059252-0.010279835608873293*I	0.011011284660167186-0.010639683656541233*I	0.006974684895430412-0.010275254756133462*I	0.004344422134159052-0.009211320468908636*I	0.0025931631516252587-0.007520300692443463*I	0.0014237336119851728-0.005317316512451454*I	0.0006217730705141379-0.0027523438567372527*I
0.12229797276952652-0.00533373168807183*I	0.377321204426027-0.010302536309438658*I	0.15201701906334814-0.014554028583578833*I	0.07336030440269707-0.017813170707122395*I	0.04073033095398877-0.019859980552048236*I	0.024585500516022936-0.02055509036500676*I	0.01535570679432624-0.01985100412544988*I	0.00956784804705567-0.017795555448576923*I	0.005768155746144225-0.014528636981360095*I	0.003214936222139398-0.010272644549180716*I	0.001423733611985173-0.005317316512451454*I
0.05574948878210455-0.007533335098249095*I	0.15201701906334816-0.014554028583578836*I	0.39493202004661954-0.020582371918311974*I	0.16302830372351532-0.02519371224012009*I	0.0803349892981275-0.02808842546325587*I	0.04507475308814783-0.02907130102095689*I	0.027178663667648196-0.028075391057450234*I	0.016779440406311415-0.02516832063790134*I	0.010189621117569813-0.020547899305314192*I	0.005768155746144226-0.014528636981360104*I	0.00259316315162526-0.007520300692443468*I
0.0297190462938216-0.009220296895507006*I	0.07336030440269711-0.017813170707122412*I	0.1630283037235154-0.025193712240120097*I	0.4019067049420501-0.03085762667444546*I	0.16737272585767443-0.03440503270902874*I	0.0829281524497528-0.03560872615569934*I	0.04649848670013303-0.034388617533408355*I	0.02780043673816234-0.030827734914187496*I	0.01677944040631142-0.025168320637901354*I	0.009567848047055679-0.017795555448576944*I	0.004344422134159056-0.00921132046890865*I
0.017610815620592534-0.010279835608873304*I	0.040730330953988814-0.019859980552048257*I	0.08033498929812757-0.028088425463255885*I	0.16737272585767454-0.03440503270902875*I	0.40449986809367555-0.03837792736688892*I	0.16879645946965968-0.0397223492214802*I	0.08354992552026694-0.038361070012436604*I	0.04649848670013301-0.03438861753340837*I	0.027178663667648213-0.02807539105745026*I	0.015355706794326249-0.019851004125449906*I	0.006974684895430417-0.010275254756133476*I
0.011011284660167188-0.010639683656541239*I	0.024585500516022946-0.020555090365006776*I	0.04507475308814786-0.029071301020956897*I	0.08292815244975281-0.03560872615569935*I	0.16879645946965963-0.039722349221480185*I	0.40512164116418947-0.041130271223626155*I	0.1687964594696596-0.03972234922148019*I	0.08292815244975275-0.03560872615569934*I	0.04507475308814785-0.029071301020956914*I	0.02458550051602295-0.020555090365006787*I	0.011011284660167195-0.010639683656541252*I
0.006974684895430413-0.010275254756133466*I	0.015355706794326246-0.019851004125449885*I	0.027178663667648213-0.02807539105745025*I	0.04649848670013302-0.03438861753340837*I	0.08354992552026691-0.03836107001243662*I	0.16879645946965963-0.03972234922148021*I	0.40449986809367533-0.038377927366888935*I	0.16737272585767446-0.034405032709028754*I	0.08033498929812755-0.028088425463255906*I	0.0407303309539888-0.01985998055204827*I	0.017610815620592538-0.010279835608873314*I
0.004344422134159053-0.009211320468908645*I	0.009567848047055676-0.01779555544857694*I	0.01677944040631142-0.025168320637901354*I	0.027800436738162352-0.030827734914187513*I	0.04649848670013302-0.03438861753340837*I	0.0829281524497528-0.03560872615569935*I	0.16737272585767446-0.03440503270902874*I	0.40190670494205005-0.030857626674445457*I	0.16302830372351543-0.025193712240120108*I	0.07336030440269713-0.01781317070712242*I	0.029719046293821612-0.009220296895507017*I
0.002593163151625259-0.007520300692443464*I	0.005768155746144228-0.014528636981360102*I	0.010189621117569816-0.020547899305314202*I	0.01677944040631142-0.025168320637901354*I	0.027178663667648203-0.02807539105745025*I	0.04507475308814785-0.029071301020956904*I	0.08033498929812753-0.028088425463255892*I	0.16302830372351537-0.025193712240120094*I	0.39493202004661965-0.020582371918311988*I	0.1520170190633482-0.014554028583578859*I	0.05574948878210459-0.007533335098249109*I
0.0014237336119851732-0.0053173165124514536*I	0.0032149362221393987-0.010272644549180717*I	0.0057681557461442285-0.014528636981360104*I	0.009567848047055679-0.017795555448576944*I	0.015355706794326247-0.019851004125449895*I	0.02458550051602295-0.02055509036500678*I	0.04073033095398879-0.01985998055204826*I	0.07336030440269711-0.017813170707122416*I	0.1520170190633482-0.01455402858357886*I	0.3773212044260272-0.01030253630943868*I	0.12229797276952664-0.005333731688071842*I
0.0006217730705141381-0.0027523438567372514*I	0.001423733611985173-0.0053173165124514536*I	0.00259316315162526-0.007520300692443465*I	0.004344422134159054-0.009211320468908645*I	0.006974684895430414-0.010275254756133471*I	0.01101128466016719-0.010639683656541245*I	0.017610815620592527-0.010279835608873307*I	0.02971904629382159-0.00922029689550701*I	0.05574948878210459-0.0075333350982491045*I	0.12229797276952659-0.0053337316880718395*I	0.3215717156439225-0.002769201211189571*I
