0.4150734724187227-0.607466585494595*I	-0.2470383131575906-0.37361432989830995*I	-0.19396925971231607+0.10369286884569195*I	0.06975907280139651+0.09213101397418638*I	0.025403577901773024-0.07077127473629827*I	-0.045740075215665255-0.0014924861878014006*I	0.014677088444018525+0.04585246414139782*I	0.01599229980137029-0.029243772813038277*I	-0.018368269054260353-0.014461819455499056*I	0.0027851461176492+0.03362279815349671*I	0.007965062721185464-0.011856302045007774*I	-0.00650083526593738-0.021100479280648676*I	0.0015331459378598407+0.026711095283263257*I
-0.24703831315759003-0.3736143298983069*I	0.2211042127064104-0.5037737166488946*I	-0.17727924035619227-0.28148331592411246*I	-0.16856568181054524+0.03292159410940389*I	0.024018997585731332+0.09063852778639674*I	0.040080666345794956-0.02491881059488924*I	-0.029747775414297392-0.03073625900084032*I	-0.003691180610247955+0.03139064468588518*I	0.018777445919023448+0.004379025340449275*I	-0.010403206333058591-0.026318121500497955*I	-0.0037156891482700363+0.012522318872863106*I	0.009498208659059662+0.014854793238259445*I	-0.006500835265928423-0.021100479280653346*I
-0.1939692597123187+0.10369286884569826*I	-0.1772792403561895-0.2814833159241059*I	0.24650779060818745-0.5745449913851748*I	-0.2230193155718596-0.28297580211189777*I	-0.1538885933665273+0.07877405825081425*I	0.04001129738710547+0.061394754973362796*I	0.021712397291535224-0.039380630050397415*I	-0.02696262929664617+0.002886539152644148*I	0.0042738821109486215+0.01953434264087845*I	0.012276610653101675-0.016721453940188806*I	-0.00887006039518823+0.00039297378276685613*I	-0.003715689148265259+0.012522318872851948*I	0.007965062721198082-0.01185630204501138*I
0.06975907280139117+0.09213101397419662*I	-0.16856568181054346+0.032921594109416544*I	-0.223019315571853-0.2829758021118909*I	0.26118487905220245-0.528692527243769*I	-0.20702701577048827-0.31221957492494096*I	-0.1722568624207785+0.06431223879530418*I	0.04279644350476633+0.09501755312685484*I	0.02967746001273279-0.05123693209539515*I	-0.03346346456257199-0.018213940127991435*I	0.005807028048810957+0.04624543792413995*I	0.012276610653091918-0.016721453940205425*I	-0.010403206333063304-0.02631812150051195*I	0.0027851461176576966+0.03362279815349761*I
0.02540357790177243-0.07077127473628159*I	0.024018997585726426+0.09063852778641349*I	-0.15388859336653193+0.07877405825082415*I	-0.20702701577048893-0.31221957492493474*I	0.24281660999794913-0.5431543466992838*I	-0.20424186965282348-0.27859677677145206*I	-0.1642917996995825+0.052455936750306104*I	0.03629560823883908+0.07391707384621966*I	0.031210605950605458-0.02452583681213053*I	-0.033463464562568185-0.018213940127995504*I	0.004273882110940853+0.019534342640877216*I	0.01877744591902121+0.004379025340443536*I	-0.018368269054250992-0.014461819455508264*I
-0.04574007521566429-0.0014924861877833595*I	0.040080666345785124-0.02491881059487204*I	0.04001129738708746+0.06139475497337372*I	-0.17225686242079047+0.0643122387953114*I	-0.20424186965282265-0.27859677677145017*I	0.25078167271915125-0.5550106487442897*I	-0.2107427049187552-0.2996972560520933*I	-0.16275865376172144+0.0791670320335672*I	0.036295608238836825+0.07391707384621377*I	0.029677460012735944-0.051236932095388404*I	-0.02696262929663615+0.002886539152661724*I	-0.0036911806102319367+0.031390644685881014*I	0.01599229980138308-0.029243772813061092*I
0.014677088444013331+0.04585246414140409*I	-0.02974777541430286-0.030736259000827687*I	0.021712397291526887-0.03938063005038386*I	0.042796443504757496+0.09501755312685761*I	-0.16429179969958+0.0524559367502955*I	-0.21074270491874564-0.29969725605210207*I	0.2523148186570135-0.5282995534610255*I	-0.210742704918768-0.29969725605208763*I	-0.16429179969961152+0.05245593675030996*I	0.042796443504745735+0.09501755312685994*I	0.0217123972915476-0.0393806300503963*I	-0.029747775414275035-0.030736259000851557*I	0.014677088444025654+0.045852464141383026*I
0.015992299801365517-0.029243772813048276*I	-0.0036911806102485067+0.031390644685886086*I	-0.026962629296639104+0.002886539152655066*I	0.02967746001274514-0.05123693209539691*I	0.03629560823885217+0.07391707384620305*I	-0.16275865376170784+0.07916703203355716*I	-0.21074270491875857-0.29969725605208625*I	0.2507816727191232-0.5550106487442679*I	-0.20424186965285612-0.27859677677143885*I	-0.17225686242080115+0.0643122387953002*I	0.04001129738710192+0.061394754973351805*I	0.040080666345801236-0.024918810594890914*I	-0.04574007521565965-0.001492486187794441*I
-0.018368269054257886-0.014461819455511615*I	0.018777445919022653+0.0043790253404406565*I	0.0042738821109536305+0.01953434264087958*I	-0.03346346456254958-0.018213940127992018*I	0.03121060595062647-0.024525836812133994*I	0.03629560823884673+0.07391707384621618*I	-0.16429179969959937+0.05245593675031729*I	-0.20424186965284555-0.2785967767714357*I	0.24281660999794594-0.543154346699282*I	-0.20702701577048527-0.3122195749249428*I	-0.1538885933665366+0.07877405825082187*I	0.02401899758572649+0.09063852778641579*I	0.02540357790178285-0.07077127473628156*I
0.002785146117652515+0.033622798153492284*I	-0.010403206333061132-0.026318121500509828*I	0.012276610653102149-0.01672145394019804*I	0.0058070280488203285+0.046245437924143165*I	-0.03346346456256183-0.018213940127987133*I	0.02967746001274213-0.051236932095382715*I	0.04279644350476575+0.09501755312686241*I	-0.17225686242078442+0.06431223879529732*I	-0.20702701577048876-0.31221957492495106*I	0.2611848790522009-0.5286925272437725*I	-0.2230193155718603-0.2829758021118871*I	-0.16856568181054588+0.03292159410942391*I	0.06975907280139587+0.09213101397420312*I
