0.39989158389542634-0.04105197489422987*I	0.18178502571682115-0.06974153781045517*I	0.07595377130440424-0.07840425514212764*I	0.013560514166001628-0.06669952406827759*I	-0.020983492729571247-0.04125372870725202*I	-0.03224996791571779-0.012542041200339452*I	-0.02591395874538464+0.009504389424152819*I	-0.010501366978132138+0.019216112245781045*I	0.004860591178680352+0.0167173580763293*I	0.013537016304892263+0.0068540553398278815*I	0.01335454099972589-0.0037038486642948358*I	0.006546859960521686-0.009673012793419268*I	-0.0021132137768263646-0.009202892004962285*I	-0.007961054606206774-0.0040006742054653184*I	-0.008589719544069865+0.0022249833392994456*I	-0.004601204120837208+0.005996289975576299*I	0.0011861748559330537+0.00578431090110573*I	0.005480551108885284+0.002444359443340447*I	0.006240084687554812-0.00164858200961922*I	0.003537691043456858-0.004118605280636974*I	-0.0007522547701126213-0.0038689571474401748*I	-0.0041457154479094035-0.0014790879727363381*I	-0.004915364430569787+0.0013692181829529375*I	-0.0029155503135020874+0.002990123285377284*I	0.0005019003548836839+0.0026414474521886276*I	0.0033483406547616178+0.0008140701818382623*I	0.0041158269050846925-0.0012164274976174648*I	0.002544691028804-0.0022307015632753117*I	-0.00033362616231180284-0.001770053974318056*I	-0.00284584071450061-0.0003118109364917139*I	-0.0036251394975561845+0.001128386832048044*I	-0.0023347084974436787+0.0016712400744518666*I	0.00020590600566647988+0.001094152741636147*I	0.002526235718771501-0.00010197712243654169*I	0.003339228897833892-0.00107901377943155*I	0.0022406481180984057-0.001224109722550615*I	-0.00009862020812793096-0.0005237471332677589*I	-0.002333961175570715+0.0004735338508254352*I	-0.003206978610707667+0.0010566370857347817*I	-0.0022419408105487145+0.0008370798396305544*I
0.1817850257168213-0.06974153781045514*I	0.4758453551998306-0.11945623003635748*I	0.19534553988282286-0.13644106187873267*I	0.054970278574833005-0.1196579838493797*I	-0.018689453749716183-0.07924156526861709*I	-0.04689745147495594-0.031749339283099254*I	-0.04275133489385+0.0066740710454415595*I	-0.021053367566704416+0.02622174750048207*I	0.003035649326759994+0.02607016758560891*I	0.018215132178406108+0.013013509412034448*I	0.020083876265413837-0.0028189574535913814*I	0.01124132722289943-0.0129067406692571*I	-0.0014141946456851591-0.013673686998884566*I	-0.01070293332089627-0.006977908665662831*I	-0.012562258727043994+0.001995615770110964*I	-0.007403544688136811+0.008009294240405142*I	0.0008793469880480745+0.00844064941891669*I	0.007426259543487854+0.004135728891486466*I	0.009018242152342116-0.001674245837296542*I	0.0054878299174421444-0.00551753915705937*I	-0.0006080244044525994-0.00559769325337325*I	-0.005667619200682453-0.002499738964487149*I	-0.0070612657614115126+0.0015110353126410406*I	-0.004413464075686099+0.004010665635141645*I	0.0004327903412595512+0.0038041934672156086*I	0.0046177272599683995+0.001425019954571206*I	0.005893031683565633-0.0014166313814370152*I	0.003782200742772885-0.0029864814719354838*I	-0.0003011496856966315-0.0025425124997669798*I	-0.00395876565986802-0.0006416671422699562*I	-0.005180549211944316+0.001359429137960209*I	-0.003419233491889722+0.002222539573684245*I	0.00019152722132782183+0.001569262952015372*I	0.0035451349035003827+0.000015138962204643876*I	0.004766883836869919-0.0013260868449870983*I	0.0032406086897059615-0.0016027609126992323*I	-0.00009331305747232187-0.0007505758717250854*I	-0.0033055988188356216+0.0005328899524671232*I	-0.004575901986119458+0.0013106136904560762*I	-0.0032069786107076837+0.0010566370857348314*I
0.07595377130440421-0.07840425514212761*I	0.19534553988282272-0.13644106187873256*I	0.4548618624702593-0.1607099587436094*I	0.16309557196710492-0.14898310307907212*I	0.029056319829448177-0.11015359442522686*I	-0.029190820727848545-0.06002545302283603*I	-0.0420368602962759-0.015031981206770042*I	-0.029214318588958097+0.013528126385269337*I	-0.007698826566978895+0.022517898836187177*I	0.009582509287281335+0.01639715479218963*I	0.016101918401579447+0.0038106174070722085*I	0.012122821659206829-0.006819631659056633*I	0.0026516076788294066-0.010681757329957606*I	-0.006015398766522451-0.0076773970233082805*I	-0.009516758464963243-0.0011935977645571756*I	-0.007081707618158728+0.004439975213451278*I	-0.0011634600005820338+0.006360712230785775*I	0.0044170380315048585+0.0043220441382796305*I	0.006674004773375109+0.0002667717440463043*I	0.004872526704432559-0.0031533338100327556*I	0.000572465486872218-0.004148320974106213*I	-0.00352357471795478-0.0026075699679957032*I	-0.005165718845798797+0.0001417084877017302*I	-0.003712925106649869+0.002325105494479505*I	-0.00029763717060135136+0.0027942381375243262*I	0.0029774813700636045+0.0015734919039403993*I	0.004284101097656615-0.0003450340197467566*I	0.003047190969064987-0.0017284423179286163*I	0.0001570612452166216-0.0018580946398872996*I	-0.0026358581831404018-0.0008712724253149597*I	-0.0037528596542016094+0.0004524855993663391*I	-0.002654313493172844+0.0012574520155237978*I	-0.00008000459405581436+0.0011435257942528105*I	0.0024321753394262657+0.00034515322946487967*I	0.003446514695372478-0.0005086081710629559*I	0.0024329226612991956-0.0008525529941614546*I	0.00003363007899824914-0.0005461238269642032*I	-0.002335253868021108+0.00008650396790571561*I	-0.0033055988188356897+0.0005328899524673121*I	-0.0023339611755707743+0.00047353385082560224*I
0.01356051416600163-0.06669952406827755*I	0.05497027857483301-0.11965798384937963*I	0.16309557196710497-0.1489831030790722*I	0.4289479037248747-0.15120556931945675*I	0.1525942049889725-0.12976699083329138*I	0.03391691100812814-0.09343623634889778*I	-0.01565380442295682-0.05317139768300838*I	-0.028682319296550594-0.018735829871065028*I	-0.022667458628436995+0.003855113591850021*I	-0.009812040343805785+0.013315006831224937*I	0.001621454681074122+0.012396480586724422*I	0.007512198857509254+0.006035600746371762*I	0.007521617538369408-0.0008233416834802948*I	0.0038377825347623564-0.004897446428851948*I	-0.0005348476576372145-0.005233037579968009*I	-0.003276673777408482-0.0028421797741766345*I	-0.0035440165747019623+0.0003213699328141034*I	-0.0019157147706948233+0.002491755083345531*I	0.0002713225835952194+0.0028429561655434095*I	0.0017586403428050635+0.0016359899269995449*I	0.001956976390930248-0.000163210524655043*I	0.0010743658417557615-0.0015068735219171273*I	-0.0001752340631931958-0.0017934997861570343*I	-0.0010498919407140542-0.0010747190099154292*I	-0.0011682340778457819+0.0000944039312044*I	-0.0006312633329130979+0.0010241841632064243*I	0.00013164065556297056+0.0012616809674488442*I	0.0006589616001003143+0.0007833528123014884*I	0.00071248247162114-0.00005720224347650795*I	0.000362967250882939-0.0007639418982508943*I	-0.0001096224643690013-0.000973249547751262*I	-0.0004136307563677316-0.0006265281800650087*I	-0.0004136653750743798+0.00003334229297336376*I	-0.00017862480218366512+0.0006197786609852522*I	0.00009821416385559319+0.0008186870802905779*I	0.00023953608466478117+0.0005480289146721638*I	0.000190981850750377-0.000015473154530518883*I	0.00003363007899810989-0.0005461238269638544*I	-0.00009331305747250681-0.0007505758717246127*I	-0.00009862020812805764-0.0005237471332674323*I
-0.020983492729571264-0.04125372870725194*I	-0.018689453749716242-0.07924156526861693*I	0.029056319829448157-0.11015359442522679*I	0.1525942049889724-0.12976699083329124*I	0.43380849490355455-0.13448821124312776*I	0.166131221293864-0.12291293549346367*I	0.04727145200785329-0.09714008501319284*I	-0.009106944462435883-0.06284441047642775*I	-0.03079553307337767-0.0279387218760273*I	-0.030628513234644352-0.00014556061361517382*I	-0.01840175988787611+0.015539990170524544*I	-0.0029797494397634005+0.018392770562300827*I	0.008698373713442125+0.011819911647477468*I	0.013002168647254607+0.0016210177598599642*I	0.010077867222317094-0.006546028438471474*I	0.003002843385819535-0.009351642860605304*I	-0.004028928547521299-0.006711136921616996*I	-0.007689732022611668-0.0011577180399221902*I	-0.006831079201264977+0.0038609732662987853*I	-0.0026442277299072326+0.005833079450921234*I	0.002260540697688462+0.004277437379188815*I	0.005305317045691718+0.0006508596571838366*I	0.005190192746840447-0.002723301019534103*I	0.0023694569656108927-0.004024201349432015*I	-0.0013835181030257618-0.0028447729842332762*I	-0.004014074792346374-0.00021740700528714073*I	-0.004256402830469393+0.0021525709952546794*I	-0.0022030678418809325+0.0029329210419009916*I	0.0008648676057665272+0.001877505553937969*I	0.0032387181903924213-0.0001591793659127117*I	0.0037021961487167295-0.001842955677682149*I	0.002131025653729437-0.0021973592703016386*I	-0.0005122509644955404-0.0011502753133325523*I	-0.002747626550644969+0.0005068761437990467*I	-0.0033856034128912854+0.0016764157467203588*I	-0.0021437266466931976+0.001655766919921533*I	0.00023953608466460374+0.0005480289146725792*I	0.0024329226612988873-0.0008525529941607455*I	0.0032406086897056384-0.0016027609126984964*I	0.0022406481180981992-0.0012241097225501498*I
-0.03224996791571781-0.012542041200339346*I	-0.046897451474956-0.031749339283099094*I	-0.029190820727848617-0.0600254530228359*I	0.033916911008128076-0.09343623634889772*I	0.1661312212938641-0.12291293549346366*I	0.44716303590327944-0.1381920599074228*I	0.1726780812543849-0.13258594828688314*I	0.04515823823102616-0.10634297701815518*I	-0.017067999068643282-0.06684508468189299*I	-0.039385252617448-0.025713738536727645*I	-0.035229717355481874+0.005850729361961312*I	-0.017215585031943238+0.021324301071630337*I	0.002500801669121781+0.020837130005641143*I	0.014938458400996859+0.01017132963785792*I	0.016539859690711336-0.002497587520777414*I	0.00932561245220427-0.010414985585911966*I	-0.001142872062090193-0.010830730833341717*I	-0.008944292978091514-0.005341918738663809*I	-0.010605282336114224+0.0018324052454556522*I	-0.0063291788463817125+0.006502420718488161*I	0.0007041129248540973+0.006647149632760273*I	0.006376367602773041+0.0030610098815720068*I	0.007850008074495759-0.001579841906091024*I	0.004856566584528746-0.004493354993851895*I	-0.0004763837488896581-0.004336012285923568*I	-0.00500865760058202-0.0017163861521850667*I	-0.006348783289790287+0.0014538330691649657*I	-0.004050496824803255+0.003246723736891159*I	0.0003231678768902249+0.002830943919464832*I	0.004204096503600182+0.000798491774506786*I	0.005479366308490763-0.001383289088463023*I	0.0036035759405889-0.0023667028109496703*I	-0.00020293552184108766-0.001723825419475988*I	-0.003719229575203049-0.00009363822759752117*I	-0.004989567361193654+0.0013439559834299143*I	-0.003385603412891415+0.0016764157467207086*I	0.00009821416385527636+0.0008186870802912844*I	0.003446514695372028-0.0005086081710620429*I	0.004766883836869475-0.001326086844986244*I	0.003339228897833616-0.0010790137794310331*I
-0.02591395874538468+0.009504389424152949*I	-0.042751334893850086+0.006674071045441792*I	-0.04203686029627595-0.015031981206769789*I	-0.015653804422956927-0.053171397683008145*I	0.047271452007853196-0.09714008501319268*I	0.17267808125438486-0.13258594828688294*I	0.4450498221264521-0.1473949519123851*I	0.1647170266481776-0.1365866224923484*I	0.03656851868695589-0.10411799367885559*I	-0.021669203189480773-0.06084879470631646*I	-0.038199077761515085-0.019929427635621798*I	-0.029749166246596653+0.008295088805301698*I	-0.01097550034438848+0.019675719062010835*I	0.006038492712578547+0.01671852472500374*I	0.014186203630884039+0.006302372490417333*I	0.012394144242801615-0.003976675493513958*I	0.004410248021634035-0.0090457674029589*I	-0.0040584223755928015-0.00784060754796394*I	-0.008442392623208334-0.002700471286474422*I	-0.007256941681353007+0.0026464754272947696*I	-0.002213351941297247+0.005285993220871458*I	0.0032488039536580516+0.004416448069485502*I	0.006042741440461312+0.001290955907254245*I	0.005004167359995234-0.0018916528425826178*I	0.001231427086972551-0.003364968161803783*I	-0.002811092246333519-0.0026647722114715782*I	-0.004802751594915884-0.0006222334105486823*I	-0.0038225475710192036+0.0013518559467287597*I	-0.0007112679269697306+0.0021677099574599775*I	0.0025638159949884277+0.0016068341969145508*I	0.00410547629547226+0.0002747446412392902*I	0.0031454051329202312-0.0009097552376373863*I	0.00039659732988147446-0.0013100657252147058*I	-0.0024448763323896413-0.0008867455798452321*I	-0.003719229575203057-0.00009363822759730309*I	-0.0027476265506451224+0.0005068761437995441*I	-0.00017862480218402594+0.0006197786609859977*I	0.0024321753394257557+0.00034515322946573635*I	0.003545134903499882+0.000015138962205400734*I	0.002526235718771191-0.00010197712243609695*I
-0.010501366978132207+0.019216112245781205*I	-0.021053367566704537+0.026221747500482326*I	-0.02921431858895823+0.013528126385269618*I	-0.028682319296550705-0.018735829871064782*I	-0.009106944462435944-0.06284441047642764*I	0.04515823823102615-0.10634297701815507*I	0.16471702664817767-0.13658662249234838*I	0.43646010258238216-0.14516996857308556*I	0.16011582252734033-0.1305903325167719*I	0.0377546935428889-0.09833368277774962*I	-0.016188652080595365-0.05840443526297599*I	-0.03195899307396014-0.02157800964524122*I	-0.02621147520313975+0.004176483524664307*I	-0.011727755114501208+0.01580676191457019*I	0.0018927772646688676+0.015239436752267058*I	0.00927083920031383+0.007671590673370265*I	0.009478593929299001-0.0009865522081362933*I	0.004912148376517183-0.00640431995076957*I	-0.0007100817208316323-0.007026537366124827*I	-0.004326565718123939-0.0039168987840911*I	-0.004712250652549118+0.0004157738640200243*I	-0.002546978103609015+0.0035159392465536872*I	0.00040296323915753665+0.004104637132993838*I	0.0024176019429051694+0.002419342739302233*I	0.0026694588625514547-0.00022041276813078352*I	0.0014373330926387572-0.0022708154201675533*I	-0.0002848565275624182-0.002766749333907906*I	-0.0014635226970824131-0.0017012471899799338*I	-0.0015818994529211141+0.00012774622417845331*I	-0.000809888135097781+0.0016439628241924817*I	0.00022985481941780353+0.002080368047740186*I	0.0008984976847648237+0.0013313817269742269*I	0.0009034643223717574-0.00007267539800669507*I	0.00039659732988160055-0.0013100657252145863*I	-0.0002029355218409813-0.001723825419475719*I	-0.0005122509644956011-0.0011502753133321318*I	-0.00041366537507467094+0.000033342292973893233*I	-0.00008000459405627706+0.0011435257942533628*I	0.000191527221327347+0.001569262952015833*I	0.00020590600566618042+0.0010941527416364106*I
0.004860591178680281+0.016717358076329434*I	0.003035649326759876+0.026070167585609164*I	-0.007698826566979028+0.02251789883618745*I	-0.022667458628437113+0.00385511359185024*I	-0.030795533073377724-0.02793872187602718*I	-0.017067999068643286-0.06684508468189303*I	0.03656851868695589-0.10411799367885563*I	0.16011582252734016-0.13059033251677188*I	0.43764627743831536-0.13938565767197975*I	0.16559637363622565-0.1281459730734313*I	0.043994778230444-0.09998226478736905*I	-0.01265096103713833-0.06252304054361335*I	-0.032711247844072776-0.025446966792681887*I	-0.030357190651049373+0.002697395551927563*I	-0.016643119545071364+0.01717598009752299*I	-0.0010227730488337116+0.0182295600376446*I	0.009772739555196992+0.01031303812555948*I	0.012826934584060175-0.0001724820262972611*I	0.009027975281601569-0.0076207474483862845*I	0.0018346093079722294-0.0092572389293996*I	-0.004660191880435733-0.005686952758408912*I	-0.007558091367049634+0.0001039629275282821*I	-0.006172117601165116+0.004644326078601545*I	-0.001931745258286152+0.005775877207445504*I	0.0026235079485714984+0.0035134954809382807*I	0.005195694581322667-0.0003223898905672813*I	0.0047765619904722905-0.003349829199598943*I	0.001955791590535659-0.003990859056458307*I	-0.0015621429052105435-0.002224994323247485*I	-0.003915860628491845+0.0006012800750040606*I	-0.0040168667458052995+0.002700599909927401*I	-0.002012085991130681+0.0029174478873708557*I	0.000898497684765021+0.0013313817269743125*I	0.0031454051329205413-0.0009097552376372318*I	0.0036035759405891768-0.0023667028109494747*I	0.0021310256537295335-0.0021973592703014356*I	-0.0004136307563678749-0.000626528180064832*I	-0.002654313493173174+0.001257452015523932*I	-0.003419233491890095+0.0022225395736843304*I	-0.002334708497443922+0.001671240074451907*I
0.013537016304892213+0.006854055339828004*I	0.018215132178405993+0.013013509412034639*I	0.009582509287281207+0.01639715479218982*I	-0.009812040343805907+0.013315006831225084*I	-0.030628513234644446-0.0001455606136151302*I	-0.03938525261744801-0.02571373853672771*I	-0.021669203189480738-0.06084879470631659*I	0.037754693542889-0.09833368277774972*I	0.16559637363622584-0.1281459730734314*I	0.4438863621258703-0.14103423968159895*I	0.16913406467968287-0.13226457835406857*I	0.043242523460331535-0.10385122193480967*I	-0.016796676485047797-0.06400212851635007*I	-0.03762661227464283-0.024077748609729156*I	-0.03327274096455188+0.005687518837304952*I	-0.016141219190188176+0.019817427549712052*I	0.0023255676059274664+0.019043630219483493*I	0.01388856646028139+0.009096610627942675*I	0.015371625612864042-0.002403183589572078*I	0.008694349119289785-0.009390801422704133*I	-0.0010112314065282675-0.009569049865891393*I	-0.008285331377991787-0.004558565926361142*I	-0.009892799864493236+0.0017752030019798169*I	-0.005966211595498665+0.005738478820237434*I	0.00059449046048521+0.0056739000850088445*I	0.0059627368464051705+0.0024344817015067455*I	0.007436342699420841-0.0015464996131177972*I	0.004677941782344185-0.00387357633286658*I	-0.0003781695850351138-0.003517325205632762*I	-0.004769121515918135-0.001168357237512611*I	-0.0061578014390403935+0.0014383599146346984*I	-0.004016866745805111+0.0027005999099274703*I	0.00022985481941815847+0.0020803680477403173*I	0.004105476295472696+0.00027474464123943416*I	0.005479366308491152-0.0013832890884629314*I	0.0037021961487169524-0.0018429556776821618*I	-0.00010962246436899083-0.0009732495477513947*I	-0.003752859654201772+0.00045248559936612685*I	-0.005180549211944543+0.0013594291379599936*I	-0.00362513949755634+0.0011283868320479105*I
