0.3564019198925066-0.6926510238550682*I	-0.3383412893244823-0.31678724681197573*I	-0.15384749686938118+0.15786520392149261*I	0.09459457180503074+0.033925542110485624*I	-0.021668337975298886-0.05727719706446723*I	-0.027571090523925184+0.03640698022822961*I	0.03687561713615196+0.0015734828043075463*I	-0.016200476411931553-0.023324454898622574*I	-0.010016408425301026+0.02031649538296252*I	0.02121487433312256-0.002744948704685468*I	-0.01301603136055415-0.011868267114493911*I	-0.003648190009783521+0.013242167141894518*I	0.013966547921463861-0.0037428759930966324*I	-0.011012272398160822-0.006499338545057317*I	-0.0004924270306219269+0.009148466668800313*I	0.009809355982055462-0.0037589522725893698*I	-0.009605089497024315-0.0035536783336368983*I	0.001337692916865622+0.006417252880773608*I	0.007057212638786228-0.0034027393753689786*I	-0.008527982609155646-0.0018193847045464202*I	0.002573794478484189+0.004474807692543538*I	0.005066832423822062-0.0028540144876186275*I	-0.007698496636512509-0.0008135787706735508*I	0.0034523317371166996+0.0030108374845671994*I	0.0035190107671055296-0.002203660105289652*I	-0.007001369205984324-0.00026948043263030615*I	0.004134697602978816+0.0019125745972516483*I	0.002227032690365831-0.0014924409091556915*I	-0.006365295849370249-0.00008054827265882186*I	0.004751244788343005+0.001083280698935983*I	0.0010759604425143062-0.0007606260411728032*I	-0.0058349358538129625-0.00017151233355013377*I	0.0052741972702774476+0.0005182573932546175*I
-0.3383412893245017-0.3167872468119788*I	0.20255442302311516-0.5347858199335632*I	-0.2437467175194434-0.2828617047014713*I	-0.17551583484466718+0.10058800685703047*I	0.0670234812811135+0.07033252233870871*I	0.0152072791608533-0.05570371426017047*I	-0.043771566935863516+0.013082525329593224*I	0.026859208710847054+0.02188997818725976*I	0.005014397921192179-0.026069403603317682*I	-0.02303243978585996+0.008448228268456561*I	0.01756668432332816+0.010497218437214099*I	0.0009505165608948206-0.015611143107558803*I	-0.014660462407969853+0.0067428285968654305*I	0.01347412089081365+0.005405590675710026*I	-0.0012029164161261718-0.010258290817639931*I	-0.010097516527664347+0.005594788335184215*I	0.01114704889891139+0.002658300608211236*I	-0.00254787685823026-0.006956417708976272*I	-0.007190289692281582+0.004597868176249654*I	0.009631007117261833+0.0010720683171746384*I	-0.0034611501853506078-0.004673399192172803*I	-0.005124702158044728+0.0036612289218795136*I	0.008519164160930818+0.00015682299696511684*I	-0.004179485869403145-0.0030172388759579904*I	-0.003549037468867896+0.0027413570519434394*I	0.00765370837007211-0.00029108550802026584*I	-0.004774336515629667-0.0017619213417771381*I	-0.0022305982463905164+0.00183202632458175*I	0.006978277478718712-0.00040916021023473337*I	-0.005289335406848296-0.0008411743138418875*I	-0.0010836910654774044+0.000911768365379882*I	0.006350157712771431-0.00024236864791096562*I	-0.005834935853828549-0.00017151233353418505*I
-0.15384749686940324+0.1578652039215059*I	-0.2437467175194761-0.28286170470147776*I	0.180886085047812-0.5920630169980304*I	-0.27131780804337835-0.24645472447325445*I	-0.13864021770851803+0.10216148966132016*I	0.050823004869184826+0.047008067440068815*I	0.005190870735554889-0.03538721887722215*I	-0.022556692602741138+0.010337576624897553*I	0.013843177350282834+0.01002171107276325*I	0.001366207911395421-0.012827236461415918*I	-0.009065891864404712+0.0047053522753784756*I	0.0065544119251571146+0.003997879892177046*I	0.00045808953026426523-0.006462676438761552*I	-0.004851106425921401+0.002983876324258532*I	0.0038690313937722156+0.0018519123420783492*I	0.00013477650072820274-0.0038410379368454674*I	-0.00304030388885945+0.0021920489598180643*I	0.0026190662897781253+0.0008389159036489553*I	0.000025917620244290365-0.0024816100164516152*I	-0.0021234572684886775+0.0017438536886189278*I	0.0019325104807281068+0.00025848954651165303*I	-8.818448233377602*^-6-0.0016625617075757073*I	-0.001605691390922424+0.0014575688166094405*I	0.0015177949549520094-0.00011265743566584265*I	-0.00004478826644009409-0.0011046642787049899*I	-0.0013220047785174652+0.0012489161428000082*I	0.0012884125207036183-0.0003716337806765956*I	-0.00002309172727386689-0.0006786406428527541*I	-0.0011546378038726256+0.0010714002834061492*I	0.0011433416248884105-0.0005806725437801122*I	-0.000015138136596202732-0.00032291692058610206*I	-0.0010836910654895044+0.0009117683653922767*I	0.0010759604424991076-0.0007606260411510135*I
0.09459457180505329+0.033925542110490245*I	-0.17551583484467034+0.10058800685701391*I	-0.27131780804339634-0.24645472447326344*I	0.21776170218394503-0.5904895341937212*I	-0.2875182844553281-0.2697791793718926*I	-0.1486566261338143+0.12247798504426628*I	0.07203787920232729+0.04426311873538705*I	-0.007825160625001578-0.047255485991709666*I	-0.026204882612552303+0.023579743766808846*I	0.027809725271726423+0.0062788350797040125*I	-0.00964606448676769-0.019326575006452143*I	-0.009558318895016467+0.013853818944157735*I	0.01636376790722771+0.00023892761955419476*I	-0.00914699996675999-0.01001635477240651*I	-0.0035134135090685724+0.009401129205051357*I	0.010926244032565256-0.0015508270332736825*I	-0.008393206108396474-0.005660422641406281*I	-0.00046650941035757945+0.006666856652322185*I	0.007685898713586464-0.002015098583995738*I	-0.0076725790162943735-0.003295188787116062*I	0.001328874468618845+0.0047546911732141515*I	0.005451521247849531-0.0019451705587554206*I	-0.007010187654198396-0.0019320421402042789*I	0.002529006212059462+0.003370143413836669*I	0.003744827645310207-0.0016050983448432493*I	-0.0064100841158100125-0.0011852125513541075*I	0.0034292400098360942+0.0023321968417526883*I	0.002364372963221051-0.0011322598218484377*I	-0.0058580275810978175-0.0008501529763971416*I	0.004119559466390381+0.0015896576766730947*I	0.0011433416248788385-0.0005806725437752764*I	-0.005289335406873254-0.0008411743138293019*I	0.00475124478833755+0.0010832806989493626*I
-0.021668337975254578-0.05727719706448599*I	0.06702348128115923+0.0703325223387041*I	-0.13864021770851226+0.10216148966134467*I	-0.2875182844553435-0.26977917937186696*I	0.20774529375863635-0.570173038810779*I	-0.26630341012218545-0.2725241280765905*I	-0.1616726574943563+0.1106097179297901*I	0.0683896891925224+0.05750528587730259*I	0.006141387296429683-0.05099836198478328*I	-0.037217155010730044+0.017080405221773284*I	0.02731729824111678+0.015427301748496002*I	0.0001632914953055763-0.023085527279064422*I	-0.019163408392057834+0.010300140610529253*I	0.017701460824059503+0.006656180500357572*I	-0.002089787327986734-0.013419094147756482*I	-0.012041396118226385+0.0075817445005176825*I	0.01350003851105185+0.0029239806592836564*I	-0.003326373684564669-0.008514437129009914*I	-0.00816500604687829+0.00585327788167295*I	0.011138230450681668+0.00099573890059933*I	-0.004153568249191109-0.0054988488923885335*I	-0.0056724947373587315+0.00448521074059291*I	0.009586218850833356-0.00003259596151262842*I	-0.004783154963828308-0.0034244830493899577*I	-0.003836289637320304+0.0032895951411727616*I	0.008496072433639736-0.0005218176458716982*I	-0.0053341236732985355-0.001945838592508934*I	-0.002405695843982205+0.0021606845081848245*I	0.007638570233498965-0.0006140024286010874*I	-0.005858027581082888-0.0008501529763900043*I	-0.0011546378038823867+0.0010714002834159501*I	0.006978277478687575-0.0004091602102273369*I	-0.006365295849382724-0.00008054827265846498*I
-0.027571090523929122+0.036406980228228594*I	0.0152072791608715-0.055703714260148966*I	0.05082300486919369+0.04700806744010433*I	-0.14865662613383065+0.12247798504429123*I	-0.2663034101221927-0.2725241280765816*I	0.19472926239811203-0.5820413059252765*I	-0.2699516001319856-0.2592819609346798*I	-0.1477061095729307+0.10686684193671221*I	0.05737741679433531+0.05100594733225558*I	0.005648960265814773-0.041849895315997976*I	-0.027407799028640985+0.013321452949157223*I	0.01771220874409293+0.01187362341486474*I	0.0015009844121289246-0.01666827439825458*I	-0.01210619575329588+0.00689740123518051*I	0.009173478214903347+0.004836795795802963*I	0.00048400715049595674-0.008944286455226078*I	-0.006974563694389697+0.004727730012899238*I	0.005801541874549871+0.002110401888623392*I	0.00012595805252275542-0.005503599644430102*I	-0.004645995279805588+0.003649617776394158*I	0.004136861244692832+0.0007262584679863124*I	-0.000018870646200097698-0.0035862742951301096*I	-0.0034454620469760444+0.0029927698314198884*I	0.003220923001458428-0.00011314423417845118*I	-0.00003191017552035716-0.0023412023504260607*I	-0.0027603291948309636+0.0025289691000246303*I	0.002661136579830074-0.0006933299794381517*I	-0.00005992640301122996-0.0014275811992825245*I	-0.0024056958439762745+0.002160684508188109*I	0.0023643729632209266-0.0011322598218421627*I	-0.00002309172727138943-0.0006786406428525544*I	-0.002230598246387274+0.001832026324568586*I	0.0022270326903574555-0.0014924409091683633*I
0.03687561713611863+0.0015734828043028556*I	-0.043771566935881134+0.013082525329591619*I	0.0051908707355644065-0.03538721887721313*I	0.0720378792023364+0.04426311873539555*I	-0.16167265749435542+0.11060971792979174*I	-0.26995160013198577-0.25928196093467737*I	0.20869581031953596-0.5857841819183622*I	-0.2809638725301758-0.265781299479735*I	-0.14819853660355475+0.11601530860550402*I	0.06718677277641506+0.04724699505965906*I	-0.003956129231191739-0.04540357364962066*I	-0.026070106111794035+0.019738705829954586*I	0.02476942138285558+0.008470884039502594*I	-0.007026998197024263-0.018487659102802912*I	-0.00953240127479572+0.011372208927720074*I	0.014240310638750558+0.0019827813081659033*I	-0.0072144894859923-0.009757865225915832*I	-0.003522231957279903+0.0077385674974627455*I	0.009320552641626971-0.0000932582166748966*I	-0.006875411153476822-0.00577308007705877*I	-0.000511297676817945+0.005562192373661656*I	0.006363893935078527-0.0007661824411792817*I	-0.00638416649556461-0.0036668225678150087*I	0.0013057827413495461+0.004076050530353858*I	0.004296883443960437-0.0008737702753470154*I	-0.005866846029321241-0.0025127146839873087*I	0.0025138680754645116+0.0030472264932699506*I	0.002661136579832316-0.000693329979433609*I	-0.005334123673299881-0.0019458385925222095*I	0.0034292400098332844+0.0023321968417397655*I	0.001288412520718272-0.000371633780692004*I	-0.004774336515603283-0.0017619213417956546*I	0.004134697602992121+0.0019125745972485841*I
-0.016200476411935512-0.023324454898662753*I	0.026859208710848754+0.021889978187225923*I	-0.022556692602717875+0.010337576624903295*I	-0.007825160624975567-0.047255485991691146*I	0.06838968919252293+0.057505285877300874*I	-0.14770610957294109+0.10686684193670523*I	-0.28096387253017774-0.26578129947973095*I	0.20820338328891752-0.5766357152495711*I	-0.27115451654810324-0.2695402517523229*I	-0.15780362610058035+0.11246163027189458*I	0.06852446569326592+0.05366424794046082*I	0.003101083407582036-0.04880631302498537*I	-0.03459808872096457+0.01791932112540297*I	0.027343215861336003+0.012945691732052487*I	-0.0019601657731803494-0.021341673590414962*I	-0.017230897911301203+0.010558630157050039*I	0.017692642375844225+0.004993618792758692*I	-0.0036954787188997404-0.011961525331166725*I	-0.010523601163259552+0.007469087064850833*I	0.013455250244616796+0.0018193163805773297*I	-0.004648378463091098-0.007265520986219309*I	-0.006876593526184486+0.005481644100992612*I	0.011115138723401643+0.00031709825775161555*I	-0.005308206053057897-0.004427448608988686*I	-0.004529153112450682+0.0039045381967988606*I	0.009571080714245232-0.00035551288208790407*I	-0.0058668460293314646-0.0025127146839756345*I	-0.002760329194830821+0.002528969100014269*I	0.008496072433651589-0.0005218176458907491*I	-0.006410084115784783-0.0011852125513606504*I	-0.0013220047785005502+0.0012489161427892655*I	0.007653708370077107-0.00029108550802212275*I	-0.007001369205975383-0.000269480432610103*I
-0.01001640842529042+0.020316495382935156*I	0.005014397921203771-0.026069403603326106*I	0.013843177350286255+0.01002171107278164*I	-0.02620488261254687+0.023579743766822262*I	0.006141387296440426-0.050998361984788514*I	0.057377416794337784+0.05100594733223927*I	-0.14819853660355908+0.11601530860548864*I	-0.27115451654810124-0.26954025175232466*I	0.19859829379189095-0.5801893935831689*I	-0.26981682363126414-0.26312299887151946*I	-0.15074641346179962+0.1090588908965085*I	0.05999648308411588+0.05184486323590078*I	0.005674877886056263-0.04433150533243948*I	-0.029531256297142445+0.015065306637773807*I	0.01964471922482172+0.012132112961374586*I	0.0014921659639016824-0.018330836105827985*I	-0.013711887144218208+0.008354970051788807*I	0.010691273169869623+0.004724138360153625*I	0.00043921888407854866-0.010048950733911276*I	-0.008296568472898759+0.0059766461556767705*I	0.007089954395252232+0.0017387681079186587*I	0.0001028663252437929-0.006182240287260749*I	-0.005800633083685873+0.004721018059830822*I	0.005280202869583128+0.00014558592420615553*I	-0.000034008782796503566-0.003909191215713965*I	-0.00452915311248386+0.0039045381968174525*I	0.004296883443943295-0.0008737702753507519*I	-0.00003191017550758839-0.002341202350450502*I	-0.003836289637309464+0.003289595141174356*I	0.0037448276453190574-0.0016050983448274683*I	-0.0000447882664340274-0.0011046642787018277*I	-0.0035490374688748076+0.0027413570519547945*I	0.0035190107670967086-0.0022036601052659033*I
0.02121487433312604-0.0027449487046958846*I	-0.02303243978585631+0.008448228268457687*I	0.0013662079113897108-0.012827236461403919*I	0.027809725271724057+0.006278835079703157*I	-0.037217155010716915+0.01708040522176384*I	0.005648960265825121-0.04184989531600764*I	0.06718677277641354+0.047246995059634346*I	-0.1578036261005822+0.11246163027187954*I	-0.2698168236312653-0.2631229988715036*I	0.2056555064306668-0.5835921329585324*I	-0.2783448062404016-0.26494238357607686*I	-0.14817261898330641+0.11353369858905994*I	0.06506331550794149+0.048990848748266425*I	-0.002023618750461897-0.04514508410313426*I	-0.02607892456005308+0.018076144122368826*I	0.02316372999192491+0.009928452856107405*I	-0.005509203242049071-0.018600316538481442*I	-0.009577189541232062+0.010267544649015258*I	0.012918305860210014+0.0032316974509772082*I	-0.00592607696530564-0.01012949900658366*I	-0.003545323684556954+0.007059926854633817*I	0.008165914837758609+0.000978142066762739*I	-0.005732069528583249-0.006353752620834372*I	-0.0005264358134202731+0.005239275453063487*I	0.005280202869579224+0.00014558592420484432*I	-0.005308206053073369-0.004427448608970919*I	0.0013057827413423904+0.004076050530362839*I	0.0032209230014630277-0.0001131442341810758*I	-0.004783154963832614-0.0034244830493885855*I	0.0025290062120466783+0.003370143413833183*I	0.00151779495494568-0.00011265743566572606*I	-0.004179485869407488-0.003017238875937995*I	0.0034523317371122353+0.0030108374845901897*I
